	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
0	2470.0	310.0	0.0	0.0	4650.0	0.0	0.0	770.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	6.8	0.0327796	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0
1	2469.997160820546	309.66365275717834	0.33471201803265693	0.3363472428216253	4649.9997705072565	0.00022949274371056	1.0070426383644089e-05	769.6460826148126	242.42745484381416	0.34994559128431313	0.0	0.029912592442452545	0.0	0.3539173851876425	0.0023365691143609805	1.906319652912357e-06	0.0002858465986488692	1.9672394691602464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999997558642175	6.7999982806164585	1.906916024657346e-05	8.751788369960715e-06	0.002836745251098437	5.500115146094593e-09	7.164741759155312e-07	1.7177289768152454e-06	1.6545646112433598e-09	0.0005	4.103473116208829e-06	5.127577609930093e-07	7.716609015824957e-05	0.0012658615513858518
2	2469.994867219772	308.7320039921742	1.2249855661175382	1.2679960078257908	4649.992930131968	0.007069868031931893	0.0001658433739818542	768.6637735531987	225.47830317204978	1.2840422887900473	0.0	0.027636664019907838	0.0	1.3362264468014753	0.009173716303175332	3.056063137699443e-05	0.004255329684585281	1.967221872841693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99999510119065	6.799996524869631	1.4728416932690321e-06	8.673258307500838e-06	0.005127891070731395	6.789669320258659e-09	1.4168893224727242e-06	3.4722679390055913e-06	2.8624292039721872e-09	0.0005	6.823615387807401e-05	1.6274951466609494e-05	0.002263124688698012	0.03632403676426388
3	2469.992576694638	307.2571121364548	2.4739494773206068	2.7428878635451044	4649.951371164537	0.04862883546393774	0.0006599825098378174	767.1035562730365	209.25666482723344	2.6063082294248154	0.0	0.025364092133813878	0.0	2.896443726963686	0.021197111314372845	0.0001047428524270093	0.018665037695171367	1.967222066352659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9999922433993	6.79999448463417	1.6663526592921266e-06	-9.462627882203599e-06	0.007415547540704222	-6.1543335769341055e-09	2.2473892113769007e-06	5.510431833098382e-06	4.933993788066223e-09	0.0005	0.000296205903323311	-2.488372689184344e-05	0.014595015542415702	0.2347654023355356
4	2469.990578237652	305.28836185262486	3.7486820270577574	4.71163814737533	4649.807119912117	0.1928800878838239	0.0021681142264359295	765.0112705912181	194.01077716771383	3.9927181529659004	0.0	0.023347580832849366	0.0	4.988729408781761	0.03305513549828639	0.00039297114806277026	0.04737336901175866	1.9672221081963543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.9999892401758	6.7999923368367625	1.7081963556682258e-06	8.535557021936452e-06	0.009411015589591306	7.699967275427203e-09	3.088960977136893e-06	7.657796879918992e-06	5.366357351690701e-09	0.0005	0.0008974127485485945	0.0004544868029887048	0.05468802572739895	0.8567429341807484
5	2469.989596599385	303.02767684417626	4.639156780155696	6.972323155823945	4649.504775217257	0.49522478274438014	0.003940367425258591	762.5949462965621	180.0720114549442	5.027081048781187	0.0	0.022365607809081603	0.0	7.405053703437842	0.04480627898840205	0.0007111180118879647	0.07968455162926412	1.967222161997098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998679655331	6.799990591736778	1.7619970991207248e-06	8.814827114228867e-06	0.010390211920034345	8.311559827456962e-09	3.7868718879536734e-06	9.401822348124506e-06	6.440874761285006e-09	0.0005	0.001633430386572799	0.0011648874799154525	0.13033589602196566	2.112785679883507
6	2469.9887015795734	300.57082731882633	5.112397708547334	9.429172681173934	4649.027178029043	0.9728219709575034	0.005690328730412745	759.9522562532621	167.40655891650135	5.676567629873506	0.0	0.021470216784296607	0.0	10.047743746737892	0.05440114423777711	0.0010240881006403477	0.10670804416303231	1.9672222315751693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999984261292113	6.799988781274107	1.8315751701668366e-06	9.114698228717235e-06	0.011282698234439616	8.958571252003358e-09	4.511023399804032e-06	1.1211168013051171e-05	7.557880749628533e-09	0.0005	0.002361177445350735	0.0022313836366169184	0.23237104868823483	3.9577730620271994
7	2469.987890062366	297.939616407367	5.288169274324129	12.060383592633272	4648.385697004727	1.6143029952739165	0.007258700653213163	757.1026943923843	155.83086241244916	6.0626831852765255	0.0	0.020658364749725683	0.0	12.897305607615586	0.062408104029911815	0.0013065760095557215	0.1268533158117013	1.967222261825578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99998164517497	6.799986912788995	1.861825579007623e-06	9.417479926908286e-06	0.01209160111975628	9.605138795714894e-09	5.258008868288124e-06	1.3078504946262064e-05	8.7060587363035e-09	0.0005	0.003012060220704765	0.0035524864579191346	0.34469503775927945	6.268147196299159
8	2469.9871341762596	295.15689286985867	5.283993741941919	14.843107130141622	4647.596452082724	2.40354791727792	0.008700860810543559	754.0670583495718	145.16881442664888	6.3041812405767805	0.0	0.019902046138009007	0.0	15.932941650428038	0.06964702165154825	0.0015638269874438207	0.14152274957817687	1.967222368885884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.999978940758997	6.79998498160946	1.968885885332339e-06	9.741040041142338e-06	0.012844784695078684	1.0297846169553773e-08	6.030552599565323e-06	1.500849269555811e-05	9.897844506425056e-09	0.0005	0.003612647215334333	0.005018976515620268	0.45373725642595303	8.91608436215945
9	2469.986423162241	292.2360310597762	5.174129047131996	17.763968940224036	4646.66875565667	3.3312443433302863	0.010100613706270776	750.8562110860325	135.29106972242946	6.47715920907874	0.0	0.019190560524779694	0.0	19.14378891396713	0.07678981179633479	0.001815498770425726	0.15346782333823053	1.967222435042965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.99997614687021	6.79998298657777	2.035042966268643e-06	1.0144473215576477e-05	0.013553006829265607	1.1065812176841348e-08	6.828641729448445e-06	1.7002287057958286e-05	1.1135173234080555e-08	0.0005	0.0041938676020304095	0.006549919132664262	0.5521751302920513	11.818743010771113
