	A	I1	I2	S
0	500.0	10000.0	2000.0	2500.0
1	959.1705466515859	10777.26892852946	1921.1478184706577	2269.5665764200753
2	1160.9489787521752	11345.042552490788	1860.5128798741466	2162.6425939212318
3	1261.6177114338864	11795.860798477404	1813.84683365585	2106.146020863194
4	1320.7608629857345	12169.933831185652	1778.2439686666567	2071.9013002147494
5	1361.5201098468458	12487.090226329494	1751.5267289531432	2048.644049194267
6	1392.904076047611	12758.688438733407	1731.978061922871	2031.687978290335
7	1418.829545959059	12992.544049890348	1718.2011900209034	2018.719996725195
8	1440.9975343062877	13194.626830462781	1709.0156358332488	2008.5474284870995
9	1460.171130590377	13369.213877156946	1703.55908862512	2000.5132890055952
10	1476.9257062667646	13520.341205403121	1701.0127254533538	1994.1405305441301
11	1491.6075349736782	13651.248392899352	1700.74373407601	1989.089090806412
12	1504.5144631596374	13764.798939071916	1702.2258420210355	1985.0186589542623
13	1515.8683704416749	13863.302993424195	1705.0338893998696	1981.7790852501057
14	1525.8672923549393	13948.836700447544	1708.820188799918	1979.1703151170352
15	1534.6788854649126	14023.097951136242	1713.3038557467949	1977.112844491154
16	1542.4471861173542	14087.634901366991	1718.2578490716337	1975.4660850983812
17	1549.3012574679972	14143.705884351633	1723.5012232980546	1974.1869849077673
18	1555.3486935976389	14192.471526403173	1728.8899014865397	1973.1734586109703
19	1560.6893838452127	14234.865114015147	1734.3114221452247	1972.406438509269
20	1565.4046918137	14271.760793820958	1739.6782148701268	1971.8094259476202
21	1569.572180651233	14303.85157539963	1744.9241693328527	1971.3782540350355
22	1573.2537532658343	14331.798952052373	1749.9996877565218	1971.0535036215012
23	1576.509850041245	14356.117543800856	1754.8695407092541	1970.8402477720654
24	1579.3877081449286	14377.310045991371	1759.5091866939313	1970.6909055931224
25	1581.9345978727788	14395.758168322367	1763.9035281525703	1970.616264123915
26	1584.18659786733	14411.845524763861	1768.0441396408557	1970.577195482127
27	1586.1808170593313	14425.85460941475	1771.9286479372352	1970.5879108906188
28	1587.9445054161934	14438.080910614211	1775.558571375048	1970.6142887665108
29	1589.5076198762308	14448.729701042266	1778.9392640978926	1970.675160746646
30	1590.8910435752935	14458.027761166088	1782.078169584052	1970.7416177313976
31	1592.1167123883454	14466.132345159727	1784.9847631437267	1970.8271441181432
32	1593.2023869189911	14473.211721839147	1787.6696436187651	1970.9131075457767
33	1594.1646149800074	14479.386324362862	1790.1443200713436	1971.0087557029033
