[II_f]	[II_l]	[mIIa_f]	[mIIa_l]	[V_f]	[V_l]	[Va_f]	[Va_l]	[VII_f]	[VII_l]	[VIIa_f]	[VIIa_l]	[VIII_f]	[VIII_l]	[VIIIa_f]	[VIIIa_l]	[IX_f]	[IX_l]	[IXa_f]	[IXa_l]	[X_f]	[X_l]	[Xa_f]	[Xa_l]	[APC_f]	[APC_l]	[PS_f]	[PS_l]	[VIIIai_f]	[VIIIai_l]	[Vai_f]	[Vai_l]	[PC_f]	[PC_l]	[TF_l]	[TF_VIIa_l]	[TF_VII_l]	[TF_VIIa_IX_l]	[TF_VIIa_IXa_l]	[TF_VIIa_X_l]	[TF_VIIa_Xa_l]	[TF_VII_Xa_l]	[IXa_VIIIa_l]	[Xa_Va_l]	[IXa_VIIIa_X_l]	[V_Xa_l]	[VIII_Xa_l]	[IIa_f]	[V_IIa_l]	[VIII_IIa_l]	[Xa_Va_II_l]	[Xa_Va_mIIa_l]	[XI_f]	[XI_IIa_l]	[XIa_l]	[APC_PS_l]	[APC_PS_VIIIa_l]	[TFPI_f]	[AT_f]	[IIa_AT_f]	[TFPI_Xa_l]	[TFPI_Xa_TF_VIIa_l]	[APC_PS_Va_l]	[IXa_AT_f]	[Xa_AT_f]	[VII_Xa_l]	[V_mIIa_l]	[VIII_mIIa_l]	[TM_l]	[IIa_TM_l]	[IIa_TM_PC_l]	[mIIa_AT_l]	[XIa_IX_l]	[LIPID]
1400.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.1	0.0	0.7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0	0.0	0.0	300.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	2.5	3400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	849079.0
1217.7424884063782	182.25751159362324	6.348678156718849e-52	6.60876428490431e-48	3.940853923873681	16.059146076126318	3.0112200270548907e-27	4.793437808087461e-23	1.9766401227291763	8.023359367022609	0.019714167210200587	0.0802853223177673	0.13789186011114982	0.5621081398888502	1.1317491486599242e-28	8.969478037276685e-25	17.73058323708676	72.2694167624468	1.0197818413616977e-17	1.4881459619049227e-13	122.99532831224002	47.00467168510255	4.430549664755546e-18	2.4977757421909102e-15	1.3440246204397127e-61	2.070600501831645e-58	59.13272559770021	240.86727440229993	2.7683564362129554e-98	5.503771471709463e-94	7.443948740190123e-97	2.9413347839054036e-92	12.634400984211116	47.3655990157889	0.00499897927975032	5.073483126020735e-07	5.102482175491244e-07	4.662887542820496e-10	0.0	2.653925543802922e-09	3.50522948222777e-12	3.0207875833796877e-26	4.029730578055255e-42	3.31405708562264e-41	4.9242223839069046e-45	2.2678781650847722e-18	7.933850452939656e-20	1.5007460697925386e-48	4.561393295159107e-52	1.5940190633734003e-53	1.4033400983667394e-43	4.3565372488152975e-46	30.0	9.849083594364854e-52	2.9663907731548693e-55	7.809256953972712e-61	8.525770414525003e-90	2.5	3400.0	7.64220292242224e-53	9.36685656505538e-23	1.8735232234983025e-34	4.55627008372185e-88	1.090209489031106e-23	1.831220739876409e-23	5.505698489274798e-19	2.0082215161971916e-51	7.019118358808935e-53	1.0	3.2878340548923888e-52	2.7519627894208114e-55	3.1139471771247844e-57	3.5530272943477316e-59	787630.062661154
1067.0182657345317	332.98173426546947	3.439620912001854e-46	1.979923094453304e-42	0.844298944943291	19.155701055056713	1.3135775469171964e-24	1.1529472185051274e-20	0.433116255327422	9.566882335681013	0.004238970282719779	0.09575961976236498	0.02948331313259014	0.6705166868674104	5.0091939785933985e-26	2.156228676568997e-22	3.793589707484579	86.20641028899666	2.9926815830269355e-16	2.4837849880560974e-12	90.68798363625328	79.31201633770972	3.6559253640930886e-16	1.1003485623598897e-13	6.3289460584341286e-55	5.659164102723481e-52	12.699651254814688	287.3003487451853	2.6407948333446386e-88	3.4335971802518537e-84	7.080205123951152e-87	1.8359279826286845e-82	3.954295363028795	56.0457046369712	0.0049971810535194006	1.3804017059079044e-06	1.4089915653476848e-06	3.5163049112694498e-09	0.0	2.5963316383224543e-08	7.358804627101002e-11	7.573489553198592e-24	3.385030078117656e-38	7.118044558062456e-37	1.4797689441925581e-40	2.567184012957382e-16	8.975866457115072e-18	4.492613046794271e-43	3.5926715131410944e-46	1.2538174256846567e-47	1.1322223543564134e-38	6.724616945138891e-41	30.0	5.662386787478613e-46	3.241609919966469e-49	5.843371965213756e-54	3.331764936127155e-80	2.5	3400.0	4.403127637199939e-47	1.6122747200609256e-20	1.84180618532179e-31	1.781460437408545e-78	6.958461557403881e-22	3.1519980780443957e-21	6.036915867823934e-17	1.5826782302582568e-45	5.525199733421756e-47	1.0	1.8915244162476192e-46	4.19868641808169e-49	3.217595270263298e-51	1.0571580850703493e-52	761945.4923179799
938.8669526342447	461.1330473657562	6.5074697403781256e-43	2.5888724453692646e-39	0.19309045811734185	19.806909541882668	3.7474209029885714e-23	2.4175901779779785e-19	0.10943609157519892	9.890561523354313	0.0009859972515046333	0.09901161571753227	0.006679215821091706	0.6933207841789089	1.4456605155289032e-24	4.518747978910381e-21	0.8621401375552041	89.13785985250468	1.785331310410509e-15	1.1245857364448554e-11	67.70154249428707	102.29845741867649	4.2349624115902884e-15	9.07934834676277e-13	4.545532777354233e-51	2.794017358543572e-48	2.9377020855300913	297.06229791446987	1.5313777195329577e-82	1.3430724697026255e-78	4.085945712327206e-81	7.18531782028729e-77	2.2424430193546976	57.7575569806453	0.00499522789855152	2.2900664778743347e-06	2.3850704853576116e-06	9.92893272558203e-09	0.0	8.6645850681439e-08	3.897018389483618e-10	1.6083505314107846e-22	5.012129858767503e-36	1.8817809158365236e-34	4.4147208130290206e-38	3.445249464691251e-15	1.2038492572856614e-16	5.869167283966665e-40	7.529906022378973e-43	2.623643850819336e-44	6.271620649078647e-36	5.676008159845413e-38	30.0	1.1409235485218827e-42	1.0074181286162992e-45	4.616828906544734e-50	8.421760163261161e-75	2.5	3400.0	8.893871529599041e-44	2.905287766757655e-19	8.60137590587028e-30	4.505517704018041e-73	6.629772702252198e-21	5.67984036840805e-20	7.840195228991041e-16	3.3193356721838e-42	1.1571271371185569e-43	1.0	3.815257537773283e-43	1.3497602428711195e-45	9.417904647413906e-48	5.249130772699284e-49	745291.0972133738
828.8122493295128	571.1877506704876	1.1526931002111954e-40	3.5802123625601196e-37	0.05012566776602533	19.94987433223397	3.6583031180489167e-22	1.944405962758876e-18	0.038723914292531116	9.9612727083929	0.0002724024009909779	0.09972421723037103	0.0016707205099865407	0.6983292794900132	1.424243329746762e-23	3.632162979062552e-20	0.21839339212474077	89.78160658826596	5.795820275139833e-15	3.095294289862779e-11	51.11797188085402	118.88202792776545	2.2341130623945883e-14	3.8336099768092704e-12	2.0220746669594747e-48	9.684842875823948e-46	0.7957050622643256	299.20429493773554	1.3100393430153692e-78	9.058844261317183e-75	3.4826917159964835e-77	4.8491056445903526e-73	1.9088214749476267	58.09117852505237	0.004993242316801042	3.1694135504532523e-06	3.3773145607916587e-06	1.9578437850061512e-08	0.0	1.901809330145313e-07	1.1957168465312478e-09	1.2861529910892178e-21	1.5173000179307283e-34	8.573883599074364e-33	2.1308566667738835e-36	2.019152650222463e-14	7.050829171438633e-16	8.109182632322611e-38	1.4287897112772523e-40	4.9701378523049506e-42	4.722311676543739e-34	5.743464171854635e-36	30.0	2.1435497601889463e-40	2.5721760646228425e-43	2.1858044288908601e-47	4.295206076244533e-71	2.5	3400.0	1.6751761128248053e-41	2.1089992827214208e-18	1.1906033708283443e-28	2.2991762179854492e-69	3.009217711290255e-20	4.1230963623223633e-19	4.445743609851665e-15	6.302670045765823e-40	2.1938986752656157e-41	1.0	7.176047969119715e-41	3.4685807804907234e-43	2.2739767389172296e-45	1.8316160448566308e-46	732293.3933844673
733.7587920547694	666.241207945231	5.777112879819313e-39	1.491265518930491e-35	0.017836523883683845	19.982163476116252	2.025719063302695e-21	9.40616524222803e-18	0.02295632783962989	9.977039299363925	0.00011155807672200369	0.09988406494155679	0.0005382857810539119	0.6994617142189438	7.944203037921349e-23	1.756022406934225e-19	0.07289386275887408	89.92710610493457	1.3765646002279313e-14	6.585257804460575e-11	39.05112826016245	130.94887140192617	7.730770605076403e-14	1.1300765752187673e-11	2.092323356654733e-46	8.297753073281551e-44	0.312579532772238	299.6874204672276	1.394142473578841e-75	7.865850603314369e-72	3.692226903845773e-74	4.212951955643142e-70	1.858321709598747	58.14167829040125	0.004991250221852238	4.006840989377372e-06	4.372796425810187e-06	3.224079518556512e-08	0.0	3.351555410328287e-07	2.7443963543654496e-09	6.115594571070082e-21	1.986159769317805e-33	1.5267224271992048e-31	3.925227736523571e-35	7.643474564287869e-14	2.6673099953067655e-15	3.3744861915869735e-36	7.603341888475954e-39	2.6403575060882417e-40	1.2229613000154577e-32	1.8693414017216884e-34	30.0	1.1368055260397538e-38	1.7395699272726258e-41	2.3890948742404823e-45	2.9181440007160107e-68	2.5	3400.0	8.907359727949837e-40	9.379808361111944e-18	8.601073534450543e-28	1.562958351431066e-66	9.267268572042759e-20	1.8337541065908974e-18	1.6284458579657612e-14	3.356368595921367e-38	1.1665408212777799e-39	1.0	3.810224644880283e-39	2.347732842770037e-41	1.4573802922345657e-43	1.5807402608742892e-44	721508.5158115645
651.3160998443643	748.6839001556365	1.3133894444337155e-37	2.9328691661952895e-34	0.01042023581406861	19.98957976418572	7.915415899077344e-21	3.3239480779799044e-17	0.019489599795402133	9.980505031530376	7.486147641277098e-05	0.09991976451462357	0.0002772335926196245	0.6997227664073729	3.12250750597324e-22	6.201661856081422e-19	0.03939354138282973	89.96060641078101	2.712128364676235e-14	1.1990141696405968e-10	30.213950375162227	139.78604910259642	2.0602077263745384e-13	2.6657509760386746e-11	8.645401882064035e-45	2.953551580639212e-42	0.20211103990958976	299.79788896009023	3.811559638570572e-73	1.8228716629031471e-69	1.0057995835158685e-71	9.769057057780488e-68	1.8658449909746253	58.13415500902537	0.0049892573168617725	4.804078378450868e-06	5.3686741720631495e-06	4.7716310240843576e-08	0.0	5.169462519144276e-07	5.2680255558759415e-09	2.109485575983411e-20	1.5524795679519773e-32	1.517987964664259e-30	3.996671098260164e-34	2.2104062602056853e-13	7.708328572257807e-15	6.630023829876773e-35	1.8278144992086093e-37	6.336188866690525e-39	1.6304651648851842e-31	2.9983405424698716e-33	30.0	2.728174619866706e-37	5.10482336612234e-40	1.0390550949644611e-43	5.51736441832303e-66	2.5	3400.0	2.1434082618360238e-38	3.0754174695362873e-17	4.154409465067877e-27	2.956842401387129e-64	2.25527745697505e-19	6.012447464249412e-18	4.557655355965062e-14	8.074529190048584e-37	2.801997919302201e-38	1.0	9.155231942538849e-38	6.884993275194912e-40	4.061847949765627e-42	5.668481731649676e-43	712365.7661722475
579.5662623882797	820.4337376117207	1.7383189384629523e-36	3.453287721650871e-33	0.008733265722055208	19.991266734277428	2.4444692083047217e-20	9.493331415627481e-17	0.018832479720111175	9.981161155973057	6.672350329911589e-05	0.09992690569402064	0.0002170457246542521	0.6997829542753273	9.689671414462395e-22	1.7701361958310162e-18	0.03170413533758976	89.96829579863011	4.724595116905531e-14	1.9680555611759482e-10	23.708039729265437	146.291959531897	4.601215097713499e-13	5.406747291451134e-11	1.897271363276475e-43	5.744653717509457e-41	0.17740530692051254	299.8225946930792	3.947559180651195e-71	1.6578295521082406e-67	1.0383257877432913e-69	8.889678304521879e-66	1.8838521019799146	58.11614789802009	0.0049872648905959355	5.5661846947956535e-06	6.36430671689583e-06	6.58355330176744e-08	0.0	7.29816264346896e-07	8.966195006993154e-09	5.856383094209438e-20	8.566102883863285e-32	1.0161221759615951e-29	2.7273770383498948e-33	5.327248176571773e-13	1.8564837362661366e-14	7.798548158503575e-34	2.5504039933161315e-36	8.82528227094369e-38	1.3834581707094486e-30	2.96840454233325e-32	30.0	3.802465086289302e-36	8.441816321900494e-39	2.3933792504589815e-42	4.250355586699584e-64	2.5	3400.0	2.995660728112291e-37	8.196910731810671e-17	1.5279553850791506e-26	2.2791615821259494e-62	4.691853976853431e-19	1.602498046857587e-17	1.0633110781277958e-13	1.1275144327868204e-35	3.906434713388199e-37	1.0	1.2776450387664562e-36	1.1372120180231359e-38	6.394295264904077e-41	1.1107055615585904e-41	704538.5113176458
516.942611480712	883.0573885192886	1.555659398373609e-35	2.8055143511987677e-32	0.008389922678581472	19.991610077320303	6.374466584089365e-20	2.325023495161496e-16	0.018817560553156962	9.981175079899156	6.525635793808888e-05	0.09992737642852252	0.00020406666276752398	0.6997959333371934	2.5368980171659193e-21	4.332589400493314e-18	0.030076637266572018	89.96992327597835	7.54693580935364e-14	3.0005883778388915e-10	18.897599579776397	151.10239943810856	9.051764141740302e-13	9.836559541153788e-11	2.6295044061209588e-42	7.202447981061906e-40	0.17275878880685763	299.8272412111929	2.076504938376779e-69	7.848904126338136e-66	5.446579529694613e-68	4.21122945995102e-64	1.9022608491004644	58.09773915089954	0.004985273238996364	6.298744111794035e-06	7.359547447760093e-06	8.645501961525297e-08	0.0	9.680115047984422e-07	1.4002919668209223e-08	1.3907958548867542e-19	3.6794230652679126e-31	5.11431226675362e-29	1.3968135774574678e-32	1.125875799119021e-12	3.9207934742696996e-14	6.32912147566084e-33	2.4002041242163296e-35	8.290515994272913e-37	8.476622693812561e-30	2.0741126779240986e-31	30.0	3.574712242174073e-35	9.205269998143809e-38	3.4741954297077734e-41	1.7514003418736761e-62	2.5	3400.0	2.8241065020862486e-36	1.8815544089983206e-16	4.6195267944418106e-26	9.397097092919747e-61	8.732158560385083e-19	3.6784442017408805e-17	2.1759741776370266e-13	1.061928711825905e-34	3.6732719581235905e-36	1.0	1.2026642091049691e-35	1.2385921509647383e-37	6.653104605501722e-40	1.4029112785515852e-40	697796.278414192
462.1501422002402	937.8498577997605	1.0404165978921144e-34	1.7281157963348862e-31	0.008361136014592352	19.991638863983265	1.4637335215517633e-19	5.070414681948882e-16	0.018939328508716206	9.981052317127284	6.532910992794215e-05	0.09992630768285794	0.0002022234724183827	0.6997977765275066	5.844824330428789e-21	9.442647575645683e-18	0.02987547599542036	89.97012441411788	1.1306566730107693e-13	4.3297567449756083e-10	15.327935430422736	154.67206332261495	1.6190740999184912e-12	1.6491515371832757e-10	2.600648530469665e-41	6.535265137840801e-39	0.17276445025315776	299.8272355497466	6.77862859088585e-68	2.3113486978188448e-64	1.7724380084854113e-66	1.2408672770879555e-62	1.9190681283465894	58.08093187165342	0.004983282429194399	7.006960418341709e-06	8.354363556550479e-06	1.0945367068176229e-07	0.0	1.2262846994343262e-06	2.050846059043666e-08	2.936950087723418e-19	1.3093414002268462e-30	2.077745972614102e-28	5.771467213233636e-32	2.1551926855416416e-12	7.499984703629852e-14	3.89439899298441e-32	1.6856523509410741e-34	5.81158456204956e-36	4.067732948953924e-29	1.1165627048802621e-30	30.0	2.507833478336759e-34	7.3758091587341155e-37	3.5966879748671274e-40	4.4844584159236055e-61	2.5	3400.0	1.9869446738683044e-35	3.859461282356952e-16	1.2054596158176047e-25	2.4075684007103625e-59	1.4958650764810663e-18	7.545259303356457e-17	4.0344793289559836e-13	7.463792563141538e-34	2.5774982957734497e-35	1.0	8.448479556576396e-35	9.91257137853388e-37	5.0932656801812226e-39	1.2825726373319758e-39	691961.735370237
