time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
600.0.	35.412081043702536	8.130787195098765	1.07939398700433	65.04755997263135	4.147454245847648	0.313928010642925	0	6.463832780255277	0.608074186664299	9.391925813335709	6.789706110750121	382.11944955318614	5.544616144959993	130.4411537968311	0.049903974041238	0	87.24459512839613	0.42108261589142304	0	0	269.9962053980481	1.283573813901935	0.9811426678573101	761.8359393056168	165.99119296902987	66.38433043311625	218.6746625022085
640.0.	18.410694324493143	6.268342572886508	1.132818403740192	74.48488356136643	3.421188817046823	0.19944687654415502	0	6.14628977171341	0.578908264253228	9.421091735746781	6.773635167514121	529.5730316095045	4.075106815736416	121.86806069834843	0.026420046687703	0	88.91316741648441	0.23809060026237602	0	0	194.71705723841814	0.828634027406513	0.8777821029772881	863.2713515616672	108.59151597583211	90.36448475080006	195.00386364197772
680.0.	10.495013365519592	4.796362288357852	1.153005958304398	80.83364733244322	3.007622220351118	0.13394689600280302	0	6.5444362276442	0.613639248715387	9.38636075128463	7.321490309035131	653.1554952964685	3.314595586766582	116.00761963999335	0.017163911202451	0	89.21607352380758	0.14784058038768502	0	0	136.95750086414287	0.614699786787669	0.803086736171843	935.1049156961801	68.63300340460295	120.19739113699578	164.17003711930371
720.0.	6.349911685335548	3.8077971425406183	1.155724137635507	85.140121563127	2.756666920668534	0.09727897825167801	0	7.207390785737141	0.671580574765209	9.328419425234811	8.028386510000026	750.1929728310196	2.878384814782197	111.99316481255497	0.012767725390116001	0	88.99154776932842	0.101680905885992	0	0	95.19584854946494	0.5001607996902451	0.750502537874927	985.1976438896867	43.38674112724103	151.757133534237	131.17978445762353
760.0.	3.995287347959613	3.185659040969058	1.151160900441947	88.08918255037321	2.597667383081396	0.07655800313046901	0	7.8741984099200035	0.7293212849577041	9.270678715042317	8.677069321734193	823.4244381024076	2.611840271017802	109.22618417724111	0.010407886165434001	0	88.63405823829609	0.07703216894834901	0	0	65.75064889675123	0.43342569971321604	0.713834137479688	1019.8702118546872	28.006289339167257	180.67711146091688	100.89113862202788
800.0.	2.580387691870264	2.795309643005234	1.144627280410989	90.12588150516984	2.493921808031168	0.06440754538533901	0	8.435791847702369	0.7774627501443191	9.222537249855698	9.197452275016671	877.3299953352719	2.44208212090435	107.3067562571898	0.00903288421493	0	88.2973644869758	0.06310111709931801	0	0	45.24869559997224	0.39228126884707204	0.6883532415841931	1043.774493056319	18.536447645321296	204.73884924692743	75.70581659979675
840.0.	1.696375817534651	2.545191145470251	1.13836822972515	91.54332687064836	2.424818187252941	0.056963777860278	0	8.872579288879283	0.8145830593226311	9.18541694067739	9.591181945153455	916.4012291920401	2.330745675209305	105.96670579008601	0.008185374142844001	0	88.0232988130116	0.054773566621451004	0	0	31.073015546640832	0.365907121665412	0.6706583882042261	1060.2191519617236	12.539291945078716	223.62940495222702	55.953882524690904
880.0.	1.128924354023988	2.380916984276652	1.133123895364712	92.53618289748269	2.378111611285892	0.052224427078634006	0	9.19985052691597	0.8422083524416921	9.157791647558328	9.881431202072694	944.4488652293011	2.256156261332354	105.02583883188892	0.007642232253656	0	87.81285370997979	0.049558826610551006	0	0	21.312210918014678	0.348535596013588	0.658364025750478	1071.518484042052	8.63033480059484	237.95802173766617	40.98536428553709
920.0.	0.7577755310848401	2.270692989478078	1.128997931714219	93.23515147129393	2.346213779774466	0.049114534351928	0	9.4406690895946	0.862432753299278	9.137567246700746	10.09287367969608	964.4606924417511	2.20541167516521	104.36223565104291	0.0072845635259230004	0	87.65553928900148	0.046175356132304	0	0	14.608780898600275	0.33687372298426604	0.649814012135559	1079.2772356206235	6.020840341469659	248.60082581163246	29.874200734061677
960.0.	0.5118309008798251	2.195490718757823	1.125861530398187	93.72908417904243	2.324267983202553	0.047027462645788005	0	9.616255769863896	0.8771235398170961	9.122876460182935	10.246046710262307	978.6832780378579	2.170505585238169	103.8925758670742	0.007044508023510001	0	87.53952574341805	0.04392196107627001	0	0	10.012812955503833	0.32893907409454504	0.643862062414018	1084.6029346320079	4.246623957368784	256.4022010581499	21.73251139150678
1000.0.	0.34736271605581004	2.143538584489513	1.123525625317757	94.07908566841003	2.309089233037136	0.045603661338258	0	9.743651699085751	0.887753158771401	9.11224684122863	10.356700226325673	988.7659511596863	2.146303267462662	103.55934021825328	0.006881218949000001	0	87.45460395569337	0.042392550512794	0	0	6.865268511286191	0.32348880595344104	0.6397148153883281	1088.2579437141117	3.023856349814411	262.0719101724452	15.816459118052528
1040.0.	0.236676823620033	2.107319094371348	1.121808145638792	94.3275845496506	2.29855078319089	0.044620779742597004	0	9.835820998843712	0.895428255844918	9.104571744155109	10.4365179069438	995.902240406034	2.129426569794825	103.32247479734288	0.006769090060092	0	87.39271520236021	0.041340320895313004	0	0	4.711298154492915	0.319719555916095	0.636822598671079	1090.7662389798943	2.172785497980618	266.16895944257584	11.54146525015135
1080.0.	0.161852871174888	2.0819003246595	1.120555935304229	94.50426250062688	2.291213619246774	0.043936477511243	0	9.902385711637542	0.9009632405586011	9.099036759441422	10.494040835665375	1000.9480619723271	2.117609676017395	103.15389583183625	0.00669157076522	0	87.34774017649836	0.040609311812659005	0	0	3.238020776688124	0.31710009421566504	0.634804070960654	1092.487634784356	1.576191560591653	269.1181373838248	8.463916893007829
1120.0.	0.1111130033559	2.063976282133298	1.119648090771342	94.63000000684868	2.286094673927535	0.043457132531380005	0	9.95040031209676	0.904951602846167	9.095048397153853	10.53547040320168	1004.5136604673871	2.10931086052188	103.03381046880583	0.006637717872353	0	87.31512082334187	0.040097912928026	0	0	2.230680801096007	0.31527321213034204	0.633394328137384	1093.6690904685986	1.155840611242094	271.23540604751196	6.254123543570537
1160.0.	0.07662927177006301	2.051293849295175	1.118992451263293	94.71954581806415	2.282517682264659	0.043119879680312	0	9.985003058507363	0.9078237520390331	9.092176247960987	10.565294269953883	1007.0324764712933	2.103469952178278	102.94821644595761	0.006600174018402001	0	87.29149741827028	0.03973835959072	0	0	1.5420889563555011	0.313995759938183	0.6324091357456091	1094.480060256211	0.8585813930085221	272.7526302008145	4.67025626742046
1200.0.	0.053157154094138	2.042298191485592	1.118520227911685	94.78334788860148	2.280015087480557	0.042881846713326004	0	10.0099224076219	0.90989103312216	9.090108966877864	10.586754271014021	1008.8116093006131	2.099352278150214	102.88718124511094	0.006573932078163001	0	87.27440879176433	0.039484659064296004	0	0	1.071464360523031	0.31310074663847004	0.631720231695028	1095.0368023298563	0.647817765404057	273.8384653241179	3.536446736210773
1240.0.	0.037162873110517004	2.03590637699908	1.118180757524925	94.82882274428265	2.278262442803711	0.042713458311773006	0	10.027857470096464	0.9113783312041761	9.088621668795845	10.602189859883376	1010.0682950057226	2.096445860062544	102.84364580047962	0.006555554106099	0	87.26205909342023	0.039305186626302	0	0	0.749848861398929	0.31247273970014605	0.631238241573798	1095.4190759296266	0.49810177229637204	274.61486507946034	2.725528501829368
1280.0.	0.026255704254613002	2.031359019524853	1.117937053257067	94.8612426562714	2.277033999710094	0.042594139361354005	0	10.040759078672098	0.912447924722747	9.087552075277275	10.613288105451867	1010.9560470644079	2.094392446934102	102.81258654030441	0.006542664335976001	0	87.25314145939986	0.039177988206291	0	0	0.530080733662582	0.31203156769134804	0.630900839303912	1095.6816019504427	0.39160892806962605	275.1696577193743	2.145910118520623
1320.0.	0.018813592641473	2.028120978907179	1.117762272495198	94.88435938779898	2.276172365405807	0.04250948774423	0	10.05003559125524	0.913216831364922	9.0867831686351	10.621264946751882	1011.5832832696868	2.092940603659225	102.79042514574581	0.006533613287721	0	87.24670673310341	0.039087716477257006	0	0	0.37991565019751106	0.311721354808948	0.6306645305598051	1095.8619261127542	0.315788505052957	275.5659188901698	1.731801467961455
1360.0.	0.013733775281257	2.025813793459175	1.1176370141397731	94.90084459362471	2.275567635282209	0.042449377104445005	0	10.05670280988978	0.913769382081515	9.086230617918508	10.626996337015544	1012.0265484604652	2.09191347194898	102.77461114218731	0.0065272517832580005	0	87.24206660286916	0.03902358815779	0	0	0.277313262416512	0.311503057317256	0.63049894334524	1095.9858125676642	0.26176947732836203	275.8488595697981	1.436034887073852
1400.0.	0.010265454217834001	2.024169117759244	1.117547295612226	94.91260172428059	2.275142971456801	0.042406664225417	0	10.061492850077407	0.9141663202523761	9.085833679747648	10.631113026268785	1012.3398781869149	2.091186444267173	102.76332586287336	0.0065227771451050005	0	87.23872253063062	0.038977998824536	0	0	0.20721039552216003	0.31134933967404904	0.6303828563028531	1096.07094331426	0.223264455745831	276.05084173362235	1.224838774165367
1440.0.	0.007896942180492	2.02299633163656	1.117483059920667	94.92098738674117	2.274844601272356	0.042376298273828	0	10.06493302791418	0.9144513784637611	9.085548621536269	10.63406900804159	1012.5614185484926	2.09067161664691	102.75527208605843	0.006519627634895	0	87.23631380381231	0.038945571490021	0	0	0.15931345211980102	0.31124103481908905	0.6303014334639111	1096.1294554237184	0.19580843948245902	276.19500785110847	1.074055674549806
1480.0.	0.006279260854155	2.022159847746659	1.117437084067821	94.92696868614186	2.274634862649544	0.042354701712228	0	10.067402936103115	0.914656028363755	9.085343971636272	10.636190919917677	1012.718101600574	2.090306917173273	102.7495243399309	0.006517409545536	0	87.23457966611275	0.038922496786812005	0	0	0.126588702960411	0.311164687373924	0.630244297372465	1096.1696813019573	0.17622612348069103	276.29789623851923	0.9664167930269211
1520.0.	0.005174280600326001	2.021563131840634	1.117404185934495	94.93123517871311	2.274487358607688	0.042339337322451	0	10.069175689811802	0.914802908721519	9.085197091278504	10.637713678528844	1012.828945399687	2.090048481031557	102.74542227872121	0.006515846615006001	0	87.23333176830235	0.038906072127398	0	0	0.10423016641275201	0.31111084259735705	0.63020418547026	1096.197342399578	0.16225709595894303	276.37132005878914	0.8895834782126131
1560.0.	0.0044194519919950005	2.02113740771978	1.117380650524614	94.93427858772557	2.274383576159614	0.042328403992767	0	10.070447704350824	0.914908298055191	9.08509170194483	10.638806172171426	1012.907382526646	2.0898652905651742	102.74249468729293	0.0065147448081410006	0	87.23243415909938	0.038894378153788	0	0	0.088954139792301	0.31107285164927	0.6301760125849121	1096.2163681118755	0.152291072170561	276.4237145133246	0.8347426615716701
1600.0.	0.003903788790666	2.020833651787538	1.117363816162262	94.93644959413642	2.274310524197371	0.042320622254049006	0	10.071360175957581	0.9149838971413421	9.085016102858678	10.639589776238987	1012.9629028978604	2.089735401164322	102.74040529165528	0.006513967735231001	0	87.2317887718761	0.038886050710083005	0	0	0.07851707202060701	0.311046035736501	0.630156216387583	1096.2294576276695	0.145180318441118	276.4611013461541	0.7956009883440971
1640.0.	0.0035514973848080004	2.020616908012273	1.117351776693317	94.9379983094892	2.274259081659152	0.042315082713946	0	10.072014566588395	0.9150381133623681	9.084961886637654	10.640151690273395	1013.0022128161229	2.089643280376531	102.7389141066536	0.00651341946176	0	87.23132490964974	0.038880119689631	0	0	0.07138610422979101	0.311027100455581	0.630142300154453	1096.2384654716552	0.14010648543741902	276.4877786652938	0.7676651877871461
1680.0.	0.00331081073146	2.020462245037903	1.117343167503751	94.93910312698911	2.274222841453295	0.042311138748429004	0	10.072483759494332	0.915076985666681	9.084923014333336	10.640554540651868	1013.0300528092052	2.089577930008493	102.73784986031713	0.006513032468966001	0	87.23099163441536	0.038875894913302005	0	0	0.066513950954747	0.311013724952215	0.6301325131856931	1096.2446661073848	0.136485926983587	276.50681395463977	0.7477275920419051
1720.0.	0.003146368561219	2.020351878199877	1.117337011937773	94.93989129169557	2.27419730077766	0.042308330426216005	0	10.072820091478086	0.9151048504004551	9.084895149599564	10.640843291570466	1013.0497748117031	2.089531559766336	102.73709031786488	0.0065127592119310004	0	87.2307522634584	0.038872885193473004	0	0	0.06318508430647901	0.311004273437596	0.630125627322632	1096.2489355692896	0.133902309824135	276.52039624870093	0.7334985059105681
1760.0.	0.003034015816136	2.020273119315099	1.117332611158988	94.9404535685419	2.2741792936866823	0.042306330522127004	0	10.07306113338183	0.9151248203978071	9.084875179602212	10.641050216786907	1013.0637495995667	2.089498649842999	102.73654824103043	0.0065125661945400004	0	87.23058039248733	0.038870740871083005	0	0	0.060910640334067005	0.31099759245887404	0.630120780587589	1096.251876163572	0.132058611201019	276.53008761288095	0.7233436053917851
1800.0.	0.0029572510088510004	2.020216915405644	1.11732946521553	94.94085470268826	2.274166593199762	0.042304906177300004	0	10.07323384815123	0.9151391295618181	9.084860870438204	10.641198474876111	1013.0736544747089	2.08947528803901	102.73616136810196	0.006512429807617	0	87.23045702408756	0.038869212985236004	0	0	0.05935661598842901	0.310992868335112	0.630117367732231	1096.253902099019	0.13074290775181002	276.53700267495714	0.716096407236363
1840.0.	0.002904800734416	2.020176806798468	1.117327216495692	94.941140879756	2.274157632145176	0.042303891655997	0	10.073357580574523	0.9151493806045801	9.084850619395446	10.641304679289787	1013.080676452856	2.089458700799488	102.73588526301336	0.006512333403544001	0	87.23036849565479	0.038868124243642006	0	0	0.058294811826446004	0.310989526842861	0.630114963584669	1096.2552983005878	0.129803983897399	276.5419367698261	0.7109243732075531
1880.0.	0.002868963049656	2.020148184048253	1.1173256092379291	94.9413450466951	2.274151307208407	0.04230316897893	0	10.073446206123496	0.9151567230967831	9.084843276903243	10.64138074517761	1013.0856558146162	2.089446921305291	102.7356882118521	0.006512265238781001	0	87.23030498513059	0.038867348373818	0	0	0.057569315309325006	0.31098716259242304	0.630113269341058	1096.2562608126098	0.12913393643065701	276.5454573945484	0.7072333218140621
1920.0.	0.002844475891531	2.020127757880242	1.117324460545603	94.9414907069554	2.274146841318777	0.042302654151131006	0	10.073509674842338	0.915161981386517	9.084838018613507	10.641435216048437	1013.0891875539411	2.089438554479107	102.73554758052147	0.006512217025996	0	87.23025943402908	0.038866795430405006	0	0	0.057073601746351	0.31098548928260805	0.630112074916035	1096.2569245606087	0.12865576614552401	276.54796947294085	0.7045991942345461
1960.0.	0.0028277440812190004	2.020113181035854	1.117323639642553	94.94159462753134	2.274143686960944	0.042302287365563004	0	10.073555120213042	0.915165746471521	9.084834253528502	10.641474216469755	1013.0916930940979	2.089432610552885	102.73544721519951	0.006512182914695	0	87.23022677162629	0.038866401337731005	0	0	0.056734889357582	0.310984304645601	0.6301112325381121	1096.2573824312558	0.12831452554387202	276.54976192730334	0.702719349897977
2000.0.	0.0028163112564010004	2.020102778463727	1.117323053029534	94.94166876991841	2.274141458209885	0.042302026033182005	0	10.073587655318764	0.9151684419619631	9.084831558038058	10.641502136011072	1013.0934710004486	2.089428387157262	102.73537558703674	0.0065121587731910005	0	87.23020335637291	0.038866120445161	0	0	0.056503450424567	0.310983465733207	0.6301106382229661	1096.2576983885454	0.12807100286661202	276.55104090992836	0.7013778037485321
2040.0.	0.002808499111557	2.020095354801223	1.1173226338648	94.94172166751227	2.274139882935308	0.042301839823025	0	10.073610944315018	0.915170371426653	9.084829628573367	10.641522120105577	1013.0947328518957	2.0894253857628122	102.73532446801755	0.006512141682619	0	87.23018657389132	0.038865920226309005	0	0	0.056345308485799	0.31098287148658105	0.6301102187683261	1096.25791649244	0.127897215434975	276.5519535150166	0.7004204152695771
2080.0.	0.002803160930958	2.02009005699904	1.117322334367869	94.94175940816467	2.274138769175514	0.042301707132096	0	10.073627612504625	0.9151717523673051	9.084828247632709	10.641536422242469	1013.0956286218671	2.089423252449184	102.73528798591775	0.0065121295802170005	0	87.23017454779	0.038865777504190006	0	0	0.056237248911191	0.310982450438061	0.6301099226207391	1096.2580671015935	0.12777319383732302	276.5526046977373	0.6997371807786691
2120.0.	0.002799513201319	2.020086276291077	1.117322120386534	94.94178633509394	2.274137981470039	0.042301612572512005	0	10.07363954051931	0.915172740591035	9.084827259408982	10.641546656598603	1013.0962646419363	2.089421735908265	102.7352619498252	0.0065121210077530006	0	87.23016593171607	0.038865675762693	0	0	0.056163410004196	0.310982152030758	0.6301097134586561	1096.2581711404641	0.127684687144333	276.55306934629664	0.6992495956060011
2160.0.	0.0027970205666580004	2.020083578239204	1.117321967511538	94.9418055468925	2.274137424194813	0.042301545182565	0	10.073648075307899	0.915173447690345	9.084826552309673	10.641553979210038	1013.0967163193473	2.089420657659659	102.73524336876486	0.006512114934024001	0	87.23015975988415	0.038865603231557	0	0	0.05611295394346601	0.31098194048940503	0.630109565682004	1096.2582430356113	0.12762152532513202	276.5534008955458	0.6989016347324211
2200.0.	0.0027953172262000004	2.020081652811761	1.11732185829833	94.941819254221	2.27413702982318	0.042301497152982	0	10.073654181421627	0.9151739535768101	9.084826046423208	10.641559217866359	1013.0970371430084	2.089419890922238	102.73523010814138	0.006512110629575	0	87.23015533967437	0.03886555152216	0	0	0.056078475490515006	0.31098179049110203	0.6301094612404491	1096.2582927367716	0.127576450630008	276.5536374729137	0.698653315921246
2240.0.	0.0027941532304350002	2.020080278758164	1.117321780280646	94.94182903427054	2.274136750653539	0.042301462919929006	0	10.073658549465915	0.9151743154660911	9.08482568453393	10.641562965220439	1013.0972650628696	2.089419345622724	102.73522064454502	0.0065121075782500005	0	87.2301521744861	0.038865514655632004	0	0	0.056054914755600004	0.310981684106343	0.6301093874020981	1096.2583271083731	0.127544283629066	276.5538062836218	0.698476105943154
2280.0.	0.0027933577880480003	2.020079298185417	1.117321724550386	94.94183601229663	2.274136552977585	0.042301438519102	0	10.07366167382954	0.915174574317634	9.08482542568239	10.641565645516575	1013.0974270099306	2.089418957756428	102.73521389075857	0.0065121054147090005	0	87.23014990834119	0.038865488370387	0	0	0.056038814349821005	0.310981608636871	0.6301093351831271	1096.2583508878595	0.127521328067282	276.55392673960785	0.698349642176035
2320.0.	0.002792814195176	2.020078598414998	1.117321684742407	94.94184099112633	2.274136412967534	0.042301421125694	0	10.073663908383063	0.915174759449182	9.084825240550842	10.641567562402473	1013.0975420996432	2.089418681835074	102.73520907086606	0.0065121038802890005	0	87.23014828611795	0.038865469628726	0	0	0.056027811832953	0.31098155508693703	0.630109298242113	1096.2583673458867	0.12750494614555202	276.5540126920714	0.6982593929495851
2360.0.	0.0027924427054600003	2.020078099035224	1.117321656308857	94.94184454355177	2.274136313774559	0.042301408726739	0	10.0736655063829	0.915174891842744	9.084825108157277	10.641568933180931	1013.0976239027796	2.08941848552489	102.73520563112042	0.0065121027918040005	0	87.23014712501293	0.038865456265242	0	0	0.056020292924176006	0.310981517082069	0.630109272101245	1096.2583787412648	0.12749325542360102	276.55407402444314	0.6981949878394711
2400.0.	0.0027921888256300003	2.020077742661283	1.117321636000498	94.94184707824581	2.274136243480989	0.042301399887701006	0	10.073666649054688	0.91517498651268	9.084825013487341	10.641569913342753	1013.0976820556249	2.0894183458389772	102.73520317633057	0.006512102019484001	0	87.23014629406565	0.038865446736266004	0	0	0.056015154553011	0.31098149010410403	0.6301092535975511	1096.2583866345594	0.127484912516969	276.55411778900907	0.6981490260783451
2440.0.	0.0027920153181030002	2.020077488341269	1.117321621496024	94.94184888678907	2.274136193654539	0.042301393586207006	0	10.073667466064002	0.9151750542016681	9.084824945798353	10.64157061413565	1013.0977234019731	2.089418246432959	102.73520142446272	0.006512101471378	0	87.23014569947345	0.038865439941304	0	0	0.056011642958535	0.31098147094982004	0.6301092404960621	1096.2583921043324	0.127478958733864	276.5541490179221	0.6981162261785171
2480.0.	0.002791896736441	2.0200773068504	1.117321611137128	94.94185017722029	2.274136158327216	0.042301389093584	0	10.073668050174557	0.915175102595107	9.084824897404914	10.641571115143789	1013.0977528032503	2.089418175683817	102.73520017423975	0.006512101082313	0	87.23014527405962	0.038865435095771006	0	0	0.056009243065793	0.31098145734770205	0.630109231217017	1096.2583958963	0.127474709914966	276.55417130188545	0.69809281906187
2520.0.	0.0027918156914400003	2.020077177332842	1.117321603739204	94.9418510979738	2.274136133273934	0.04230138589046201	0	10.073668467742749	0.9151751371905761	9.084824862809441	10.641571473293629	1013.0977737133367	2.089418125324916	102.73519928201823	0.006512100806085001	0	87.23014496972385	0.038865431640285004	0	0	0.056007602898026004	0.31098144768656505	0.630109224643423	1096.2583985262452	0.127471677818408	276.5541872030625	0.698076114969249
2560.0.	0.002791760299722	2.020077084905137	1.117321598456067	94.94185175495704	2.27413611550266	0.042301383606633006	0	10.073668766229922	0.9151751619202201	9.084824838079797	10.641571729300278	1013.0977885865171	2.08941808947599	102.7351986452856	0.006512100609932001	0	87.23014475203009	0.038865429176009006	0	0	0.05600648192781701	0.310981440823339	0.630109219985246	1096.2584003510572	0.127469514016772	276.55419854970376	0.6980641943875731
2600.0.	0.0027917224403180003	2.020077018945938	1.117321594683297	94.94185222373534	2.274136102893984	0.042301381978202005	0	10.073668979579324	0.9151751795962201	9.0848248204038	10.641571912281174	1013.0977991670647	2.089418063953725	102.73519819088305	0.006512100470614001	0	87.23014459632851	0.038865427418565	0	0	0.056005715785177004	0.31098143594688604	0.630109216683531	1096.258401617779	0.12746796985966202	276.5542066463758	0.6980556874819801
2640.0.	0.002791696563345	2.020076971875501	1.117321591989187	94.94185255822524	2.274136093946227	0.042301380817047006	0	10.073669132063989	0.9151751922295851	9.084824807770433	10.641572043057687	1013.0978066948398	2.089418045781682	102.7351978666005	0.006512100371646	0	87.23014448497706	0.038865426165178005	0	0	0.05600519214207401	0.31098143248149	0.6301092143427001	1096.258402497487	0.127466867901352	276.55421242396795	0.698049616689274
2680.0.	0.0027916788759280004	2.020076938284665	1.117321590065394	94.94185279689661	2.274136087595116	0.042301379989056004	0	10.073669241040104	0.9151752012582711	9.08482479874175	10.641572136517452	1013.097812051293	2.0894180328418672	102.73519763517785	0.006512100301329001	0	87.23014440535071	0.038865425271255	0	0	0.056004834233768	0.310981430018445	0.630109212682713	1096.2584031086983	0.12746608151042302	276.5542165467302	0.6980452843861501
