time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
150.0.	1.119658755009403	1.51223194913074	9.615498456907845	0.384461416612113	0.998793185113066	0.00054420819214	21.56693897792012	0.10494709454619401	0.05505290545380501	4.526964647759392	0.024471269820607003	5.594015954671714	4.794493305984647	5.09492613722499	9.527068374064939	2.545770502069048	0.45320327194660703	3.092524520341806	0.558957892006682	0.044532750129285	1.081812811721771	0.017511308782557	0.00122729254693	8.570238967553902	3.487768050869268
165.0.	1.109228535916264	1.5416848670664192	9.619702180504405	0.380257693015552	0.998746654532312	0.000577972774859	22.465805394882477	0.105951632421206	0.054048367578793007	4.526743410901607	0.024692506678392002	5.709713252437619	4.471074212892046	5.431774054585287	9.510820183350232	2.7836232018107463	0.500449503423756	3.283129369342144	0.564711223151202	0.046300758081696	1.138741403066071	0.017679274303997003	0.001273823127685	8.719501228942555	3.4583151329335893
180.0.	1.100735129111414	1.565515538656449	9.623270653860255	0.37668921965970104	0.99870202299562	0.000611005381657	23.241622283470466	0.106699859533115	0.053300140466884006	4.5265782217226285	0.024857695857372002	5.797173233117055	4.150307147775302	5.772419893914157	9.49768220219639	3.02314184820533	0.5477900982085291	3.475305867774479	0.569021483453342	0.047807363742396004	1.18668364395532	0.01781574181704	0.001318454664378	8.850758257249625	3.434484461343558
195.0.	1.093661259519133	1.58484770998238	9.626365536720142	0.373594336799815	0.9986587785817561	0.0006433771137440001	23.910701300407673	0.107258343804273	0.052741656195726	4.526456626968853	0.024979290611147002	5.862184055880782	3.831986582263471	6.116005598345224	9.48715319312348	3.264031827514709	0.5952518236455181	3.6687326167412673	0.5722040814617211	0.049084593979583	1.227055934375086	0.017926417041385003	0.0013616990782410001	8.964368208795008	3.415152290017627
210.0.	1.087571095521983	1.600590546845092	9.629095129380028	0.37086474413993403	0.9986166289789081	0.000675126519635	24.486512045506558	0.10767284582165401	0.052327154178345006	4.526369652648384	0.025066264931617004	5.909065452908346	3.515949720453004	6.4618392927337265	9.478799672215786	3.506047556883667	0.6428520202718111	3.863146682677752	0.574487955077959	0.05016461366179201	1.261180441347078	0.018015525573845	0.0014038486810890002	9.062013524148417	3.399409453154915
225.0.	1.082099894873758	1.6134614430332501	9.631530164798212	0.368429708721751	0.9985754531469071	0.000706260180681	24.980230439378275	0.107974612178237	0.052025387821762005	4.526310959805951	0.025124957774051	5.9409490040216255	3.202078749233382	6.809348675985459	9.47226148705291	3.7489788581853043	0.690600056475556	4.05832851485669	0.576035758977212	0.051077026724757	1.290232304449506	0.018086049779857002	0.00144502451309	9.145999350888275	3.386538556966756
240.0.	1.076928665021314	1.624019052471744	9.633714875748398	0.36624499777156705	0.998535272533117	0.0007367498417770001	25.40116140262304	0.10818453945581001	0.051815460544188	4.526276256272038	0.025159661307964	5.959997052094133	2.890303696066217	7.158043714344024	9.467248873892975	3.9926390872469972	0.738498467383999	4.254088934724576	0.5769581816213241	0.05184782497054401	1.315242620701246	0.018139877118293003	0.00148520512688	9.218873220536254	3.3759809475282623
255.0.	1.071752576181315	1.632694684314853	9.635673914156671	0.36428595936329805	0.9984962451861211	0.0007665244291700001	25.757047512296005	0.10831573709384201	0.051684262906156006	4.5262629414018285	0.025172976178173	5.967540216389045	2.5806088278063273	7.507484710551714	9.463536818203725	4.236853945502771	0.786543523717475	4.450257378495198	0.577322657831391	0.052499259017265	1.337131974167791	0.018177837985942	0.0015242324738760002	9.28326772046768	3.367305315685154
270.0.	1.066241588976397	1.639818173048452	9.637415726674412	0.362544146845558	0.9984586879621471	0.000795453742947	26.05427476678524	0.108374842087764	0.051625157912234	4.526269972983601	0.0251659445964	5.964121598572591	2.273045512427384	7.857251764709791	9.460960021913278	4.481449551614873	0.8347250555947241	4.646670145738655	0.577156577638955	0.053050218240321	1.356766931875965	0.018199591609724	0.00156178969785	9.3419084240312	3.360181826951556
285.0.	1.059983821881405	1.645637245055189	9.638932429281986	0.36102744423798006	0.9984231406317611	0.0008233170100740001	26.297974886717974	0.108362177328769	0.05163782267123	4.5262979892106525	0.025137928369347	5.949421800684631	1.967756283411608	8.206910630310285	9.459410735680436	4.726237546215233	0.8830252478925321	4.843156710994113	0.576444055967254	0.053516955116543	1.375047732365021	0.018203264551008	0.0015973370282360002	9.39777734641898	3.354362754944818
300.0.	1.052389338219681	1.650329649951106	9.64019501352178	0.359764859998187	0.9983905065078481	0.0008497409438880001	26.49199979192201	0.108270457342061	0.051729542657938006	4.526349808529974	0.025086109050026003	5.9219984246467074	1.665019602809295	8.555966964068512	9.458841883615285	4.970993115463129	0.9314157857676971	5.039520606699332	0.5751130762750061	0.053914232779041005	1.393058944043831	0.018184613479427	0.001629971152149	9.454489433646982	3.349670350048901
315.0.	1.04250097450762	1.654004771510992	9.641139859831586	0.358820013688381	0.998362357435646	0.0008740696996320001	26.63869345202487	0.10808096194625101	0.05191903805374801	4.526431635057193	0.025004282522807002	5.878675292869686	1.365336438327071	8.903793215983887	9.459279624923932	5.21541714330435	0.9798519127111511	5.235507528009385	0.5730046270431071	0.054257371129177	1.412369253552189	0.018135129508879	0.0016581202243510001	9.51707152453536	3.345995228489016
330.0.	1.028569393427755	1.65668054331899	9.641634124041035	0.35832574947893103	0.9983416466268401	0.000895063196288	26.738261043228867	0.10775401279068801	0.05224598720931101	4.526555842379301	0.024880075200697002	5.813153984952044	1.069610669810543	9.249491525584183	9.460854410968473	5.459060932643601	1.028259855205967	5.430742654117675	0.569801620217761	0.054566666188688	1.435726309597855	0.018037424489027003	0.0016788310331570001	9.59367178691453	3.343319456681018
345.0.	1.006948010490914	1.6581703359886562	9.641376353164299	0.35858352035566704	0.9983346139529531	0.000910089098825	26.787167568001845	0.10720363967019501	0.052796360329804004	4.5267479191471605	0.024687998432837	5.7126095495709865	0.779569769316781	9.591592295910212	9.463873328416058	5.7011516204112915	1.076507837722468	5.624585114631807	0.5648521137776731	0.054878828260427004	1.46895870322777	0.017852341409347	0.001685863707044	9.699784908363718	3.341829664011351
360.0.	0.9686093901302961	1.657499709202147	9.639533187187872	0.360426686332097	0.9983570581930561	0.000912444177476	26.773682527053204	0.10621648078975901	0.053783519210239	4.527066752595955	0.024369164984042003	5.547993524912384	0.498923370731339	9.927251280593845	9.468999901625478	5.940099254313592	1.124328729184108	5.815712638132026	0.5566554360231151	0.055281603976926004	1.527426713395996	0.017474174991173	0.0016634194669420002	9.870621157752039	3.342500290797859
375.0.	0.884420284661219	1.6485226377200202	9.632679798690022	0.367280074829947	0.998463421464684	0.000878772481467	26.66244496324838	0.10408617854469601	0.05591382145530201	4.527681736742022	0.023754180837969003	5.238665286602994	0.23751391114073703	10.249402790014921	9.477775508103036	6.171615716129086	1.171057941534059	6.00050358903942	0.540923168082711	0.056024096304750005	1.6664596126518192	0.01650752512563	0.0015570561953130002	10.207615897666166	3.351477362279986
390.0.	0.6036716186101151	1.548394100210344	9.585568549973337	0.41439132354663405	0.9989874821187741	0.000657107083388	26.31225365314533	0.09619937405800301	0.06380062594199601	4.529339471074404	0.022096446505596	4.457610550447931	0.034980378420922005	10.52961597626894	9.494598448767626	6.376191458152656	1.214209293476248	6.161946216431568	0.49903635393239004	0.05679516671826101	2.245291968539783	0.012143875464071	0.001032995541223	11.136583860269434	3.451605899789657
405.0.	0.20618456991220502	1.097977611051526	9.5076367556632	0.492323117856773	0.9996291770797251	0.000265942548959	25.246991367597513	0.06261009541642801	0.09738990458357101	4.534487349842003	0.016948567737998	2.499062904642298	0.0011830236271970001	10.663132480269837	9.530763830195944	6.478744255405653	1.2427059250974861	6.236024713047946	0.37375281987111403	0.052738669389246005	4.382825386924652	0.005711714646982001	0.00039130058027100006	12.891799980198233	3.902022388948476
420.0.	0.17751892857896	1.232881982648973	9.691394766719208	0.30856510680077404	0.9994887303724821	0.00018769292668900002	23.9527466688782	0.042311934472522	0.11768806552747701	4.539339288935352	0.012096628644645	1.216222733001601	0.0008314201568190001	10.740796592240047	9.57877595210754	6.567522071602219	1.257577923334504	6.309925643462082	0.26067131812931205	0.064025825817851	4.932965970750059	0.0063378173626	0.000531747287515	13.532247683598145	3.767118017351031
435.0.	0.165347885400407	1.274243790501763	9.73824737228655	0.26171250123343903	0.9994472094469471	0.000125462251838	22.64699337457796	0.027819006129622	0.13218099387037602	4.54221604549274	0.009219872087257	0.6870849664763	0.0008036111570870001	10.793025859976488	9.629895838714752	6.664765606002723	1.266664286595746	6.398081369673136	0.195867606196439	0.058548979769711004	4.403729628993052	0.006443910455046001	0.00057326821305	13.71185686727604	3.7257562094982433
450.0.	0.15958797146917	1.248004817550437	9.724154951675002	0.275804921844985	0.9994786752123591	9.163916334968971e-05	21.378646014456727	0.020671208061683002	0.13932879193831502	4.543586684277375	0.007849233302622001	0.490834249375637	0.0008886073104050001	10.829144704061322	9.680622065429914	6.760841667097193	1.274943474551149	6.48587933782084	0.165507323512325	0.046473171016230004	3.583732558355097	0.006037869709592	0.000541802447638	13.560363764293184	3.751995182449573
465.0.	0.155777588823688	1.198135148889377	9.689296198958171	0.31066367456181204	0.9995307492619101	7.142311927151036e-05	20.173852042654858	0.016692497304533	0.14330750269546602	4.544358865686995	0.0070770518930020005	0.39540043839599903	0.0010144171191420002	10.856431644384637	9.728462718148952	6.849914714847857	1.284209244978371	6.565688427321205	0.148517264655414	0.035713449908844	2.8692170723809243	0.005491415551123	0.0004897283980860001	13.18718373539054	3.801864851110635
480.0.	0.152443252758831	1.147275533124435	9.654329373106703	0.34563050041327603	0.9995775802858351	5.6866442021749e-05	19.037176352236834	0.013873776485747	0.146126223514251	4.544944045372066	0.006491872207931001	0.33042508464018505	0.001143806291731	10.877919024403887	9.77156038302775	6.931228928925371	1.29481008120026	6.636403434896465	0.135739211665129	0.027965108921147	2.33872278153347	0.004992462303856001	0.000442897374161	12.694477495421593	3.852724466875576
495.0.	0.149066299734215	1.102011084619057	9.62633213748164	0.37362773603834604	0.999614651172061	4.5865826139637015e-05	17.96521714404394	0.011713075912752	0.148286924087247	4.545434956712447	0.006000960867548	0.280796479245978	0.0012536865180490001	10.895108764470109	9.808748433725436	7.005724178330757	1.306463374595677	6.699246680973271	0.125105272234456	0.022668981894111002	1.964071348601129	0.004573405756781001	0.00040582648793500005	12.17179228824508	3.897988915380953
510.0.	0.145437030541436	1.063374997762838	9.606056079029571	0.393903794490415	0.9996435513212031	3.7566628373469014e-05	16.953385573325065	0.010045362187355	0.149954637812644	4.54584817476378	0.0055877428162130005	0.24239826258059202	0.001329918551889	10.90905782704762	9.839588088461099	7.074495611766744	1.318735832584827	6.755746662145294	0.11621434423160701	0.019058421825128003	1.703240409793925	0.004225346104055	0.00037692633879300003	11.683267803135823	3.936625002237171
525.0.	0.141487867177356	1.03088081156048	9.592200730873781	0.40775914264620605	0.9996666344682321	3.1283366386595744e-05	15.997458628119377	0.008749696495025001	0.151250303504974	4.546194903427934	0.0052410141520600004	0.21250737623791402	0.0013666660946820002	10.920564724577588	9.86428611363119	7.138467052328171	1.331246190903416	6.807208547681649	0.108793840358157	0.016562322183579	1.521959129736835	0.003933813770087001	0.00035384319176400003	11.264769207337098	3.96911918843953
540.0.	0.137237247317011	1.003604008128145	9.583129170809979	0.41683070271000705	0.9996858297385761	2.644562646048891e-05	15.09367559654146	0.007723351420706	0.15227664857929302	4.546488752950335	0.004947164629659001	0.18880903130308702	0.001365547342177	10.93021193303302	9.883514343524492	7.198364754420761	1.343712505898708	6.8546406027743565	0.102531860305934	0.014798080217843	1.395349715356283	0.003685607005671	0.000334647921419	10.928584202176571	3.9963959918718643
555.0.	0.132753980541323	0.980505434988939	9.577426849202887	0.42253302431710305	0.9997024964183331	2.2627466809115833e-05	14.238657382839914	0.006887789606766	0.153112210393232	4.546742767352341	0.004693150227652001	0.169514102965336	0.001333210749038	10.93841228754825	9.898187745778483	7.254742908417272	1.355942994270173	6.8987888483998585	0.09713763250827201	0.013515263560115	1.305993224172743	0.0034699357488910004	0.000317981241663	10.67125832282064	4.019494565011071
570.0.	0.128126591053701	0.96059564756473	9.574032996128494	0.42592687739149904	0.9997175096699531	1.9533922222376143e-05	13.429361193913607	0.006187973944618	0.15381202605538002	4.546967460944998	0.004468456634993	0.153356168054085	0.001278299144365	10.94545719120956	9.909266420501885	7.3080178813127326	1.367814215312763	6.940193122713881	0.092379973975344	0.012550758953844	1.241898965236096	0.0032785312550740004	0.000302967990043	10.481239389962472	4.039404352435278
585.0.	0.12344083466581302	0.943028089431004	9.57221238235212	0.427747491167874	0.9997313962646011	1.696795972428891e-05	12.66305216378469	0.005587106463358	0.15441289353664	4.5471705406926635	0.0042653768873270005	0.139480298940161	0.0012090984322400001	10.951555732167447	9.91762266500686	7.358501922105187	1.379250746558546	6.979241115514047	0.08809071695232	0.011798349039852002	1.194898479180527	0.003105356699296	0.00028908139539400004	10.344517904566	4.056971910569006
600.0.	0.118767673309059	0.9271323049580251	9.571477418108572	0.42848245541142704	0.9997444601225031	1.4798910173398052e-05	11.937270107777428	0.0050609662086040005	0.154939033791395	4.547357391413826	0.004078526166164	0.127318813604057	0.0011323401928690002	10.95686235557586	9.923978160563665	7.406431965529198	1.3902096161765631	7.016212743942291	0.084152881012738	0.011188739541708001	1.159462826883557	0.002946145157874	0.000276017537493	10.247899485888764	4.072867695041983
615.0.	0.114159817302763	0.912405846266874	9.571510649036366	0.42844922448362804	0.999756874623095	1.293901040725138e-05	11.249790218272024	0.004593499281851	0.15540650071814702	4.547531703558846	0.0039042140211420005	0.11649301165136301	0.0010529259540790002	10.96149511755027	9.928892991332335	7.451991966925528	1.4006693272088802	7.051313466330924	0.080486488245969	0.010676574413136	1.131861800994819	0.0027979339675160003	0.000263603036901	10.180413851116349	4.087594153733134
630.0.	0.10965323201676701	0.8984863649821501	9.572105174144555	0.427854699375437	0.9997687409756121	1.132775975808685e-05	10.59858386084655	0.004173823045806001	0.155826176954192	4.547696001806735	0.0037399157732540002	0.106745521561109	0.000974142876697	10.965547359736188	9.93278311108231	7.49532915679681	1.41062244530772	7.084697951052435	0.07703688053277301	0.010232025616035001	1.1095801633756741	0.0026586790193610004	0.000251736684384	10.133589866743621	4.101513635017857
645.0.	0.10527057170529601	0.885119244085043	9.573124183465652	0.426835690054338	0.9997801215224971	9.922009587521467e-06	9.981784328125794	0.003794318832266	0.156205681167732	4.5478520282579815	0.0035838893220080004	0.09789658412497	0.000898040603612	10.96909512204944	9.935948324020229	7.536565420894875	1.4200707057986761	7.116486350702575	0.07376633669308401	0.00983535927549	1.09091913605202	0.002526966396015	0.000240356137499	10.101187536114658	4.114880755914962
660.0.	0.101024772843451	0.8721286089631801	9.574475194095255	0.42548467942473606	0.9997910575243881	8.689805139180127e-06	9.397659325935196	0.003449450052035	0.15655054994796302	4.548001002853227	0.003434914726761	0.089816524500578	0.000825796020896	10.972201886850435	9.93860049019441	7.575805092035875	1.4290218150948681	7.146775293120251	0.070648409668118	0.009473424925451	1.074727488751966	0.002401808613323	0.00022942013560800002	10.078750729480648	4.127871391036827
675.0.	0.096922065620358	0.859394344922194	9.576094107142623	0.42386576637736606	0.999801578346401	7.606573835927698e-06	8.844589851961064	0.0031350336884010004	0.15686496631159702	4.548143795719737	0.0032921218602540003	0.08240851075198201	0.0007580036154090001	10.974921670473082	9.940887496299831	7.61314022175038	1.43748736131697	7.175645242737263	0.067664193301792	0.009137385327088	1.060221379957838	0.002282504938511	0.000218899313595	10.063161982714954	4.140605655077813
690.0.	0.09296424038945901	0.846835079328715	9.577935387266361	0.42202448625362904	0.9998117062017721	6.652751682144899e-06	8.321054268957013	0.002847788067287	0.157152211932712	4.5482810404084315	0.0031548771715580004	0.07559769266307201	0.000694884976773	10.977301089504802	9.942911891823027	7.64865412651396	1.445481441625363	7.203165419641817	0.06479987628768001	0.008821245002407	1.046864094730289	0.00216854713505	0.00020877145822400001	10.052269553080075	4.153164920671292
705.0.	0.08915025227305301	0.8343960827037271	9.579965942801813	0.41999393071818203	0.9998214586889421	5.812287668987268e-06	7.825616266862107	0.002585048289668	0.15741495171033001	4.548413208469689	0.0030227091103010003	0.06932428052629501	0.000636431583216	10.979380785115469	9.944744633459075	7.682423768397637	1.453019751101704	7.229397091435708	0.06204513464082	0.008520893185829001	1.034285838314162	0.0020595563351930002	0.00019901897105300002	10.044600814027222	4.165603917296281
720.0.	0.08547731515610801	0.822040876040237	9.58216122860008	0.41779864491991703	0.999830850243791	5.071686084419833e-06	7.356915615674973	0.002344584132045	0.157655415867953	4.548540658918363	0.002895258661626	0.063539070125809	0.000582498683848	10.981196439668738	9.946434891917974	7.714521353396059	1.46011896980672	7.254395784555225	0.05939206720846701	0.008233478654303001	1.022230187744388	0.001955240875309	0.000189627416205	10.039152744460715	4.17795912395977
735.0.	0.08194162902308201	0.8097454934571041	9.584502698002854	0.41545717551714706	0.999839893045751	4.419380774679472e-06	6.913660887357252	0.002124481351274	0.157875518648725	4.548663671361969	0.0027722462180190003	0.058200501628367006	0.000532865525624	10.98277952959	9.948016901735702	7.745015405947715	1.466796343927443	7.278212777675666	0.056834483674409006	0.007956999270567	1.010518254354375	0.0018553681302490002	0.00018058461424500001	10.03524347641052	4.190254506542903
750.0.	0.078538854421196	0.7974945917161551	9.58697609146238	0.41298378205761904	0.999848597631478	3.845316225445956e-06	6.494623569216225	0.0019230627959640001	0.158076937204035	4.548782468443083	0.002653449136908	0.053272691797564005	0.00048727325539400004	10.984157903768295	9.949514680301075	7.7739714927494425	1.473069394579025	7.300896116745395	0.054367422698414006	0.007690030935012001	0.999024617541119	0.0017597456636810002	0.000171880028517	10.032409211483078	4.202505408283851
765.0.	0.07526441660496501	0.7852788216588991	9.589570258437723	0.41038961508228006	0.9998569733365521	3.340658982093583e-06	6.098633176561285	0.00173883489146	0.15826116510853802	4.548897231246356	0.0025386863336350003	0.048724091772169006	0.00044544834389600004	10.985356243455817	9.950945250764034	7.801452711412132	1.478955711602812	7.322491309858836	0.05198682134915	0.007431547419784	0.987661095743785	0.0016682085735200002	0.000163504323443	10.030333590852175	4.214721178341106
780.0.	0.07211369658288701	0.773093052742707	9.592276329274673	0.40768354424532804	0.9998650286251791	2.897592334296382e-06	5.724573102673054	0.0015704505500960001	0.158429549449902	4.549008110041359	0.0024278075386320003	0.044526552406763	0.00040711675635300004	10.986396439198499	9.952320831893237	7.827520021031598	1.484472804737799	7.343041806667359	0.049689284725720005	0.007180799708686	0.9763657486004551	0.0015806109610160002	0.000155449034816	10.028799728683733	4.226906947257298
795.0.	0.069082147726593	0.7609351706170571	9.59508712324119	0.40487275027881003	0.9998727713406431	2.509165063532062e-06	5.37137703165786	0.001416682883839	0.15858331711616	4.549115231911376	0.0023206856686140004	0.040654659079453	0.000372012269164	10.987297907705035	9.953650322358655	7.852232466126261	1.489637994106225	7.362589331840095	0.047471922420268	0.006937234475996001	0.965095381003472	0.001496820150474	0.000147706319352	10.027657825348102	4.239064829382947
810.0.	0.06616536369463201	0.7488052580708431	9.597996719829153	0.401963153690848	0.9998802088966071	2.169175983745315e-06	5.038025796989501	0.001276406140443	0.158723593859556	4.54921870628724	0.0022172112927520003	0.037085247585714	0.00033988111420000004	10.988077863691062	9.954940306477047	7.875647328354064	1.494468328088519	7.381174118912552	0.045332229933932	0.006700438429904001	0.9538203984665171	0.0014167127494470002	0.00014026876338900002	10.02680337962328	4.25119474192916
825.0.	0.063359114702861	0.7367050316909941	9.601000145210968	0.39895972830903303	0.999887348423056	1.8720827321091259e-06	4.723544605288556	0.001148581556474	0.15885141844352402	4.549318629059102	0.00211728852089	0.033797043964135	0.000310484339049	10.988751556782459	9.956195736811004	7.897820229092841	1.498980520636561	7.398835075558807	0.043268000611744004	0.006470099833281001	0.9425212457884161	0.0013401719457160001	0.00013312923694000002	10.026162561706496	4.263294968309007
840.0.	0.060659363377145004	0.7246374485727011	9.604093141200677	0.395866732319324	0.999894196877053	1.612927432461638e-06	4.427000568194729	0.001032246621424	0.15896775337857402	4.549415085711584	0.0020208318684070002	0.030770390883077002	0.00028359876217	10.98933248041005	9.957420399086054	7.9188051984362495	1.5031909026753012	7.415609901189674	0.04127725854926	0.006245981494474	0.931185914616224	0.0012670856403070002	0.000126280782943	10.025682402474608	4.275362551427299
855.0.	0.058062267605104	0.7126064256914171	9.607271994027768	0.39268787949223405	0.9999007611260471	1.387274450573749e-06	4.14750049983393	0.0009265067560620001	0.15907349324393602	4.549508153777286	0.0019277638027040001	0.027987035844529003	0.000259017077468	10.989832557596383	9.958617230620915	7.938654721148485	1.5071153839632472	7.43153517104983	0.039358206149676	0.006027901465405001	0.9198081742558831	0.001197345150324	0.00011971653395000001	10.02532421311644	4.287393574308582
870.0.	0.05556417529695801	0.700616633541555	9.610533406838769	0.38942646668123104	0.9999070480096941	1.191157091443052e-06	3.8841889465279182	0.0008305287343700001	0.159169471265628	4.549597904803577	0.0018380127764150002	0.02542996457442	0.000236547457028	10.990262307204867	9.959788540172639	7.957419766790353	1.51076942293171	7.446646396506785	0.037509182151558004	0.005815718959245	0.9083862928289681	0.001130844304634	0.00011342965030200001	10.025059168121809	4.299383366458445
885.0.	0.053161614320379004	0.688673338427361	9.613874404341407	0.38608546917859404	0.9999130643847571	1.021031122627041e-06	3.6362464210954197	0.0007435353890080001	0.15925646461099102	4.549684405960871	0.0017515116191210002	0.023083268211639002	0.00021601287047900002	10.990630993334472	9.960936161365746	7.975149809014717	1.514168002797337	7.460978068235374	0.035728627372647	0.005609323839545001	0.896922091563454	0.001067478814677	0.00010741327524	10.02486533607577	4.311326661572637
900.0.	0.050851279791080006	0.6767822764218381	9.617292261137809	0.38266761238219704	0.9999188171565241	8.737336705800658e-07	3.402887817677466	0.0006648012774340001	0.15933519872256402	4.549767721376179	0.0016681962038140002	0.020932036316021002	0.00019725025714600002	10.990946759939154	9.962061561289369	7.9918928375564455	1.517325612768015	7.47456368700288	0.034015056363420004	0.0054086285878710005	0.8854202260637101	0.001007145841857	0.00010166050347300001	10.02472567926068	4.323217723578159
915.0.	0.048630020182839004	0.6649495478647901	9.620784447512625	0.379175426007378	0.9999243132993901	7.464464682679653e-07	3.183360985343893	0.0005936490760390001	0.15940635092396002	4.549847913246248	0.0015880043337480002	0.018962269945749	0.000180109635041	10.991216752330267	9.963165918739744	8.007695365460041	1.520256233519978	7.487435785420287	0.03236703379079	0.005213562025142	0.873887623010637	0.0009497437089150001	9.616436060734955e-05	10.024626701625595	4.335050452135207
930.0.	0.04649482323931001	0.653181525260741	9.624348588038233	0.37561128548177003	0.999929559868556	6.366627181184686e-07	2.976945440356838	0.000529446529883	0.15947055347011602	4.549925042765547	0.001510874814451	0.017160810528374003	0.00016445319787	10.991447226920043	9.964250181818127	8.022602433429642	1.5229733263670542	7.499625943123418	0.030783154780574	0.0050240643063690004	0.862333024294169	0.0008951717195990001	9.0917791441084e-05	10.024557530707405	4.346818474739257
945.0.	0.044442802342331	0.641484770161431	9.627982429522866	0.371977443997135	0.9999345640043871	5.42157027780009e-07	2.782951198237121	0.00047160382683100006	0.15952839617316703	4.549999170892199	0.0014367466878010002	0.015515281238742	0.00015015443048300002	10.991643650344876	9.965315111396187	8.036657612737898	1.525489825706639	7.511164797236015	0.029262028706144003	0.004840082870660001	0.8507666066517211	0.0008433300619920001	8.591365561069022e-05	10.024509289917324	4.358515229838568
