[Cdiff]	[Commensal_Beneficial]	[Commensal_Dead]	[tDC_LP]	[tDC_MLN]	[Commensal_Harmful]	[N_Lum]	[E]	[E_d]	[E_i]	[M_LP]	[eDC_LP]	[Th17_LP]	[Th1_LP]	[iTreg_LP]	[eDC_MLN]	[iTreg_MLN]	[Th17_MLN]	[Th1_MLN]
484.0	1.0	50000000000.0	0.0	0.0	15000000000.0	0.0	1052500.0	0.0	0.0	3250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.2154988423125	8949988602.755236	35527733361.10617	56.45082316636121	3.786012841256129	11993875778.777765	6625.473758327427	1027520.8102761285	162.4595982294888	24816.730125641916	4727.538563056165	49.11461461930034	2182.1834154954227	13.361750245410883	2115.2032669402006	0.22828733640708565	34.88828748476259	161.7268685984264	0.6297179825036813
1615.928687026773	13558973359.337322	26900484375.290802	119.23647694316385	8.003502355811252	9300026902.546955	17635.56421810357	1029827.1417195675	354.9686105908362	22317.889669840446	10973.168468281936	84.52793742509	5140.340719934528	10.641163532902741	2978.6867775307787	0.3931833778434288	72.0274303296299	316.7095537169845	0.4035086818008075
1712.4331084806054	14924762511.4648	22342837206.832104	179.69634148585885	12.140147412528895	7414831717.165825	25229.243848532915	1034708.6570363202	489.33402252732174	17302.008941151562	15949.472459267363	89.7612391475322	7663.782631901827	8.226279001152019	4436.234718060421	0.41764331523135456	115.63013216044449	379.79849518785284	0.32494742333247767
1264.7508567712384	15935755754.87254	18651586984.94552	163.79737002030993	11.133006472431427	6026749521.917053	16751.912864112724	1036204.5067554909	446.79907214975583	15848.694172358504	15068.23483358343	66.3863952527682	7373.256900629962	6.207073634769644	5710.727224830728	0.30894220272595957	112.75614191951864	309.4573106831063	0.22164405273907428
731.2307300298738	17777400498.914005	14632844910.77958	107.33327980632303	7.315111742621041	4908803789.207027	5770.001415894423	1036267.6453675728	287.6339252189674	15944.720707206845	9837.008145814934	38.42366321173968	4910.4549647024305	3.944288357343804	6126.94221474813	0.1788432061802337	76.52412961376332	193.23931046405093	0.11240988487419547
323.76094540702934	20011711048.196655	10746202103.90279	62.543664227160086	4.2669102191714146	4020455928.0859914	1103.3172791267345	1039067.3656376394	134.28912441678318	13298.345237942645	4576.063352127396	17.04001735261667	2401.712472325847	2.018077864771571	5916.543751673104	0.07932803461885117	45.141621715925716	94.7762678447312	0.0426327559939546
84.81972959321347	21940546349.256065	7627097222.621863	31.955963704854618	2.187077720903078	3387469789.518409	79.95665919318401	1045807.8677456364	36.282592871431305	6655.849661491109	1190.8673765562846	4.482113401240384	773.9786863815435	0.8376816512411058	5237.433504083676	0.020872700053897297	23.790942253601592	31.559825384969866	0.01183087965880361
1.9722183661049073	23347892064.111244	5378577557.164275	7.449170539132325	0.5243258570584426	2969503143.5842505	-3.215178364314826	1051537.9482108182	-3.0622863812381924	965.1140755620592	-139.99086283760124	0.10755803434106616	95.91346200210589	0.28404531144464	3851.869757688465	0.0005019300650012734	7.161424736207425	3.82480482278005	0.002091432319652721
2.553906282873371e-14	24341115598.65725	3792253111.9907026	0.06569148113119926	0.004770290332159118	2651928097.082842	-1.766866599815099	1052474.4608598626	-4.744378123143892	30.28351826559311	-180.84085255516078	1.894311382883743e-15	3.5620311370374598	0.08173214178475337	2066.752401475285	8.992607687296583e-18	0.13007215368664235	0.12104094637179615	0.00027277736628218143
-2.7196720850041824e-28	25041396831.253616	2673795763.970015	0.00039651935436580104	2.87938772284655e-05	2372053665.3315516	-0.8467867710634194	1052501.5301347775	-2.4443689999403397	0.9142342281786546	-92.81827310155371	3.1622228726319277e-29	0.11055221731518557	0.021748485318768048	1019.0089251322466	1.6249807561244083e-31	0.0008350663656224625	0.003631939997128207	3.537679000656369e-05
5.524338599109099e-37	25535142504.142097	1885207543.0311472	2.3934239541448504e-06	1.738022488247528e-07	2121817571.4870436	-0.40838987670920124	1052501.1777463108	-1.2053622148789187	0.02761591162471988	-45.76026596239246	7.204053670309548e-38	0.0033387415041554805	0.0055888757120792654	501.14076097212507	3.493532272184309e-40	5.063144545712943e-06	0.00010897954785220796	4.588053929484077e-06
-6.845554040511748e-44	25883266723.244423	1329199309.9194574	1.4446937359317898e-08	1.0490871027389346e-09	1897982483.9168375	-0.19812528464000628	1052500.5920032056	-0.5928372596306799	0.0008340629058659398	-22.50613012612707	-6.288746673970189e-45	0.00010030812947363239	0.0014122200509646455	246.43717253296117	-3.0135762653533753e-47	3.0571868169709485e-08	3.2700277420185e-06	5.950296527173558e-07
-2.85418398256766e-53	26128717932.826298	937175756.6235301	8.720312306597061e-11	6.3323920808766645e-12	1697760313.9805832	-0.09651284779920173	1052500.291505659	-0.29153083828166465	2.518850788476883e-05	-11.067501746476518	-2.3627859483322986e-54	3.01057455594369e-06	0.0003538384199983055	121.18558727373137	-1.127202213425192e-56	1.8453941551613446e-10	9.812007716278726e-08	7.717003620664824e-08
5.5000927322286524e-59	26301777699.96335	660772535.9538996	5.263684520368139e-13	3.822307390045686e-14	1518660004.4780414	-0.04714790793822684	1052500.1433597005	-0.1433604519668832	7.60656751790425e-07	-5.442450631701922	5.971703540231033e-60	9.033933165320458e-08	8.827264457829274e-05	59.59305167477047	2.879330054442844e-62	1.113904023053294e-12	2.944180923339773e-09	1.0008265222863106e-08
-2.452839264461522e-64	26423796585.31595	465889499.5791692	3.177235904589792e-15	2.307199877013655e-16	1358453363.705722	-0.02307792264217511	1052500.0704975317	-0.07049754533125452	2.29702980373674e-08	-2.6763269104070955	-1.9539697089864036e-65	2.7107391206126764e-09	2.1972261558472993e-05	29.304901994789013	-9.301591984113548e-68	6.723686313604647e-15	8.834282137171422e-11	1.297982726353642e-09
8.630340953471341e-69	26509828183.69951	328483727.770043	1.9178344709359136e-17	1.3926656969612618e-18	1215147258.7176414	-0.011311742046970406	1052500.0346671971	-0.03466718906694203	6.936502590721789e-10	-1.3160846056926019	8.700213458684378e-70	8.133837223432384e-11	5.462836087129093e-06	14.410694805476886	4.1840778573987096e-72	4.0585332370823256e-17	2.6508076862976934e-12	1.6833678418919628e-10
