	C3	C3_star	C8	C8_star	FL	FS	IKK	L	L_RF	L_RF_C8	L_RF_C8_FS	L_RF_FL	L_RF_FL_FL	L_RF_FL_FS	L_RF_FS	L_RF_FS_FS	NF_kB_IkB	NF_kB_IkB_P	NF_kB_star	RF	p43_FLIP	p43_FLIP_IKK_star	p43_p41
0	1.443404	0.0	64.47652	0.0	7.398562	5.083923	5.772825	113.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.739546	0.0	0.0	91.26592	0.0	0.0	0.0
1	1.4434039323827863	6.281303834651406e-08	61.696265928323534	3.551715801753327e-05	-1.3128654169685158e-08	0.0006139328648884211	5.7705832749448795	21.95408000000001	81.93383034274507	1.978189378767022	0.29283183861658274	1.4232272796746648	0.4654875027243019	4.788609577220589	0.0006377431459911334	0.0006149540759763021	4.734540288957123	0.0008843536164031391	0.004097082261544395	4.1770576465087445e-21	0.25350842572968024	0.0021760551098501256	0.25341046504583853
2	1.443399453728732	3.928625135956669e-06	58.90443556651898	0.001158018301141229	-5.024728488798824e-06	9.856071961204376e-08	5.765499040973037	21.95408000000001	79.69320312016247	3.839682817316964	0.29327863421537104	1.2506455564623016	0.46548704388854484	4.78885358839667	0.0005605519682677384	0.0006150634294860057	4.707909604988028	0.0029765642371588153	0.028313640680202118	8.255811582636318e-21	0.420767833065466	0.006909749576713855	1.0086321918631358
3	1.4433552145136366	3.919215504965993e-05	56.11128298779038	0.007982806712611175	6.429626562064466e-08	1.863427812504002e-15	5.758150308564201	21.95408000000001	77.61359086217759	5.351103018223885	0.2933436380603892	1.1057777120107977	0.465486867230963	4.788853612251589	0.0004956228079988294	0.0006150634400110637	4.647161459155507	0.005851031796766884	0.084949854544949	-4.097912768357856e-30	0.5582821855436241	0.013451376634186373	2.1309990653270146
4	1.4431567179756664	0.0001847390190911178	53.35710240447764	0.02928794920549778	-5.824765116310609e-07	-2.238755397178043e-16	5.7489485838035685	21.95408000000001	75.68480290588613	6.579120454122428	0.29339843423318773	0.9835194640672694	0.4654864277537756	4.7888536120546235	0.0004408268321664665	0.0006150634400110625	4.544625203481372	0.009156159457713108	0.18118660143487283	7.771248595696508e-32	0.6713402346506332	0.021266555796122535	3.488702113498565
5	1.4425705691603337	0.0005792682621739091	50.66759708164133	0.0762618877869642	4.857682175296966e-08	2.8635758060734983e-15	5.738233582074419	21.95408000000001	73.89642118688317	7.578001472020815	0.2934448796438369	0.879897224421121	0.4654866247102538	4.788853612142902	0.0003943813332359442	0.0006150634400110611	4.397119238464848	0.012564926497321877	0.3195794379241593	-2.285823560337432e-36	0.7642464475130647	0.029931023085970208	4.971268669144538
6	1.441231695449022	0.0014051813792441221	48.056258847267586	0.15998880345848368	-1.505163394622163e-08	-5.042061799562989e-20	5.726286001657192	21.95408000000001	72.23830314896044	8.39138709103988	0.2934844232369369	0.7916743267497013	0.46548688673900646	4.788853612260625	0.00035483762241675935	0.0006150634400110613	4.205517741873075	0.01578949576525012	0.49857886149419656	-8.654945708190733e-38	0.8405213042204845	0.039109893870440324	6.489637582529039
7	1.438659398657509	0.0028568181945980843	45.52699209497366	0.289271117531153	8.541917979487027e-08	2.458382182286587e-22	5.7133382179639485	21.95408000000001	70.7008998217156	9.05432275190063	0.29351824048119607	0.7162253836621574	0.4654869360114667	4.788853612282711	0.000321020356072898	0.0006150634400110613	3.9741113017781684	0.018596875319457685	0.71324018163621	-1.986461513358587e-39	0.9030222645769652	0.048540467743428274	7.976003236907854
8	1.434297030921631	0.005104362683082607	43.076952993047485	0.4692844884433122	1.1775059073635704e-08	-6.956456876418603e-21	5.699582982173159	21.95408000000001	69.27546498860326	9.594907351799256	0.2935472832375454	0.6514239135562668	0.4654863581121093	4.788853612023724	0.00029197785871208913	0.0006150634400110613	3.7097836916377376	0.020820280674280416	0.9561046529568819	1.307654946424514e-44	0.9540697285938882	0.058018341007870344	9.382538240117608
9	1.4275641441694038	0.008263595643924104	40.699433311662915	0.7011733540030924	3.09645916235147e-08	-1.6333325781715924e-20	5.685180843507211	21.95408000000001	67.95412555802372	10.03571377393978	0.29357232276046474	0.5955590810615194	0.4654863809394528	4.788853612033954	0.0002669383255615524	0.0006150634400110613	3.421087675134694	0.0223633794816342	1.2181666077785165	4.3855140086491933e-44	0.9955323575682372	0.06738577929397793	10.678637194688267
