	IKK	IKKIkBa	IKKIkBaNFkB	IKKIkBb	IKKIkBbNFkB	IKKIkBe	IKKIkBeNFkB	IkBa	IkBaNFkB	IkBan	IkBanNFkBn	IkBat	IkBb	IkBbNFkB	IkBbn	IkBbnNFkBn	IkBbt	IkBe	IkBeNFkB	IkBen	IkBenNFkBn	IkBet	NFkB	NFkBn
0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19028	0.082062	0.19326	0.0013739	0.0054868	0.021428	0.0090963	0.021887	0.00030061	0.00063696	0.015307	0.0064977	0.015635	0.00021473	0.000455	0.00025081	0.00020366
1	0.05244475815638771	0.021600271234021605	0.018119642295978726	0.0010287614110953485	0.0024302432452453907	0.0009597664722863678	0.0016897203862205566	0.10851187060601113	0.03706953378255344	0.14997499601924064	0.01375805614300129	0.005508241650855449	0.01551696043569054	0.010327094293517485	0.017032852478552796	0.003024379435763158	0.0006368757820156974	0.010639445077959709	0.00608308467159717	0.012158440716997869	0.002159685570055453	0.0004549034197427724	0.0026323665979176227	0.002705903578149711
2	0.056236519461717906	0.016976772015553282	0.016102798707238127	0.0011758054323018922	0.0032201414017984926	0.0009762014335023573	0.0019618795874084866	0.06660935033080166	0.031326672786369525	0.09959875531387825	0.014858676229258554	0.0055549111566483775	0.011803341963628752	0.012033378587966756	0.01161272515719689	0.003967617561826928	0.0006367972576882048	0.007760135066713577	0.006480967365503588	0.00827256303357337	0.002829730954931811	0.00045481336890849195	0.00287608444359321	0.004341762374104491
3	0.06062894418006493	0.01189603060929535	0.014472609879226586	0.0011478761709482433	0.00377841883470829	0.000860791095577277	0.002110929337596711	0.04155496062472506	0.026312173261327038	0.04766422368087785	0.014996674667551183	0.005709549590227655	0.009250240027485911	0.012615644582078018	0.005855588057353813	0.004405112982768737	0.0006367240420928955	0.005775879138976985	0.006340332362800719	0.004152802775020818	0.003132905973484006	0.00045472940606983484	0.003043075444559508	0.008791832673899167
4	0.06509345509091469	0.008362868027314995	0.011639878979587999	0.001094557161764191	0.004002059045745952	0.0007479638785924938	0.002072540237801993	0.02713931492357474	0.018897496404976195	0.007974779303423924	0.010083506137628857	0.006765350276073612	0.007574591058276243	0.012007086089933084	0.001128937106265586	0.003814798467418872	0.0006366557763256587	0.0044628350563755866	0.005650177027547058	0.00078844473447231	0.0026946786589722863	0.0004546511196395174	0.0028163230674771076	0.026321165882910568
5	0.0720522273292898	0.006728952062917376	0.0050569771683380135	0.0011123261322638087	0.003636088964704881	0.0007013681843575902	0.0016706695511599023	0.022787549155816437	0.006056486333496847	0.0002814813771953582	0.0016047387649552683	0.015639184573807766	0.006827673386382483	0.009046317555677637	6.859340934937686e-05	0.001615233568310957	0.0006365921257424325	0.0037889836256180635	0.003755788121612273	4.304965878514465e-05	0.0011185514043572436	0.000454578125851414	0.0015750666631670774	0.06486379190421986
6	0.07393362964236716	0.008044657792274364	0.001463908055405495	0.001173369959592704	0.0025020546719268146	0.0006927916048198888	0.0009366062500366927	0.03461253983434267	0.0018278014872558455	0.00023949014983365316	0.0006751352394030298	0.038228109895706366	0.006806725283103887	0.0053579956161419395	3.565687444411749e-05	0.0005953053411109504	0.000636532778331677	0.003580377005056648	0.0018319411846859917	2.02719146647291e-05	0.0003902193209637531	0.0004545100668941257	0.0006359294577134785	0.08378281337535597
7	0.06861725932284062	0.013168690836019207	0.001182791542300031	0.0011353010578279883	0.001418178218003934	0.0006414367149187925	0.00043163170273586746	0.06413935536882831	0.0019524585121873514	0.00042015540461071995	0.0011243075906559128	0.06623354293693251	0.006880404748409915	0.0030857914394630246	2.6777706716015865e-05	0.00030890655785335	0.0006364774430571647	0.0034850356440002664	0.0008830757578029919	1.3912319944705708e-05	0.00018237456130138272	0.00045444660901051086	0.000383628042449493	0.0890465660752466
8	0.05960678723728257	0.020784869726062465	0.0017200351351040158	0.0010095942501260984	0.0007781841702350582	0.0005580614930485989	0.00020934018226334417	0.10843486681506286	0.0034066465447858446	0.0007196230492540346	0.001958671809651173	0.09385419024908108	0.00688736265803727	0.0019683959032140517	2.5802392560604667e-05	0.0002288330763405312	0.0006364258488484781	0.003417427649816872	0.000514670721303637	1.292713165049661e-05	0.00012221991982058254	0.0004543874413399984	0.0003409627258681874	0.08875174981141351
9	0.049953538584600346	0.02850999280113046	0.0026520457768167073	0.0008510265165435414	0.00046529987739820023	0.0004672826799820995	0.00012565778425154204	0.16386580858611158	0.006259560329127705	0.0011424877769720778	0.0030560446740647194	0.1180840084989586	0.006837308525131491	0.0014804684611324315	2.641278747453523e-05	0.00020557156147188248	0.000636377742788235	0.0033701589839552244	0.0003961939349124642	1.3057961074970979e-05	0.00010409777181823842	0.0004543322738397194	0.00037138702620898674	0.08488338280279706
10	0.04153250847302562	0.03472509770451321	0.003899414370800034	0.0006973435179139821	0.00032253535608923036	0.00038413428316908465	9.579551357921785e-05	0.2260051293815333	0.010984270930101679	0.0017175411116727244	0.0043169887730025065	0.137034931185195	0.006745133527831749	0.0013145084686922526	2.816677137234828e-05	0.0001969541346539541	0.0006363328889908553	0.003335236968705264	0.00038490615846694054	1.3927541494227933e-05	9.791365763364622e-05	0.0004542808359986877	0.0004311880143322948	0.07795523462264817
11	0.03494351652285535	0.03895872019021139	0.00538586666404923	0.000566657776185465	0.0002583205548335962	0.0003154028073341767	8.582264785465556e-05	0.28939499669409113	0.01790831186527051	0.0025046552683210353	0.0056175841003400975	0.14954817475686577	0.006620714140912716	0.001316279342503913	3.135000025294931e-05	0.00019138526173247423	0.0006362910675864132	0.003304458581975996	0.0004241067532165829	1.5622124280746597e-05	9.506813543872526e-05	0.0004542328756724927	0.0005049634336162481	0.06821200124114385
12	0.030075224381512985	0.04141279201160916	0.007015933971696289	0.0004635953946834758	0.00022971000006399904	0.0002621281119285674	8.355645585198792e-05	0.34821910632764336	0.026964957656736344	0.0036244712401488966	0.0068105700374951955	0.15530514823193972	0.006471572193113926	0.0014077152534957302	3.6764305938932156e-05	0.00018555285584673356	0.0006362520735190202	0.0032718768697448724	0.0004893977302984404	1.85377109602969e-05	9.288015915399579e-05	0.00045418815770529886	0.0005813415001295535	0.05613809437923159
13	0.026606416051847312	0.042493253236973554	0.008684956375436845	0.0003858754388052523	0.00021813940913762727	0.00022242289491056395	8.473409814512705e-05	0.39736840693256686	0.03757421188693719	0.0053222271669309575	0.007734105475490519	0.1549546955752502	0.006304210965716771	0.001546063043467644	4.6030571952945364e-05	0.00017819702796579795	0.0006362157157408999	0.003234036381124401	0.0005682280434610688	2.3528865193380646e-05	9.024773608120096e-05	0.0004541464630056194	0.0006605474552172375	0.042660279448659605
