	ADP	AMP	ATP	NADH	Pyr
0	0.0	0.0	16.3	256.0	0.0
1	0.45394793058080674	3.566048288127889	12.280003781291304	255.74172091720746	0.0216978588165072
2	0.8727065592101105	5.857810647677111	9.569482793112776	254.73504989424268	0.04288521412511882
3	1.0439385781845392	7.454873742880588	7.801187678934867	253.28844421631692	0.05184910851945357
4	1.080661503389872	8.642481362076717	6.576857134533409	251.69369005827954	0.05380781060286051
5	1.057208343804158	9.566927248049215	5.675864408146626	250.0921310634128	0.05270898398452709
6	1.0116033141766827	10.307816714735614	4.9805799710877015	248.542573950803	0.0504715985253833
7	0.9558229131570631	10.919257238582023	4.4249198482609104	247.06964883985344	0.04770376743271354
8	0.8998532304636908	11.433238308987674	3.966908460548632	245.68013520247194	0.04492962925008119
9	0.845171502103415	11.86982611787621	3.5850023800203745	244.37324483185594	0.0422097333349053
10	0.7940752185145004	12.245964631369128	3.259960150116369	243.1451298707903	0.03966459740280331
11	0.7464972028604447	12.57251601729501	2.980986779844544	241.99074776194672	0.03729420985343687
12	0.7015851230064487	12.859200675571758	2.739214201421793	240.9054718674339	0.035057516447417135
13	0.6594593394619643	13.113278795782948	2.5272618647550877	239.88525488650166	0.032956948948065376
14	0.6203548050160456	13.340035970979855	2.3396092240040995	238.92580180355714	0.03100658991490149
15	0.5841689907776932	13.5435558429753	2.1722751662470077	238.02269302911452	0.029200661714604923
16	0.5506866438780489	13.72711506952627	2.022198286595682	237.17173623501677	0.027529791225244214
17	0.5196542278057896	13.893414062518117	1.886931709676094	236.36908237498153	0.025980466110437445
18	0.4908467958329596	14.044693331958198	1.7644598722088425	235.61124023097486	0.02454234349000687
19	0.4640641335173169	14.182823768560093	1.6531120979225922	234.89503378791076	0.02320475271426632
20	0.4391298055038545	14.309375922780074	1.5514942717160738	234.21756903227822	0.021959564327901988
21	0.41588442965186606	14.425678139814885	1.4584374305332528	233.57620093584563	0.020798308767604873
22	0.3941842703180833	14.53286184758022	1.3729538821017004	232.96851142540925	0.019714325261487836
23	0.3738994047609469	14.631897384998375	1.2942032102406809	232.3922855908043	0.01870073037884022
24	0.35491278952972005	14.72362193421584	1.221465276254442	231.8454935828337	0.017752070152533005
25	0.33711893923868425	14.808761793089296	1.1541192676720224	231.32627096685897	0.016862770912450295
26	0.3204227725133367	14.887950235386738	1.0916269920999302	230.83290368437503	0.016028381253145346
27	0.30473845296906044	14.961742033283423	1.0335195137475208	230.3638122861625	0.015244378627689844
28	0.2899883824899346	15.030625326250105	0.9793862912599647	229.91753990184557	0.01450711366010449
29	0.27610229011080084	15.095031397966725	0.9288663119224784	229.49273976824804	0.013812895246397137
30	0.26297659643624416	15.15537741188052	0.8816459916832394	229.08819356952546	0.01315685133510787
31	0.250589784966522	15.2119989995962	0.8374112154372813	228.70277960328107	0.012537413081184232
32	0.2389300238303748	15.265160550224998	0.7959094259446312	228.33540223062855	0.011954411762316982
33	0.22791342197170175	15.315135095882834	0.7569514821454696	227.98503299208159	0.011403537474147043
34	0.2174954357174407	15.36216902434063	0.7203355399419351	227.65074141785598	0.01088256747422644
35	0.20763569416740885	15.406484392424693	0.6858799134079041	227.33166058395477	0.010389488119187797
36	0.19829730423961872	15.448281789219758	0.6534209065406288	227.02698139780924	0.009922457623847306
37	0.18944638103947103	15.487742905690268	0.6228107132702658	226.7359477439004	0.009479785970075726
38	0.18105177467527442	15.525032723665543	0.5939155016591865	226.45785218932585	0.009059917668227944
39	0.1730848049930258	15.5603014050224	0.5666137899845773	226.19203209657576	0.008661421848443368
40	0.1655190259541467	15.593685928446467	0.5407950455993903	225.93786610398195	0.008282977657811384
41	0.1583300156247069	15.625311512680836	0.51635847169446	225.69477094416865	0.007923366329741175
42	0.1514951890162791	15.65529285816549	0.4932119528182336	225.46219855430294	0.007581459661306786
43	0.14499363098053933	15.683735233646479	0.47127113537298543	225.2396334550294	0.007256213623595715
44	0.13880594676382016	15.710735429964274	0.45045862327190955	225.02659036221908	0.006946659230424796
45	0.13291412813242517	15.736382599657233	0.4307032722103464	224.82261201353873	0.006651897348264772
46	0.1273014332482224	15.760758998077607	0.41193956867417403	224.62726718203191	0.006371091418856028
47	0.12195227870545866	15.78394063929176	0.3941070820027851	224.4401488625761	0.006103463211531636
48	0.11685214234029187	15.805997878025218	0.3771499796344941	224.26087260955495	0.005848286989878477
49	0.11198747559822872	15.826995927239567	0.3610165971622091	224.08907501454922	0.005604886010503619
50	0.10734562439517539	15.84699531952991	0.34565905607492015	223.92441230708909	0.0053726278201724435
51	0.10291475753835043	15.866052319359259	0.33103292310239574	223.76655906952672	0.005150921350652233
52	0.09868380188662809	15.884219292159786	0.3170969059535902	223.6152070526852	0.004939213105448716
53	0.09464238352836178	15.901545035498096	0.30381258097354674	223.47006408508696	0.004736984734433496
54	0.09078077434042714	15.918075076796397	0.29114414886317963	223.33085306520584	0.004543749924307336
55	0.08708984336688123	15.933851941502274	0.2790582151308487	223.19731103090643	0.004359052362320757
56	0.08356101252077007	15.948915395089172	0.2675235923900625	223.06918829767622	0.004182463186361238
57	0.08018621616952419	15.963302661833449	0.256511121997031	222.94624766088407	0.004013579266448225
58	0.07695786421417408	15.977048622939972	0.24599351284585816	222.8282636553546	0.0038520211021854517
59	0.07386880831624715	15.990185996267003	0.23594519541675282	222.71502186833953	0.0036974313654844055
60	0.070912310964495	16.002745499624456	0.2263421894110507	222.60631830049468	0.003549473157505355
61	0.06808201710724889	16.014755999380615	0.21716198351213753	222.50195877162074	0.0034078287674228157
62	0.06537192810581664	16.026244645905596	0.20838342598858806	222.4017583668134	0.003272198219731623
63	0.06277637779044032	16.037236997200363	0.19998662500919454	222.30554092032727	0.0031422982126767473
64	0.06029001042337761	16.047757131904046	0.19195285767257744	222.21313853361778	0.0030178609012892488
65	0.057907760394042516	16.057827752736248	0.18426448686970767	222.1243911253086	0.0028986329859909434
66	0.055624833489175886	16.067470281312406	0.17690488519841663	222.03914601019918	0.0027843746879698647
67	0.053436689597006364	16.07670494516606	0.1698583652369299	221.9572575054211	0.002674858963900363
68	0.05133902671855771	16.085550857721024	0.16311011556041427	221.87858656137706	0.0025698706390345316
69	0.04932776617187886	16.09402609187613	0.1566461419519869	221.80300041586716	0.0024692057282921483
70	0.0473990388862082	16.102147747794902	0.15045321331888623	221.73037226945314	0.0023726706993101843
71	0.04554917269309909	16.109932015430257	0.14451881187664076	221.66058098070937	0.0022800818836091244
72	0.043774680530472974	16.11739423225949	0.13883108721003595	221.59351077974657	0.0021912648472433675
73	0.04207224948355676	16.124548936656172	0.13337881386026867	221.52905099885993	0.0021060538785318385
74	0.04043873059381087	16.1314099172826	0.12815135212358747	221.46709581895865	0.002024291448219147
75	0.03887112937336103	16.137990258848102	0.1231386117785348	221.40754403079768	0.0019458277625135697
76	0.037366596968194124	16.144302384544655	0.1183310184871481	221.35029880988915	0.001870520298054877
77	0.03592242191854037	16.150358095440875	0.11371948264058095	221.2952675042557	0.0017982334108419345
78	0.03453602246950601	16.156168607088535	0.10929537044195671	221.24236143408305	0.0017288379340016549
79	0.03320493938919975	16.1617445835716	0.10505047703919607	221.19149570255257	0.0016622108346964054
80	0.031926829255362534	16.16709616920628	0.10097700153835587	221.1425890170594	0.0015982348648483895
81	0.03069945817490874	16.172233018081158	0.09706752374392989	221.0955635201963	0.0015367982593594762
82	0.02952069590385677	16.17716432160933	0.0933149824868115	221.05034462983068	0.0014777944316812872
83	0.028388510337902694	16.1818988342487	0.0897126554133954	221.00686088773983	0.0014211217077083787
84	0.027300962346403383	16.186444897532827	0.0862541401207669	220.9650438162319	0.0013666830594854548
