	II	IIa	IIa_ATIII	IIa_alpha2M	PL	PT	RVV	V	Va	X	Xa	Xa_ATIII
0	1.4	0.0	0.0	0.0	0.04999999	0.0	0.03	0.02999999	0.0	0.1999999	0.0	0.0
1	1.3865101661641277	0.012343811242288135	0.0009361388174800515	0.00020988377610381106	0.04999998990023523	9.976477906441324e-11	0.03	0.029998117985220712	1.8719150145192226e-06	0.18550930743925279	0.00707205978541411	0.007418532675568328
2	1.3636529750339679	0.030063462806381877	0.005132784015454879	0.0011507781441953808	0.04999999023854401	-2.385440053110404e-10	0.03	0.029989727309260247	1.026292928376246e-05	0.1720610198228046	0.007943346729924054	0.019995533685815324
3	1.3404424785158882	0.044249390260213836	0.012504584064921982	0.0028035471589760194	0.04999998694838245	3.0516175546848262e-09	0.03	0.029974993981308956	2.4992967073491163e-05	0.1595811143253166	0.007642547509602852	0.032776235113463004
4	1.3185242080457225	0.054244253615080625	0.022244325933660714	0.0049872124055363514	0.050000141659450846	-1.5165945084246007e-07	0.03	0.02995553916577985	4.460249367099507e-05	0.14800076982464902	0.007144988076296739	0.0448542937585051
5	1.298122938502159	0.06075396053994597	0.03359177324894454	0.007531327708950282	0.04999981988259722	1.7011740278264774e-07	0.03	0.02993288893194806	6.693095064915969e-05	0.137255928559086	0.00663934764371312	0.05610445367979814
6	1.2791920976060398	0.06456654666963375	0.04594125502936036	0.010300100694965389	0.04999998681966165	3.180338341270072e-09	0.03	0.029908258029508337	9.172879015332829e-05	0.12728698556630563	0.006162008158420264	0.06655090309493597
7	1.2616359944572186	0.0663494132243021	0.05882576458070091	0.013188827737777712	0.0499999844880011	5.511998888139057e-09	0.03	0.02988258164015879	0.0001174028478423309	0.11803776353028143	0.005717071798009698	0.07624505915971021
8	1.2453576987470487	0.06661866607376228	0.071902894592375	0.016120740586813183	0.04999998383128733	6.168712653584348e-09	0.03	0.02985654390988109	0.00014343992140626154	0.10945702556237152	0.005303647926356889	0.08523922034255915
9	1.2302621709948294	0.0657880094601073	0.08491234090059739	0.01903747864446528	0.0499999833886503	6.611349686107162e-09	0.03	0.02983066338641701	0.00016932000223331004	0.10149541790899243	0.004919704849516342	0.09358477063014177
10	1.2162732424661005	0.06413819310225836	0.0976869896963169	0.021901574735323878	0.050000265989629276	-2.759896292970222e-07	0.03	0.029805271847450226	0.00019499414217907918	0.09411348880007893	0.00456373352078288	0.10132295366876769
11	1.2033045524682975	0.061935605261435496	0.11007978384804346	0.024680058422223254	0.05000090770770399	-9.17707704018692e-07	0.03	0.02978065995176219	0.00022024775594183622	0.0872664903960587	0.00423372258497442	0.1085006047266711
12	1.1912818521660369	0.05936443560396938	0.12200091720356691	0.02735279502642637	0.04999979480897801	1.9519102195517416e-07	0.03	0.029757003942756342	0.00024279086622171225	0.0809159284294926	0.003925728865613908	0.11515804751387174
13	1.1801362759342071	0.05656469369063587	0.13339227520199098	0.02990675517316556	0.04999997327813157	1.6721868388184248e-08	0.03	0.029734416759960303	0.00026555651817132065	0.07502601610253412	0.0036411348657755895	0.1213327323098221
14	1.1698038168184073	0.053641912618887205	0.14421993684152373	0.03233433372118143	0.0499999880201444	1.979855561914059e-09	0.03	0.029712963174937726	0.00028702484520672653	0.06956347438960009	0.003376899670906987	0.12705952395963757
15	1.1602251542582933	0.050674946205587136	0.15446794620666876	0.03463195332945036	0.049999860526278674	1.2947372128642875e-07	0.03	0.02969267233540035	0.00030718819087837757	0.0644974150720327	0.0031315809750734527	0.13237077447917273
