	LRC_Cave	LRC_EE	LRC_Surf	Smad2c	Smad2n	Smad4c	Smad4n	Smads_Complex_c	Smads_Complex_n	T1R_Cave	T1R_EE	T1R_Surf	T2R_Cave	T2R_EE	T2R_Surf	TGF_beta
0	0.0	0.0	0.0	492.61	236.45	1149.4	551.72	0.0	0.0	2.092	2.06	0.237	1.778	1.148	0.202	0.08
1	0.18471979448205392	0.2793243974544306	0.1857641114609622	468.9249206397475	229.67958948235568	1124.9254323840291	547.3180542494816	20.73595724351922	15.61777686783894	1.8115835753537124	1.7799860787322812	0.04919316167083653	1.4981039974408283	0.8812715395050141	0.01408325862627413	0.07938546682812446
2	0.029922589905097857	0.4972757737316084	0.16785460910659528	417.62340654258344	213.36351157061623	1071.5700968196763	537.1634407393061	55.54332683339271	81.41628830145102	1.5747162562985055	1.5441333206260845	0.046856184487291064	1.2628795692937602	0.6788387336483274	0.013187374932276659	0.07901044240641796
3	0.011472615621275738	0.6520292054426102	0.15405825344383725	366.59623044972807	198.7237914575227	1017.8209003710349	530.6897816935716	80.8269945979415	173.28653339946382	1.3745926695332324	1.3454227140577595	0.04430830755381958	1.0670204940214592	0.526638858418383	0.012977142856377192	0.07867656127958136
4	0.0070889088926106075	0.762434979656463	0.14369264182135483	328.40506771753576	189.29395694797427	976.9489916526019	529.3021851427469	94.01535535524077	257.7247738336908	1.2044821223497246	1.1769669403779504	0.041385169225346456	0.9044944038029816	0.4126725289039593	0.01304135013269652	0.07837785907902538
5	0.005329428777852124	0.8394205590216627	0.1348454312653162	303.69070116354146	184.10761215792576	950.0916903464282	530.544644609236	99.59705918363944	320.30910680052625	1.0587866666013948	1.0330548444274885	0.03820778958644455	0.7699690311927764	0.3276528207813753	0.013321735302626194	0.0781090866464362
6	0.004446269709956488	0.890664462398021	0.12708055386073858	288.95201099600934	181.4667132374445	933.8646007014609	532.3689441210596	101.5850611907761	361.20207020219345	0.9330539610199772	0.9091536430088609	0.03489737230967344	0.6589784974054032	0.2645897437065874	0.013804369083082031	0.07786589991544987
7	0.0039317086466126834	0.9220523352132186	0.12016053017111553	280.58503820133217	180.164816406733	924.556906835977	533.8892105027686	102.14624347179044	385.9213385738936	0.8237587827917283	0.8016820421997543	0.03155585037247896	0.5678097791232695	0.21824435227904662	0.014489033661991883	0.07764474876033055
8	0.003593947786436715	0.9381482421169552	0.1139099821055102	276.0685666916862	179.55610135815056	919.4853300573111	534.9458112612467	102.15216555112018	400.06170191342477	0.7281173321458275	0.7078181376693592	0.028268253912672632	0.49338965495489145	0.1847025441308521	0.015383296265652066	0.07744276996736896
9	0.0033493365652011256	0.9424927963785035	0.10818992898880887	273.9060535146173	179.3433290487648	917.0176717294744	535.6484744041635	101.86432657367887	407.6255306863416	0.6439375162525648	0.6253448425298652	0.02510542032501058	0.4331844030358857	0.16104995076325107	0.01649895891110625	0.07725768849989856
