	Epo	EpoR	Epo_EpoR	Epo_EpoRi	dEpoe	dEpoi
0	2030.19	516.0	0.0	0.0	0.0	0.0
1	1800.805473427534	298.89740241584343	202.92778136534463	25.903114656362337	0.4637648991263132	0.08986565163200906
2	1680.284250039462	205.07750877047744	270.34711289953276	76.0613697766762	2.9295887069685786	0.5676785773599499
3	1604.3488352646	162.24899481156058	286.31153787122184	129.9734872805313	8.004981126811709	1.5511584568346917
4	1548.7125426418017	142.66169563156402	282.5310186776538	180.25121650178642	15.660602212070495	3.034619966687227
5	1502.8935184748048	134.21049190223235	272.0966264459676	224.58165861200922	25.648231978165747	4.969964489052513
6	1462.1163149484696	131.33121182524192	260.3915131838022	262.7203746970389	37.66357059024495	7.298226580443882
7	1424.0125744015406	131.2566396839072	249.60884333389347	295.1925600651517	51.41342851310779	9.962593686305999
8	1387.5150746885106	132.71223991690582	240.36650375710775	322.7583692023106	66.63743890942888	12.912613442642169
9	1352.0071770317898	134.97061488483436	232.77868607929014	346.18579536490597	83.11315928165081	16.10518224236331
10	1317.2072932727342	137.68806305569993	226.66418832808498	366.16013096821206	100.65420405318187	19.504183377786767
11	1283.0065506737726	140.72050812930198	221.73464549417997	383.26376342619255	119.10547716481992	23.079563241034897
12	1249.2557230809568	143.89555996771477	217.8173643399365	397.9727488345369	138.33786147710774	26.80630226746182
13	1216.0010145302845	147.24408243096167	214.60838657284526	410.6736751146126	158.24343568493677	30.663488097320524
14	1183.1595506385086	150.67005706862287	211.97796327595333	421.6952535772273	178.72495525500676	34.63227725330358
15	1150.752576064787	154.1874830129264	209.76371929243388	431.26141171887764	199.71306284828228	38.699230075618644
16	1118.787475913599	157.7947868189228	207.83867570715563	439.5713947443196	221.14103613395764	42.851417500967585
17	1087.2563811701782	161.47600722294274	206.12000831958514	446.78500059842895	242.95098750467992	47.07762240712751
18	1056.159453691664	165.2243386277117	204.53827112080597	453.0321090632743	265.09215725014866	51.36800887410663
19	1025.5035505764274	169.0399962731323	203.03516442414264	458.41785495292555	287.5195684997205	55.71386154678353
20	995.2964162607756	172.92402069554464	201.56590739979322	463.0273777014279	310.1929263279833	60.1073723100196
21	965.5449591710072	176.87655780501404	200.09758234836548	466.93024519318527	333.075742584215	64.54147070322661
22	936.2558679809871	180.89753036629895	198.6058160258634	470.1839677675123	356.13465604258977	69.00969218304705
23	907.4361056274468	184.987129767323	197.0723225535966	472.8365934263074	379.33890287749324	73.50607551515566
24	879.092855303118	189.14573926189266	195.483496003625	474.9286675892175	402.65989921961955	78.02508188441965
25	851.2333246043097	193.37372927210885	193.8294614801881	476.4947733866808	426.0709098353048	82.56153069351639
26	823.8646369384935	197.67135511657798	192.1032762840936	477.56475347483405	449.54678477111725	87.11054853146133
27	796.9937915295928	202.03872973651852	190.30025987506534	478.16467035591876	473.0637496927239	91.6675285466989
28	770.6276298061048	206.47580507225632	188.41747626655234	478.31755760770324	496.59923833866515	96.22809798097427
29	744.772789291841	210.98234328425394	186.45335010799548	478.0440105067574	520.1317579921599	100.78809210124594
30	719.4356523836996	215.5578858116521	184.40737904228075	477.3626543827175	543.6407810104298	105.34353318087216
31	694.6222968997535	220.20172703116776	182.2799138165593	476.29051870276396	567.1066570833231	109.89061349759997
32	670.3384489719172	224.9128926304131	180.07198970738824	474.8433376785684	590.510542093599	114.42568154852682
33	646.5894367759598	229.69012081546353	177.78519850497113	473.03579350176875	613.8343403591618	118.94523085813819
34	623.3800685677777	234.5317731577254	175.4216604083333	470.8817221713143	637.0606579250684	123.44589092750596
35	600.714716884908	239.43595029447218	172.98382118309175	468.39427704277136	660.17276494453	127.92441994469867
36	578.5972980890547	244.4004970035069	170.47438816948696	465.5860498279108	683.1545650616081	132.37769885193933
37	557.0310987796584	249.4228608802017	167.8964200249139	462.4691841003122	705.9905705642161	136.8027265308993
38	536.0187866426971	254.50014007342665	165.2532354421008	459.0554790093998	728.6658828820925	141.19661602370948
39	515.5623726573175	259.6290801746145	162.54838651630376	455.3564715252109	751.1661776605323	145.55659164063528
40	495.6631753601696	264.8060733605759	159.78563768008414	451.3835065815776	773.4776935838214	149.87998679434702
41	476.3217885470614	270.0271608925171	156.9689475431596	447.14779705467333	795.587224400486	154.1642424546194
42	457.5380527906928	275.28803901617937	154.1024524562205	442.66047493649324	817.4821136835822	158.40690613301095
43	439.31103127815294	280.5840684228262	151.19045077539155	437.9326347106032	839.1502519174915	162.60563131836042
44	421.6389904479646	285.91028739299287	148.2373870553096	432.97536965909643	860.5800755454136	166.7581772922154
45	404.5193858594942	291.2614286886791	145.24783561362744	427.7998016250121	881.7605676425817	170.86240925928416
46	387.94885366992173	296.631940198569	142.22648308612506	422.4171046091927	902.6812599024523	174.91629873230778
47	371.9232080249554	302.0160092746721	139.17810973935661	416.83852248243414	923.332235639357	178.91792411389642
48	356.4374445896537	307.4075906285135	136.10756943328926	411.0753810333556	943.7041335234376	182.86547142026342
49	341.48575035647474	312.8004375823783	133.01976823383328	405.139094542152	963.7881517737912	186.75723509374833
50	327.0615197709372	318.1881363981883	129.91964176717198	399.04116706413237	983.576052544954	190.59161885280412
51	313.1573771134015	323.5641433356312	126.81213148594222	392.79318861950685	1003.0601662512123	194.36713652993683
52	299.76520497116246	328.9218240245587	123.70216008241258	386.40682651277433	1022.2333955835618	198.08241285008853
53	286.8761785312103	334.2544946767979	120.59460633619076	379.8938120422985	1041.0892189860394	201.73618410426064
54	274.48080532369113	339.5554646116298	117.49427972373387	373.26592290464004	1059.6216933720643	205.32729867587042
55	262.5689699522928	344.8180795293031	114.40589514402382	366.53496164564547	1077.825455877574	208.85471738046368
56	251.1299832633289	350.035764939731	111.33404812925679	359.7127305581738	1095.6957244662487	212.3175135829915
57	240.15263533275285	355.20206914021844	108.283190911503	352.8110034719402	1113.2282972229139	215.71487306088977
58	229.62525159184358	360.3107051374008	105.25760970650133	345.84149492186947	1130.4195501941415	219.04609358564386
59	219.53575136951	365.3555909247464	102.26140355483285	338.8158272154863	1147.26643365985	222.3105842003207
60	209.87170810312267	370.33088755758723	99.29846502975344	331.7454959455382	1163.7664667459471	225.50786417563847
61	200.6204104609534	375.23103451177343	96.37246308133723	324.64183450994864	1179.917730315334	228.6375616324267
62	191.76892362750644	380.0507818682529	93.4868282399213	317.5159782064776	1195.7188581023781	231.69941182371642
63	183.30415002748921	384.78521893228515	90.6447403499733	310.3788284637084	1211.1690260837468	234.69325507508228
64	175.2128888035705	389.42979897038674	87.8491189503723	303.2410177532085	1226.267940105714	237.61903438713455
65	167.4818934156275	393.9803598280241	85.10261636067158	296.1128757003755	1241.015821814201	240.4767927091243
66	160.09792679273176	398.4331402739408	82.4076134771287	289.00439687439825	1255.4133929583577	243.26666989738354
67	153.0478135412651	402.78479200026044	79.76621822893009	281.92521069209846	1269.4618581610212	245.98889937668508
68	146.31848879073894	407.032387288682	77.18026659569442	274.88455381758877	1283.1628862694758	248.64380452650198
69	139.89704334055426	411.17342242993027	74.65132604333726	267.89124538129585	1296.5185904173034	251.2317948175092
70	133.7707648535993	415.20581705418647	72.18070119774366	260.95366527969605	1309.531506942501	253.75336172646
71	127.92717492393946	419.1279095929	69.76944154513306	254.07973575284527	1322.204573318328	256.2090744597542
72	122.35406192386371	422.93844914596644	67.41835092489013	247.27690637220826	1334.5411052614497	258.59957551758816
73	117.03950960847683	426.63658407195163	65.12799856504552	240.55214250802882	1346.5447731869115	260.9255761315373
74	111.97192152247968	430.2218476524534	62.89873140230968	233.911917285019	1358.2195781813973	263.1878516087944
75	107.14004131272954	433.69414120480906	60.730687427131926	227.3622069787671	1369.5698276652693	265.3872366161022
76	102.53296910094784	437.0537150305072	58.62380979902311	220.9084897540243	1380.6001109102851	267.52462043571944
77	98.14017411320465	440.3011475904613	56.57786148754376	214.5557476007413	1391.3152745739078	269.6009422246024
78	93.9515037965297	443.43732329360614	54.59244020902599	208.30847128494597	1401.7203984030748	271.6171863064236
79	89.95718967840831	446.4634092730999	52.66699344732745	202.17066809959843	1411.8207712505127	273.5743775241532
80	86.14785024247001	449.3808315058992	50.80083336776958	196.1458721755162	1421.6218675354842	275.47357667876
81	82.51449110398697	452.1912506077972	48.99315145598604	190.23715709420821	1431.1293242686038	277.31587607721497
82	79.04850277260995	454.8965376083788	47.24303273686559	184.4471505327006	1440.3489187473638	279.10239521046003
83	75.74165628790111	457.4987499798998	45.54946945236979	178.77805066473337	1449.2865470155882	280.83427657940746
84	72.5860970065277	460.0001081619158	43.911374100099785	173.23164404250772	1457.948203166463	282.51268168440174
85	69.57433680931655	462.4029727905559	42.3275917565483	167.8093246878318	1466.3399595553321	284.13878719097096
86	66.6992449825617	464.7098228085088	40.79691162958888	162.51211413037493	1474.4679479753245	285.7137812821497
87	63.95403801180681	466.9232345998021	39.318077803619296	157.34068214309193	1482.3383418362682	287.23886020521337
88	61.33226850850001	469.045862262903	37.88979915768798	152.29536794003016	1489.9573393754285	288.71522501835295
89	58.82781347107723	471.08041910702696	36.51075845178048	147.37620161901032	1497.331147917469	290.1440785406625
90	56.43486206272306	473.0296604301467	35.179620589196844	142.58292565045343	1504.4659691907996	291.5266225068266
91	54.14790306875252	474.89636761329285	33.89504007364432	137.91501623333335	1511.3679856981746	292.8640549260947
92	51.96171217763884	476.683333544451	32.655667688391055	133.37170435935758	1518.0433481310945	294.1575676435175
93	49.87133921148823	478.39334936674123	31.460156431702696	128.9519964465724	1524.4981638102354	295.4083441000007
94	47.87228823367125	480.0293762710612	30.306993136735535	124.65467576342473	1530.7384856686363	296.61755719753165
95	45.960077005816174	481.5941096820417	29.19492249851044	120.4783312091451	1536.7703019781054	297.7863673084223
96	44.13027582081316	483.09004128683637	28.122855738303663	116.42141941122321	1542.5995283117952	298.915920717864
97	42.378921504018706	484.51987272907706	27.089461266105047	112.48226774387658	1548.2320011090399	300.0073483769592
98	40.70226019358546	485.8862507297717	26.09344133041219	108.65906282916453	1553.6734710315193	301.06176461531794
99	39.0967368048866	487.1917622191334	25.13353114438569	104.94986965387281	1558.9295965068768	302.0802658899777
100	37.55898477297516	488.43893019173237	24.208498427181276	101.35264892192393	1564.0059381697083	303.06392970821076
