	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	21.0	50.0	1.0	2.0	24.0	11.0	3.7719	10.7991	2.5101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.02762194954576746	0.001388955014970798	5.763332244989089e-05	2.041038568868532e-06	6.318250808102879e-08	1.7408641154797233e-09	4.3308955520695644e-11	9.842964879454426e-13	6.999906774116667	20.9997258303757	50.0	0.539777333071051	1.3863858432061273	23.998309105318473	10.996483107359166	3.77120789788593	10.339952276177623	2.5036259520212836	2.1022768323234458e-14	0.4300770799329329	0.006474019207304353	9.321804590544104e-05	0.00027414906995974655	0.4602226669289488	0.6136141567938733	0.0016341613747360266	0.003478284060978345	0.000692102114070445	2.8771410259877786e-08	7.837426146815462e-09	2.055433900266179e-08	5.67333067877482e-05	3.86085798585531e-05
2	0.26524969147120175	0.028749264492294035	0.002501897364013723	0.00018277113838041477	1.1536600584484415e-05	6.421379355224989e-07	3.200206310061813e-08	1.4450901158185868e-09	6.973983593588725	20.923509669786323	50.0	0.11009839906034584	0.9610327836076573	23.9781728345851	10.954779725251617	3.7682534379623718	8.68569098692596	2.4920313807966035	6.190534630500028e-11	1.8167131763605708	0.010989696117087057	0.02561550562309717	0.07543761551160147	0.8899016009396539	1.0389672163923434	0.014517415645947914	0.03936147237502291	0.003646562037628343	0.007078923086308116	0.00040090078817584207	0.0010527147020679868	0.007309749768952178	0.005858802373362084
3	0.7487722750168269	0.13163374772223824	0.01813863611698249	0.0020673295816913814	0.0002015903486005223	1.72144434714784e-05	1.3094099294191894e-06	8.988262999769555e-08	6.744288023624029	20.250415085457092	50.0	0.011438612208653666	0.6661810734245212	23.938969286564035	10.874775456921268	3.767991410856596	6.874274115275585	2.386210156303754	5.9456076895060226e-09	3.0239936862564374	0.0005235943342269909	0.2312931629374541	0.6850987093345341	0.9885613877913461	1.3338189265754812	0.023197051804548785	0.08683100266261387	0.003908589143404289	0.12336624936201693	0.024418813438512488	0.06448620520836598	0.037833661631410505	0.038393540416123466
4	1.3267189916671742	0.3308036352254139	0.06364435704813147	0.01002209445651571	0.001340231641625379	0.00015609115515411313	1.6125714021391118e-05	1.4984989938703926e-06	6.338881739905654	19.07186669452674	50.0	0.0007445216103526618	0.46179198608132965	23.905089359947805	10.807288572561609	3.7687107547349505	5.385601686493308	2.2599712535489966	1.36516468947365e-07	3.680795151583191	0.00010453266702970877	0.5434045214464587	1.6160014816284674	0.9992554783896471	1.538208013918673	0.026121939271761287	0.112877126510369	0.003189245265048153	0.2500242137839716	0.11771373864788177	0.3121318238447822	0.06878870078043044	0.07983430092803027
5	1.8708310570838063	0.6101836210221854	0.15213055283591845	0.03083442947027424	0.005280320495490054	0.0007844147388271365	0.0001030430996147158	1.2145147434680546e-05	5.92446362091623	17.87718151846258	50.0	3.5237721371066154e-05	0.3201100953579944	23.878031250971592	10.754744111262132	3.7693323943171264	4.215386666524756	2.147937048741617	1.429710009890684e-06	3.9135523198716817	4.6227142835912575e-05	0.8192105176726959	2.4416044420051857	0.9999647622786284	1.679889904642009	0.0283384417668377	0.1284178149028949	0.0025676056828715823	0.36211672411554535	0.2563258614110668	0.6812140395322122	0.0936303072615719	0.11683807383498311
6	2.313872373404601	0.936422407996931	0.2880609639353266	0.07172470248845006	0.015036990722554953	0.0027271486814503193	0.00043637648833354844	6.253383341048229e-05	5.574642467703224	16.874273226449912	50.0	2.620507413834943e-06	0.2218971205940467	23.856638447232942	10.714323047984049	3.7698384706323864	3.2992523997098426	2.0498955809861696	9.129063568911826e-06	3.871494973675528	2.825443526192189e-05	1.0263181213512877	3.0635846256588315	0.9999973794925855	1.7781028794059566	0.030666361560775585	0.13936149378740906	0.0020615293676119677	0.4601761645785673	0.3990394109454788	1.0621421478912345	0.112695191206277	0.14631545822855546
7	2.631038123920667	1.273993410913207	0.46724253883366534	0.13830282377574726	0.034386387419193455	0.007381187133052206	0.0013955138495419111	0.00023594821711790993	5.305923615535966	16.106019435233232	50.0	6.135023522337789e-06	0.15382589771569896	23.839849364889286	10.683601983231938	3.770246174591972	2.582228935342766	1.964269170963979	4.149127955170183e-05	3.662853639315487	2.044316938252758e-05	1.171995222875303	3.502643433056532	0.9999938649764771	1.8461741022843046	0.03325057673954376	0.1481576317769652	0.0016538254080265735	0.5458103858666373	0.5220811615887196	1.391337131710208	0.12690005837116486	0.16824038499110763
8	2.822409027043979	1.5927515271083408	0.6791935083313089	0.23328852739909517	0.06719351155600578	0.016684589074494684	0.0036444081790111085	0.0007111142982379385	5.112196882919989	15.552811704657094	50.0	2.2226158868738457e-05	0.10666252698166374	23.82678837471546	10.66064460004359	3.7705734674134033	2.0210423984546217	1.8895290667526543	0.0001474689551147559	3.362033919599786	1.696771572606687e-05	1.2708177830097627	3.801423831306277	0.9999777738411305	1.8933374730183397	0.03611937427669595	0.1558609751366046	0.0013265325865955673	0.6205539655316186	0.6169853340702369	1.645764464036602	0.13709225100784184	0.18349442481981698
9	2.9013047329253645	1.8707870113322558	0.9100693565039985	0.3561011654205177	0.11670132067005354	0.032935412201336285	0.008168741326818782	0.0018083043890940074	4.981107105104966	15.17873113819472	50.0	6.703210556632098e-05	0.07403623973008988	23.8167509470796	10.643919818693474	3.7708356705109765	1.5818278498998148	1.8243123270622694	0.00043505208205115684	3.018961053248688	1.3889265578106868e-05	1.3355138584655195	3.9973049580556004	0.9999329678944331	1.925963760269913	0.03927002957621548	0.1629294071067152	0.0010643294890224212	0.6857737836721514	0.6833790364295016	1.823963903749653	0.1439790233441795	0.1931507741998169
