	alpha	beta	gamma
0	29.19988	188.8	0.3367
1	34.74665355910295	83.42976602053989	0.10151475671903652
2	40.65116160474926	230.23106277989547	0.38043017989402667
3	29.866696680890715	125.73902411145647	0.17478388375070206
4	40.14823295050476	71.24861602548602	0.08290260824473623
5	29.62600671449576	197.19085778300257	0.37145372808862087
6	34.10562174931883	86.66872914394034	0.10647876376013338
7	42.41441555695497	164.85709178844257	0.22429164232475443
8	29.510825195799672	132.40918240343635	0.18841079194086763
9	39.48130581657093	71.09314151188406	0.08291178322780096
10	30.207720649449076	203.71302770533686	0.3921488233385394
11	33.481671939508196	90.25137888139167	0.1120708275033004
12	43.07061456131546	126.25049587452675	0.15858828788770568
13	29.212304177839904	139.50264681928073	0.20370371207078422
14	38.80315249512793	71.54994951946423	0.0837256421576249
15	30.93486852904427	206.83790947585155	0.3957179381331053
16	32.87750396311669	94.18437499141494	0.11834203023752031
17	43.14564451374383	104.12735108621708	0.12595562294751741
18	28.97927996857608	147.01630553686604	0.2209067377420181
19	38.11896411035496	72.52033901674373	0.0852282218446982
20	31.756718970596516	204.72697489465727	0.38027452044985327
21	32.29561105848587	98.48078320964561	0.1253618923405695
22	42.914210498932206	90.84152861432796	0.10772618684269272
23	28.82128534397553	154.94595598674834	0.24032596641300616
24	37.431957813481986	73.93963232090638	0.08735029873611955
25	32.59334261580911	197.85926941088118	0.37035461364332756
26	31.737513381753164	103.16835277651869	0.13323587702877807
27	42.50784312832161	82.50188221045673	0.09676585833606585
28	28.750014924259016	163.30982048493254	0.2624134098083443
29	36.7417999021299	75.77254237202567	0.09006450048920295
30	33.41783180228643	194.41201090383694	0.5088145498118257
31	31.201307359760964	108.3213252738514	0.14216858133945656
32	41.98958732089606	77.09013129105594	0.08986794302981858
33	28.782935317504005	172.23864532064187	0.28808567391002193
34	36.038438335839786	78.03024476015565	0.09341326588163729
35	34.7135740501634	242.85717481427028	1.113894205496889
36	30.674203099848103	114.17849747088998	0.15270184659710084
37	41.377627893459035	73.42854135311447	0.08532559809393217
38	28.961968615960565	182.28957324347058	0.3199302106053553
39	35.28108456891434	80.8633091158051	0.09765463853882834
40	38.6034722153845	283.15168206241873	0.6312401975736277
41	30.11128044905	121.59326837168393	0.16667159693056666
42	40.62080815487401	70.69601457829707	0.08203643681268533
43	29.460481015886824	195.4291998501732	0.3661368209340105
44	34.3262690693946	84.98834296651222	0.10394002671131322
45	42.93369722188006	160.28452741049162	0.21485543707731364
46	29.388539670223494	133.9865138589109	0.19182215526851126
47	39.44615557684455	68.55472707443766	0.0796214165399274
48	31.381997682137456	211.83290881238497	0.41121052242438966
49	32.666943404060476	94.12031102984311	0.11836932163533133
50	44.14111180785794	76.59980130356271	0.08840752369948769
51	28.59035886986385	169.366877093627	0.28048933895773187
52	36.586760876098865	71.75732420080122	0.08470270957837192
53	45.96564532579842	164.25406499331396	0.21503994419690267
54	29.008491139184375	139.49952876666168	0.20411135037928083
55	39.24848835883272	62.087290491417924	0.07138585151385907
56	38.76831611238065	263.23704872695185	1.854357776567857
57	29.618912722327504	127.67315637519938	0.1788640902300712
58	40.27858038738422	63.655146544551286	0.07312459625644725
59	33.17949551920683	214.54076539645854	0.39844165528168723
60	31.955184165093794	97.87084758546995	0.1246292673781928
61	44.27781471828126	55.9573738392862	0.06273601561931079
62	31.19669061226009	230.98305258757748	0.583593149427343
63	32.98981885830275	91.16279365630083	0.11370047497689278
64	44.81319617328504	71.84533803369509	0.08213970017520617
65	28.589470796340823	174.99083110731365	0.29806106437013397
66	36.24171095663356	72.0872857120161	0.08525415613577926
67	48.22350672322753	89.45477081179348	0.10299008996918607
68	28.653747775678905	159.7740874668898	0.2532951379986
69	37.266099842839004	70.63515075641436	0.08299719042500595
70	37.448310789567714	292.9437454864698	1.3367748752911361
71	29.92870761216804	120.95491095874384	0.16571574360851368
72	41.211001768059	58.241322472915286	0.06613996909875325
73	36.63547853963057	178.6788358966899	0.27285162306729405
74	30.866231092164124	109.6469186066113	0.1447039016519004
75	42.420375197203285	61.51500864115568	0.06992605774793581
76	30.560462104756123	220.29642801239243	0.4857073131313893
77	33.38896541596247	86.95957003062762	0.10725199324914161
78	46.05712501079203	57.43106500801845	0.06414593355564606
79	29.593169494645707	201.51482216629333	0.40608731314939406
80	34.172022763169295	84.34729628108579	0.10308715913717074
81	45.079256914427695	101.43868359977041	0.12078775943272849
82	28.732976939272945	150.33937025040132	0.22935142618892954
83	38.18661225693868	65.98821308353276	0.07664723771886835
84	40.06638629108914	328.1231288989299	1.0937558895060444
85	29.564172338623845	127.32362342017021	0.17826445536002453
86	40.47127343080276	60.00749615370619	0.06849231830298443
87	36.72501445748837	165.8603601373326	0.25623524679932025
88	30.63514879102727	111.91577466968963	0.14880588470514042
89	42.215794511349905	59.39770415539884	0.06735487289997709
90	32.24066269090818	233.58304528458694	0.5128039763081963
91	32.53573379296775	93.14809216642956	0.11696119547429112
92	45.00507367513479	56.626870236856035	0.06339755535744211
93	30.21978234078773	214.35857256099555	0.4886335598359944
94	33.59512761972265	87.20024024204963	0.10750432110567447
95	45.29382806565358	78.69713152564715	0.09063170249337497
96	28.541004569394307	165.67171036254408	0.26995492626352285
97	36.955966887792194	69.26608787995278	0.08127682330364398
98	48.1567603554915	115.45745546180562	0.1375132643301105
99	28.76889982974013	151.2972704137697	0.23154740080145889
100	37.99003762962882	68.44315262073317	0.07989628203458672
