	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
72	0.029288721495827157	0.5405038650661336	9.663486590265792	0.33647328325423836	0.9999699032168344	1.196248214469524e-07	1.4959295788608697	0.00015825256846373897	0.15984174743153617	4.550541799905395	0.0008941176746101397	0.006014974113724345	6.626165407815781e-05	10.992492499555222	9.97409683751078	8.131287920049532	1.540983587499431	7.590302572559489	0.018160676912335118	0.0034240223703114673	0.7481636726926176	0.00048361442598582604	5.05744431670588e-05	10.024146196552547	4.459496134933851
73	0.027929882961662312	0.5298736754946898	9.667706667737589	0.3322532057824411	0.9999728877571289	1.0049939143586928e-07	1.3942395174261517	0.0001394810365977937	0.15986051896340214	4.550589501547116	0.0008464160328889266	0.00539264846974592	6.0519925249616345e-05	10.992529148247158	9.974986850644365	8.138900544277796	1.5420894378077137	7.596809450341474	0.017187610880656474	0.00329220060740171	0.7371641239086091	0.00045381266199344476	4.758990287253788e-05	10.024059815773983	4.470126324505295
74	0.026628055660337956	0.5193817102106675	9.671974197203927	0.3279856763161024	0.9999757107948749	8.434248391354859e-08	1.2991330383246837	0.0001228339255545446	0.15987716607444538	4.550634950490217	0.000800967089787514	0.004831519518634539	5.528056083154831e-05	10.992559915254185	9.975859971393803	8.146045443158101	1.5431025969978835	7.602941288273324	0.0162609266976379	0.0031651950433356306	0.7262886109046648	0.00042571956227782025	4.476686512649861e-05	10.02395904497967	4.480618289789317
75	0.02538104039212466	0.5090311981081479	9.676287455726934	0.32367241779309563	0.9999783796431874	7.070982612148927e-08	1.2102121567337725	0.00010808783403902436	0.1598919121659609	4.5506782224513085	0.0007576951286955518	0.004326070751200756	5.0499119655556146e-05	10.992585745483472	9.97671622029663	8.152749690008221	1.5440300951210613	7.608718129876187	0.015379020076200487	0.003042905876780217	0.7155477566698142	0.0003992504176458338	4.209801681406724e-05	10.023844701636609	4.490968801891836
76	0.02418703391567042	0.4988261854255479	9.680644345742781	0.31931552777724914	0.9999809010188748	5.9226969795603176e-08	1.1271135107393662	9.504170410295118e-05	0.159904958295897	4.550719395166564	0.0007165224134401732	0.0038712214938806363	4.613539525143583e-05	10.992607383658395	9.977555623862571	8.159038121051859	1.5448782578780118	7.614158485906748	0.014540252563235694	0.002925227798118606	0.7049511009753129	0.0003743272822527775	3.9576641126630655e-05	10.02371645268029	4.501173814574436
77	0.023044053146568558	0.4887707285683762	9.68504254728327	0.3149173262367589	0.9999832817146638	4.9561868716073754e-08	1.0494840763376327	8.351063863575355e-05	0.15991648936136416	4.5507585433903595	0.0006773741896451501	0.0034622439866645927	4.215549075558244e-05	10.99262549313554	9.978378201031848	8.164934926820608	1.545653169622978	7.619280462778747	0.013743042969536578	0.00281205749702411	0.6945076322990936	0.0003508721128402926	3.719594533772987e-05	10.023574120279319	4.511229271431608
78	0.021950297764046073	0.47886779492728543	9.689479576723112	0.3104802967969161	0.999985528505795	4.143956623064163e-08	0.9769857200177959	7.333178581202066e-05	0.15992666821418786	4.55079573885671	0.0006401787232958375	0.003094904247541456	3.8522980571295326e-05	10.992640649722816	9.979183975351912	8.170463345205494	1.5463605840485442	7.624101544926397	0.012985894130172556	0.0027032874860733348	0.6842251590848261	0.0003288087518786212	3.4949154206456124e-05	10.023418395224935	4.5211322050727
79	0.020903772562194473	0.46911950615578146	9.693953172450485	0.3060067010695444	0.9999876478676195	3.462099282806751e-08	0.9093060107254903	6.435374530250228e-05	0.1599356462546974	4.550831064981945	0.000604852598061767	0.0027652008550556302	3.520798076206726e-05	10.992653315097781	9.979972989183546	8.175644927879938	1.5470057527305512	7.628638032672624	0.012267055017625424	0.0025987886250434396	0.6741116399316015	0.0003080642811480539	3.2829792381941156e-05	10.023250138757742	4.5308804938442035
80	0.01990295136716382	0.4595285277936687	9.698461390036309	0.3014984834837181	0.9999896454468581	2.8902151201150908e-08	0.8461452767982642	5.644154745841648e-05	0.15994355845254146	4.5508645822975815	0.0005713352824256264	0.0024695668288736094	3.218173492673818e-05	10.992663892677797	9.980745286945256	8.18050038665518	1.547593644219075	7.632905669475101	0.011585284120452446	0.0024984666525609428	0.6641728970162499	0.00028857535813770375	3.083221314322556e-05	10.023069811905678	4.540471472206316
81	0.018945767978469513	0.45009766301722026	9.703000451780715	0.2969594217393098	0.9999915291110013	2.4106471615760612e-08	0.7872213095225759	4.9479783322346466e-05	0.15995052021667752	4.5508963985421405	0.0005395190378667886	0.002204620429823196	2.9423252705068584e-05	10.992672723234087	9.981500919896419	8.185049281764181	1.548128869999841	7.63691940435485	0.010938293634189938	0.0024021469632471482	0.6544161322927978	0.0002702543277031018	2.894854900018515e-05	10.022877518670784	4.549902336982765
82	0.01803104776481314	0.4408275201571733	9.707568193373998	0.2923916801460281	0.9999933020447952	2.0105764380073678e-08	0.7322661887741353	4.335249492258978e-05	0.15995664750507732	4.550926535913748	0.0005093816662588924	0.001967255723227217	2.6904371430446938e-05	10.992680085955888	9.98223996891059	8.18931022627137	1.5486157275949142	7.640693552965063	0.010325644520489752	0.0023097863261212896	0.6448450013437537	0.00025306707706660656	2.71756152061892e-05	10.022674699146013	4.559172479842811
83	0.017156653395239044	0.43171885007366656	9.71216245258002	0.2877974209400065	0.999994971945139	1.6740930934417354e-08	0.6810283064018464	3.7965371145156444e-05	0.15996203462885478	4.550955090395119	0.00048082718488687347	0.0017550106894843184	2.4605504567223014e-05	10.992686223922188	9.982962515549806	8.193300753278052	1.549058226026884	7.644241639652308	0.009745373478177485	0.002221216924765922	0.6354644505122029	0.00023692942768963247	2.5505714862288492e-05	10.022462767006699	4.568281149926316
84	0.01632128440587673	0.4227737825741341	9.716779237832334	0.28318063568769214	0.9999965435363276	1.3952003981028144e-08	0.6332717920488838	3.323933370433758e-05	0.1599667606662956	4.550982146039839	0.0004537715401670652	0.0015650768611370708	2.250704036161072e-05	10.992691337276897	9.983668662597044	8.197037318594765	1.5494600382863901	7.6475764474008905	0.00919568902351924	0.002136298981526961	0.6262789301448736	0.0002217886619063129	2.3934123673688893e-05	10.022241256080989	4.5772262174258485
