[IL6-gp80]	[IL6-gp80-gp130-JAK]	[gp130-JAK]	[(IL6-gp80-gp130-JAK)2]	[(IL6-gp80-gp130-JAK)_ast2]	[(IL6-gp80-gp130-JAK)ast2-JAK]	[SHP2]	[STAT3C]	[(IL6-gp80-gp130-JAK)ast2-STAT3C]	[STAT3Cast]	[(IL6-gp80-gp130-JAK)ast2-STAT3Cast]	[SOCS3]	[(IL6-gp80-gp130-JAK)ast2-SOCS3]	[(IL6-gp80-gp130-JAK)ast2-SHP2ast]	[SHP2ast]	[(IL6-gp80-gp130-JAK)ast2-SHP2ast-Grb2]	[SHP2ast-Grb2]	[(IL6-gp80-gp130-JAK)ast2-SHP2-Grb2]	[SHP2ast-Grb2-SOS]	[PP1-STAT3Cast]	[PP1]	[STAT3C-STAT3Cast]	[STAT3N]	[(IL6-gp80-gp130-JAK)ast2-STAT3C-SOCS3-SHP2]	[STAT3Cast-STAT3Cast]	[STAT3Nast-STAT3Nast]	[STAT3Nast]	[PP2]	[PP2-STAT3Nast-STAT3Nast]	[STAT3N-STAT3Nast]	[Mrna-SOCS3N]	[Grb2]	[Ras-GDP]	[(IL6-gp80-gp130-JAK)ast2-SHP2ast-Grb2-SOS-Ras-GDP]	[Ras-GTP]	[Raf]	[Raf-Ras-GTP]	[Rafast-Phosp1]	[Rafast]	[Phosp1]	[MEK]	[MEK-Rafast]	[MEK-P]	[MEK-P-Phosp2]	[Phosp2]	[MEK-PP]	[ERK]	[ERK-MEK-PP]	[ERK-P]	[ERK-PP]	[ERK-P-Phosp3]	[SOS]	[PP2-STAT3Nast]	[(IL6-gp80-gp130-JAK)ast2-STAT3C-SOCS3]	[MEK-P-Rafast]	[(IL6-gp80-gp130-JAK)ast2-SHP2ast-Grb2-SOS-Ras-GTP]	[MEK-PP-Phosp2]	[JAK]	[Mrna-SOCS3C]	[Ras-GTPast]	[(IL6-gp80-gp130-JAK)ast2-STAT3C-SHP2]	[ERK-P-MEK-PP]	[PP1-STAT3Cast-STAT3Cast]	[Grb2-SOS]	[Phosp3]	[ERK-PP-Phosp3]
0.0	0.0	0.0	0.0	0.0	0.0	100.0	1000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	85.0	19000.0	0.0	0.0	67.0	0.0	0.0	0.0	67.0	41667.0	0.0	0.0	0.0	67.0	0.0	35000.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	16667.0	0.0
6.0797424751752365	0.9444817188315018	0.15545476910128309	0.17825673802184389	0.01553818277155953	0.0002491415073432393	94.43499835964802	928.731052839348	0.0962058259318859	4.1877948367765665	0.0006507196018602218	23.829318687133323	0.06520389168827034	0.00130124088506638	0.28388981032320926	0.0009686708286942635	0.3186782406241579	0.007398286895550476	0.521321111027118	0.9947074648343864	48.21713885636982	0.01571192315838857	0.6739522003864914	0.28064119911790286	3.318152906763008	16.76198931223282	9.169465848578218	53.262135202713	4.355095707075323	0.10888586820202714	0.41095471704190684	51.01603162604806	9028.407308533127	0.5565902866869891	4.375825800721241	64.60830576694738	0.7673451802031744	0.279096634309274	0.070018981918067	66.7209033656907	16.040491310352774	0.003532902370167926	4786.401468390266	0.23731433557422335	0.11066818999647925	36136.201383936765	31.656722454642463	7.848462897903257	1104.9704265031523	16596.792246769928	418.5853176770947	0.33567853750088056	2.38276909021172	0.6044533692396411	1.2717005342512573	1.4116358389378387	66.65201747442995	0.09722110080172248	0.9538336718612029	9964.48129436033	2.182327813518376	652.3436282179632	0.7881536787958067	31.1673759389517	60.6114868453343	16187.803195478225
6.079924263098913	0.5990116583220664	0.09855398699776308	0.07172228416988172	0.011515497494796563	0.00018368735117778092	93.94533685022958	945.7520219017083	0.07260665292124072	3.6215534339279896	0.00041704958723429777	13.144916050350993	0.02643063330825358	0.0009596997586125447	0.21728301938572417	0.0007206817204856696	0.2450188454865197	0.005710174904635325	0.4041301660065429	0.8660085138170303	48.54050887934025	0.012328274251949543	0.5147823775817946	0.11520268722848263	2.4817651153404374	11.601803239648454	7.625361896325577	54.85461143999327	3.1048457971890495	0.07763483541332984	0.28977373562706155	51.06381122211626	6394.08406767707	0.3042606578714334	2.3781082218349425	65.09874629789161	0.4884695546989589	0.15224528877255308	0.03811576587131117	66.84775471122741	53.296834600525315	0.0063819937759394384	8415.586011387031	0.4626662053448853	0.1227211871751854	32470.87415558547	39.27321466087783	8.74925618805109	1226.0192432298386	16469.461958160788	466.6299580540022	0.30955074932322213	2.0405427628177293	0.2494867231125516	1.2160410989897328	1.3628972664569026	66.41461260748092	0.06161443570863812	0.6155791141479439	12601.382196622084	3.3982962636001837	650.3940403323369	0.5934826068427166	31.613450985437375	60.89771257499731	16139.472329371823
6.0799574170329045	0.44696481085168827	0.07353196809757247	0.03985364553268558	0.009153107418589603	0.00014580077830353576	93.85708873484512	956.8151427388924	0.05838623538186972	3.227095724550745	0.0002954482669600577	9.140267491832484	0.01455463082423317	0.0007553566772372284	0.1713212380309237	0.000568066585688683	0.1938838236534302	0.004530006969151262	0.3221830319134952	0.775028884566195	48.75164833747502	0.010188152788994315	0.40461339432196336	0.0641183503744086	1.9707723348933337	8.350360875460208	6.466706606026857	55.95530327737846	2.2795060054734018	0.056995816748209444	0.20877646532697033	51.09701340335404	5033.506760433498	0.18998799920834514	1.4806749375981445	65.3517001761328	0.3274651395155456	0.09504936199597164	0.02377630634717281	66.904950638004	150.17741170521805	0.011250985867093317	13212.21710433028	0.8497732228135819	0.14358919201597328	27579.24460991814	54.589398859146385	10.331747473093603	1435.765487547105	16246.750340634837	551.0319362122265	0.2914652935931107	1.7651907171481895	0.13900151533033295	1.1907580301413805	1.1932891324699673	66.0066375851711	0.04596771242696849	0.43607295267255597	13963.301822357727	4.0021284584942505	646.9707067464365	0.47332277795878464	31.998544535846065	61.40768126715532	16054.560382524
6.079972880233448	0.35694782345735704	0.05871993002499049	0.02539864152975776	0.00766302219014392	0.00012199440709041595	93.83204843922461	963.5522968303978	0.04922667284008436	2.948050262148955	0.00022582978291390835	6.9349670562207395	0.009220918353958277	0.0006282625809680637	0.14260173972713408	0.0004728649001640119	0.16176549892989897	0.003784320008762364	0.2701895983817042	0.7100808900818627	48.893910228637345	0.008781184952183545	0.33547641296444125	0.04089617556534252	1.6440568091642993	6.453149853124738	5.682987948345364	56.646175941693365	1.783404522217544	0.0445905391290613	0.16142833845629048	51.11774354833556	4222.78792560857	0.13309747462251667	1.035732801000067	65.49221056839977	0.238839909718546	0.06657970110128573	0.016647564574640422	66.93342029889867	353.5314133443129	0.0185965956229538	18484.495845898247	1.46806795595318	0.17733315285607681	22106.713030488398	85.30655101460023	12.953599853250132	1775.1636209265118	15880.551433062172	690.8699012431443	0.27998191216556845	1.5704195360891458	0.08868307800009254	1.1671256605832063	1.0527208476055252	65.35459889119092	0.03670647365012118	0.33419087943126036	14774.751683358505	4.361672784046604	641.29772131035	0.3960088812807877	32.26022584721606	62.27292617844496	15913.857172585947
6.079981968164693	0.2972935301553587	0.04890454026374142	0.017623532404139	0.006643070596000653	0.00010572739081391508	93.82625727028231	968.047242914502	0.04287725890150348	2.740112565617549	0.00018161393758348444	5.551224403248633	0.006376049839313147	0.0005421103722701004	0.12308881650706667	0.0004082232864933536	0.13986432449060326	0.0032743085075733714	0.23446887633557575	0.6613892348604907	48.99612324216234	0.007790343682834772	0.2883766513560181	0.02840607235451796	1.4188342149721638	5.2312810117705695	5.114546829878344	57.116891908298385	1.4580003462906788	0.03645389690278863	0.13089753193717954	51.13181160986488	3691.8383650176634	0.10066720196061439	0.7829014526222204	65.58066804146328	0.18527287815367458	0.05035286830675252	0.012587071929308054	66.94964713169318	763.0922732853313	0.03018449860335435	23870.51522188962	2.5258650247256407	0.2362047037247625	16316.76541110281	158.2683503354024	17.727158215839616	2366.8837768495823	15223.07214276848	945.4768432868984	0.27208415764192295	1.4251077454109908	0.06159389155967592	1.140934641543699	0.9424465200837149	64.23793027154946	0.03056967033523091	0.2693255749443661	15306.150346929539	4.600470548428768	630.9650210700095	0.34248752297717416	32.44705893547073	63.916449254578964	15657.60670746833
6.079985667840397	0.2554421338718098	0.04201792514485547	0.013056415527608473	0.005893300498115718	9.378029263263886e-05	93.828607972188	971.2954106681075	0.03816178548163506	2.5734172627440217	0.0001516289512012793	4.602862008855787	0.004697259450572779	0.0004792853759922444	0.1088237653927404	0.00036102627830586655	0.12380700713465571	0.0028998727646153766	0.20811714939336246	0.6221454830131357	49.07500323820072	0.007042585478027607	0.25380443668667957	0.02099622046073809	1.2527174246603736	4.375874179613073	4.676403480994608	57.46246143332548	1.226691595627378	0.03067067014015928	0.10947488249829994	51.14208218937272	3319.672359186902	0.08022137960718809	0.6230607877632349	65.65060622664724	0.15011292117126965	0.04009607223567685	0.010020796653640453	66.95990392776427	1614.960106455732	0.05088335806536095	28902.04610654509	4.612390114739213	0.35624913711905487	10445.954607199266	391.99530909148706	28.316859217676438	3562.695308844105	13809.953080372854	1511.5109920399777	0.26625022278562505	1.3108469710471824	0.04553324020834171	1.0982806252270674	0.854159187417605	62.03136074814303	0.026264468965534613	0.22430512995280202	15678.620086537161	4.7714333536944915	607.9294057366048	0.3028512787861503	32.58835218803172	67.8899632770697	15087.59904469176
6.079989535788333	0.22412240103817796	0.03686660162439891	0.01003997361245265	0.0053145869309579935	8.456466675554349e-05	93.83322327509306	973.7439142904688	0.03450050310585776	2.4379244090536702	0.00012956831260633233	3.919835668116108	0.003609844527018466	0.00043115379416924565	0.0979674007108925	0.0003248933847529733	0.11156329635370893	0.002613985785529071	0.18793806083237496	0.590128284988581	49.13769046038069	0.0064568182234241555	0.22746729916345831	0.016177121265205773	1.124409090899753	3.7490376718168736	4.327303299375263	57.72571168042198	1.0557388844068485	0.026395782104391727	0.09382462903598426	51.14989070194786	3046.0472095794385	0.06635323812852788	0.5150366548675575	65.72293095993302	0.12580760546001266	0.033189142718190165	0.008294572452988187	66.96681085728173	3656.4407636804985	0.09526993445018603	32265.799211725058	9.665546061638404	0.6687050210644582	5082.58892334064	1820.163278019475	63.810344318180235	6397.089370982509	9606.205497803667	3404.105160097345	0.26177889168625446	1.2185494351712047	0.03508098472467643	1.014507784985861	0.78293720977857	56.66574891729844	0.023044140890043693	0.19168480409857827	15952.462655712348	4.900385800206737	530.9196842385741	0.272181254630732	32.698378613788826	85.18817537673769	13177.706664534966
6.079991769247244	0.1998325485554897	0.032870623248489224	0.007981733925559339	0.004858896128798264	7.731018416881647e-05	93.83870696743789	975.6547714616526	0.03160418952008363	2.32568491973811	0.0001130046876166661	3.4032007283787165	0.002863800636928366	0.000393367963983021	0.08940218645003464	0.0002964865345755159	0.10188772785254807	0.0023878646690304512	0.17193471993703371	0.5635405285157954	49.18851218240522	0.005988425954525249	0.20668835540247338	0.012859566060985445	1.0232418889970532	3.2713713847498944	4.04107227074241	57.93342353330611	0.9245366845980348	0.023115287039189535	0.08187244252698635	51.156046009997375	2837.7493524181964	0.05646840448546402	0.43762312366637607	65.83692620481926	0.10810070855670617	0.028248982266716332	0.007059425969023067	66.97175101773323	8892.724912606522	0.19719469657162345	30734.560443852315	21.30018723494335	1.5470029467472823	1712.3983174192201	20686.679215088454	243.0380870784004	636.4170875205016	8.432584977157465	12965.167207700973	0.25823022438444915	1.1420397820958712	0.02788533203443985	0.8224699818167963	0.7242467297104128	44.15280981831056	0.020546117683882353	0.16685987141368505	16160.924208615397	5.001338668714135	17.80557731272633	0.24794728907898275	32.786732056813705	3259.3725519934487	442.46024031636415
6.0799933539538396	0.18047248613500874	0.029685739101078624	0.006510126561278485	0.0044883310288628886	7.141225044364037e-05	93.84435596185067	977.1908820445251	0.029239835604140826	2.2302488504404057	0.00010010258920267651	3.0007208140886124	0.002331525672397762	0.00036275454352680767	0.08246132507531195	0.0002734630068667262	0.09403669306977878	0.00220427594302423	0.15891079700433872	0.5408802232450383	49.230911661025694	0.005602626326078607	0.18984551611673828	0.010486445696325316	0.9409731834301095	2.896070583444747	3.801156944010223	58.10179590190136	0.8208464744289999	0.02052271175448588	0.07247993126112504	51.16103001807656	2674.949174915588	0.04913635019942926	0.3799464550889331	65.99333114835106	0.09476631541516357	0.024582996895604548	0.006142966410251146	66.97541700310428	18859.90691458425	0.36392387820142114	22212.512941005723	36.481939641911055	3.665980879916739	439.43294407909787	30005.84706261072	90.46381265570389	65.2593055038947	0.06011629820884086	4826.273097120331	0.25534017415317833	1.0773576236696627	0.022738150795595276	0.5172526947262841	0.6750836482801442	26.85207947817292	0.018555184260837375	0.14743170113280377	16323.851892315439	5.082616873080411	0.4681919829421653	0.2282081157292658	32.859324754419994	11829.098489068312	11.628413822413302
