	Amadori	CML	Glucose	Glyoxal	Lysine	Schiff
0	0.0	0.0	0.25	0.0	0.0034	0.0
1	2.185876916504317e-06	4.1762647707021865e-07	0.24996508210070334	5.555688850872097e-06	0.0033710867422399363	1.7530680517578842e-05
2	5.303248258418761e-06	9.078029044973072e-07	0.24994434529840098	1.1050537384174189e-05	0.0033564278735410545	1.8359761621397512e-05
3	8.435823898630204e-06	1.4043329485179697e-06	0.24992440486269263	1.6478047092730046e-05	0.0033425650690548665	1.8327975642508195e-05
4	1.1535615447747489e-05	1.904489951603598e-06	0.24990455541549275	2.1838787992116938e-05	0.0033287900431815975	1.8250568872298317e-05
5	1.4600379900589235e-05	2.4080686246458495e-06	0.24988475951426448	2.713362235572071e-05	0.003315065257899382	1.817032316566833e-05
6	1.7630226081470896e-05	2.9149805576685404e-06	0.24986501458840912	3.236332130245959e-05	0.0033013881615438813	1.8090271375465883e-05
7	2.0625433744131398e-05	3.4251577078268806e-06	0.2498453203031297	3.7528702818344244e-05	0.003287758467273473	1.8010484119121787e-05
8	2.358628380384013e-05	3.938535332498444e-06	0.2498256763738296	4.263057466422038e-05	0.0032741759402186515	1.7930926524073422e-05
9	2.6513054439356213e-05	4.4550474555934495e-06	0.24980608250892938	4.7669734016862524e-05	0.0032606403353015513	1.7851624145979724e-05
10	2.9406023834580762e-05	4.9746288803889045e-06	0.249786538449416	5.2646967829241924e-05	0.0032471514390467805	1.777257365313036e-05
11	3.2265467827638896e-05	5.4972154514480236e-06	0.2497670439342627	5.756305299441915e-05	0.003233709035319521	1.7693773368912382e-05
12	3.5091660174174896e-05	6.02274389230708e-06	0.24974759870404886	6.241875646120348e-05	0.0032203129087941974	1.7615222824683685e-05
13	3.788487262115401e-05	6.551151826790775e-06	0.24972820250180217	6.721483536802748e-05	0.0032069628458478673	1.7536921032814706e-05
14	4.0645374881845674e-05	7.082377766931424e-06	0.24970885507240248	7.19520371714398e-05	0.0031936586339781545	1.7458867074827652e-05
15	4.3373434657609025e-05	7.616361096965358e-06	0.24968955616267086	7.663109977242106e-05	0.003180400061901447	1.738106005341486e-05
16	4.60693176531686e-05	8.153042060911679e-06	0.24967030552136485	8.125275164136261e-05	0.003167186919560885	1.7303499066747655e-05
17	4.873328759052097e-05	8.69236174962576e-06	0.24965110289915537	8.581771194128981e-05	0.0031540189981149463	1.722618321952468e-05
18	5.13656062235697e-05	9.234262088043486e-06	0.24963194804861571	9.032669064942952e-05	0.003140896089937979	1.714911162147004e-05
19	5.3966533352505225e-05	9.778685822681767e-06	0.24961284072420845	9.478038867715265e-05	0.003127817988618396	1.7072283387044346e-05
20	5.653632683807751e-05	1.0325576509323589e-05	0.24959378068227212	9.917949798830659e-05	0.0031147844889566102	1.6995697635639523e-05
21	5.907524261578482e-05	1.0874878500899941e-05	0.24957476768100836	0.0001035247017159618	0.0031017953869630624	1.691935349154769e-05
22	6.158353470996237e-05	1.1426536935565281e-05	0.2495558014804691	0.00010781667427759428	0.0030888504798561043	1.684325008396396e-05
23	6.406145524777487e-05	1.1980497724962327e-05	0.2495368818425435	0.00011205608148872538	0.003075949566059786	1.6767386546992986e-05
24	6.650925447311364e-05	1.2536707542673356e-05	0.24951800853094547	0.00011624358067504058	0.0030630924452015496	1.669176201965129e-05
25	6.892718076039854e-05	1.3095113812854893e-05	0.24949918131120094	0.00012037982078300788	0.003050278918109832	1.661637564586962e-05
26	7.131548062828525e-05	1.3655664699052741e-05	0.24948039995063526	0.00012446544248901674	0.00303750878681158	1.6541226574494646e-05
27	7.367439875327857e-05	1.4218309093194365e-05	0.24946166421836077	0.0001285010783070579	0.003024781854529676	1.6466313959289994e-05
