time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
2520.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2560.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2600.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2640.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2680.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2720.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2760.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2800.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2840.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2880.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2920.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
2960.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3000.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3040.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3080.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3120.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3160.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3200.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3240.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3280.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3320.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3360.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3400.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3440.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3480.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3520.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3560.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3600.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3640.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3680.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3720.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3760.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3800.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3840.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3880.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3920.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
3960.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
4000.0.	4.382289093412242	200	20	295.6177109065883	0.10106978605399	1.954695490555119	1197.9441769333905	0.0031120706578160002	0.464185090768142	1199.532645048574	100
