	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
0	0.0	0.0	0.0	0.0	4721.0	1174.5	0.0	0.0	0.0	0.0	0.0	170000.0	66.0	0.0	116.0	0.0	0.0	0.0	12.3	0.0	0.0	0.0	0.0	0.0	0.0182	1.0	0.0	7.6	0.0	0.1	0.0	0.0	0.0	1.75	0.0	0.0	0.0	0.0	0.0	0.0	142.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	364.0	0.0	0.0	0.0
1	2.0922388428519947e-16	1.2613371490881356e-09	2.306252907316807e-11	2.1445307348881264e-10	4720.999995480613	335.5047738774276	838.9952260888942	8.133409424628511e-11	6.029762629605781e-10	1.4226729695019643e-09	3.414680176798633e-09	58155.76864890499	18.705054897000544	47.29494510089757	0.7924624792878578	115.2075375194507	1.7924161586449729e-09	8.187484823093202e-05	12.299918123359367	3.14204643561839e-09	0.0027109894829573543	0.0006583131955817588	0.0008275819973348042	0.0020878234264890393	0.011915286963174444	0.9999999979743507	8.623459752594277e-06	0.16861927513884278	7.428453122338629	0.00074870841713365	0.09588555760881115	7.059947169168952e-11	0.00015855782745761068	0.008683076740176925	1.7411488731632228	4.4752087574758505e-10	4.715968676856338e-08	9.436938487758652e-06	2.223928081669943e-19	5.1550570106427403e-17	35.17699274949188	107.66960010306076	4.519300404914087e-06	2.9931922100440993e-09	4.1858425416923295e-09	4.738130097435808e-10	0.00026476436487733246	0.0014026877673260372	2.2954049981212282e-12	2.1209908427867406e-07	363.9999997878987	8.262613632929696e-12	3.5457112694698013e-10	2.3805702252581882e-08
2	1.3747697213795499e-12	4.7023135000693135e-07	5.849231295085609e-09	5.063555936740787e-08	4720.999962276195	335.503639633504	838.9963562236574	1.6589099761035104e-08	1.0766415725396143e-07	2.4196719576218045e-07	3.512990834310822e-07	58155.58434197228	18.704831452607166	47.295167913011106	0.7923913485577134	115.20760818120947	4.9828054628484754e-08	0.0006827395796346217	12.299317210592326	1.941820677613259e-08	0.004436360482855476	0.0010488601991555276	0.0014711307753893052	0.0033180507699683533	0.007925528526369928	0.9999996503686468	3.2531553843723945e-05	0.16853444313326998	7.4252859924173	0.0007425912377203319	0.09512997018423117	7.857520206222943e-09	0.0007395673419717355	0.008678941194636781	1.7404807468575616	6.225689530091433e-08	5.060976588994876e-07	9.968444950321605e-05	2.35808198629927e-15	5.007608751049052e-13	35.17529254291936	107.66441078021774	3.7705039467066584e-05	1.9258365691848446e-07	2.606684924697339e-07	3.0690225094343444e-08	0.0010089140383225462	0.005272905579604148	4.681763893952189e-10	1.7695668883362203e-06	363.99999822996494	2.177246271430546e-09	4.854654519349877e-08	3.080738273637006e-06
3	1.318763816829889e-10	1.0783379139805537e-05	1.097262003385365e-07	9.303752210919522e-07	4720.999881291256	335.5050956206206	838.9948510730014	2.8382426865660716e-07	1.6135408076469496e-06	3.55543899321297e-06	3.9714674362053615e-06	58155.72575419693	18.70479725331943	47.29518930952727	0.7923905366545134	115.20759867983438	3.038721445527996e-07	0.0021423187021796055	12.297857377425691	4.7598964855658e-08	0.00552317727493536	0.0013042043983205645	0.0018885194391020615	0.004122767745886522	0.005360979670646078	0.9999948310201989	6.398922685286612e-05	0.1684289020301581	7.42063483852881	0.0007591707368792268	0.0972740791479422	9.141776923041288e-08	0.001559414778316215	0.00867365263406806	1.739419356631368	8.374949769972373e-07	1.7375781880695968e-06	0.000340844209476655	3.459156627570222e-13	7.047735416287182e-11	35.172842354491905	107.65771367878757	0.00011838091020262546	1.6195658847086818e-06	2.1866407629502865e-06	2.5884648953687403e-07	0.0019914293038422724	0.010365737603488294	8.010068291788251e-09	5.555833983125725e-06	363.999994436156	4.4011256452075816e-08	6.478434789223751e-07	4.037491602343363e-05
4	2.7958777205596727e-09	9.133410468494695e-05	8.061607566036556e-07	6.78222255138946e-06	4720.999742361375	335.50781682840795	838.9918887674884	1.96499465057131e-06	9.720913345247423e-06	2.1161959426717265e-05	1.978396740047739e-05	58156.01450545715	18.704493706370922	47.2953976474318	0.7925046159598819	115.20740404713946	1.0331725732416054e-06	0.004617610097316122	12.295381356730125	8.206807686244465e-08	0.006198335234181744	0.0014778309428445345	0.00217017831473855	0.00467012056599411	0.0036824197015909517	0.9999691171272278	9.817481859694386e-05	0.16829694794354938	7.413898759150467	0.0007990728331469482	0.10238946495582703	4.62083923707346e-07	0.002472770777710674	0.008668236527902268	1.7380619254698042	4.734612156015634e-06	3.943545075067142e-06	0.0007719011947037667	1.0550672181036214e-11	2.125747148895493e-09	35.1695563721469	107.65035199367766	0.00025533112395958703	6.377169411380275e-06	8.623016941232055e-06	1.020670196524111e-06	0.0030614368255237625	0.015909182017933645	5.5455939528570186e-08	1.1983159625877727e-05	363.9999879613844	3.4250923248600737e-07	3.6384013675995127e-06	0.00022514136597887225
5	2.5998638121347016e-08	0.0004365873720767784	3.5049689047510385e-06	2.937671573079325e-05	4720.999539274584	335.4995437136367	838.9994254647922	8.21151570969757e-06	3.573739723868429e-05	7.7282164408706e-05	6.422610378306842e-05	58155.52685287614	18.704780697589555	47.2947140699578	0.7923792464774905	115.2071841401517	2.563293985796296e-06	0.008149552051101776	12.291847884654928	1.180352078698909e-07	0.006602697654301053	0.0015996342317111721	0.0023664340717384504	0.005054675423984077	0.0025738772890715744	0.9998869804383523	0.00013240413657653575	0.1680715275360481	7.404910611410167	0.000861305619974191	0.11039802858630143	1.511698708529882e-06	0.003399329955075107	0.008658751273251676	1.7364484811011436	1.6789459289217364e-05	7.282183246873349e-06	0.0014247109170465923	1.2098085562351558e-10	2.4025034984045436e-08	35.16799769255195	107.640223158336	0.0004509627068230154	1.7189646057192293e-05	2.3150817589271865e-05	2.7528039383807543e-06	0.004138976987184354	0.021474915864999514	2.3174481616306296e-07	2.116451007933165e-05	363.99997860374515	1.5511951618730758e-06	1.2835433865944555e-05	0.0007925024075317563
6	1.520062946772806e-07	0.001499736703466266	1.1212171437059409e-05	9.390916182556724e-05	4720.999265231314	335.51132436389804	838.9859219735396	2.5534177086152406e-05	9.83501028749149e-05	0.0002117028455837324	0.0001618418720657942	58156.6861868946	18.703888297974782	47.29440834187926	0.79228787185815	115.20621223943199	5.237882834759749e-06	0.012713686902400262	12.28728107521478	1.525686339500219e-07	0.006827745149914735	0.001687560247535784	0.0025073467808484407	0.005332017878702474	0.0018399394915298497	0.9996899470515411	0.00016521566859718198	0.16779889344670812	7.39359370254178	0.0009448898765759663	0.12113723795786278	3.8260642790311515e-06	0.0042951991776779205	0.008648345742377285	1.7345501533647745	4.5188612086821246e-05	1.2023880591888633e-05	0.002351847918278226	8.720683113378657e-10	1.7267426370742426e-07	35.16277402313876	107.6330150500486	0.0007040900081971347	3.7089081277520586e-05	5.006576646630321e-05	5.934839564204858e-06	0.005174345020582507	0.026831958627323155	7.206237536849326e-07	3.3044240729556356e-05	363.9999662351356	5.144502091317418e-06	3.4421843609391546e-05	0.0021239079975393796
7	6.618677893394922e-07	0.004120574197923955	2.9300551687141754e-05	0.0002449044751347544	4720.998909249118	335.501179088697	838.9926283979951	6.522314888836858e-05	0.00022482177843981027	0.0004826169499636688	0.0003488664811029256	58156.17532890871	18.703373128020402	47.29200660910858	0.7923735442357935	115.20350521969843	9.394246750203966e-06	0.018252388597212236	12.281738217156054	1.8395625079424063e-07	0.00693461182038641	0.0017527534661189528	0.0026111753028261447	0.005538363690934292	0.0013535175167331938	0.9992925612715964	0.00019577851507549486	0.16750985905800053	7.379999510244807	0.0010484269876911393	0.13439994271115377	8.264653719270237e-06	0.005135081619692943	0.00863818616243337	1.7322718196481317	0.00010202777231138141	1.865839839292447e-05	0.003647468595845366	4.47492703607142e-09	8.804661981150053e-07	35.16089345321134	107.62191835172409	0.00101170351680051	7.053757054737401e-05	9.510386578014408e-05	1.1304904232268238e-05	0.006145527811455173	0.03184978058201702	1.8407231709832155e-06	4.7481109885505285e-05	363.99995067816707	1.382421880661194e-05	7.768605288243559e-05	0.004785499053582441
8	2.3799340473461724e-06	0.00975838547476246	6.682444100917134e-05	0.0005580904901882647	4720.998451535374	335.49889731709635	838.9886388237209	0.00014632515614520445	0.00045696555974145445	0.0009790622333867537	0.0006790670410267679	58156.30482245646	18.701585709527173	47.28757164457304	0.7923334186680541	115.19790581592308	1.535213321872898e-05	0.024691218152017632	12.27529342971478	2.1152427132472372e-07	0.006963986156333267	0.001802785177279402	0.0026902922365571384	0.005696723484360594	0.001030649287979537	0.9985639722068717	0.00022369310473805204	0.16715413760145342	7.364330087307991	0.0011697234078645602	0.14995300786592652	1.6100201024559126e-05	0.005905646874519048	0.008623992057384807	1.7294245031174584	0.00020577418508805606	2.8033726464813623e-05	0.005479490543930846	1.865590598650979e-08	3.666173690928796e-06	35.157539116019095	107.61188383535044	0.0013698672849768087	0.00012374086458591662	0.00016681811816193057	1.9835547738675687e-05	0.007038623461433198	0.036464673754459304	4.129578501473266e-06	6.42903965822926e-05	363.999931580025	3.227218741551295e-05	0.00015665997816904226	0.009643926649819735
9	7.511046354322217e-06	0.020591152592605803	0.00013713517056050068	0.0011446324926031193	4720.997861472254	335.495741424002	838.9811645864573	0.0002966807298693454	0.0008507243007630697	0.001820527214669178	0.001227337471074283	58156.34774048533	18.698216599536867	47.2790522448602	0.792259105939489	115.1871422304215	2.3391443582461016e-05	0.03195079908692954	12.268025809469504	2.3507356157499895e-07	0.00694164564098476	0.001842462977523221	0.002752507329964569	0.005822490597294358	0.000817266937089048	0.9973287484845675	0.00024878831921256724	0.16675499918150619	7.346737876860004	0.0013071341496413262	0.16756846842671833	2.908351884900116e-05	0.006600140543413827	0.00860547360552047	1.7257046935270026	0.0003813654537495175	4.144266656171931e-05	0.008099954268406338	6.476463051967898e-08	1.271834671566786e-05	35.1541427107614	107.60156570669604	0.0017743578010440157	0.0002063295557698286	0.00027814228693480214	3.30804160928358e-05	0.007848657684416985	0.04064941614012343	8.372903494283466e-06	8.327388404937887e-05	363.99990835321256	6.74892184501955e-05	0.00029061981774211864	0.017882378940073336
