	ACA	CAR1	ERK2	PKA	REGA	excAMP	incAMP
0	3.39	2.45	1.13	1.6	0.9	0.48	1.2
1	3.33107609373755	2.457182028391502	1.1167367747014016	1.7611947463589939	0.8229316348739276	0.48028194724530826	1.2510539443946769
2	3.187209867486654	2.4297946579489738	1.0752720171783794	1.8949557707372662	0.7806859683161846	0.4676463642426689	1.3000663531993268
3	2.993770722727637	2.3513245011401342	1.0159624145870572	2.005558549439795	0.7657963144600338	0.4453201517802593	1.3343886353388485
4	2.7737127122335044	2.2313843038440972	0.9460561361822458	2.089942984079926	0.7720418332473684	0.4169056671495815	1.3467782079554296
5	2.5475369129952923	2.085074151140711	0.8724003998365732	2.1431795091586126	0.7947234554493906	0.3855777957732228	1.3341805879927504
6	2.332539316840958	1.9274609310146307	0.8010164821109206	2.1614563164331764	0.8301271165830368	0.35412046903684585	1.297062118422085
7	2.1413642038229144	1.7717729263392188	0.7364906593721312	2.1435688573033294	0.8750432641836778	0.32476713288068587	1.238674048058623
8	1.9818673893752672	1.6283850547795484	0.6818148784702663	2.0913838785570857	0.9264490503343965	0.29909202838430815	1.164198232056435
9	1.8580022409308805	1.5044764172718137	0.6386080944098013	2.0096032303756717	0.9813281135591336	0.2780452909302565	1.0798581222080117
10	1.7710906491566802	1.404331291841679	0.6075121497392488	1.9050921748382172	1.0365900790912081	0.26208991644943114	0.9920940620207548
11	1.7210070194536276	1.330027441128784	0.5885918432494199	1.7859981994922667	1.0890613549146646	0.25137009507038194	0.9068886004003561
12	1.7070496828251782	1.2822179422414042	0.5816470331646879	1.6608476729620452	1.1355333435658717	0.24585997703530335	0.8293023680401568
13	1.728443903868287	1.2607999709067783	0.586406463845967	1.5377657814017536	1.172867094515699	0.2454686715183961	0.7632454693896932
14	1.7845005025199152	1.2653718075652354	0.602606401554522	1.423914003648277	1.1981614286528806	0.2500959328422718	0.7114679635723942
15	1.8744707473341913	1.2954536244206105	0.6299673116347938	1.3251828516412494	1.2089909470081999	0.25964143110097954	0.6757153419212492
16	1.997129047992819	1.3504821851565167	0.668080487139179	1.2461221910645461	1.2037076388815746	0.27397218860334777	0.6569715829200561
17	2.1501094523943025	1.4295974149914623	0.7162140057179358	1.190048845308578	1.1817741239240869	0.29285214119588715	0.6557041352646992
18	2.3290445274649723	1.531242616829504	0.7730521138205693	1.1592416977110434	1.144060272466151	0.3158388596140467	0.6720324933289653
19	2.526622624955973	1.6526137448039722	0.836399965036314	1.1551259765449486	1.0930024338723108	0.34215802814251056	0.7057600092515794
20	2.7317991065869127	1.789033090058029	0.902919860344058	1.1783555694530445	1.0325181446772018	0.37057855771613724	0.7562356847539154
21	2.929547749045502	1.933395191918079	0.9680115136003479	1.2287279128913018	0.9676144404477037	0.399329778856112	0.8220546409472853
22	3.1016360201762945	2.075924275388304	1.025984991977221	1.3049136371769108	0.9037284858721047	0.42612042612689016	0.9006665778019942
23	3.228804192662589	2.204545700049754	1.0706581187929374	1.4040547533612897	0.8459589797794701	0.4483218672717071	0.9880329122992899
24	3.294280281518649	2.3061233801770777	1.0963928952435746	1.5213689441819203	0.7984131412811446	0.4633446377221123	1.0785221819799886
25	3.2878115890306225	2.368567172155472	1.0993654140718636	1.6499592164843193	0.7638498350111022	0.46915775246635255	1.1652098098171633
26	3.208736077086292	2.3833884870377875	1.0786414021113084	1.7810211534295513	0.743662152733214	0.4648008838999328	1.2406256547193848
27	3.066638432731659	2.3478753379727366	1.0365802735146166	1.9045382243948936	0.7381005640025003	0.4506853894242254	1.297809540339019
28	2.879110327182088	2.2659923025282147	0.9783321509047702	2.0103863331518093	0.7465766999209182	0.4285364903653409	1.3313911017911655
29	2.667523238562177	2.1475542010858812	0.9106128003092288	2.089614394386165	0.767921906197804	0.4009847317142141	1.3383954232595354
30	2.4525719619589674	2.005976482812482	0.8402639003505457	2.1356038244747455	0.8005511701937653	0.37097522434782376	1.3185908778703817
31	2.2511183762025455	1.8554913288830017	0.7731173728875941	2.144860156505896	0.8425445648859669	0.3412203178932477	1.2743597168062113
32	2.0749202069227253	1.7087906471747398	0.7134303839565087	2.1173115391580364	0.8916826858216379	0.3138544034514673	1.210196156627047
33	1.9309269525144763	1.57566494985974	0.6638585566803276	2.0561176793760567	0.9454687298171612	0.29032685498594646	1.1319874141909259
34	1.8224255917578793	1.46268510303035	0.6257640739983178	1.9670851242041543	1.0011568091806462	0.27147438681639463	1.0462283072753031
35	1.7503791306166596	1.3736254990604886	0.5996386006259747	1.8578335353315976	1.055796133123852	0.25768164772878327	0.9592961834747226
36	1.714557899368686	1.3102261097459633	0.5854891310420373	1.7368736102104478	1.1062978050459915	0.24905342662446844	0.8768808264224646
37	1.7143102482253567	1.2729770652495005	0.5831176458234333	1.61274094215042	1.1495338306702723	0.2455548160517043	0.8036255287918447
38	1.7489564751673405	1.261741583947337	0.592278482426873	1.493300757829902	1.1824813263294052	0.24710235017983243	0.7429940355387451
39	1.8178452922900505	1.276145638487618	0.6127227692679803	1.3852907619364758	1.2024255015640648	0.2536049246024812	0.6973346848790548
40	1.9201144727869597	1.3157269450814906	0.6441440519067928	1.2941156604681954	1.2072275254509515	0.2649589927731119	0.668079011545256
41	2.054186080568451	1.379859476703023	0.6860364570497927	1.2238579076823028	1.1956441219334961	0.2810028267357319	0.6559936217415828
42	2.2170290178582532	1.4674751950531741	0.7374761837800525	1.1774308049478295	1.16765552249755	0.3014342560288305	0.6614027651482324
43	2.4032591161672747	1.5766088761950519	0.7968460123781251	1.1567809501586013	1.1247201985730226	0.3256986659593866	0.6843094363746043
44	2.6042316574294606	1.703814148204917	0.8615457300858289	1.1630430548755215	1.0698508107419769	0.35286172675651556	0.7243645402785533
45	2.807419122549293	1.8435516422762532	0.9277719217772635	1.1965643518970273	1.0074157097560117	0.3814964766125048	0.780665322764318
46	2.996504980862373	1.987729895518959	0.9904949486928591	1.2567497171688888	0.9426381468627885	0.4096332935940155	0.8514128634077657
47	3.152663384463348	2.1256673056735003	1.043782284982274	1.3417347633513967	0.8808782127328766	0.43483568231282793	0.9335244642989586
48	3.2572720749101913	2.244773088771761	1.0815667804061868	1.4479720688856093	0.8268893489525037	0.4544559357244092	1.0223638717670023
49	3.295725250253384	2.3321256739820138	1.0987987626887226	1.5698951181886478	0.7842681762340233	0.46607369781227836	1.111778382014444
50	3.2612457595326765	2.3768039901286357	1.0926860502567306	1.6998645826136143	0.7552316054568972	0.4680291025137093	1.1945713997147667
51	3.1571421317784782	2.372381431137511	1.0635516091660153	1.8285586633519109	0.7407054098557776	0.4598725866936757	1.2633859649501966
52	2.996343101117684	2.3186844382709237	1.0148960381369172	1.9458374425702087	0.7405925580592859	0.4425369013585086	1.3117965975183077
53	2.798263879150154	2.222044080296755	0.9525843003906299	2.041937706518036	0.7540669651830537	0.4181369118160857	1.3353059741320132
54	2.5843263507186625	2.0938679338352357	0.8834870687406915	2.1087309157930227	0.7797958638548131	0.3894716345351394	1.3319834512819473
55	2.3739036183861697	1.948093882917509	0.8141201623221368	2.1407569379235967	0.8160683096693158	0.3594313654330334	1.3026242187909907
56	2.181888487048506	1.7984992047570818	0.749720517350687	2.1358305279057577	0.8608550294972553	0.3305197926575647	1.250465067597359
57	2.0180851314903614	1.6567023605368394	0.6939030031545822	2.0951470484244723	0.9118362102836463	0.3046029716417301	1.180586679396585
58	1.8879012233456491	1.531221816795701	0.6487845168844556	2.022930082816978	0.9664248344633922	0.28287956890155397	1.099158865352902
59	1.79361315412196	1.4274800701197954	0.6153529863665721	1.9257396898901944	1.0218005463643016	0.2659951628311306	1.0126710706156377
60	1.7356434519810973	1.348390002386334	0.5938842485572986	1.8115938235337072	1.0749618691942493	0.25421224236340706	0.9272617627850922
61	1.7135551529549147	1.2951462550855335	0.5842890123421168	1.689058094868746	1.122804195255873	0.24757208916388176	0.8482270445322527
62	1.7266719092266152	1.267955140691053	0.586344103363862	1.5664393275227444	1.1622344103542956	0.24601608091816576	0.7797496821909989
63	1.7743370371405691	1.2665682574918924	0.5998046448292943	1.451179254129918	1.190335846472238	0.24945693617037332	0.7248454768493581
64	1.855853650723824	1.290577432636882	0.6244093751087672	1.349495743488288	1.2045951655288276	0.2578014909956174	0.6854852490768019
65	1.9701433346285186	1.33947559607027	0.6597924274231461	1.2662651945817553	1.2031912637259305	0.27092996080021675	0.6628205786808959
66	2.1151512760559243	1.4125023585398875	0.7053118162771721	1.2050952346065666	1.1853228520541206	0.288636069675136	0.657430967474691
67	2.2870422203696137	1.5082970375461222	0.759808027655901	1.1685047762628322	1.1515160017387118	0.3105331286178481	0.6695122984427656
68	2.4792816595590854	1.6243907635356902	0.8213188626427484	1.1581160360233786	1.1038209151858105	0.3359348641717048	0.6989435932203729
69	2.6818069177095127	1.7566022218626705	0.8868077655330182	1.1747655284336462	1.0457900583801998	0.3637306305878994	0.7451911897984406
70	2.8806332475055334	1.8984653595495549	0.9520054700659882	1.218462787775039	0.9821634923477827	0.3922914004503307	0.8070490784851893
71	3.058356820774284	2.0409037335253264	1.011504977608979	1.28816674075698	0.9182729516276054	0.4194615477371254	0.8822682129073084
72	3.1959703814324705	2.172439309399516	1.0592484367154285	1.3814151582403265	0.8592945634595742	0.44269893465112103	0.9671973047938005
73	3.2760522665436076	2.2802055868019315	1.0894546938401568	1.493923284385889	0.8095621463766087	0.459402490013043	1.056613462279639
74	3.2867069621211886	2.351841240719266	1.097840905067985	1.6193371876576552	0.7721376874565538	0.4673987145109556	1.1439185526592843
75	3.2249254757668426	2.377952945924804	1.0827617780966234	1.749338936628328	0.7487169596868876	0.46546148979758195	1.2217782777791026
76	3.0978647831846438	2.3544123558586496	1.0457903296962743	1.87422179020449	0.7398024091984203	0.4536710079807529	1.2831090256893538
77	2.9212915393011976	2.2835893267318204	0.9914333125459749	1.9838992904590091	0.7449935194518728	0.4334449964751184	1.3221602229806397
78	2.7157702778935056	2.173941512833437	0.9260633535527468	2.0691494850478245	0.7632575824617747	0.4072100821607892	1.335390859554634
79	2.5021966900573465	2.038078245635932	0.8565094912178471	2.1228083771141364	0.7931141573672094	0.3778461573718331	1.3219259290570535
80	2.2983079966663706	1.8900691868187947	0.7888381410382893	2.1406503654055022	0.83273305443944	0.3481223585710088	1.2835359677430995
81	2.116983073264626	1.7429642719415377	0.7276551973233644	2.121802301850166	0.8799783164345707	0.3203026825194476	1.224219077351541
82	1.9662065684090997	1.607197730858409	0.675963015848161	2.0686648788145665	0.9324323167739067	0.2959860064266132	1.1495303577641003
83	1.8500449015807423	1.4900406488956446	0.6354001442950359	1.9864182350264252	0.9874223199218092	0.27614069865383084	1.0658120665784705
84	1.769952270524094	1.3958678213569329	0.6066427941447038	1.882246016444096	1.0420608996639278	0.2612476002497539	0.9794552632417093
85	1.7259499368510476	1.326852501534047	0.5898003108265141	1.7644337839487854	1.093307243520074	0.25147069974533814	0.8962942543759332
86	1.7174745946481622	1.2837496290226171	0.5847179859539461	1.6414901016084096	1.1380578496157443	0.24680451940571668	0.8211988996241246
87	1.7438532745534343	1.266554919726438	0.5911607009881175	1.5214120244222131	1.1732787455677447	0.24717584311638324	0.7578897548343593
88	1.804434993864081	1.2749451884262455	0.6088822561163012	1.4111736199649572	1.1961928142646117	0.25249558595044197	0.7089572529784492
89	1.8984204770852298	1.3084808386506255	0.6375937341581237	1.316463109952602	1.2045303509757026	0.262664367887666	0.6760302609152639
90	2.0244230002357178	1.3665820468837568	0.6768429763104965	1.2416447644820674	1.1968353709362365	0.2775365013820429	0.6600169907973238
91	2.1797910747339424	1.4482992971358806	0.7258156684794336	1.1898808167629082	1.1727915362024086	0.2968468787305856	0.6613356439816265
92	2.359750995989544	1.5519025084768852	0.7830746879808068	1.1633244915235432	1.1334966231185128	0.3201066137697803	0.6800608770555082
93	2.556501244188634	1.6743304023176013	0.8462742703868315	1.1632882973618894	1.0815848328417614	0.34647978899908743	0.7159304380108089
94	2.7585126359705443	1.8105851562556279	0.9119208909095982	1.1903018040661661	1.0210975141712495	0.37466653559558805	0.7681853282596383
95	2.950431546958917	1.9532319113508991	0.9752976581715681	1.2440009756768478	0.9570550240156013	0.40283615729178524	0.8352604221356507
96	3.11405073705962	2.0922487443234146	1.030697043815489	1.3228422789397574	0.8947867779292038	0.4286697565860395	0.9144045451234372
97	3.230665105776036	2.2155209999517895	1.0720771816138128	1.4237066044573945	0.8391869738839319	0.4495699849991762	1.0013763340271364
98	3.284636461694912	2.310195095447882	1.0941246018890392	1.5415385744839647	0.7941134255726261	0.4630554386776174	1.0904010375727415
99	3.2672560587508457	2.364835706119841	1.0934867749552248	1.6692180235430727	0.762087641115781	0.46727524595638154	1.1745354542611544
100	3.1794298771996683	2.3719062226475907	1.069739123584126	1.7978399153859392	0.7443162015569049	0.46148603738048116	1.246456749172161
