	ACA	ADP	AMP	ATP	BPG	EtOH	F6P	FBP	GAP	Glc	NAD	NADH	PEP	Pyr
0	0.058466754560369524	0.10770688013995977	0.0025884287347030994	4.491097738387082	0.3372703611872557	5.059441980008315	0.6303913875661349	0.009959494423217958	0.002549281133032884	0.011281774933676889	3.596961935772137	0.6401873993915791	0.0023828334622166543	0.004790738843770923
1	0.05377179940200186	0.10593889744324189	0.00249657237939947	4.492955072209338	0.3140561655600915	5.108562708787319	0.6490406317386145	0.007633948878420586	0.0019184977099937297	0.01128165138322775	3.625497865948954	0.6116565957963217	0.0022014282601198203	0.004345593725477953
2	0.05208089007584559	0.11107478637414744	0.0027445164621859495	4.487568738471271	0.29054125765929284	5.151312956340482	0.6644249020096875	0.008254794928902638	0.0020271789532404385	0.011281826833474277	3.6509696598086605	0.5861899192985569	0.002070169324377836	0.004211104687403167
3	0.05278794592702683	0.1207685834022795	0.0032496881886057488	4.477367273489476	0.2724903747243705	5.191441491613694	0.6733672589890294	0.011127615953917274	0.0026818340744518077	0.011282199307512874	3.6682844582037593	0.5688802290626886	0.0020017174461290175	0.004308813502025334
4	0.05544305091399534	0.13379318841155233	0.003999870417919999	4.463589994512829	0.26485969814730437	5.232103462445306	0.6723695749203819	0.016599104233879763	0.003930579035482645	0.011282719320450883	3.6728899159843893	0.5642798702548381	0.002022367204391905	0.00465850539048247
5	0.05998432210860883	0.14810239391300947	0.0049198068629954265	4.448358365309454	0.2728205430779927	5.2766857062129775	0.6578248723379893	0.024990840711011247	0.005816304369119683	0.011283317078116605	3.659559875543121	0.5776150004987364	0.0021689161326092555	0.005340108205734423
6	0.06593432311387384	0.1572062343556442	0.005566471988441279	4.43860537695756	0.29863520068001315	5.329329801025595	0.6312146771570145	0.033453812207318086	0.007731836283671479	0.011283754760744466	3.6266073170249493	0.6105726396661486	0.0024357689190604094	0.006261382348672177
7	0.0702710651714177	0.14995748664102856	0.005073138858579312	4.44634497948324	0.3321433446677687	5.39243058258307	0.6086953259624508	0.033049436468301184	0.00782629387224153	0.011283563072867342	3.588068379390117	0.6491166488132292	0.002664249634375655	0.006727179833124801
8	0.06833391180670528	0.128656538065384	0.0037199239372060666	4.468996669118417	0.35075757790864964	5.460654589404858	0.6076040749783688	0.022168494698092036	0.005511483753728429	0.01128271793083682	3.5720370944048874	0.6651529961902027	0.00265157286058268	0.006094287918681836
9	0.06169865341411243	0.11160948510605631	0.0027833894285692624	4.486977787173472	0.3450793184185891	5.523157890767402	0.6222207048230795	0.012438643402064999	0.0031835004921129963	0.011281963524903372	3.5855085477517137	0.6516865961310426	0.002470388772437826	0.005117762338560128
10	0.05580205301605618	0.10572743909405159	0.002487879350970607	4.493152878291098	0.32464451722933313	5.575349338928901	0.6410823874787787	0.008223835032734543	0.002088699998091759	0.011281663701325013	3.612655807078457	0.6245443810042531	0.0022752554592723505	0.004497263302134678
11	0.05287200318592021	0.1082184654297961	0.0026047508370093896	4.4905425199303055	0.3004776954268952	5.619508623654674	0.658270142270015	0.007720969989095056	0.001914051979709052	0.011281724570971688	3.6401624428100834	0.5970427804011754	0.002121361627915989	0.0042416180189422635
12	0.05263219561677946	0.11608637083954144	0.0029998986241677114	4.482277010619373	0.279420868466989	5.659478811423753	0.6704343876054577	0.009599264039597282	0.002332004218026936	0.011282018204804494	3.6615591510429897	0.5756510982417459	0.002023011467490216	0.004240119055404533
13	0.05447089339836517	0.1277931305330074	0.003643666348027485	4.46992403150501	0.2665446930786621	5.69862515194852	0.6742906356639627	0.013852450744262317	0.003305626188357132	0.01128247865201728	3.6723884751079483	0.5648267912115487	0.002000029901250522	0.004471478339445965
14	0.05817575551364914	0.14193759948650048	0.004510247205013518	4.454910534406566	0.2670771856747934	5.740170725337897	0.6660284951139251	0.020996379121092913	0.004922419090169976	0.011283055802908993	3.6675378958344877	0.5696823784972542	0.002087127648487758	0.0049978289271202115
15	0.06361855900266339	0.15441701380555223	0.005360305241845149	4.441578619163822	0.28522442052910607	5.787957686188009	0.6439342095225337	0.030080321559298902	0.006958892951343852	0.011283604777114504	3.642879649849661	0.594345623488118	0.002307676348477974	0.00584571123907247
16	0.06921370022892694	0.15557370857093913	0.005458034773239557	4.440321756373528	0.31747091364493624	5.8455763671751	0.6168996575508789	0.034781058196693575	0.008111367933150208	0.01128374807755409	3.6039744018443893	0.6332558615090914	0.0025823099090522177	0.006634914310403539
17	0.07039068700968142	0.1387189154300947	0.00433315407889325	4.458298996100583	0.34521171371733694	5.911866529449122	0.6055464127740692	0.027578023643031337	0.006704992592007899	0.01128313292954429	3.575103542495948	0.6621317018992139	0.0026865443997219694	0.006483974882760789
18	0.0651689832385617	0.11790952893024291	0.003114256531614171	4.480324850417031	0.3498999138364264	5.977154951445059	0.6148280422468799	0.01607673989586742	0.004080925367199449	0.011282251102163568	3.576723451628978	0.6605167648500555	0.002558016213605707	0.005526319755357241
19	0.058460699088715484	0.10719027350103955	0.0025608205053124816	4.4915951165113865	0.33448543193061414	6.033027394263464	0.6327586223440337	0.009534002257695823	0.0024375668151962156	0.0112817482662197	3.599851644829206	0.6373935347920946	0.002357341907837366	0.004721788684497854
20	0.05418873865388698	0.10642915402370427	0.002518614395331291	4.492396021099324	0.3109379805048134	6.079396631837829	0.6511507490173943	0.007634112286570182	0.0019141232032526048	0.011281668646177218	3.6282460242154038	0.6090041096224459	0.00218284315196429	0.0043215412839168335
21	0.05286505451432611	0.1121736361813046	0.002799334322029257	4.486368402369495	0.2879227083239921	6.119923168566868	0.6658482595442412	0.008531948496443021	0.0020903250150233615	0.011281870359009908	3.6528145018136517	0.58444057733124	0.002058836045894715	0.004216248083131356
22	0.05384760013856076	0.12229966319268619	0.0033335499794588373	4.475705747401124	0.270924046454549	6.15823174619284	0.6737454234529708	0.011684244019935551	0.002810033910086614	0.011282261660918929	3.6687651225586038	0.5684948929999469	0.0019995847155942193	0.004341215487317249
23	0.05673369774635787	0.1355745638617621	0.004108529980249466	4.461653458769892	0.26499281092245675	6.197499908511214	0.6712337856959976	0.017498622414730717	0.004134715356352434	0.011282794174878302	3.671390663795572	0.5658742792991606	0.0020338255646738723	0.004726791502520756
24	0.06146461179565265	0.14964615912245233	0.005025268140947161	4.446662721717663	0.2751729202326324	6.241183177798976	0.6549673675721102	0.026121972976621617	0.006070276084583314	0.011283386854426546	3.6555976086284536	0.5816722531406896	0.0021969257115971286	0.0054459429442311755
25	0.06738365196905644	0.15726956179177606	0.005573150489213694	4.438489037391891	0.30269368535793956	6.293379949813807	0.6278294081810097	0.03399024054697775	0.007865937495858469	0.011283771438504621	3.620972966731303	0.6163018048665677	0.0024701580815323313	0.006357766558470377
26	0.0710911002380685	0.1477254867173316	0.004915021555812375	4.4486888464064664	0.3354696303290967	6.355865466674994	0.6074526577640954	0.03202989422129854	0.007626897658257594	0.011283482064080804	3.5839411837172164	0.653338488879556	0.0026772974754698388	0.006699235929642296
27	0.06829141839725276	0.12598269373279553	0.003578736918755653	4.471765533341899	0.3510463722135019	6.422218635300245	0.6089931711441647	0.020664207871994075	0.005168117236061546	0.011282606808549502	3.5719423021504166	0.6653422626313938	0.002628967731262136	0.0059696057944223346
28	0.06148668766444566	0.11036442320402047	0.002716631594584333	4.48824352280805	0.3427512339102891	6.481733789179119	0.6246724762571363	0.011635369274806103	0.0029798102781021865	0.011281905363020666	3.5881831215828335	0.6491063265860021	0.002442957537251988	0.0050148837962755806
29	0.05597195740590457	0.10579117513374392	0.0024908583827941543	4.493040161994947	0.32134689827937124	6.53093415380369	0.6435164315268831	0.008036207740905929	0.0020340644929095816	0.01128166173133223	3.615858730490787	0.6214355922828965	0.0022520816645430273	0.004449434462316518
30	0.05347090637032579	0.10909370166797816	0.00264686519402168	4.489579250838208	0.2973613266629034	6.572627929688008	0.6601642793284516	0.00787646780736668	0.00194735947399824	0.011281758017526705	3.6427095877593128	0.5945896008528697	0.0021053342437371485	0.0042321646867634
31	0.05356302956319666	0.11751855218214648	0.0030753733971134265	4.48072351858591	0.2771456316638946	6.610599599800869	0.6714016820325602	0.010048288640130283	0.002435063385574528	0.011282075659881917	3.6628953289438	0.5744087167561904	0.0020155727310791215	0.004259973850186126
32	0.05566390082106252	0.1296280161567528	0.003750931540495528	4.467936127201311	0.26581647293958777	6.648199527665096	0.6738263077266307	0.014657161344711126	0.0034895838479937816	0.0112825540949569	3.6718686795072033	0.5654402145458919	0.0020053221795411523	0.0045253779435830595
33	0.05961032278488586	0.14384288620350277	0.004636848939764558	4.452832974749457	0.26862936896667927	6.688715639937074	0.6636430660920848	0.022187826204580388	0.005189370000528975	0.011283137681137445	3.664435339862247	0.5728783938249037	0.0021100370498748477	0.005094900976519197
34	0.06518841640662382	0.15548896720941696	0.005438752452873113	4.440382629477802	0.28918529411385246	6.736009726931401	0.6399875037662615	0.031225825973254125	0.007217978798351558	0.011283660274418983	3.6371839006981213	0.6001346639195393	0.0023469028506910667	0.0059756714312457285
35	0.07045140022764046	0.1541111365181996	0.005356744530809981	4.441840111584105	0.3222080403382984	6.793444770444528	0.6139786276425937	0.03445145616077394	0.008068874424806156	0.011283705254071599	3.5979267754832396	0.639396611376828	0.0026115906843759353	0.006682594239097394
36	0.07060465973039366	0.1354871876644738	0.004133948319706757	4.461684504379853	0.3472525545722233	6.858588211764246	0.606001193251014	0.025831710213634018	0.006328506352036162	0.011283003829550558	3.572977655010128	0.6643505454201151	0.00267814326087344	0.006367603483649453
37	0.06483916669681544	0.11577257203871455	0.0030000943611135067	4.482530625925389	0.34850711519972655	6.921114625203733	0.6171419770578903	0.014828686057119594	0.0037765307854300692	0.011282156278854113	3.578613317109566	0.6587196882342434	0.002530047051500795	0.005391184697473106
38	0.05835884599196629	0.10665214261762376	0.002533953304447432	4.492114852587	0.3313004207144956	6.973807903524035	0.6354585605628523	0.00907055707150345	0.0023143997182423614	0.011281719926893601	3.6032467513895146	0.6340910502267919	0.002330075023606114	0.004644951947203611
39	0.054560152865383904	0.1069628139510143	0.0025450679511250683	4.4917907270058315	0.3075408217713339	7.017456328550193	0.6534487574685878	0.007641640260260393	0.001908204044382498	0.011281686705361926	3.631324452438438	0.6060181368248982	0.002162598453589743	0.004293233464333566
