id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	27.82250000000118	30.74002265930176	74	110	0.0	
{Bungay2006}_{Bungay2006}	37.644500000002814	40.710330009460456	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	14.907499999997812	17.299175262451172	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	14.598500000000088	15.210390090942385	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	205.32100000000003	279.22022342681885	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	2.468500000000045	3.0984878540039062	45	166	0.0	
{Hui2014}_{Hui2014}	5.740000000000008	6.255149841308594	65	113	0.0	
{Lai2014}_{Lai2014}	20.354999999999922	21.155238151550293	195	27	0.0	
{Leber2015}_{Leber2015}	7.168000000000028	7.446646690368652	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	60.268500000003996	64.23711776733397	86	300	0.0	
{Liu2011}_{Liu2011}	16.6639999999976	18.94450187683105	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.7167329788208008	49	141	-4.0	
{ODea2007}_{ODea2007}	1.4075000000000046	1.7157793045043943	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	7.173999999999964	7.448792457580566	90	20	0.0	
{Pathak2013}_{Pathak2013}	1.4050000000000118	1.989603042602539	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.4915000000000012	2.0757913589477544	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	3.030000000000012	3.3969879150390625	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	79.95600000000013	80.84285259246826	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	40.63600000000002	41.3661003112793	75	131	0.0	
{Qi2013a}_{Qi2013a}	80.67349999999988	81.57491683959961	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	14.355000000000105	15.38991928100586	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	20.812999999999818	22.88949489593506	240	272	0.0	
{Singh2006}_{Singh2006}	32.52100000000001	33.118724822998054	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	4.673499999999919	4.994988441467285	50	56	0.0	
{Ueda2001}_{Ueda2001}	1.636999999999999	1.9330978393554688	13	66	0.0	
{Ung2008}_{Ung2008}	50.396000000000235	52.40428447723389	194	313	0.0	
{Yang2007}_{Yang2007}	7.178999999999959	7.49969482421875	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	3.978500000003045	5.250811576843262	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.82300000000035	2.9475688934326167	5	12	0.0	
{alexander2010_fig2-user-2}_{model1_alexander2}	1.852000000000928	2.9814243316650386	5	13	0.0	
{alsheihk2011_fig3-user}_{model2_alsheihk1}	1.7824999999993167	2.8512477874755864	5	7	0.0	
{alsheihk2011_fig4-user}_{model2_alsheihk1}	1.7844999999998397	2.8562545776367188	5	7	0.0	
{alsheihk2011_fig5-user}_{model2_alsheihk1}	1.9395000000003044	3.0014514923095703	5	7	0.0	
{alsheihk2011_fig6-user}_{model2_alsheihk1}	1.7314999999992509	2.79998779296875	5	7	0.0	
{alsheihk2011_fig7-user}_{model2_alsheihk1}	1.938499999999724	3.0105113983154297	5	7	0.0	
{bachar2004_fig1-user}_{model0_bachar1}	1.9355000000007028	3.0231475830078125	4	8	0.0	
{bachmann2011}_{bachmann}	10.65149999998853	12.316346168518065	26	32	0.0	
{bachmann2011_figs9-user}_{model0_bachmann2}	3.9830000000017027	5.555033683776856	26	32	0.0	
{balagadde2008_fig2-user}_{model2_balagadde1}	3.490000000000018	4.636526107788086	7	10	0.0	
{band2012_figs19-user}_{model2_band2}	1.3109999999997477	2.396225929260254	1	4	0.0	
{becker2010_fig2b-user}_{model0_becker1}	1.9725000000002364	3.0649900436401367	6	8	0.0	
{becker2010_figs4-user}_{model0_becker2}	1.63549999999998	2.7289390563964844	6	7	0.0	
{beuke2017_fig6}_{model29_beuke30}	12.796500000005837	14.745354652404785	33	72	0.0	
{bier2000_fig3-user}_{model0_bier2}	7.231999999998678	8.373856544494629	4	5	0.0	
{bindschadler2001_fig5b-user}_{model0_bindschadler1}	7.033499999998902	9.136557579040527	4	21	0.0	
{borghans1997_fig12a-user}_{model0_borghans3}	23.618499999995972	24.887800216674805	4	15	0.0	
{borghans1997_fig5-user}_{model0_borghans1}	13.427999999998574	14.924764633178713	5	13	0.0	
{borghans1997_fig8-user}_{model0_borghans2}	8.790999999999919	10.68723201751709	4	17	0.0	
{brands2002_fig2-user}_{model0_brands1}	1.8734999999995103	3.0173063278198238	11	11	0.0	
{bucher2011_fig2-user}_{model0_bucher1}	6.162999999997241	7.655739784240723	18	30	0.0	
{bungay2003_fig4-user}_{model2_bungay3}	28.70950000000801	31.50796890258789	74	110	0.0	
{bungay2006_fig3a-user}_{model0_bungay2}	12.821999999996152	15.193939208984375	54	75	0.0	
{bungay2006_fig3b-user}_{model0_bungay1}	35.857500000002325	38.835763931274414	78	113	0.0	
{butenas2004_fig1-user}_{model0_butenas1}	5.953499999999888	7.680773735046388	34	44	0.0	
{chance1943_fig12-user}_{model3_chance3}	1.5919999999996417	2.6720762252807617	4	2	0.0	
{chassagnole2002_fig4-user}_{model0_chassagnole2}	12.352000000000059	18.329620361328125	18	135	0.0	
{chassagnole2002_fig5-user}_{model0_chassagnole2}	12.428999999990625	18.408894538879395	18	135	0.0	
{delcontezerail2008_fig4-user}_{delcontezerail1_Fig4D}	2.3734999999999573	3.7404298782348633	4	18	0.0	
{dupont1992_fig4-user}_{dupont2_Fig4B}	4.930500000000539	6.352424621582031	4	18	0.0	
{essunger1994_fig2-2}_{model0_essunger1}	2.0315000000003423	3.1955242156982417	7	14	0.0	
{essunger1994_fig4}_{model0_essunger2}	4.617000000000754	5.826711654663086	7	16	0.0	
{essunger1994_fig5}_{model0_essunger3}	2.5214999999991794	3.775596618652344	7	17	0.0	
{essunger1994_fig6-user}_{model2_essunger3}	3.0799999999999645	4.285573959350587	7	17	0.0	
{essunger1994_fig8}_{model0_essunger6}	1.993499999999717	3.171563148498535	7	17	0.0	
{ferreira2003_fig2f-user}_{ferreira1_Fig2F}	2.5424999999993325	4.0973424911499015	6	29	0.0	
{fisher2006_fig3a}_{fisher1}	2.7520000000005838	4.259467124938965	14	22	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model0_fraser1}	4.393999999999988	5.572915077209473	6	8	0.0	
{fraser2002_fig1a_1b_2a_2b}_{model1_fraser2}	4.670500000000062	5.881667137145996	6	8	0.0	
{fuentes2005_fig1a-user}_{model0_fuentes1}	1.47200000000014	2.547860145568848	4	4	0.0	
{fung2005_fig3a}_{fung1_Fig3A_Vgly_0_5}	8.680499999999657	9.976863861083984	8	21	0.0	
{gardner1998_fig4b-user}_{gardner1_Fig4B}	3.5629999999990694	4.713654518127441	5	21	0.0	
{goldbeter1991_fig3-user}_{model0_goldbeter2}	5.357499999997465	6.515979766845702	3	14	0.0	
{goldbeter2006_fig3a-user}_{model0_goldbeter6}	4.136500000000422	5.258440971374512	3	11	0.0	
{gorlich2003_fig4-user}_{model0_gorlich1}	5.715999999999203	7.035493850708008	13	16	0.0	
{hald2012_fig5-user}_{model0_hald}	32.02300000000061	34.15989875793457	31	89	0.0	
{hald2012_fig5-user}_{model1_hald}	32.482499999995945	34.654617309570305	31	89	0.0	
{hatakeyama2003_fig5-user}_{hatakeyama1_Fig5G}	10.888999999991412	12.886404991149902	36	68	0.0	
{hernandezvargas2013}_{model0_esteban2013}	4.074000000000014	5.24294376373291	5	15	0.0	
{ho1995_fig3}_{model1_ho1}	1.2399999999986733	2.303481101989746	1	1	0.0	
{hockin1999_fig7a-user}_{model0_hockin2}	3.4254999999985856	4.959464073181152	30	9	0.0	
{hockin2002_fig3-user}_{model0_hockin1}	3.15299999999974	4.806399345397949	34	42	0.0	
{hockin2002_fig3-user}_{model1_hockin1}	3.1829999999998013	4.775404930114746	34	42	0.0	
{hockin2002_fig3-user}_{model2_hockin1}	3.115000000000375	4.726409912109375	34	42	0.0	
{hockin2002_fig3-user}_{model3_hockin1}	3.152999999999284	4.771947860717773	34	42	0.0	
{hockin2002_fig3-user}_{model4_hockin1}	3.1009999999991305	4.731416702270508	34	42	0.0	
{hockin2002_fig3-user}_{model5_hockin1}	3.062500000000334	4.677414894104004	34	42	0.0	
{hornberg2005_fig2a-user}_{model0_hornberg1}	2.227500000000016	3.43012809753418	9	17	0.0	
{ihekwaba2004_fig5-user}_{model0_ihekwaba1}	10.228499999996133	11.961936950683596	26	64	0.0	
{jiang2007_fig2-user}_{model0_jiang1}	130.04400000000487	133.69393348693848	59	306	0.0	
{karin2017_fig1c}_{model22_karin1}	1.3849999999997211	2.429127693176269	2	3	0.0	
{karin2017_fig1g}_{model24_karin3}	1.653499999999671	2.85029411315918	2	3	0.0	
{karin2017_fig2}_{model0_karin5}	2.5635000000020582	4.419207572937012	5	2	0.0	
{kholodenko1999_fig4b-user}_{model0_kholodenko1}	3.641499999999194	5.15139102935791	23	52	0.0	
{kholodenko2000_fig2a-user}_{model0_kholodenko2}	8.398499999997767	9.670853614807127	8	22	0.0	
{kim2011_figs5-user}_{model0_kim5}	9.41299999999701	10.908961296081543	4	14	0.0	
{kirschner1998_fig2-user}_{model0_kirschner}	1.9330000000000047	3.0096769332885738	2	8	0.0	
{kofahl2004_fig3-user}_{model0_kofahl}	15.036999999998127	17.043828964233402	37	47	0.0	
{kolodkin2010_figure2b}_{kolodkin1}	1.5305000000005098	2.6265382766723637	3	8	0.0	
{kolodkin2010_figure2b}_{kolodkin2}	1.795000000000167	2.8895139694213867	6	8	0.0	
{kolodkin2010_figure2b}_{kolodkin3}	5.259499999997108	6.5392255783081055	10	17	0.0	
{kolodkin2010_figure2b}_{kolodkin4}	2.076000000000623	3.1952857971191406	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin5}	2.0135000000001124	3.150463104248047	8	15	0.0	
{kolodkin2010_figure2b}_{kolodkin6}	2.1190000000000504	3.2784938812255864	8	15	0.0	
{kouril2017_fig1a}_{model1_kouril4}	1.4374999999990776	2.4940967559814453	6	7	0.0	
{kouril2017_fig2b}_{model0_kouril5}	1.3509999999990896	2.3746490478515625	2	1	0.0	
{kouril2017_fig3b}_{model0_kouril6}	1.9124999999999373	3.0286312103271484	7	10	0.0	
{kouril2017_fig4b}_{model0_kouril7}	2.0960000000003216	3.287792205810547	11	14	0.0	
{kouril2017_fig4c}_{model0_kouril8}	2.3225000000002387	3.5483837127685547	13	21	0.0	
{kowald2006_fig2-user}_{model0_kowald1}	2.089000000000159	3.284454345703125	9	16	0.0	
{laub1998_fig3top-user}_{model0_laub1}	1.8090000000000384	2.9470920562744136	7	14	0.0	
{lebeda2008_fig1-user-2}_{model0_lebeda2}	1.4949999999993686	2.5608539581298833	4	3	0.0	
{lee2010_fig3-user}_{model0_lee4}	2.6454999999993447	3.910660743713379	14	22	0.0	
{lee2010_figs6-user}_{model0_lee2}	4.850000000000306	6.0672760009765625	9	12	0.0	
{lee2010_figs9-user}_{model0_lee3}	1.4714999999993523	2.5316476821899414	4	4	0.0	
{leloup1999_fig2a}_{leloup1_Fig2A}	3.916999999999545	5.529522895812988	10	46	0.0	
{leloup2003_fig2a}_{leloup2_Fig2A}	8.208999999999786	10.360240936279297	16	80	0.0	
{levchenko2000_fig2-user}_{model0_levchenko2}	4.151999999997912	5.8329105377197275	31	46	0.0	
{levchenko2000_fig2-user}_{model1_levchenko2}	4.071999999997787	5.727052688598633	31	46	0.0	
{levchenko2000_fig2-user}_{model2_levchenko2}	4.150000000000345	5.823254585266112	31	46	0.0	
{levchenko2000_fig2-user}_{model3_levchenko2}	4.0749999999995445	5.7718753814697275	31	46	0.0	
{levchenko2000_fig2-user}_{model4_levchenko2}	4.175499999998067	5.882143974304199	31	46	0.0	
{levchenko2000_fig2-user}_{model5_levchenko2}	4.128999999998742	5.809664726257324	31	46	0.0	
{levchenko2000_fig2-user}_{model6_levchenko1}	3.2919999999966123	4.745841026306152	22	30	0.0	
{levering2012_fig5-user}_{model3_levering2}	11.996999999997795	14.25182819366455	25	122	0.0	
{li2014_fig3-user}_{model0_li1}	15.922999999998636	17.1126127243042	3	10	0.0	
{liu2011_fig5a-user}_{model0_liu2}	16.542499999998597	18.80180835723877	42	89	0.0	
{liu2011_fig5a-user}_{model1_liu2}	16.483999999999284	18.686413764953613	42	89	0.0	
{liu2011_fig5a-user}_{model2_liu2}	16.611499999998955	18.84305477142334	42	89	0.0	
{lou2009_fig2-user}_{lou1}	1.5614999999998531	2.681732177734375	6	12	0.0	
{ma2002_fig2-user}_{model0_ma}	1.7459999999998326	2.87771224975586	7	14	0.0	
{marhl2000_fig2-user}_{model0_marhl}	8.971499999999395	10.449767112731934	5	11	0.0	
{martins2003_fig6-user}_{model0_martins1}	2.171499999999127	3.3837556838989262	14	16	0.0	
