id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	19.7760000000082	22.563457489013672	74	110	0.0	
{Bungay2006}_{Bungay2006}	22.82150000000669	25.72321891784668	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	24.57200000003064	27.015089988708496	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	8.704999999999956	9.21785831451416	46	119	0.0	
{Froehlich2018}_{Froehlich2018}	164.11249999999973	237.4190092086792	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	1.7224999999999842	2.301812171936035	45	166	0.0	
{Hui2014}_{Hui2014}	4.4360000000000115	4.909515380859375	65	113	0.0	
{Lai2014}_{Lai2014}	10.327000000000396	11.078715324401855	195	27	0.0	
{Leber2015}_{Leber2015}	4.9610000000000545	5.218744277954102	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	58.97049999988371	62.827110290527344	86	300	0.0	
{Liu2011}_{Liu2011}	8.593499999995629	10.57898998260498	42	89	0.0	
{Nakakuki2010}_{Nakakuki2010}	0.0	1.6965866088867188	49	141	-4.0	
{ODea2007}_{ODea2007}	0.9430000000000018	1.2354850769042969	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	5.319999999999995	5.605459213256836	90	20	0.0	
{Pathak2013}_{Pathak2013}	0.945999999999998	1.4750957489013672	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	1.0889999999999973	1.6208887100219729	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	2.2165000000000106	2.570986747741699	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	48.03150000000002	48.797607421875	136	83	0.0	
{Proctor2013a}_{Proctor2013a}	24.779999999999923	25.3903865814209	75	131	0.0	
{Qi2013a}_{Qi2013a}	47.52349999999972	48.28774929046631	136	83	0.0	
{Sasagawa2005}_{Sasagawa2005}	10.302999999999988	11.257529258728027	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	12.318500000000055	14.368772506713867	240	272	0.0	
{Singh2006}_{Singh2006}	18.410499999999896	18.970251083374023	68	105	0.0	
{Sivakumar2011c}_{Sivakumar2011c}	3.187999999999999	3.513336181640625	50	56	0.0	
{Ueda2001}_{Ueda2001}	0.9765000000000156	1.2645721435546875	13	66	0.0	
{Ung2008}_{Ung2008}	38.824500000000064	40.86756706237793	194	313	0.0	
{Yang2007}_{Yang2007}	4.816499999999934	5.151510238647461	25	54	0.0	
{aguda1999_fig5c}_{model0_aguda1}	3.0509999999993487	4.319071769714356	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	1.6739999999998254	2.7959346771240234	5	12	0.0	
