	ASL_b	ASL_c	ASL_m	ASLoOH_b	ASLoOH_c	ASLoOH_m	ASLpOH_b	ASLpOH_c	ASLpOH_m	AS_b	AS_c	AS_m	ASoOH_b	ASoOH_c	ASoOH_m	ASpOH_b	ASpOH_c	ASpOH_m
0	0.0	0.0	30.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8797.15	0.0	0.0	0.0	0.0	0.0	0.0
1	1127.754491839553	318.1228907354531	23.10185236317384	288.91508682976536	81.51088380832942	0.29168908635828544	378.86494496891964	106.88983126840147	0.15857939135436722	48151.18525046395	13584.242199114291	8322.842922003934	1968.289606219053	555.388388425249	1.0369863328441533	821.9560397650478	231.9339620158332	0.2110904365486456
2	1479.905143866363	417.43050313602095	26.750951546280152	496.87003133933734	140.15431674084033	1.1401769944891234	684.9403331211972	193.20651488889527	0.636798179591373	82503.12286247317	23272.40966500018	7948.7037290066355	5191.916414531052	1464.6510663804986	5.838824472750589	2296.2264694520313	647.7797114103581	1.2403672705657938
3	1716.8284250492948	484.2500303888623	31.760703621532073	604.9284950318006	170.6269845284618	2.239697272210609	866.2367921446499	244.33412691579878	1.2768386972951338	107840.45648926495	30418.242300481324	7649.2911073075575	8556.898982900528	2413.743686083322	15.158225032046285	3966.4058215511245	1118.86365382594	3.330535973304807
4	1905.668117146851	537.5095173868375	36.512405513560715	665.5738673318135	187.72966318132694	3.4154828491439733	978.1320980536973	275.89042176728987	1.9753814016568247	126636.81041436284	35719.33799734996	7406.550724881379	11757.597873375962	3316.486500511616	28.93993430000673	5680.652597650672	1602.3693363148955	6.543386382697164
5	2061.2955871931404	581.402150631055	40.67400250660568	705.0682375252094	198.86803480577893	4.590903221371898	1052.7812156452392	296.9431940067131	2.6795735819250166	140549.5424722712	39643.110836928514	7207.067122844127	14689.72905380646	4143.475091843943	46.873902476041046	7372.153804496645	2079.4561040044437	10.870332309426862
6	2190.4700145059974	617.8340886934142	44.21799008414006	735.3503180442403	207.4086746672993	5.735193305865234	1107.3053452079969	312.32064708796327	3.3638257524461617	150772.12642236488	42526.15263710121	7040.71526848988	17324.623076098193	4886.626912069683	68.56736399356114	9009.428961975767	2541.246689776972	16.271012482114674
7	2297.8221074575026	648.1113274934166	47.19961261691618	761.6678894718277	214.83138066803505	6.837804535042264	1150.7614142283	324.5768466676686	4.016735582845569	158189.43408218984	44618.022477697516	6899.797795981812	19665.742280815855	5546.920141081402	93.61365818684946	10577.897591200133	2983.629576219612	22.690531578600545
8	2387.0091446979377	673.265347628971	49.69306330127206	786.2296252323698	221.75895681970167	7.896678637914362	1187.9289862851442	335.0596344968003	4.6341662875075205	163466.78430322037	46106.35976243994	6778.439490403725	21730.59609487141	6129.294030818585	121.62201129543116	12071.691149797203	3404.950023380435	30.068007950283704
9	2461.036949532032	694.1439009692933	51.77117173692357	809.893346180842	228.4332847984507	8.913023331215603	1221.3135993609123	344.4755730149874	5.215600685816414	167108.22068916523	47133.31977589225	6672.144831323802	23542.40982485115	6640.299560898719	152.23026654657758	13489.61774616791	3804.8721230773517	38.34104812083637
