time	Active_R2	Active_Rec	Active_Rec_endo	Inactive_Rec	S2_c	S2_n	S4_c	S4_n	S7	Smad7mRNA	Smad7mRNA1	TGFb	TGFb_In	TGFb_R1_endo	TGFb_R1_surface	TGFb_R2_endo	TGFb_R2_surface	pS2_c	pS2_n	pS2_pS2_S4_c	pS2_pS2_S4_n	pS2_pS2_pS2_c	pS2_pS2_pS2_n
0.0.	0.0	0.0	0.0	0.0	1269.5683411610692	482.42521726893085	632.1908785906975	159.9933580643025	44.316321578628184	0.109505329345426	0.712465289944962	100.0	0.0	11.105668789614304	6.412297617185694	15.542698664631214	1.956914792968786	0.0	0.0	0.0	0.0	0.0	0.0
14.0.5.0	1.796277587198957	0.705623184282211	0.112366420811286	10.619972012000584	1206.1588912185275	462.0013921257536	595.5642680082691	161.81661585390572	33.80688852155547	0.10956197255318101	0.71524598247101	99.47651169111354	0.023255690149435	5.93151299800231	2.9955397460548383	4.066849121364874	0.20007036322056101	0.12051127471252202	0.23728409721579902	22.84190379795419	25.7461557793414	0.117679579392108	1.140324160462975
29.0.	1.515044665224226	0.8425383661140771	0.138392065414738	12.245005903200187	1140.7357296578891	440.7673250897698	559.7249453946199	171.01594088512525	32.37203044966482	0.122797581040627	0.984979971850601	98.95571005418849	0.028459261862428004	7.008165843776678	4.097232790410806	2.587376134825247	0.182534213500458	0.153384745556954	0.35888725973976404	35.84057280625562	62.22813795881668	0.37425977797387106	9.896181796013577
43.0.5.0	1.3307934675043032	0.8718962316451451	0.14414518684664102	12.699819162836052	1105.203666556326	428.8205311725491	546.0835391570766	176.05238547166442	32.40081076291221	0.215463142872854	2.055365686129846	98.43762219435929	0.029738613824276002	8.489971057483446	4.829764504072356	2.3021246991659963	0.168981363646018	0.161025584112158	0.39807341017196	38.763359068235154	78.62893332340406	0.501664493143122	22.909803344134893
58.0.	1.231137288295652	0.858676239353341	0.14247766513811902	12.928288786422888	1086.2330210395303	422.1020176860156	542.8060248839292	177.2752930299645	33.482856975152124	0.39119644570493	3.419862157863653	97.92224153274819	0.029978960749868003	9.478922016866065	5.274702658807345	2.200002003661413	0.16192169646308502	0.16097257839062	0.41135114900337405	38.57572409770976	84.33632425244991	0.528071051269546	34.72256038944969
72.0.5.0	1.172161399007296	0.8169211474793171	0.135907242323442	13.115577297137316	1077.4726530958792	418.7802029903591	543.9488431048645	177.03644559987688	35.70257754622098	0.575922745617205	4.501988618935001	97.40955542706152	0.029720343634638	10.063954276826568	5.544137859043466	2.126766757588307	0.158252036824506	0.157566153395217	0.41439055483143705	37.07721846798878	85.28654650010914	0.508027248565266	43.664751630377694
87.0.	1.133546333661585	0.7605549393320681	0.126707441498905	13.294808996578489	1076.167209337982	418.0223885941079	547.4210358776065	176.2015489228331	38.87148623929113	0.7113563871908211	5.085517113703936	96.89955004731955	0.029208472522290002	10.3993849304978	5.7134989289265015	2.055222550921606	0.156332423001694	0.15233173277914402	0.41147244860638604	34.89679783737633	83.53789889289494	0.46593486224296304	49.55945435224501
101.0.5.0	1.106333745490819	0.7024816671266191	0.11706298787684101	13.460307467785334	1079.9574681283314	419.0612797486139	551.9619037211052	175.115673469229	42.60645514987014	0.776163878591243	5.186055216438736	96.39221150859491	0.028625932194436002	10.595189832294688	5.826639756311594	1.9858658103747722	0.155360270073322	0.146458135444578	0.404914738924111	32.53061697500629	80.27440038424233	0.41674032972150205	52.73092927996656
116.0.	1.086290217028907	0.6504653421351341	0.10834095344797601	13.602534310404645	1086.6829652027852	421.1730826431501	556.6459880895128	174.00301655131307	46.49644986488883	0.776877838873515	4.941080017543991	95.88752612075186	0.028081832401394002	10.716484552038501	5.906935505885994	1.9239419141258811	0.15492928305849202	0.14082907902896102	0.39657903220149904	30.328662293862013	76.42279792763085	0.370324889678242	53.74061108096428
130.0.5.0	1.071154463287184	0.607318342050963	0.10106793552221001	13.71768755087324	1094.6957935571559	423.7929960972098	560.9258193811129	173.00369774514547	50.21776293824345	0.7337032809688361	4.512544373824049	95.38548035654237	0.027620291551138	10.797700350334893	5.9664368451149095	1.872607885853603	0.15482726023478402	0.135916892650933	0.38782272497228404	28.457681551356703	72.60441563560934	0.33132170402230104	53.220501911947345
145.0.	1.059551526569448	0.572931302306257	0.09525633907231601	13.807167755504562	1102.929151926104	426.54493036525605	564.5787361593023	172.1768666573741	53.57568142771567	0.668193552029227	4.027173177792926	94.88606077101176	0.027246783696827002	10.855822415143074	6.011594255047065	1.832256395931417	0.154939492820331	0.13186258514336402	0.37946810522389	26.94940377878285	69.14196871214891	0.300570544611434	51.74410884887167
159.0.5.0	1.050557085228485	0.5460048528640551	0.09070112454296801	13.874873119536025	1110.7802932706434	429.2080384791876	567.5828933406934	171.52590935911786	56.490607096127476	0.596689940914299	3.561663430271853	94.38925394872471	0.026950290351426	10.899167682222252	6.04623506298526	1.801658053542166	0.155200285684469	0.12861821847093702	0.37191734273390004	25.766649459135216	66.15012028691811	0.27707698382211005	49.76138851423226
