	ACA	CAR1	ERK2	PKA	REGA	excAMP	incAMP
0	3.39	2.45	1.13	1.6	0.9	0.48	1.2
1	3.33107605553885	2.4571820755485034	1.1167367650152216	1.7611947499339322	0.8229316129398926	0.48028197318861443	1.2510539548685629
2	3.1872098806152165	2.429794693767983	1.0752720219354923	1.894955781585689	0.7806859566228928	0.467646366115085	1.3000663640447156
3	2.993770780814742	2.3513244292794218	1.015962432292756	2.005558576091399	0.7657963134329798	0.4453201483977867	1.3343886410502728
4	2.7737127130174	2.231384258955227	0.9460561370610969	2.0899430131423036	0.7720418301558057	0.41690567435756903	1.3467782154936516
5	2.5475368769852196	2.085074133707703	0.8724003888696606	2.143179545120755	0.794723452139634	0.3855777983654468	1.3341805956948498
6	2.332539242710725	1.9274609052216674	0.8010164577331106	2.1614563585364213	0.8301271165079731	0.35412046145149745	1.2970621228074355
7	2.1413641125314444	1.7717728712559713	0.7364906283077531	2.14356889252884	0.8750432705553249	0.32476712034670485	1.238674044196059
8	1.9818672355957423	1.6283849345295156	0.6818148240689155	2.091383924165258	0.9264490614672706	0.2990920070923007	1.1641982088406515
9	1.8580021118174734	1.5044763039507445	0.6386080481375167	2.009603242581879	0.9813281372375011	0.27804527123097317	1.0798580818875305
10	1.7710905364435536	1.4043311961954463	0.6075121097832078	1.9050921538818155	1.0365901121110423	0.2620898993823094	0.9920940124147072
11	1.7210069325152784	1.3300273609839857	0.5885918121882832	1.7859981478740246	1.0890613927988007	0.25137008122648585	0.9068885373639008
12	1.7070496364006589	1.2822178876237418	0.5816470157632008	1.660847588727276	1.1355333801490375	0.24585996837876498	0.8293022972892886
13	1.7284438925090304	1.2607999441882531	0.586406457885232	1.5377656695590063	1.172867123028335	0.24546866691243668	0.7632454234822165
14	1.7845005336396789	1.265371800679921	0.6026064094647964	1.423913899794293	1.198161449120373	0.25009593410698505	0.7114679237456005
