	E	E_M	E_M1	E_P1	E_P2	E_P21	E_P_1	E_P_2	M	M1	P	P2	P21	T
10	7.824991101951515e-05	1.2135939437518088e-05	2.798915886731695e-11	0.0	1.4560809395001324e-07	8.626672466530418e-20	3.8363647714931025e-05	4.613289521061624e-06	0.21506915612555508	3.578406225514704e-07	0.6184200114167423	0.016869551621872394	5.975884930212179e-10	0.1495856638848624
11	7.854387134278424e-05	1.2442816669889584e-05	3.2082841323995485e-11	0.0	1.5702104409951267e-07	1.1212459739372736e-19	3.669262604712897e-05	4.412407003767999e-06	0.2196650996243039	4.0861689998140386e-07	0.5892832815711457	0.018123147558714296	7.114707318389414e-10	0.17287435701461765
12	7.888355129304305e-05	1.265958788405266e-05	3.619663772114199e-11	0.0	1.6807253062402967e-07	1.4224692424467825e-19	3.511045101104756e-05	4.22202904650094e-06	0.22256133496232144	4.5903097557400436e-07	0.5614095429678535	0.01931558069030845	8.333090803653623e-10	0.19666092133856314
13	7.926556543681616e-05	1.2802547831183409e-05	4.0305482542687296e-11	0.0	1.7881186187088457e-07	1.768401591789726e-19	3.360279690349788e-05	4.04078451500185e-06	0.2239725414870161	5.086353989516595e-07	0.5347354737931955	0.0204498316001005	9.62716584638953e-10	0.22079101854015537
14	7.968466883836318e-05	1.2876984452158644e-05	4.437629808113986e-11	0.0	1.8924191442881678e-07	2.1609532059671664e-19	3.2167588606823796e-05	3.868197197314181e-06	0.22409040190207816	5.570473446497963e-07	0.5092031208994475	0.021528629724991446	1.099322725262237e-09	0.24512818727026867
15	8.013753713495106e-05	1.2892137973241567e-05	4.838703638572326e-11	0.0	1.9938832844751716e-07	2.601877584321771e-19	3.079742994093149e-05	3.7034355623395027e-06	0.2230851165196948	6.039444921992002e-07	0.4847596095533064	0.022554468144586545	1.2427746643813858e-09	0.2695526081549537
16	8.062054990709784e-05	1.2856536907503544e-05	5.2316983881462663e-11	0.0	2.0926756522666438e-07	3.092785439844667e-19	2.9485957467345202e-05	3.545840042180887e-06	0.22110833094098536	6.490577118708045e-07	0.4613564058381571	0.02352963794545112	1.392735425059555e-09	0.29395887717066016
17	8.113083832051632e-05	1.2771120743351647e-05	5.614388535566723e-11	0.0	2.188817346943841e-07	3.635156498456846e-19	2.8233500073096748e-05	3.3950717668629446e-06	0.21829555695617756	6.921648575792531e-07	0.43894869934579783	0.024456257163720355	1.5488822525784773e-09	0.31825417419010277
18	8.16654031034057e-05	1.2648293152466518e-05	5.985719577147628e-11	0.0	2.282566925214688e-07	4.2303402641295937e-19	2.702960694804507e-05	3.2503591349458733e-06	0.21476770793006456	7.330862559361181e-07	0.41749504475471727	0.025336288457292175	1.7109065087641618e-09	0.3423570674849786
19	8.222114725238323e-05	1.2489161839153361e-05	6.343826652787468e-11	0.0	2.3738813531789172e-07	4.879567596977577e-19	2.587481144222865e-05	3.1114880040602866e-06	0.21063336023216342	7.716791884479005e-07	0.3969567099883485	0.026171569024897125	1.8785111310783617e-09	0.3661958742840327
20	8.279537891732641e-05	1.2299098301486929e-05	6.687506115525914e-11	0.0	2.4628322987032066e-07	5.583962077934471e-19	2.4765260339629213e-05	2.978058795977097e-06	0.2059898427770728	8.078341830234241e-07	0.37729747493442634	0.026963820511065356	2.0514100665097844e-09	0.38970776312430083
21	8.338544672257555e-05	1.20780113425204e-05	7.015371995726985e-11	0.0	2.549376831504897e-07	6.34452433316823e-19	2.3702387006998227e-05	2.849913575098117e-06	0.200924270711285	8.414718552020881e-07	0.3584833017583895	0.027714664550525625	2.229328603972565e-09	0.41283803395885504
22	8.398974477603591e-05	1.184209506144457e-05	7.327585090350446e-11	0.0	2.633843245899643e-07	7.162132103269665e-19	2.2671007121676597e-05	2.7262245811192304e-06	0.195514659435437	8.725397585894405e-07	0.3404820265753886	0.0284256382671381	2.4120023526394033e-09	0.43553929798591107
23	8.460752299869592e-05	1.1601331182378003e-05	7.624278752560849e-11	0.0	2.7165010747670166e-07	8.037581206460693e-19	2.1661205662926656e-05	2.6063417438717518e-06	0.18983057747572366	9.010086836197512e-07	0.3232634375649393	0.029098188642905608	2.5991766416285354e-09	0.4577707521036321
24	8.522933861985809e-05	1.1305206996206306e-05	7.898995782522782e-11	0.0	2.795753256850002e-07	8.97152773155753e-19	2.0729367181739845e-05	2.4927448414905606e-06	0.18393439764048075	9.268706477052444e-07	0.30679854654404637	0.02973370573075169	2.790605916803395e-09	0.4794976134501329
25	8.585971181879963e-05	1.1020574304698784e-05	8.157189911371597e-11	0.0	2.8732515283528493e-07	9.964541703995049e-19	1.9805939517461914e-05	2.382262002220325e-06	0.17788161025669297	9.501361439865317e-07	0.29105996167100817	0.03033351178605181	2.986053600709197e-09	0.5006904669815007
26	8.649716267746074e-05	1.0709941844422867e-05	8.396520198873046e-11	0.0	2.948437475537849e-07	1.1016989385090942e-18	1.892759689856537e-05	2.2760829164603865e-06	0.17172201636159867	9.708331813758671e-07	0.27602074903981366	0.030898908349662677	3.1852915669527163e-09	0.5213251436810794
27	8.713461047470057e-05	1.0399482094675212e-05	8.617033850546341e-11	0.0	3.021426598425569e-07	1.21292397686548e-18	1.8074829500253184e-05	2.173528892194854e-06	0.1654993778275223	9.890027103137563e-07	0.26165581901648827	0.03143111184929347	3.3880990248457536e-09	0.5413817488465689
28	8.777417678576528e-05	1.0080389852581624e-05	8.81809208871039e-11	0.0	3.092044211457237e-07	1.330151415924309e-18	1.7253164943982178e-05	2.074725503940111e-06	0.15925231187045866	1.004698190668323e-06	0.24794092666642156	0.03193130127569252	3.5942647712106246e-09	0.5608447343220689
29	8.841287964603235e-05	9.756073172691343e-06	8.99978690257949e-11	0.0	3.1603325861190234e-07	1.4533894156741204e-18	1.6461316419974234e-05	1.9795050111877664e-06	0.1530150969204067	1.017984328113749e-06	0.23485238069447484	0.03240063296416595	3.803583757421517e-09	0.5797023546151799
30	8.904900805269815e-05	9.428286994316455e-06	9.162112141923922e-11	0.0	3.226267028660168e-07	1.5826368114770398e-18	1.569836776222555e-05	1.8877597061099012e-06	0.14681762102647417	1.02893447384506e-06	0.22236745644496952	0.032840219434335405	4.01585926248956e-09	0.5979463330111008
31	8.968094037147902e-05	9.098646773547537e-06	9.305170795049605e-11	0.0	3.28982841429733e-07	1.7178805643235353e-18	1.4963473294174442e-05	1.7993880599787574e-06	0.14068598928860704	1.0376297562560133e-06	0.210464056345847	0.03325114597002904	4.2309013731901755e-09	0.6155715759508381
32	9.030715628444997e-05	8.768624252820036e-06	9.429156470318625e-11	0.0	3.3510002499784934e-07	1.8590961882664456e-18	1.425584859142639e-05	1.7142956601187402e-06	0.13464281553315038	1.0441577228468693e-06	0.19912068961440832	0.03363447132732558	4.448526941506634e-09	0.6325759009560444
33	9.092624000164989e-05	8.439550587663774e-06	9.534342540098176e-11	0.0	3.409768537296563e-07	2.0062480444610147e-18	1.3574766113758962e-05	1.6323949601652982e-06	0.12870745279820436	1.0486107289537588e-06	0.18831651174623648	0.033991225494943385	4.668560127209332e-09	0.6489597688974674
34	9.153686775068962e-05	8.112997100894301e-06	9.621097894816022e-11	0.0	3.466129215645679e-07	2.1592891647962607e-18	1.291919577208572e-05	1.5535859060317385e-06	0.1228964370095944	1.0510857128528995e-06	0.17803109774156842	0.034322420658470194	4.890830629262897e-09	0.6647260561259114
35	9.213783945574776e-05	7.788970991605568e-06	9.689788245558054e-11	0.0	3.520054800929014e-07	2.3181625320154294e-18	1.228951085666046e-05	1.4778421607921538e-06	0.11722345915429022	1.0516811306419607e-06	0.1682448152876634	0.03462903231613791	5.115176919149228e-09	0.6798797280192134
36	9.272806508631502e-05	7.4694531807505426e-06	9.7409464170095e-11	0.0	3.57156250417018e-07	2.4828001823344003e-18	1.1684103033285666e-05	1.4050400291173182e-06	0.11170000452796451	1.0504989026316684e-06	0.15893824808427626	0.03491202780285027	5.3414413276413996e-09	0.6944277478946616
37	9.330816331375237e-05	7.122413848628707e-06	9.774297641289743e-11	0.0	3.620203932314518e-07	2.653120959917948e-18	1.1132319639832097e-05	1.3364680358773445e-06	0.10633528823619767	1.0476419193594334e-06	0.15009239773729027	0.03517235472155722	5.569472909244877e-09	0.7083789527739015
38	9.38736056265435e-05	6.846922032555068e-06	9.793281878829274e-11	0.0	3.667529364791164e-07	2.8290438291083285e-18	1.0542999744467623e-05	1.2678048666556863e-06	0.10113664783508396	1.0432128878204125e-06	0.14168915151090433	0.03541092360853933	5.799127171286857e-09	0.7217432034559437
39	9.442443175142734e-05	6.544578260917425e-06	9.79480310510962e-11	0.0	3.71157854091208e-07	3.0104666726435246e-18	1.0009321918799794e-05	1.2036485873756178e-06	0.09610946151633834	1.0373145709713904e-06	0.1337103950107863	0.0356286389412605	6.030265424325967e-09	0.7345323323822084
40	9.496195242590327e-05	6.250975958717791e-06	9.78168833142748e-11	0.0	3.7534886039956543e-07	3.1972751909821927e-18	9.49557759078934e-06	1.1419222859950442e-06	0.09125756909433157	1.03004888502083e-06	0.12613841020744251	0.03582639321294969	6.262754885621532e-09	0.7467593272511226
41	9.548596335042998e-05	5.962152726295818e-06	9.754148700687392e-11	0.0	3.79297088836481e-07	3.3893599564071667e-18	9.004982625662501e-06	1.0828731574553401e-06	0.08658346219433177	1.0215164486504644e-06	0.1189562475144034	0.036005039661856135	6.496467653812358e-09	0.7584377932133518
42	9.599416528610544e-05	5.682685159272192e-06	9.712964943576995e-11	0.0	3.830150008209769e-07	3.586597995488135e-18	8.534713058220071e-06	1.0263226941536318e-06	0.08208830634989078	1.0118146500050955e-06	0.11214742425246259	0.03616540982460865	6.731283136420503e-09	0.7695822141940619
43	9.64866293931563e-05	5.411543603351905e-06	9.658873816349805e-11	0.0	3.865015995436279e-07	3.788858549317391e-18	8.085047374806318e-06	9.72250045268732e-07	0.07777217956291549	1.0010397958489581e-06	0.10569570450832044	0.03630832390304901	6.96708451922619e-09	0.7802079285796223
44	9.696336239575263e-05	5.148916878045771e-06	9.592632163275763e-11	0.0	3.8976308879874127e-07	3.9960050770495954e-18	7.655207122709988e-06	9.205605003585189e-07	0.07363418688805477	9.892836898515237e-07	0.09958555785959818	0.03643456759813742	7.20376235099386e-09	0.7903305766232406
45	9.742413203615566e-05	4.895339388934087e-06	9.515054522772835e-11	0.0	3.928072984577933e-07	4.207895223317997e-18	7.2443211443031945e-06	8.711496279117715e-07	0.0696725940905329	9.766374379522902e-07	0.09380158832874216	0.03654492081627864	7.4412095289677485e-09	0.7999665089731879
46	9.786798912858734e-05	4.650078991357315e-06	9.426802583445899e-11	0.0	3.956200543510474e-07	4.4243797624665734e-18	6.853328027726848e-06	8.24132642874054e-07	0.06588490223286893	9.631879029667804e-07	0.08832894949855222	0.03664013631886192	7.67932511550566e-09	0.8091323178285037
47	9.829758134457747e-05	4.412023617946145e-06	9.32879012415498e-11	0.0	3.982220646642915e-07	4.64530510838494e-18	6.48028573048554e-06	7.79273303984427e-07	0.062267988230247796	9.490185095371445e-07	0.0831532570642511	0.03672094443140419	7.918012957545201e-09	0.8178447834395688
48	9.870771107842924e-05	4.186864303925715e-06	9.221678713175558e-11	0.0	4.006261213518494e-07	4.870514359717863e-18	6.124201480164761e-06	7.364552460316487e-07	0.058818197146979764	9.342092610602934e-07	0.07826056556488024	0.03678805376257756	8.157181398382193e-09	0.8261207929197512
49	9.910317123397552e-05	3.9687441568252645e-06	9.10629671507185e-11	0.0	4.028231125696538e-07	5.099848841448204e-18	5.785518434748137e-06	6.957281368863162e-07	0.055531454254767174	9.188361792364895e-07	0.07363745067146624	0.03684214688611435	8.396743649350141e-09	0.8339771680498247
50	9.948253994583721e-05	3.7595389201544797e-06	8.983364339628511e-11	0.0	4.0482369208118455e-07	5.3331448303162475e-18	5.46331797027937e-06	6.569829494857342e-07	0.05240329882588205	9.029715892126941e-07	0.06927088745459312	0.03688388659082054	8.636617179622427e-09	0.8414307307671316
51	9.984612421693233e-05	3.5591336837816994e-06	8.85357510326308e-11	0.0	4.066348976205247e-07	5.570237898760348e-18	5.156942201689394e-06	6.201385841631837e-07	0.04942901731837395	8.86683584114161e-07	0.06514838871815698	0.036913908654989676	8.876724184459292e-09	0.8484980468102674
52	0.00010019407519524926	3.3680013450007576e-06	8.717594584181947e-11	0.0	4.082648116396047e-07	5.810961996487951e-18	4.8653366440549786e-06	5.850919110748601e-07	0.04660363200356282	8.700372699338381e-07	0.061257800036389906	0.036932832275628436	9.116990042335031e-09	0.8551956297482706
53	0.00010052677346052212	3.184152577318743e-06	8.576294914806503e-11	0.0	4.097107656782964e-07	6.0551513312463156e-18	4.589545329404288e-06	5.519089969685513e-07	0.04392204138184221	8.530933390872093e-07	0.05758752326289329	0.03694124840657752	9.357344778049808e-09	0.8615395890945701
54	0.00010084435237108585	3.00908104547133e-06	8.430195239770802e-11	0.0	4.1098509062422313e-07	6.302638725288822e-18	4.3276112281200825e-06	5.204222057480051e-07	0.041379002357432464	8.359091143126235e-07	0.054126334469376224	0.03693972930111777	9.597721778048374e-09	0.867545820181365
55	0.00010114753865474723	2.842597018299658e-06	8.279754924175121e-11	0.0	4.121034400584165e-07	6.553257746258938e-18	4.078672500189279e-06	4.904746257394735e-07	0.0389692038413789	8.185382644887654e-07	0.050863453650089284	0.03692882470915284	9.838058056940624e-09	0.873229865492674
56	0.00010143644550345793	2.683767700389207e-06	8.125816342917516e-11	0.0	4.1305962505026297e-07	6.806842961970305e-18	3.843035757856558e-06	4.6213907014546065e-07	0.03668731480672615	8.01030759475835e-07	0.04778855394034894	0.03690906120088863	1.0078294243502491e-08	0.8786068568595705
57	0.00010171151170626634	2.5326175389751945e-06	7.968882910741253e-11	0.0	4.1386436453312913e-07	7.06323093435927e-18	3.6199087541028692e-06	4.3530640523540844e-07	0.03452802130754358	7.834330698493373e-07	0.04489174937722865	0.03688094305815608	1.0318374344847966e-08	0.8836914907288754
58	0.0001019725346680203	2.390462677352267e-06	7.809353408638937e-11	0.0	4.145259185565561e-07	7.322259505039238e-18	3.407865163941312e-06	4.0987180924161387e-07	0.032486047127916765	7.657882548217147e-07	0.042163572510686656	0.036844953222776484	1.055824559391005e-08	0.8884980279884567
59	0.00010222193582545612	2.252553462724357e-06	7.648065950877599e-11	0.0	4.1504675736383717e-07	7.583768494466137e-18	3.208803488786187e-06	3.8587047779958384e-07	0.030556170749129325	7.481361788499538e-07	0.03959495309185186	0.036801554226851586	1.079785820752016e-08	0.8930403006474623
60	0.00010245827114875815	2.1226369732290343e-06	7.485317749978066e-11	0.0	4.1543550571799893e-07	7.847602432072658e-18	3.0201697387412085e-06	3.6317340028114563e-07	0.02873330921807988	7.305133107389032e-07	0.03717730362900814	0.03675118413350138	1.1037165704171865e-08	0.8973315399784626
61	0.00010268246870367219	2.0004279900072362e-06	7.321200310827458e-11	0.0	4.1570202332988643e-07	8.113604503866734e-18	2.841072866855027e-06	3.416595683304612e-07	0.027012412726167997	7.129534267748008e-07	0.03490231310171497	0.036694266728484165	1.1276123905694536e-08	0.9013846842784212
62	0.00010289508239021887	1.8839700536862555e-06	7.15670098614281e-11	0.0	4.158469745911341e-07	8.381626064540216e-18	2.6725207186009083e-06	3.213839427776566e-07	0.02538860497948182	6.954873765819795e-07	0.032762136429572375	0.03663120194780223	1.1514691536026747e-08	0.9052120558478182
63	0.00010309626252244805	1.7745235308802982e-06	6.991874189824838e-11	0.0	4.15879082569047e-07	8.651519130368e-18	2.5128926548464226e-06	3.0222337803667805e-07	0.023857124985468634	6.781432198696844e-07	0.030749271745188354	0.03656237219244381	1.1752829833517262e-08	0.9088255355922835
64	0.0001032875529760989	1.6695109361362903e-06	6.827231754182072e-11	0.0	4.1580346079685557e-07	8.923140072869207e-18	2.362933956520422e-06	2.8415229288895485e-07	0.022413352857795	6.609464797630301e-07	0.02885657579420033	0.036488141399328676	1.199050241170844e-08	0.9122365245427744
65	0.00010346827816688457	1.5708963786947894e-06	6.663015602387497e-11	0.0	4.1562612492670057e-07	9.196348476040431e-18	2.2211285625947576e-06	2.6709898837579896e-07	0.02105282829544184	6.439201244899638e-07	0.027077266893420514	0.036408854975876	1.2227675280580894e-08	0.9154559188707763
66	0.00010363910803816343	1.4785821795099178e-06	6.499369713435048e-11	0.0	4.153526563900306e-07	9.471010022139147e-18	2.0866957150212572e-06	2.509889326465834e-07	0.019771266570719676	6.270848222683029e-07	0.02540492809756501	0.036324839663278125	1.2464316706060646e-08	0.9184940944348199
67	0.00010380094739538904	1.3897055500815759e-06	6.337076292690783e-11	0.0	4.1498801882852697e-07	9.7469929335712e-18	1.961291986072053e-06	2.358540286976526e-07	0.018564522215757086	6.104590890722096e-07	0.023833438872983524	0.036236406815891437	1.2700396929386159e-08	0.9213610070329263
68	0.00010395372175830864	1.3064449006053415e-06	6.176027693691773e-11	0.0	4.1453727407617274e-07	1.0024170403722827e-17	1.8426704107972359e-06	2.2158219470468384e-07	0.017428631080272677	5.940593439223897e-07	0.02235701675622348	0.03614385058409272	1.2935888259309275e-08	0.9240661092876373
69	0.00010409815163100683	1.2280937254260791e-06	6.01629371831978e-11	0.0	4.140061951469851e-07	1.0302419481918779e-17	1.7306307458842906e-06	2.0811516054039549e-07	0.016359763203532423	5.779002196561369e-07	0.020970139706955628	0.036047451655809276	1.3170764670103711e-08	0.9266184734567274
70	0.00010423438445757362	1.1542021723340198e-06	5.858364828939199e-11	0.0	4.133988442598679e-07	1.0581620584724667e-17	1.6252555293868466e-06	1.9544320177007836e-07	0.015354260843104173	5.619944217129607e-07	0.019667590623148087	0.03594747495713793	1.3405002025627614e-08	0.9290267098188534
71	0.00010436305878136112	1.0844497725178519e-06	5.702354953352067e-11	0.0	4.127198470580408e-07	1.0861659939972377e-17	1.5260604248792802e-06	1.8351481783030842e-07	0.01440863530447953	5.463530289031678e-07	0.01844443979902391	0.03584417072034669	1.3638577861534647e-08	0.9312989873826558
72	0.00010448447326511365	1.0187128665606259e-06	5.548410983529638e-11	0.0	4.1197363189582294e-07	1.1142428268599781e-17	1.4327058699486096e-06	1.7228850328126673e-07	0.01351955715241424	5.30985559019792e-07	0.017296023406706277	0.035737775496359724	1.387147130208667e-08	0.9334430633511325
73	0.00010459900246217973	9.567670779143526e-07	5.396705811509967e-11	0.0	4.111644131006527e-07	1.1423821125691531e-17	1.3448835096434694e-06	1.6172757480096126e-07	0.012683853288599183	5.159000995420769e-07	0.016217931762826026	0.035628512777891384	1.4103662960402882e-08	0.9354662975703774
74	0.00010470697847411729	8.984560242590119e-07	5.247345887881576e-11	0.0	4.10296137770838e-07	1.170573717367223e-17	1.2622720333934344e-06	1.5179345286946364e-07	0.011898502035878509	5.011033439035305e-07	0.015205996326562533	0.03551659359986983	1.4335134883962487e-08	0.9373756697290876
75	0.00010480861336982655	8.438891401296716e-07	5.100330501380925e-11	0.0	4.093722322296986e-07	1.1988079431858785e-17	1.1844215463161214e-06	1.4244080929158944e-07	0.011160629337837732	4.866007505110823e-07	0.014256278386130727	0.035402217179043016	1.4565870446593798e-08	0.9391777937556354
76	0.00010490473737955551	7.918580412798733e-07	4.956072127126409e-11	0.0	4.0839723307963497e-07	1.2270755668005636e-17	1.1115473985732501e-06	1.3366739744269561e-07	0.010467508900368934	4.723966430846209e-07	0.013365064777016399	0.03528557111162253	1.4795854295616041e-08	0.9408789224988627
77	0.00010499511111738352	7.432804373681919e-07	4.8143454414056124e-11	0.0	4.073736534871285e-07	1.2553678918087099e-17	1.042880221452391e-06	1.254106434825989e-07	0.00981656112735127	4.5849432013347707e-07	0.01252886093889458	0.035166831845734305	1.502507228391194e-08	0.9424849535755272
78	0.00010508021830963184	6.975697704235384e-07	4.675389382158756e-11	0.0	4.063053387530785e-07	1.2836764681556292e-17	9.78390266779326e-07	1.1765562903707896e-07	0.009205320147019644	4.4489610394760733e-07	0.011744343961957214	0.03504616689436684	1.5253511287753896e-08	0.9440015088792812
79	0.00010516044075574552	6.545489028770701e-07	4.5391547522746435e-11	0.0	4.05194851075927e-07	1.3119929988945133e-17	9.17770754547478e-07	1.103664320350843e-07	0.00863144966615446	4.316033355415332e-07	0.011008380349453645	0.03492373393342102	1.54811592819858e-08	0.945433901040143
80	0.00010523592019458964	6.142258025551905e-07	4.40558891756543e-11	0.0	4.0404513499862506e-07	1.3403109717792064e-17	8.607765704442559e-07	1.035102270955498e-07	0.008092780286661532	4.186169682317737e-07	0.010318072262345627	0.0347996791157539	1.57080052479441e-08	0.9467870514084734
81	0.00010530696558546236	5.762194174220512e-07	4.2751300801082885e-11	0.0	4.0286007234424387e-07	1.3686222500660724e-17	8.073549612397806e-07	9.708676193054159e-08	0.007587203524197021	4.059366044733945e-07	0.009670615674680591	0.034674142902179066	1.5934039093414418e-08	0.9480657324643345
82	0.00010537394060981841	5.404468649485539e-07	4.147478172682896e-11	0.0	4.016409453048238e-07	1.396919408546658e-17	7.57155217074706e-07	9.105101653279409e-08	0.007112735943905455	3.9356126843818717e-07	0.009063382153019398	0.03454725687566078	1.6159251614346766e-08	0.9492744249713746
83	0.00010543556817247608	5.083826600223875e-07	4.022557507430616e-11	0.0	4.0039083332057667e-07	1.425196469854341e-17	7.099003810311364e-07	8.537407957309181e-08	0.006667532666572223	3.8148971627725293e-07	0.008493934610890824	0.034419143240176385	1.638363442735431e-08	0.9504172875208291
84	0.00010549614098721209	4.7547346484377163e-07	3.900755677439303e-11	0.0	3.991118517284963e-07	1.4534473295706823e-17	6.657461249724732e-07	8.005875345099314e-08	0.006249836177224829	3.6972001527396074e-07	0.00795995892022051	0.03428991766242324	1.6607179906526743e-08	0.9514982804837326
85	0.00010555189433660212	4.4592204251725344e-07	3.781735114238437e-11	0.0	3.978063543863573e-07	1.481666264030361e-17	6.242006656783859e-07	7.506268969850238e-08	0.0058579958105712	3.5824975084840224e-07	0.007459287381465752	0.034159688340771106	1.6829881188879266e-08	0.9525211103579893
86	0.00010560440443519333	4.1812815556481727e-07	3.665608376652328e-11	0.0	3.964763591720506e-07	1.5098476371512425e-17	5.852094684015314e-07	7.03739655330772e-08	0.005490449096584286	3.470760069389447e-07	0.006989873760470545	0.03402855710870025	1.705173208613141e-08	0.9534892856819003
87	0.00010565497544166906	3.9069061605308956e-07	3.552589852928661e-11	0.0	3.9512530708562184e-07	1.5379864229649962e-17	5.487887846589458e-07	6.598675074803471e-08	0.005145723563125139	3.3619554955099743e-07	0.006549794249152127	0.033896619638669356	1.72727270335409e-08	0.9544061084537916
88	0.00010570052631253667	3.673053981504822e-07	3.4419577831070336e-11	0.0	3.937504254711759e-07	1.566077616102938e-17	5.143031632078029e-07	6.184586156441043e-08	0.004822427420552134	3.25604714685159e-07	0.006137234178987059	0.033763965909852985	1.749286107117614e-08	0.9552746921537635
89	0.00010574456436335482	3.439929554638943e-07	3.334429832916268e-11	0.0	3.9235833734390803e-07	1.5941166959379354e-17	4.821225524329222e-07	5.797448854412608e-08	0.004519271686923637	3.152996320583015e-07	0.0057505168424459045	0.03363067886905794	1.7712129871466382e-08	0.9560979231081318
90	0.00010578509510466194	3.230840575113777e-07	3.2296727944241415e-11	0.0	3.90949339868139e-07	1.6220992362727684e-17	4.5187344606883724e-07	5.433970377965396e-08	0.0042350124222919	3.0527605121034307e-07	0.005388026692299983	0.03349683826149075	1.7930529532467637e-08	0.9568785791384921
91	0.00010582374729129115	3.0288785618885556e-07	3.127782386470823e-11	0.0	3.8952507434367117e-07	1.650021551008282e-17	4.2355845558271703e-07	5.0934719430797263e-08	0.003968496420364279	2.955296369418819e-07	0.005048268770433838	0.03336251785369586	1.8148056689491452e-08	0.9576192363404284
92	0.0001058661474748573	2.775076139162961e-07	3.028889012064005e-11	0.0	3.8808443048177105e-07	1.6778796309216953e-17	3.973870301465519e-07	4.7760274292805744e-08	0.0037186312487347446	2.8605569978270495e-07	0.004729829395086489	0.0332277869846862	1.8364708450616074e-08	0.958322337181446
93	0.00010589479011512486	2.6588875123916666e-07	2.9317089467834835e-11	0.0	3.866289108659281e-07	1.7056694390592785e-17	3.71948041447122e-07	4.47284674739028e-08	0.0034843866119484224	2.768493058869201e-07	0.00443137632276436	0.03309271074818121	1.8580482359782293e-08	0.9589901616638289
94	0.00010592681534840025	2.4933331131941334e-07	2.8381071127973986e-11	0.0	3.8516796558241914e-07	1.7333882281424057e-17	3.486492099036708e-07	4.192669947454664e-08	0.003264806511660735	2.6790565394427797e-07	0.004151676543483731	0.032957349516746705	1.8795376367980637e-08	0.9596248556215105
95	0.00010595713528865618	2.337111993118324e-07	2.7468747334057747e-11	0.0	3.836933308674225e-07	1.7610318444686944e-17	3.267297505237901e-07	3.929071392807103e-08	0.0030589714258610345	2.592194019133279e-07	0.0038895444560509474	0.03282176059169212	1.9009388809985774e-08	0.9602284618451412
96	0.00010598569942446132	2.1903440354330015e-07	2.6582272511761853e-11	0.0	3.8220939044510755e-07	1.788598098903391e-17	3.0617813089372495e-07	3.6819340503756675e-08	0.002866039787837047	2.5078555450107563e-07	0.0036438965128553404	0.03268599680013847	1.9222518377577418e-08	0.9608028526232479
