time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.611396020651	0.539112285563	1.57876257564e-05	0.8027302406669999	0.8027302406669999	0.986963919445	0.0130360805548	5.0	14.9997785611	0.00022143894194200003	0.00122834645669	5.5275590551200005e-05	7.7037197775489426e-34	0.0	0.0	0.0	0.0	0.0	0.816699557588	0.183300442412	5.87043714014e-07	0.9633555403749999	0.0008210523965670001	0.0410465030182	1.2227919318	0.299996526099	3.4739013824299997e-06	0.0	0.0481676488816	0.00465286495349	0.0794292814341	0.23262246554899998
900.0.	0.42452427821752703	0.5416768653067681	1.774767983572494e-05	1.080516229323556	0.9023937374526391	0.9852966673155371	0.014703332684262	3.420927106244518	14.999757459848007	0.00024254019391600003	0.001115007630925	5.0175787807211034e-05	1.106131394324577e-09	2.768016380935298e-05	2.848651668080592e-08	1.5308237321425441e-07	0.017264784571693	0.008471608026196	0.7952815611882821	0.20471843881171703	6.029091575817408e-07	0.8084541056933671	0.001515726819282	0.075779361917025	0.849048678614422	0.299987986459318	1.2013541063808782e-05	1.7521061619143202e-05	0.040422414784581	0.008199037687714001	0.195307028636374	0.40989070763803903
1800.0.	0.051822841707609	0.615421330128693	4.510207676123708e-05	3.688480726429775	2.29326655582639	0.981368645963239	0.018631354036559	2.3405484510816112	14.999705200135287	0.00029479990663100003	0.000776367984107	3.4937515390206445e-05	2.10989139595842e-09	0.00011038567357400001	5.462159791450282e-08	2.9877966349596826e-07	0.033073548673031	0.016361088208509	0.7507620572797521	0.24923794272024602	6.852625158303791e-07	0.48080101021092203	0.006347370084479001	0.317364066636928	0.103645727381763	0.299980229102491	1.977089789142088e-05	4.799798883360132e-05	0.024039790611766	0.012360712844855001	0.243995183270364	0.6179738936100471
2700.0.	0.028784480990382003	1.09972488429336	0.00015666871510400002	11.301957190044426	7.965969877347161	0.9772692359866971	0.022730764013102003	1.6013691266036671	14.999654422382244	0.000345577659662	0.00029603290985400003	1.3322786195027422e-05	2.4716895740131363e-09	0.00022769785702	7.789424805150558e-08	4.312813989441106e-07	0.047150081018521	0.023532088075174002	0.710611678510079	0.28938832148992	8.099367685098386e-07	0.218036267292805	0.015263279390709001	0.7631589932121811	0.05756885129007801	0.299977424272417	2.2575727965758803e-05	0.00014746313144400002	0.010901647814450001	0.010755235450562001	0.139563670633042	0.537728975616782
3600.0.	0.096056559757608	2.31064152845805	0.00027591842626700005	15.374900696102058	14.02924581446416	0.9777266452771131	0.022273354722686	1.095633409445147	14.99966734952902	0.000332650512892	1.513170617560526e-05	6.816904193871573e-07	5.805666607390824e-10	0.000296303492452	9.795695855740578e-08	5.48310232731831e-07	0.05928430912669801	0.029861591580408003	0.7306360690330731	0.269363930966927	8.921239010961148e-07	0.357434833438779	0.015160066879800002	0.757991008234005	0.19211268381385402	0.299992032502088	7.967498294447733e-06	0.000677627368788	0.017871521873279003	0.007229016926014	0.11885908713317901	0.361432126943162
4500.0.	0.252234834065564	3.562060112217995	0.00022663429496400003	8.465545042968154	11.523281303983422	0.9810212175430351	0.018978782456764	0.749616405202403	14.999721680488323	0.000278319553576	3.956167237687256e-06	1.787217493695302e-07	3.703918382679686e-10	0.000299033014214	1.146516431099356e-07	6.48276659262851e-07	0.069380834455431	0.035264389707412004	0.772793887042953	0.227206112957047	8.365269743979454e-07	0.772270465606392	0.004821892909756	0.24108362820266602	0.5044692763444111	0.29999366394992305	6.33605045952412e-06	0.0016535472395140002	0.038613283816396005	0.006319529303877001	0.113332723353464	0.31594554043357204
5400.0.	0.415849906904791	3.896956905948962	0.00010122726349000001	3.036706160813595	5.146912626999311	0.9828378949125951	0.017162105087204	0.5128766157788011	14.999743416507105	0.000256583534802	2.3733053434648837e-06	1.074911713383136e-07	3.632859399931224e-10	0.00029941960100100004	1.280509677801341e-07	7.306614539699946e-07	0.077483877423508	0.039713643245041	0.7887590744642441	0.21124092553575602	7.560494665860629e-07	0.855436899686684	0.0018745635297450001	0.09372018672599901	0.831699528957002	0.299993718934431	6.281065950968034e-06	0.0027034905973930003	0.042771640783649006	0.007010760514622001	0.129552890008235	0.350504327865361
6300.0.	0.5586207784791151	3.602029322890297	4.5193412784193795e-05	1.62495676805651	2.297869910103326	0.9837945459136591	0.016205454086141	0.350902703085391	14.999751254025886	0.000248746016036	1.6898665110170672e-06	7.67360404027922e-08	3.6131900784564375e-10	0.000299586518568	1.384398424537979e-07	7.961544900031369e-07	0.083766012635657	0.043248072641956	0.7945095584916091	0.20549044150839102	7.035313848370799e-07	0.861615290575208	0.0013563484892110001	0.067809584606086	1.117241295648617	0.299993734146607	6.265853775007918e-06	0.00377631581685	0.0430805620833	0.007363384420867001	0.138015801187498	0.36813538124758305
7200.0.	0.6740225895874881	3.158684716905543	2.8082977313857825e-05	1.2151208525618291	1.427889754922963	0.984296453919393	0.015703546080407003	0.24008251350897503	14.999754073851276	0.000245926190643	1.315955390817629e-06	5.990992840431998e-08	3.605197798415313e-10	0.000299677839439	1.4624658172755687e-07	8.464783847863361e-07	0.088486481087288	0.04596206448218	0.79657894570534	0.20342105429466	6.755451240884051e-07	0.8648862840103121	0.001124158131963	0.056200063777446005	1.348044936283415	0.29999374032610504	6.259674277658059e-06	0.0048385789539290005	0.043244111445595	0.0075054343762570004	0.14235892337235	0.375237794266477
8100.0.	0.7632913144926421	2.732790795861193	2.2062052362966763e-05	1.033056892269346	1.121755059000517	0.9845595295897611	0.015440470410039	0.164260955470032	14.999755092797894	0.00024490724402700004	1.0843828698277508e-06	4.948913178131802e-08	3.6012610191757084e-10	0.00029973439668600003	1.5195600675998619e-07	8.83986630159565e-07	0.09193861663745401	0.047983718227527006	0.7973273736913311	0.20267262630867003	6.616910751820053e-07	0.8673081186958481	0.0009920815255090002	0.049596234664830006	1.526582403703054	0.299993743370192	6.25663018997895e-06	0.0058654569985270005	0.043365202970528004	0.007568516149429	0.144839509818691	0.378391812052397
9000.0.	0.8278907903925311	2.359515906320493	1.9253397646740283e-05	0.932427668307766	0.9789483434873881	0.9846974224254961	0.015302577574304001	0.11238495089333901	14.999755464749393	0.000244535292527	9.293359727511313e-07	4.251201526579143e-08	3.599078182164538e-10	0.000299772263959	1.5603625055555108e-07	9.112158966293801e-07	0.094405590500445	0.049450609043080004	0.7976010491012441	0.202398950898756	6.549800128561074e-07	0.8688861443060371	0.0009137251499080001	0.045678420116280004	1.655781372348181	0.29999374505798004	6.254942402578961e-06	0.006839879280284	0.043444104159250006	0.007599772756189001	0.146329917678128	0.379954594666484
9900.0.	0.8691759165903641	2.041729005542096	1.771317087148082e-05	0.8744504225423101	0.9006350926751581	0.9847697440790831	0.015230255920716002	0.07689214499022601	14.999755603117945	0.00024439692397000003	8.197581488260727e-07	3.75810170167555e-08	3.597765882338471e-10	0.000299799026257	1.588944059811568e-07	9.305400733999592e-07	0.09613361199397101	0.050491183368303	0.7977031758356481	0.20229682416435202	6.517163115321838e-07	0.869747334799395	0.0008692200712940001	0.043453172292614	1.738351640805265	0.29999374607190904	6.253928473299778e-06	0.007751344902572001	0.043487163691208	0.007616119038484001	0.147205130354467	0.38077188326203104
10800.0.	0.8885730390310731	1.775027899685914	1.686835876868344e-05	0.844261041402498	0.8576804223906791	0.984807719892356	0.015192280107444	0.052608484532711004	14.999755656335372	0.000244343706545	7.391622448848369e-07	3.3954208701133713e-08	3.5969288498122823e-10	0.000299818710266	1.608597201821688e-07	9.439796456959184e-07	0.097321787329757	0.05121458932912801	0.7977426649676661	0.202257335032333	6.501321033362674e-07	0.8700166939085331	0.0008489538596100001	0.042439869657344004	1.777145900840349	0.29999374671892604	6.253281456421569e-06	0.008594526897036001	0.043500631743747006	0.0076240941699960004	0.14764543132823402	0.381170633656276
11700.0.	0.887751879031699	1.5535876363489391	1.6498933607613294e-05	0.834981011358882	0.8388969902140061	0.9848276979643731	0.015172302035427002	0.035993958025886	14.999755677972024	0.000244322069888	6.780341027478012e-07	3.1203450586666464e-08	3.5963700752291483e-10	0.000299833639642	1.6218526747310822e-07	9.531443246747354e-07	0.098123146659138	0.051707686197424	0.7977588580964691	0.202241141903531	6.494217071012185e-07	0.869776923900861	0.0008481697257150001	0.042400673088250004	1.775503594871482	0.29999374715083404	6.252849548366826e-06	0.009367910698163001	0.043488643428333	0.007626452659507001	0.147741740335938	0.381288569123639
12600.0.	0.868736414701295	1.3717227450041611	1.650649198223867e-05	0.8433937617110231	0.8392814576934101	0.984838237086713	0.015161762913088002	0.024626541375845003	14.999755687545838	0.000244312496077	6.30528957543567e-07	2.906572717118703e-08	3.5959832687103613e-10	0.00029984524186000004	1.6305874962030938e-07	9.592583999379616e-07	0.09865118416174301	0.052036483461249006	0.7977661111270341	0.202233888872966	6.492219155093341e-07	0.86906814339794	0.0008647687423420001	0.043230636681865005	1.737472678842612	0.299993747449811	6.252550571802139e-06	0.010072621863769001	0.043453204679641005	0.007624413725938001	0.147537526231659	0.38118664961137105
13500.0.	0.8339618307595911	1.224376997663386	1.684948499861565e-05	0.8683450509475741	0.85672126803347	0.9848438194400481	0.015156180559752002	0.016849120658759	14.999755692284493	0.00024430775742	5.928761717744083e-07	2.7371359340133183e-08	3.5957075185142363e-10	0.00029985443782700003	1.636159534108173e-07	9.632232208805188e-07	0.09898800041787001	0.052249551695722006	0.7977697540546	0.2022302459454	6.493620563713044e-07	0.8678955488337621	0.0008983122840390001	0.044907829698439004	1.66792352189312	0.299993747662955	6.252337427530082e-06	0.010711498477855	0.043394575327473005	0.007618474695949001	0.147047670422903	0.380889741527051
14400.0.	0.7862887150134401	1.107276998283162	1.751957417357935e-05	0.9100219035092451	0.890792458632864	0.9848467937661171	0.015153206233683	0.011527922685912	14.999755694937985	0.00024430510392700003	5.625452623200605e-07	2.6006475196062872e-08	3.5955055985821243e-10	0.000299861845565	1.639534210587932e-07	9.656874911540649e-07	0.099191966075534	0.052381833713502	0.7977718235297551	0.20222817647024402	6.497509261555897e-07	0.866236881339674	0.0009495145197300001	0.047467961165263	1.572577299337466	0.299993747819007	6.2521813753014e-06	0.011288400327316001	0.043311642440098004	0.007608730862326001	0.14626818885877602	0.380402610479244
15300.0.	0.728981767381605	1.016957383098498	1.8530591665990863e-05	0.9695481496383831	0.942198341246941	0.9848483920462161	0.015151607953584001	0.007887236669112	14.999755696599172	0.000244303442743	5.377812924039797e-07	2.489210258506986e-08	3.595354794497891e-10	0.00029986789368600003	1.641389736832926e-07	9.671107856740467e-07	0.099304085896879	0.052458078136789	0.7977731343001531	0.20222686569984602	6.503276032759858e-07	0.8640500749406541	0.001019898584278	0.050987188382784	1.4579634107366322	0.29999374793556205	6.252064820548752e-06	0.011807717876951	0.043202302732248	0.007595021690944	0.14518280563659602	0.37971723139039903
16200.0.	0.665654491251334	0.950726841218374	1.991106263071549e-05	1.048623174985921	1.012389297465703	0.984849261417533	0.015150738582267	0.005396332366795001	14.999755697731743	0.000244302310175	5.173332143959412e-07	2.3971944401433868e-08	3.59523995232283e-10	0.000299872887732	1.642198629264762e-07	9.678151623351189e-07	0.09935292794519501	0.052495624922042	0.7977740353768421	0.202225964623157	6.510407764619704e-07	0.8612848153668181	0.001111390059378	0.055561790783656	1.331308862631735	0.29999374802432105	6.251976061712044e-06	0.012274036875808001	0.043064040501735006	0.007577028354344001	0.143770124917374	0.378817664789491
17100.0.	0.600172167313749	0.9065910186876811	2.169520801786303e-05	1.14897551841771	1.103105309499849	0.9848497424979171	0.015150257501883	0.0036920919500700003	14.999755698550663	0.00024430149125800004	5.002876500136907e-07	2.320489868621035e-08	3.595151031503688e-10	0.000299877050781	1.642288223854743e-07	9.680246214202087e-07	0.09935828258880301	0.052506532952108005	0.7977746905009351	0.202225309499065	6.518406234763448e-07	0.857904163720664	0.0012256070356620001	0.06127267266026001	1.200344216239303	0.299993748093045	6.2519073376623536e-06	0.012691918142852001	0.042895008804779006	0.007554392868981001	0.14201494273238602	0.37768601290715004
18000.0.	0.536492623464893	0.8831152145313791	2.390758027954878e-05	1.271376840877396	1.215594750479152	0.984850015082493	0.015149984917307001	0.002526075497444	14.999755699166478	0.00024430087544000004	4.859638269376951e-07	2.256033075400007e-08	3.595081153473915e-10	0.00029988054909600004	1.6418843966491958e-07	9.678941582852632e-07	0.09933380596100301	0.052499145549221006	0.797775184963175	0.20222481503682402	6.526764361667831e-07	0.853923827101387	0.00136257234981	0.06812097440348401	1.072985127290496	0.29999374814705004	6.251853331905399e-06	0.013065759495396002	0.042695992973586006	0.007526920651568	0.139927292483418	0.37631254608198605
18900.0.	0.47841395992676505	0.879182022440788	2.653657022548078e-05	1.414000853739156	1.349267320631184	0.984850174455912	0.015149825543888001	0.0017283040360540002	14.999755699642217	0.000244300399703	4.73845029266437e-07	2.201498845592581e-08	3.5950255014646534e-10	0.00029988350887700003	1.641142593704921e-07	9.675306408133943e-07	0.09928889606338501	0.052479215010782	0.797775567942515	0.20222443205748503	6.534973076002623e-07	0.84947254483429	0.001518691668777	0.075926975999124	0.9568277963308861	0.299993748190061	6.251810321304675e-06	0.013399714682719001	0.042473429910213	0.0074949199809170005	0.13757057846460202	0.374712673667687
19800.0.	0.429208880846811	0.8935867813625951	2.9495951814593672e-05	1.570261543151258	1.499738767667953	0.9848502713979811	0.015149728601819	0.001182480430242	14.99975570001706	0.00024430002485500003	4.635326882822722e-07	2.155093626098623e-08	3.594980637782394e-10	0.00029988602746600004	1.640169594802049e-07	9.670075741980384e-07	0.099230008600052	0.052450697681966	0.797775870299344	0.202224129700655	6.542548974244408e-07	0.8448581994034141	0.0016844215893340002	0.084213501789292	0.8584176319951221	0.299993748224733	6.251775648796715e-06	0.013697650931949001	0.042242713622146	0.007459668372469001	0.135091531819482	0.372950260350696
20700.0.	0.39118345999452203	0.9244553943272591	3.2586649968654835e-05	1.7271741144468211	1.656886956900761	0.984850333181653	0.015149666818147	0.0008090358749020001	14.99975570031704	0.000244299724873	4.5471491319556605e-07	2.115413913850833e-08	3.594944066803762e-10	0.00029988818103600005	1.639038657040009e-07	9.663754319555568e-07	0.09916157254859301	0.052416310173354005	0.7977761126565941	0.20222388734340502	6.549076912476061e-07	0.8405873432005361	0.001843251897911	0.092155034772535	0.7823667824630051	0.299993748252997	6.251747385491216e-06	0.013963132031206001	0.042029171576457004	0.007423817705289001	0.13272880381447402	0.37115788176318903
21600.0.	0.36530119299858804	0.9686147665004671	3.5491625415523186e-05	1.866350204355975	1.8045918130589151	0.9848503746128461	0.015149625386954002	0.00055353055335	14.999755700560248	0.000244299481662	4.471444708235599e-07	2.081347164367129e-08	3.594913948866224e-10	0.000299890029969	1.6377999954996827e-07	9.656688328688933e-07	0.099086623808304	0.052377915717954006	0.797776309419107	0.202223690580891	6.554257809731046e-07	0.837263637855527	0.001974498286027	0.098717355546379	0.7306022399170231	0.299993748276273	6.251724109513687e-06	0.014199417840885001	0.041862986724666006	0.007391310801281001	0.130768761576875	0.36953265710127103
22500.0.	0.35107316775826003	1.021263852873442	3.78421410489468e-05	1.9692203123179841	1.9241047050942361	0.984850403848023	0.015149596151776001	0.000378717536512	14.999755700759684	0.00024429928222300003	4.4062308985258045e-07	2.052001160973495e-08	3.594888908934756e-10	0.000299891622689	1.636488010322714e-07	9.649115026260788e-07	0.099007242138285	0.052336791249574	0.7977764709656611	0.20222352903433802	6.557946087214277e-07	0.835355947397952	0.002060610097803	0.103022932686627	0.702146181206395	0.29999374829562403	6.25170475811191e-06	0.014409473988548001	0.04176760223236	0.007366411297602001	0.12944626917057	0.36828775116746404
23400.0.	0.346814478454952	1.076356576130083	3.9349853853924955e-05	2.024597267803786	2.000764747145134	0.9848504254694381	0.015149574530361	0.00025911301755	14.999755700924906	0.000244299116999	4.3499008515085026e-07	2.026652824272042e-08	3.594867906196828e-10	0.000299892998441	1.63512625787494e-07	9.641196926454593e-07	0.09892485170522501	0.052293811423335	0.79777660494542	0.202223395054579	6.56016131695172e-07	0.834975403964442	0.002094972020854	0.104741006850705	0.6936287956003651	0.29999374831185505	6.251688526859643e-06	0.014595987528363	0.041748574784773	0.00735209030063	0.128848301045138	0.367571715201638
24300.0.	0.350152805111412	1.127754983410767	3.9926088150727905e-05	2.033245694416896	2.030063280755477	0.9848504421177071	0.015149557882092001	0.000177281348738	14.999755701063068	0.000244298978837	4.301139873306715e-07	2.0047105452349513e-08	3.594850143651243e-10	0.000299894189333	1.633730864383448e-07	9.633045305311924e-07	0.09884042746534201	0.05224957512566	0.7977767170952801	0.20222328290471903	6.561067951958962e-07	0.8358477513632311	0.002084025793301	0.10419367219337	0.7003054436746481	0.299993748325582	6.251674799774116e-06	0.014761385756670001	0.041792191710890006	0.007348813406607001	0.12889345875254402	0.36740783894901
25200.0.	0.35855860251843	1.1706190309812161	3.969947972247475e-05	2.005982739929802	2.018540944942458	0.9848504553635521	0.015149544636247	0.00012129331498100001	14.999755701179604	0.000244298862301	4.2588629784316537e-07	1.985686083192106e-08	3.594835004450803e-10	0.00029989522186400005	1.632312867336274e-07	9.62473633548577e-07	0.09875463672068101	0.052204492315086004	0.797776811779982	0.202223188220018	6.560929574860256e-07	0.8374937255271001	0.002042383356294	0.10211153043314501	0.717117035111541	0.29999374833728204	6.2516631001123566e-06	0.014907856346302002	0.041874489932545	0.0073546240642070005	0.12939406783881002	0.36769831223472604
26100.0.	0.36973142019444805	1.2022861306654131	3.8928854007583405e-05	1.957576694894557	1.979357888611138	0.98485046617697	0.015149533822829	8.298711818180632e-05	14.999755701278694	0.00024429876321	4.222167702132317e-07	1.9691733314468442e-08	3.594822007011006e-10	0.00029989611807400003	1.630879820173054e-07	9.616322150404762e-07	0.09866793613534501	0.052158843570978004	0.7977768923613391	0.20222310763866103	6.560052445817912e-07	0.8394487757296941	0.0019857059341500003	0.099277644272124	0.7394626687361571	0.299993748347327	6.251653055499468e-06	0.015037367625785001	0.041972241990431	0.007366305684687001	0.13014232140603801	0.368282322476817
27000.0.	0.381803232635324	1.2223072200925071	3.7888466664756256e-05	1.9012568896448232	1.9264587727385671	0.9848504751824291	0.01514952481737	5.6778576666333484e-05	14.999755701363592	0.000244298678314	4.1902980243814186e-07	1.9548320831043652e-08	3.594810769128893e-10	0.000299896896429	1.629436891465287e-07	9.607838425865972e-07	0.098580638189561	0.052112820898120006	0.7977769614570621	0.20222303854293802	6.558734529498122e-07	0.8413815206900621	0.0019261582293810002	0.09630024846917601	0.7636062931845251	0.299993748356011	6.251644371081538e-06	0.015151688275550001	0.042068878854566005	0.0073806661224460005	0.130967760735864	0.369000274409494
27900.0.	0.39339693771058504	1.231868749207535	3.679437138046692e-05	1.846268679023731	1.870828927871247	0.984850482799663	0.015149517200137002	3.8847074568098396e-05	14.99975570143685	0.000244298605058	4.1626164860939356e-07	1.942375483442115e-08	3.59480098995435e-10	0.000299897572496	1.627987617565109e-07	9.599309572776418e-07	0.09849295668322101	0.05206655567413	0.797777021125692	0.202222978874308	6.557230907923293e-07	0.843104372153829	0.0018713280072840002	0.09355873036675601	0.7867937038205931	0.299993748363569	6.251636813812028e-06	0.015252406015166002	0.042155021120993	0.007395274553225001	0.131755548805588	0.36973063360998404
28800.0.	0.403597312940046	1.233040041687445	3.5784637232023985e-05	1.7979090564676392	1.819488515895349	0.9848504893227751	0.015149510677025002	2.6578602196523955e-05	14.999755701500492	0.000244298541418	4.138582418610676e-07	1.9315602331847042e-08	3.594792426056527e-10	0.00029989815948200003	1.626534417836995e-07	9.590752292507972e-07	0.09840503788562201	0.052020137784324	0.7977770730008321	0.20222292699916802	6.555737853818993e-07	0.844535223272968	0.0018250710704030002	0.09124587922782901	0.80719445535193	0.299993748370187	6.25163019573286e-06	0.015340945052543001	0.042226563444413	0.007408612803916001	0.132440494799819	0.37039749438859604
29700.0.	0.41188151706546305	1.22815220737182	3.493146768367679e-05	1.7585737535996722	1.776108735323697	0.9848504949657421	0.015149505034057001	1.8184692221359342e-05	14.999755701556136	0.000244298485774	4.1177347837193535e-07	1.922178866559889e-08	3.594784881172518e-10	0.00029989866864500004	1.62507894730295e-07	9.582178010623578e-07	0.09831698185562801	0.051973628719949004	0.7977771183898571	0.202222881610143	6.554391278242442e-07	0.8456555956015931	0.00178878394843	0.08943152086797601	0.823762864992277	0.299993748376017	6.251624365165022e-06	0.015418582196148	0.042282581894917	0.007419910142974001	0.13299317355384802	0.37096232082895
30600.0.	0.41803849584652203	1.219404734151957	3.4262122982417685e-05	1.728843923080703	1.742075632104212	0.984850499889339	0.015149500110460002	1.244170136339279e-05	14.999755701605089	0.000244298436822	4.099678527525018e-07	1.914053610564278e-08	3.5947781955172523e-10	0.000299899109633	1.623622337979092e-07	9.5735945425606e-07	0.09822885703233801	0.051927070542799006	0.7977771583473461	0.20222284165265403	6.553273360808723e-07	0.846481083997474	0.001762430672474	0.088113856334345	0.8360768240530421	0.29999374838118403	6.25161919862081e-06	0.015486461613802	0.042323856206094	0.007428901970688	0.133406982141118	0.371411882375107
31500.0.	0.422091772297267	1.208669083495212	3.37768882318376e-05	1.708275537306356	1.717403693462983	0.9848505042176061	0.015149495782193002	8.512430726434299e-06	14.99975570164841	0.00024429839350300004	4.0840736376530407e-07	1.9070314607278e-08	3.594772238122181e-10	0.00029989949075200003	1.622165364023465e-07	9.565007233530925e-07	0.098140710219559	0.051880492020097	0.7977771937302821	0.202222806269718	6.552422450762876e-07	0.847044037409945	0.0017452060392760002	0.087252625058078	0.8441833784089621	0.299993748385787	6.251614594883546e-06	0.015545608272843	0.042352003815623006	0.007435627557243	0.13368880525194302	0.37174814136166
32400.0.	0.424230946826116	1.197422136023308	3.346121304399664e-05	1.6958865047652272	1.701353092410376	0.9848505080482941	0.015149491951506002	5.8240810284633694e-06	14.999755701686963	0.00024429835494900004	4.070626299100917e-07	1.9009802012668082e-08	3.5947669009494774e-10	0.000299899819178	1.620708554741278e-07	9.556419738547421e-07	0.098052573417842	0.051833912822542	0.7977772252399481	0.20222277476005202	6.551843387246331e-07	0.8473843424944371	0.0017359181827690002	0.08678823339005001	0.848461728769986	0.299993748389912	6.251610470458587e-06	0.015596940126752001	0.042369019046481	0.007440293051393001	0.133853068915279	0.37198140378106603
33300.0.	0.42475288242079906	1.186751200206072	3.329295690051284e-05	1.6904325161633391	1.692798080164594	0.9848505114597461	0.015149488540054	3.984751349667125e-06	14.999755701721467	0.00024429832045000003	4.0590816931747874e-07	1.8957851646224483e-08	3.5947620943367194e-10	0.00029990010113200004	1.619252271907766e-07	9.547834556164555e-07	0.09796446849925401	0.051787346396862007	0.7977772534539871	0.20222274654601302	6.551516958468323e-07	0.847544685643388	0.0017331979152860001	0.08665222164017	0.8495056010438501	0.299993748393626	6.251606756052679e-06	0.015641279129663	0.042377036208735	0.007443188697448	0.133918163279792	0.37212618030361105
