time	TFPI	VIIa_TF	VIIa_TF_X	VIIa_TF_Xa	VIIa_TF_Xa_TFPI	X	Xa	Xa_TFPI	Xa_TFPI_VIIa_TF
4.0.35.0	0.025196647350921003	0.0013072821788910002	0.000709225845713	0.0007147183702630001	1.004357979508852	132.0566793967486	35.567093306386525	1.353534579043947	0.016910794096276
4.0.5.0	0.025017590888675	0.0013073972119500002	0.00070904609318	0.0007150223646540001	1.004240943529265	132.01200412188308	35.611589400547814	1.353713874781109	0.017027590800946003
4.0.6499999999999995.0	0.024875757829039002	0.001307545403222	0.0007088847957230001	0.000715344225972	1.00412381244837	131.96733954358277	35.65611198522467	1.353856016595879	0.017144413126709
4.0.8.0	0.024761799353276003	0.001307718438688	0.000708737307337	0.0007156794927880001	1.004006603895659	131.92268465722725	35.70065272532611	1.353970335885538	0.017261260865523
4.0.95.0	0.024668712290117002	0.0013079100930810002	0.0007086001504130001	0.000716024823361	1.003889331069685	131.87803871114946	35.74520537616719	1.354063822776738	0.017378133863457
5.0.1.0	0.024591252460900003	0.001308115705766	0.0007084707222620001	0.0007163777149810001	1.003772003849885	131.8334011430101	35.789765261013734	1.354141711682108	0.017495032007103003
5.0.25.0	0.024525494275548003	0.001308331788165	0.0007083470753750001	0.0007167362936770001	1.003654629629404	131.78877153215277	35.83432887875383	1.35420792088167	0.017611955213373002
5.0.3999999999999995.0	0.024468500236615003	0.001308555729629	0.0007082277528360001	0.0007170991565990001	1.003537213939091	131.74414956392533	35.87889360940187	1.354265382402451	0.017728903421839002
5.0.55.0	0.024418073011311003	0.001308785577015	0.0007081116650230001	0.0007174652538580001	1.003419760915101	131.69953500296688	35.92345749312552	1.354316289484586	0.017845876589
5.0.7.0	0.024372569510638	0.0013090198695110001	0.0007079979972410001	0.000717833799951	1.003302273649305	131.65492767320987	35.96801906450356	1.3543622821560661	0.017962874683988002
5.0.85.0	0.024330761518225	0.001309257514867	0.0007078861405410001	0.000718204207365	1.003184754451866	131.61032744291288	36.01257722825742	1.354404586344548	0.018079897685358
6.0.	0.024291731252152	0.0013094976966590002	0.000707775639891	0.000718576036815	1.00306720504794	131.56573421346172	36.057131166113635	1.3544441181212141	0.018196945578692003
6.0.1499999999999995.0	0.024254793132572002	0.00130973980483	0.000707666155383	0.0007189489599530001	1.002949626725019	131.5211479109924	36.10168026702478	1.354481561787595	0.018314018354811
6.0.3.0	0.024219435201026002	0.0013099833836740001	0.000707557433181	0.000719322731435	1.002832020443271	131.47656848012628	36.14622407491002	1.354517428347265	0.018431116008437002
6.0.45.0	0.024185275271142	0.0013102280928890002	0.000707449283782	0.0007196971679990001	1.002714386918132	131.43199587928754	36.19076224953173	1.354552099273528	0.018548238537196
6.0.6.0	0.024152028118276003	0.0013104736784310001	0.000707341565752	0.000720072132803	1.002596726682129	131.38743007720322	36.23529453721643	1.354585859258711	0.018665385940883003
6.0.75.0	0.024119480938119	0.0013107199507090001	0.0007072341735600001	0.000720447523701	1.002479040131128	131.34287105028895	36.279820748951884	1.354618920709851	0.018782558220901
6.0.8999999999999995.0	0.024087474997058003	0.0013109667682670001	0.0007071270284820001	0.0007208232644710001	1.002361327558923	131.29831878069638	36.32434074400766	1.354651442064162	0.018899755379855002
7.0.05.0	0.024055891917187003	0.0013112140255960001	0.000707020071803	0.000721199298254	1.002243589183101	131.2537732548559	36.368854417691146	1.3546835414784661	0.019016977421245
7.0.199999999999999.0	0.024024643429153003	0.0013114616440130001	0.00070691325974	0.0007215755826480001	1.002125825164364	131.20923446238865	36.413361692197995	1.354715307057248	0.019134224349234
7.0.35.0	0.023993663718816	0.001311709564854	0.000706806559641	0.000721952086042	1.002008035620978	131.16470239529528	36.45786250977772	1.354746804491721	0.019251496168484
7.0.5.0	0.023962903713279003	0.001311957744381	0.00070669994716	0.0007223287848760001	1.001890220639554	131.1201770473507	36.50235682763036	1.3547780827631382	0.019368792884028003
7.0.6499999999999995.0	0.023932326816411	0.00131220614999	0.0007065934041370001	0.0007227056615950001	1.001772380283101	131.0756584136532	36.546844614097346	1.3548091783993121	0.019486114501176002
7.0.8.0	0.023901905727342	0.0013124547573740001	0.000706486917024	0.00072308270312	1.001654514597037	131.03114649028785	36.59132584581919	1.354840118650177	0.019603461025443
7.0.949999999999999.0	0.023871620067785003	0.0013127035484050001	0.000706380475706	0.0007234598997120001	1.001536623613672	130.98664127407662	36.63580050561559	1.354870923856038	0.019720832462503002
8.0.1.0	0.023841454613202	0.0013129525095610002	0.0007062740726260001	0.0007238372441130001	1.001418707355551	130.94214276239154	36.680268580904745	1.354901609213099	0.019838228818147
8.0.25.0	0.023811397974631002	0.0013132016307470002	0.000706167702128	0.000724214730922	1.001300765837947	130.89765095301604	36.72473006252537	1.354932186089166	0.019955650098255003
8.0.4.0	0.023781441616708	0.0013134509044180002	0.0007060613599740001	0.000724592356112	1.00118279907072	130.85316584404157	36.76918494385892	1.354962663003796	0.020073096308775
8.0.549999999999999.0	0.023751579126419002	0.0013137003249310002	0.000705955042978	0.000724970116685	1.001064807059699	130.80868743379068	36.81363322017593	1.354993046358174	0.020190567455706
8.0.7.0	0.023721805668750002	0.00131394988805	0.000705848748737	0.000725348010405	1.000946789807715	130.76421572076012	36.8580748881494	1.355023340978443	0.020308063545091
8.0.85.0	0.023692117581623002	0.001314199590592	0.0007057424754320001	0.0007257260356050001	1.000828747315365	130.719750703578	36.90250994549253	1.355053550520007	0.020425584583004003
9.0.	0.023662512074591	0.0013144494301530001	0.000705636221675	0.0007261041910380001	1.000710679581588	130.67529238097242	36.946938390689425	1.355083677768278	0.020543130575543002
9.0.15.0	0.023632987004784	0.001314699404912	0.000705529986399	0.0007264824757730001	1.000592586604084	130.63084075174797	36.99136022279459	1.355113724862302	0.02066070152883
9.0.299999999999999.0	0.023603540710373003	0.001314949513474	0.000705423768777	0.0007268608891110001	1.000474468379632	130.58639581476834	37.0357754412841	1.355143693460992	0.020778297449004002
9.0.45.0	0.023574171886825	0.001315199754768	0.0007053175681600001	0.0007272394305270001	1.000356324904327	130.54195756894322	37.08018404594489	1.355173584866632	0.020895918342217
9.0.6.0	0.023544879494984003	0.001315450127959	0.000705211384028	0.000727618099623	1.000238156173751	130.49752601321876	37.12458603679255	1.355203400116629	0.021013564214637
9.0.75.0	0.023515662692832003	0.0013157006323900001	0.000705105215962	0.000727996896098	1.000119962183105	130.45310114657048	37.168981414010275	1.355233140051622	0.021131235072443
9.0.9.0	0.023486520784822003	0.001315951267534	0.0007049990636150001	0.0007283758197230001	1.000001742927303	130.40868296799783	37.21337017790364	1.355262805366052	0.021248930921823003
10.0.049999999999999.0	0.023457453184300002	0.001316202032961	0.000704892926691	0.0007287548703190001	0.9998834984010491	130.3642714765204	37.257752328866914	1.355292396645674	0.021366651768977
10.0.2.0	0.023428459385624	0.001316452928315	0.0007047868049400001	0.0007291340477490001	0.9997652285988801	130.31986667117474	37.30212786735819	1.355321914395382	0.021484397620114
10.0.35.0	0.023399538943491	0.0013167039532940002	0.000704680698136	0.000729513351903	0.999646933515215	130.27546855101252	37.3464967938809	1.3553513590598452	0.021602168481449
10.0.5.0	0.023370691457617002	0.001316955107634	0.00070457460608	0.000729892782693	0.9995286131443801	130.23107711509866	37.39085910897016	1.355380731038793	0.021719964359210003
10.0.65.0	0.023341916561383003	0.0013172063911040001	0.0007044685285870001	0.0007302723400480001	0.9994102674806281	130.18669236251012	37.435214813182625	1.355410030698359	0.021837785259631003
10.0.799999999999999.0	0.023313213913423003	0.001317457803492	0.0007043624654850001	0.000730652023909	0.9992918965181591	130.14231429233502	37.47956390708899	1.355439258379466	0.021955631188953002
10.0.95.0	0.023284583191399002	0.001317709344607	0.0007042564166130001	0.000731031834224	0.999173500251128	130.09794290367208	37.523906391268476	1.355468414404047	0.022073502153426003
11.0.1.0	0.023256024087386	0.001317961014265	0.0007041503818140001	0.0007314117709500001	0.9990550786736591	130.0535781956299	37.56824226630472	1.3554974990796471	0.022191398159309
11.0.25.0	0.023227536304458	0.0013182128122980002	0.0007040443609410001	0.000731791834048	0.998936631779844	130.00922016732667	37.612571532782795	1.355526512702831	0.022309319212867003
11.0.4.0	0.023199119554167	0.0013184647385410002	0.000703938353846	0.0007321720234830001	0.9988181595637541	129.96486881788994	37.6568941912869	1.355555455561706	0.022427265320374003
11.0.549999999999999.0	0.023170773554665	0.001318716792835	0.0007038323603880001	0.000732552339224	0.998699662019442	129.92052414645616	37.701210242398844	1.355584327937784	0.022545236488109
11.0.7.0	0.023142498029327	0.0013189689750270001	0.0007037263804280001	0.0007329327812390001	0.998581139140942	129.8761861521709	37.74551968669673	1.35561313010737	0.022663232722362002
11.0.85.0	0.023114292705721	0.001319221284966	0.000703620413828	0.0007333133495010001	0.9984625909222751	129.8318548341882	37.789822524754186	1.355641862342577	0.022781254029428002
12.0.	0.023086157314855003	0.001319473722505	0.000703514460452	0.0007336940439830001	0.998344017357446	129.78753019167075	37.83411875713961	1.355670524912088	0.022899300415611
12.0.15.0	0.02305809159061	0.001319726287499	0.0007034085201660001	0.0007340748646600001	0.9982254184404521	129.7432122237899	37.87840838441582	1.355699118081717	0.023017371887221003
12.0.299999999999999.0	0.023030095269325	0.001319978979803	0.000703302592837	0.000734455811506	0.998106794165276	129.69890092972526	37.922691407139624	1.355727642114823	0.023135468450576003
12.0.45.0	0.023002168089489003	0.001320231799277	0.0007031966783320001	0.000734836884497	0.9979881445258911	129.6545963086649	37.96696782586165	1.3557560972726201	0.023253590112001003
12.0.6.0	0.022974309791507	0.00132048474578	0.000703090776521	0.00073521808361	0.9978694695162581	129.6102983598051	38.011237641126165	1.355784483814406	0.02337173687783
12.0.75.0	0.022946520117531	0.0013207378191720002	0.000702984887273	0.000735599408821	0.9977507691303301	129.56600708235047	38.055500853470875	1.355812801997737	0.023489908754402003
12.0.9.0	0.022918798811331003	0.001320991019315	0.000702879010458	0.0007359808601090001	0.997632043362051	129.52172247551363	38.099757463427025	1.355841052078554	0.023608105748065003
13.0.049999999999999.0	0.022891145618195	0.001321244346074	0.000702773145949	0.00073636243745	0.9975132922053531	129.47744453851547	38.14400747151915	1.355869234311279	0.023726327865172002
13.0.2.0	0.022863560284862	0.0013214977993100002	0.0007026672936170001	0.0007367441408230001	0.997394515654161	129.43317327058506	38.188250878265215	1.35589734894889	0.023844575112087003
13.0.35.0	0.022836042559458	0.001321751378891	0.0007025614533340001	0.0007371259702070001	0.9972757137023901	129.3889086709593	38.23248768417647	1.355925396242975	0.023962847495177002
13.0.5.0	0.022808592191459	0.001322005084681	0.000702455624973	0.0007375079255810001	0.9971568863439461	129.34465073888325	38.276717889757535	1.355953376443778	0.024081145020818002
13.0.65.0	0.022781208931653002	0.0013222589165470002	0.0007023498084100001	0.0007378900069230001	0.997038033572725	129.3003994736098	38.32094149550638	1.355981289800229	0.024199467695394
13.0.799999999999999.0	0.022753892532116002	0.001322512874357	0.0007022440035180001	0.000738272214214	0.9969191553826151	129.2561548743999	38.365158501914344	1.356009136559974	0.024317815525296
13.0.95.0	0.02272664274619	0.0013227669579790001	0.0007021382101720001	0.0007386545474320001	0.9968002517674961	129.21191694052234	38.409368909466146	1.356036916969395	0.02443618851692
14.0.1.0	0.022699459328462002	0.001323021167282	0.0007020324282480001	0.0007390370065590001	0.9966813227212381	129.16768567125362	38.45357271863992	1.35606463127363	0.024554586676671
14.0.25.0	0.022672342034753	0.001323275502137	0.0007019266576230001	0.0007394195915750001	0.9965623682377031	129.12346106587827	38.49776992990717	1.356092279716585	0.024673010010960002
14.0.399999999999999.0	0.022645290622102	0.001323529962415	0.000701820898174	0.0007398023024600001	0.9964433883107441	129.0792431236884	38.54196054373292	1.356119862540949	0.024791458526207
14.0.549999999999999.0	0.022618304848756002	0.0013237845479870001	0.000701715149777	0.000740185139195	0.9963243829342041	129.035031843984	38.586144560575626	1.356147379988205	0.024909932228836
14.0.7.0	0.022591384474158	0.0013240392587250001	0.000701609412312	0.000740568101762	0.9962053521019201	128.99082722607267	38.630321980887274	1.356174832298643	0.025028431125280002
14.0.85.0	0.022564529258939002	0.0013242940945020001	0.0007015036856570001	0.0007409511901430001	0.9960862958077181	128.94662926926966	38.67449280511331	1.356202219711365	0.025146955221978
15.0.	0.022537738964909	0.0013245490551940001	0.0007013979696920001	0.000741334404318	0.9959672140454181	128.90243797289799	38.718657033692814	1.356229542464296	0.025265504525378003
