	ASL_b	ASL_c	ASL_m	ASLoOH_b	ASLoOH_c	ASLoOH_m	ASLpOH_b	ASLpOH_c	ASLpOH_m	AS_b	AS_c	AS_m	ASoOH_b	ASoOH_c	ASoOH_m	ASpOH_b	ASpOH_c	ASpOH_m
16	2720.0595281955957	767.1975804474528	59.12796254761231	958.1997952930868	270.2629588348297	15.015215736225517	1407.160270354125	396.8931104301549	8.424886702006457	169925.63228101726	47927.664235061085	6140.948499387011	31096.16381321458	8770.76149913809	415.7316073093031	21516.872804017697	6068.935446641317	116.49862472706002
17	2735.0448436516945	771.4239569637504	59.56706554954989	976.6731984920705	275.47334685965103	15.761896574877781	1428.9467617802716	403.03793145076764	8.783241840907664	168838.22742729637	47620.94698910418	6079.560359329267	31672.066294635693	8933.188687800563	457.908031477856	22435.805957380362	6328.117987735087	129.95483620717246
18	2746.9325280043336	774.7766607858084	59.92096378514405	994.487366685285	280.4978097974319	16.481103764047752	1449.7574965912186	408.90755748006546	9.121537078080872	167602.00505271382	47272.258698417056	6019.735578076805	32166.32488619258	9072.588985611374	500.767920078839	23308.759953500212	6574.332306913848	143.8563291679634
19	2756.2400983250777	777.4016962609664	60.20319472747499	1011.6515234172313	285.338928025148	17.17386936250818	1469.6290067836655	414.5122656496706	9.441102525302629	166251.71866692413	46891.40090714525	5961.151101996903	32589.42301854126	9191.919159328354	544.2073408017739	24138.95870029767	6808.487699755637	158.1679507258132
20	2763.3228103581946	779.3992154594886	60.424926618642466	1028.2215685250671	290.0124894159162	17.841214234752766	1488.654291151655	419.878312906567	9.743189637883786	164814.57676514954	46486.04726353969	5903.553812791536	32950.56356587548	9293.774784764919	588.135133670661	24929.42965126958	7031.438045144141	172.85695982524624
21	2768.5070634115955	780.8613215281576	60.595083591645825	1044.2503100451165	294.53336675660915	18.48418418233438	1506.9231921586306	425.0310123633458	10.028991767362571	163311.2241736755	46062.02022963289	5846.750655680943	33257.76418159757	9380.41717689646	632.4723870446002	25683.019528604163	7243.9862547315115	187.89307927216274
22	2772.229932187135	781.9112296451719	60.722388055963094	1059.6618958305228	298.8801860994405	19.10370995058091	1524.3564150553912	429.9480225188327	10.29957962385517	161757.71981966522	45623.84894025708	5790.590972520075	33518.0612440374	9453.830865323796	677.1501634066336	26402.38671007337	7446.882104819779	203.24819314774842
23	2774.4774657349353	782.5450670203657	60.8135866751875	1074.601778623478	303.09395992884316	19.700673394333847	1541.1473436643962	434.6838734805669	10.555936758698632	160166.5719434269	45175.061088000315	5734.958497698327	33737.47476230585	9515.713746588808	722.1084472948364	27089.961958493957	7640.811188577694	218.89623453010816
24	2775.6709616495264	782.881594178045	60.87273024463041	1089.0624191537147	307.1725680756546	20.276098891175383	1557.3105527921778	439.24268291992286	10.79906881084892	158547.26552116117	44718.33174881323	5679.763650422753	33921.334458713645	9567.569008756793	767.2949967966684	27748.06820816657	7826.428675506028	234.81305219473015
25	2775.7766785988606	782.9113557484781	60.905705206599066	1103.088663848247	311.1286525041276	20.830906751564644	1572.9147735366046	443.6438279563108	11.029882833333781	156907.22712054115	44255.75542472723	5624.937200727587	34074.2063572944	9610.684463616997	812.6644166998253	28378.83218105766	8004.33440195494	250.97631008125666
26	2775.088600820656	782.7172028719427	60.91518055571392	1116.6988309376034	314.9673899227626	21.3660252024444	1587.997260880722	447.8978285462971	11.249245490192141	155252.1722757255	43788.9441052984	5570.425312373826	34200.096375853296	9646.189926259465	858.1769957109424	28984.24676713611	8175.090447654511	267.36528088233916
27	2773.601593748648	782.2977510058824	60.905034139160506	1129.9299823729907	318.69922014259157	21.882350443600778	1602.6157864574602	452.02096244148436	11.457965466375292	153586.54690171508	43319.15164040896	5516.1868354158905	34302.42794266756	9675.05095927002	903.7983154080769	29566.142827902655	8339.21320600737	283.9608378304961
28	2771.4811431574185	781.6996116521658	60.87743521390932	1142.80012453117	322.3292375448806	22.380762871776767	1616.8036082523818	456.02262931671277	11.656808228911725	151913.81813950874	42847.35591702115	5462.189509223939	34384.21105489925	9698.116479988712	949.4980878716419	30126.23283812468	8497.185663729024	300.74519581096314
29	2768.759472326795	780.931928669842	60.83475816326779	1155.3406538656357	325.8662814851483	22.862119950423807	1630.6089641730152	459.91641479568136	11.846492984797175	150236.68535062153	42374.31819740713	5408.408807295601	34448.02448710113	9716.11382810804	995.2499229414449	30666.09765541442	8649.453702906321	317.7018684126539
30	2765.531651030049	780.0214731413504	60.77887228290372	1167.571501362895	329.31598591164305	23.327360014332903	1644.0655910583362	463.71184959503955	12.027777832488843	148557.4624953821	41900.69112674441	5354.823910808468	34496.36820811922	9729.748076949127	1041.0280377251424	31187.383550125538	8796.481639249128	334.81373398111447
31	2761.6785662302573	778.9346753925497	60.70685247885796	1179.3916942494561	332.64986383606964	23.77106121849266	1657.0729075974873	467.3805553727177	12.198178026686241	146877.666592653	41426.902562937226	5301.494949743444	34525.93047612305	9738.085194054582	1086.8109061820037	31684.565587170924	8936.711196131038	352.1225662611014
32	2757.444715788239	777.7404819370395	60.6253659461739	1190.9571874410474	335.91190572280027	24.201011379497036	1669.8122913181958	470.97369359566403	12.361884033047026	145199.07649041878	40953.45417630582	5248.328266196214	34544.749281049335	9743.392207893088	1132.5740700080737	32166.86040923594	9072.741880335145	369.54928791760113
33	2752.906222707621	776.4603637800064	60.53671338320824	1202.3391285685545	339.12217822603634	24.620508957517842	1682.365033726996	474.51419183421257	12.520600318143604	143522.0335017153	40480.442213619914	5195.28617360158	34555.76199062373	9746.497573426566	1178.3133712477763	32637.986677950415	9205.622522319192	387.0626661424322
34	2748.0400126559034	775.0878146041301	60.44021982923437	1213.5171150560532	342.27492587122896	25.028439565733116	1694.7146577575695	477.9974015378419	12.673901223166467	141847.27611619668	40008.07496040573	5142.384097741653	34558.54219262856	9747.281026577788	1224.016575032472	33096.92623766237	9335.065956692928	404.6686978424473
35	2742.8351073649937	773.6197374278614	60.33567089412139	1224.4850313543373	345.3684240265312	25.4243732171092	1706.8601302963982	481.42303160329124	12.821703475944572	140175.49795450008	39536.54804718059	5089.630483538815	34553.206481043904	9745.775450989931	1269.6713963222023	33543.41260238273	9460.997022163785	422.36716650743193
36	2737.299619311369	772.0584203429945	60.22330788475999	1235.24844559029	348.4042430069141	25.8085882871492	1718.8118378761928	484.7940112747388	12.964261786780577	138507.2563109453	39066.018651753584	5037.026311270091	34540.373050801536	9742.155202325892	1315.2669092661176	33977.93228896989	9583.552938340672	440.1518958592704
37	2731.4454941001236	770.4072323253788	60.10347693228795	1245.8162134160739	351.3848804890836	26.181581668237897	1730.5826959449441	488.11398322069965	13.101924770098632	136843.0059098719	38596.61502299393	4984.570669116482	34520.757017154785	9736.621971500288	1360.7932984020285	34401.184484242825	9702.930907257562	458.01510184198844
38	2725.2837912790396	768.6692924803567	59.976509407019876	1256.1978299736443	354.3130145363709	26.543903157105238	1742.1854607566893	491.386545241203	13.23505258889134	135183.12082081987	38128.442662234345	4932.262517197718	34495.038691931855	9729.367633449574	1406.2417440999504	34813.899058078445	9819.336784923795	475.9488582908073
39	2718.8235410482325	766.8471475836659	59.84268567897149	1266.4025531187115	357.19125628591024	26.89610004929353	1753.6319290501658	494.6150245150067	13.363990077558459	133527.91155583283	37661.58914548502	4880.101182500851	34463.82664090913	9720.563827862881	1451.6043189738948	35216.777298036446	9932.968365833665	493.9455698919418
40	2712.0716707814727	764.9427513423303	59.70222911917395	1276.4390811240999	360.02205904023606	27.238699106725143	1764.9327017662406	497.8024109481291	13.489058820252735	131877.6388981507	37196.128023638696	4828.086444141584	34427.652863260715	9710.360599601665	1496.8738835045388	35610.47451906216	10044.010478124565	511.99810530415203
41	2705.033212740129	762.9575229717798	59.555310352696345	1286.3154248293108	362.8076822080329	27.572201128534587	1776.0971274350327	500.95134120513455	13.610555629426864	130232.52499655896	36732.12195145282	4776.218497140351	34386.9781591321	9698.88791256973	1542.0439862613744	35995.59681374629	10152.634067004985	530.0998153834491
42	2697.711567282092	760.8924214297721	59.40205424873022	1296.038862932951	365.5501786964614	27.897079731631923	1787.133314296245	504.0641021287274	13.728753120972932	128592.76214962373	36269.625164989906	4724.497889081551	34342.20010377442	9686.25789873523	1587.1087729057986	36372.70244127033	10258.996586499563	548.244513890532
43	2690.108756847329	758.748017050086	59.24254698672185	1305.6159395330415	368.251394219108	28.21378152026383	1798.0481754541506	507.1426434769639	13.843900923400051	126958.51969702866	35808.68542519605	4672.925458720921	34293.66109155906	9672.567126861408	1632.0629054378899	36742.304612235464	10363.242784895969	566.4264471938653
44	2682.2256517928718	756.5245552366218	59.07684238091546	1315.052484155679	370.91297294608165	28.522726709883877	1808.84749142353	510.1885955651632	13.956227033303858	125329.94939946482	35349.34553520218	4621.50228399302	34241.65567466626	9657.898672307496	1676.9014915352484	37104.87457391843	10465.505574925906	584.6402619582313
45	2674.062164231223	754.2220111331159	58.90496730279795	1324.3536428075913	373.53636626284145	28.82430990101731	1819.5359807449875	513.2032891833153	14.065939160497809	123707.18963078623	34891.64452264664	4570.229640035284	34186.43702578687	9642.323939766715	1721.6200231379134	37460.84463560676	10565.906887045985	602.8809737808716
46	2665.6174116960447	751.8401357829637	58.72692625333405	1333.5239131877988	376.12284270174877	29.11890090472661	1830.1173725205813	516.1877760547582	14.173226016230073	122090.36864483889	34435.61856102621	4519.108965940152	34128.22255265949	9625.904246788306	1766.2143232268236	37810.61102395955	10664.558474778254	621.1439376711704
47	2656.889854378633	749.3784948350219	58.54270519312262	1342.5671801580684	378.67349794642035	29.406845586143678	1840.594476952845	519.1428487314888	14.278258532984585	120479.60712435596	33981.30168856717	4468.141838631439	34067.19874965497	9608.692192116732	1810.6804997517518	38154.536542520116	10761.562664812796	639.424820567843
48	2647.877409968673	746.8365009329909	58.35227474357484	1351.48674945835	381.1892643409956	29.68846671200061	1850.9692516116615	522.0690592843966	14.381191014694561	118875.02017367173	33528.72637023559	4417.3299524138265	34003.52538115985	9590.732835571698	1855.0149057534798	38492.95303703006	10857.013052337592	657.7195758546369
49	2638.5775497995164	744.2134408319965	58.155592861821226	1360.2853787781412	383.67091965361124	29.96406479376459	1861.2428622922741	524.9667364678751	14.482162218803142	117276.7188805851	33077.92393823406	4366.675102998072	33937.3390857833	9572.064714577433	1899.2141048354354	38826.16367657319	10950.99514442401	676.0244197632982
50	2628.9873794973496	741.5084981447008	57.95260707816334	1368.9653059158718	386.1190950185544	30.233918919875503	1871.4157380636095	527.8360012458007	14.581296372071652	115684.8115442014	32628.924938293712	4316.179175047125	33868.75648063215	9552.720719691402	1943.2748412487806	39154.44506260572	11043.586954868508	694.3358095349136
51	2619.1037068384903	738.720772479644	57.743256371334546	1377.5282740731875	388.53428207032454	30.49828757162627	1881.487620549064	530.676780690792	14.678704122068458	114099.40464349397	32181.75940284081	4265.844132491851	33797.87683479732	9532.728848633515	1987.1940139539713	39478.04917792912	11134.859553890832	712.6504232113086
52	2608.923099081076	735.8492956109847	57.52747274477027	1385.9755544729856	390.9168393228772	30.75740941814016	1891.4576077278202	533.488820338009	14.77448342631321	112520.60360428861	31736.45706731222	4215.672011027964	33724.78437191083	9512.112855698597	2030.9686541091726	39797.205187067084	11224.877575921459	730.9651409344956
53	2598.441931663937	732.8930452134771	57.30518255673106	1394.3079665412506	393.2669978617554	31.011504086792694	1901.3241926659339	536.2716951089244	14.868720381164783	110948.51340925414	31293.047542193457	4165.664912333738	33649.55025343155	9490.892811121656	2074.5959055119365	40112.121098779826	11313.699688505514	749.2770276400117
54	2587.656429851181	729.8509566078892	57.07630764837223	1402.5258958997463	395.58486641878903	31.26077290626996	1911.0852976326864	539.024818933541	14.961489992696134	109383.23908538306	30851.560450504963	4115.824999648048	33572.234287176565	9469.085582951571	2118.073007586319	40422.98530072445	11401.379025146056	767.5833170379577
55	2576.562704638078	726.7219328879049	56.840766306517395	1410.6293104041715	397.87043589553446	31.505399620217087	1920.7383040613304	541.7474532005515	15.05285689195804	107824.8860956678	30412.025538268485	4066.1544944260227	33492.88639943567	9446.705252245863	2161.3972805643384	40729.96797558589	11487.963584716706	785.8813967831891
56	2565.1567840143603	723.5048537376571	56.59847409176411	1418.617774442893	400.1235833961213	31.745551070094148	1930.2800787943536	544.4387141595736	15.14287599717092	106273.5606556807	29974.472763793732	4016.6556738501986	33411.54790367074	9423.76347089433	2204.5661125595916	41033.22240736346	11573.496599893202	804.1687947433078
57	2553.4346404982643	720.1985831974836	56.34934455743891	1426.4904616905148	402.3440758243003	31.98137784642133	1939.7069970236346	547.0975793912086	15.231593125487056	104729.36999113517	29538.932370319853	3967.3308690222557	33328.25259420152	9400.269770081914	2247.576948272902	41332.88618590174	11658.016876885184	822.4431662798238
58	2541.3922157025163	716.8019765925916	56.09328988066222	1434.2461664908517	404.5315730939249	32.21301490806744	1949.0149623022135	549.7228934511716	15.31904555703071	103192.42254892444	29105.434945536086	3918.1824636972433	33243.02768931616	9376.231826283412	2290.427279106145	41629.08231719674	11741.559108592415	840.7022824641244
59	2529.025442566963	713.3138868036423	55.83022142324118	1441.883314026202	406.6856309971192	32.44058216962667	1958.1994239706216	552.3133727852215	15.4052625539524	101662.82817136032	28674.011470723442	3869.2128934509938	33155.89464483261	9351.655690720187	2333.114634491561	41921.920246487716	11824.154163162568	858.9440191557238
60	2516.330265787397	709.7331700286061	55.56005023716213	1449.399969414386	408.80570377002954	32.664185057248716	1967.2553923087746	554.8676100026059	15.490265837230034	100140.6982411797	28244.69336165203	3820.4246451939216	33066.86985620081	9326.545987380941	2375.6365742707053	42211.49680065785	11905.829349790483	877.166346875698
61	2503.3026608827367	706.0586911605965	55.28268752700465	1456.7938458617448	410.89114639232076	32.883915033548305	1976.1774516952723	557.3840775875128	15.574070023919129	98626.14580321095	27817.512502895606	3771.8202569620644	32975.96526470983	9300.906083996346	2417.9906819802854	42497.897056012385	11986.60866347048	895.3673214132585
62	2489.9386522700916	702.2893288859009	54.998045079562885	1464.062311989039	412.9412166533944	33.09985009243076	1984.9597720299173	559.8611311206811	15.656683027502224	97119.28566728438	27392.501276856317	3723.4023179300348	32883.188881193244	9274.738239744856	2460.1745589220095	42781.19513707832	12066.513010293695	913.5450751081195
63	2476.2343306567936	698.4239805893859	54.70603566926712	1471.2023984377256	414.95507701564554	33.312055224839725	1993.5961186524205	562.2970120768751	15.73810642391897	95620.23449594784	26969.69258850395	3675.17346860143	32788.545238759645	9248.043732940821	2502.1858189106815	43061.454951674925	12145.56041477081	931.6978087556707
64	2462.185870008202	694.4615671402632	54.40657344659033	1478.2108038562487	416.9317963028589	33.5205828565683	2002.0798609704416	564.6898502583426	15.818335785777933	94129.11087974528	26549.119886607463	3627.1364011407504	32692.03578447236	9220.822971503867	2544.0220836095073	43338.73086713628	12223.76621055713	949.8237840860373
65	2447.7895443080815	690.40103761937	54.09957431545224	1485.0839003595904	418.8703512400447	33.72547325938286	2010.403979993164	567.0376659195899	15.897360987162706	92646.03540218291	26130.81718205807	3579.2938598175733	32593.659218525987	9193.075588620295	2585.680978374274	43613.068332226045	12301.14321586033	967.9213167718679
66	2433.0417442932476	686.2413740392002	53.784956304655566	1491.817738550226	420.769627869575	33.926754936793856	2018.5610749522427	569.3383716347649	15.975166481351858	91171.13069600632	25714.819063741634	3531.648641538967	32493.41178828561	9164.80052567396	2627.1601285389947	43884.504448967935	12377.701894722211	985.9887699232041
67	2417.9389943146457	681.9815960996111	53.462639937571396	1498.4080521846774	422.62842286736566	34.12444498587613	2026.5433691799792	571.5897739555531	16.05173155367741	89704.52149201326	25301.160712305857	3484.203596450219	32391.287543540788	9135.996104238198	2668.4571560850454	44153.06849832238	12453.45050528304	1004.0245480310421
68	2402.4779694520807	677.6207660150786	53.1325486036042	1504.8502625669253	424.44544478202675	34.318549436595276	2034.3427154047408	573.7895749047165	16.12703055165203	88246.33466130693	24889.877912077416	3436.961628587152	32287.278558456987	9106.660088675135	2709.5696766439632	44418.78242336942	12528.395236060687	1022.0270913242202
69	2386.655512988544	673.1579934433863	52.794608934387256	1511.1394827479412	426.21931521933305	34.50906357014059	2041.9506006157005	575.9353733481729	16.201033094402902	86796.69925163733	24481.007061311593	3389.9256965657464	32181.375124962015	9076.789740678498	2750.4952967911017	44681.66127340804	12602.540331206525	1039.994870507094
70	2370.468654331753	668.5924405404568	52.448751187166394	1517.2705216093857	427.94856999403055	34.69597221780167	2049.3581506427795	578.0246662867581	16.273704263361687	85355.74651826768	24074.585180897808	3343.098814296686	32073.56592166657	9046.38186691614	2791.2316115934295	44941.7136121526	12675.88820563502	1057.9263818480729
71	2353.914627454538	663.9233271615301	52.09490963740641	1523.2378879090547	429.6316602708602	34.87925004195679	2056.5561345929996	580.0548501074986	16.34500477607601	83923.60994963095	23670.6499215957	3296.484051713857	31963.838161872023	9015.432860774314	2831.776202380026	45198.94189299593	12748.43955086474	1075.8201425915436
72	2336.9908899114885	659.1499362248811	51.733022982285874	1529.035794365824	431.26695371672736	35.0588618007694	2063.5349692811533	582.0232218332927	16.414891144929694	82500.42528789752	23269.23956983583	3250.0845355068677	31852.177723751396	8983.93873907411	2872.1266347084043	45453.3428041154	12820.193432353693	1093.6746866679773
73	2319.6956437746194	654.2717607013543	51.36303871174757	1534.6580053889224	432.8526915341716	35.23476237647543	2070.2845159726553	583.9269217695639	16.483315699281267	81086.32881910994	22870.39256524685	3203.903447859845	31738.570216751807	8951.895442962363	2912.2804573590056	45704.90793400956	12891.147477253637	1111.4885608328696
74	2302.0261876852956	649.2880385339458	50.984903751501584	1540.098366507498	434.3871378738942	35.40689747820691	2076.7947694685045	585.7631279745631	16.550226972349677	79681.46242270728	22474.148925742495	3157.94403044321	31622.998330011455	8919.298089555632	2952.2351992896142	45953.623047442765	12961.297670013464	1129.2603206591486
75	2283.9808033352374	644.1982852225221	50.598570428629344	1545.3502469192986	435.868422450462	35.575203724887565	2083.0551513361606	587.5288567152318	16.615569753875405	78285.96907851506	22080.54897887605	3112.2095847083538	31505.444354542917	8886.141684078926	2991.988368188126	46199.46927441479	13030.638688008878	1146.9885270427778
76	2265.558114422993	639.002112581178	50.203998498098116	1550.4066967608665	437.2945850271398	35.7396087521485	2089.0546963609922	589.221015215726	16.679285146424277	76899.99369070084	21689.633595236803	3066.703471977619	31385.889829770244	8852.421019630397	3031.537449239718	46442.423180656384	13099.163921219357	1164.6717429371538
77	2246.7570293005274	633.6992127292407	49.801155152235616	1555.2604935606455	438.66358847702725	35.90003138611222	2094.782108665904	590.8364174357207	16.741310651921673	75523.68334432584	21301.444260535758	3021.4291137653663	31264.31547740882	8818.130658678501	3070.879903909019	46682.45693994781	13166.865520886588	1182.3085302664836
78	2227.5767894372207	628.2893717501736	49.39001497796816	1559.9041559767875	439.9733226583208	36.05638184743907	2100.2257801167484	592.3717892623539	16.80158027222678	74157.18737188692	20916.0230943738	2976.389992238227	31140.7012282194	8783.264940607653	3110.0131687543667	46919.53853133167	13233.734455137579	1199.897447011386
79	2208.017008522796	622.7724807153623	48.97056022652077	1564.3299499788754	441.2216061582708	36.208561961672174	2105.373799752202	593.8237711703575	16.860024612409273	72800.65735690329	20533.41285125336	2931.5896507087505	31015.026275102347	8747.817996692998	3148.934654303607	47153.63193463756	13299.760564131404	1217.4370444624064
80	2188.0776998357896	617.1485434024142	48.54278126876812	1568.529894117683	442.40618777971173	36.35646536669894	2110.2139616805857	595.1889204495371	16.91657098211757	71454.24711206477	20153.65691441458	2887.0316940991765	30887.26913234259	8711.783766810207	3187.641744006708	47384.69731675467	13364.932612596664	1234.9258646345615
81	2167.759300742645	611.4176832052812	48.10667711984999	1572.4957657550524	443.5247482983571	36.49997771597669	2114.7337737545686	596.4637136516349	16.97114349421036	70118.11264324434	19776.79928568438	2842.7197893402986	30757.407695237387	8675.156016253371	3226.1317932705224	47612.69120727169	13429.23833937002	1252.3624378346142
82	2147.062697671125	605.5801501782114	47.662255987050536	1576.219108801659	444.5749026453844	36.63897687948206	2118.920467938003	597.6445495144769	17.023663161594694	68792.41210305052	19402.88457237511	2798.6576656846764	30625.41929882391	8637.928352299074	3264.40212857658	47837.566664127415	13492.66450411742	1269.7452803726667
83	2125.989251883757	599.6363283052576	47.20953582906547	1579.6912430370342	445.5542025362869	36.77333314537378	2122.761012696907	598.7277524570372	17.07404799389091	67477.30573489741	19031.95797150879	2754.849114919878	30491.28077592889	8600.09424057932	3302.450046681527	48059.273430605885	13555.196931614151	1287.0728924103055
84	2104.540825761524	593.586742913655	46.7485449240522	1582.9032749475928	446.46013952786967	36.902909425415416	2126.2421275055995	599.7095766710818	17.122213095691567	66172.9558074218	18664.06525131855	2711.2979914698203	30354.968515262914	8561.647021467139	3340.2728139001115	48277.758085214096	13616.820554017548	1304.3437559385018
85	2082.719809364263	587.4320681652273	46.279322444932696	1585.8461100284796	447.2901484881133	37.02756146696711	2129.350299502348	600.5862108190847	17.168070768120298	64879.52653857887	18299.25272983895	2668.0082123727143	30216.45852040526	8522.579926713437	3377.867665471471	48492.96418599594	13677.519451570526	1321.5563328795556
86	2060.529147115272	581.1731345828194	45.801919039995795	1588.5104665472254	448.0416114783457	37.147138074113876	2132.071802346526	601.3537833530867	17.211530615285785	63597.18400855045	17937.56725034068	2624.9837571236685	30075.726470516813	8482.886096571327	3415.231805010569	48704.83241078895	13737.27689216095	1338.7090633084658
87	2037.9723644774606	574.8109365743325	45.3163974164106	1590.8868908144786	448.71186206049083	37.26148134033528	2134.3927173623265	602.0083684784918	17.252499657127448	62326.09606052646	17579.056153344878	2582.228667369202	29932.747783576928	8442.55859763238	3452.3624040477166	48913.300694872494	13796.07537014531	1355.8003637901606
88	2015.0535944775718	568.3466399138985	44.82283292389654	1592.9657740380594	449.2981900509037	37.3704268950379	2136.2989570814348	602.5459927944986	17.29088245007804	61066.43218839441	17223.767244944745	2539.7470464400044	29787.497682900015	8401.590441588016	3489.2566016601722	49118.30436740466	13853.896644830902	1372.8286258300366
89	1991.7776039162356	561.7815891344278	44.32131413542724	1594.737370853409	449.7978467470421	37.47380416624137	2137.7762913145084	602.9626426477987	17.326581216920747	59818.36341035974	16871.748761158866	2497.543058707339	29639.95126765688	8359.974605120475	3525.9115042008652	49319.776288004156	13910.72177899897	1389.7922144362292
90	1968.1498190819386	555.1173147802215	43.81194342145403	1596.1918196307104	450.2080506552598	37.571436661706926	2138.810375890146	603.2542722386539	17.359495987186673	58582.06212751428	16523.049328039015	2455.6209287475667	29490.083588103487	8317.704051121576	3562.324185130256	49517.64698480085	13966.531177842218	1406.6894667929728
91	1944.176350767473	548.3555404628299	43.294837513725476	1597.3191646600744	450.52599374831664	37.663142270806546	2139.3867842020404	603.4168125190369	17.389524749415674	57357.70196636741	16177.7179172546	2413.9849402983914	29337.86972620296	8274.771751432716	3598.4916849583356	49711.844795251476	14021.304628682326	1423.5186910453128
