[EGFR]	[L_EGFR]	[L_EGFR_dimer]	[SOS]	[L_dpEGFR]	[pSOS]	[SOS_Grb2]	[Grb2]	[Dok]	[pDok]	[Crk]	[FRS2]	[Shc]	[pSOS_Grb2]	[Rap1_GDP]	[MEK]	[MKP3]	[pShc_dpEGFR]	[dpEGFR_c_Cbl]	[B_Raf_Rap1_GTP]	[pShc_dpEGFR_c_Cbl]	[pFRS2_dpEGFR_c_Cbl]	[Shc_dpEGFR]	[c_Cbl]	[RasGAP]	[c_Raf]	[B_Raf]	[ERK]	[PP2A]	[Ras_GDP]	[Rap1GAP]	[C3G]	[NGFR]	[pShc]	[pFRS2_dpEGFR]	[pTrkA_endo]	[MEK_ERK]	[pMEK_ERK]	[FRS2_dpEGFR_c_Cbl_ubiq]	[Crk_C3G_pFRS2_dpEGFR_c_Cbl]	[pShc_dpEGFR_c_Cbl_ubiq]	[Crk_C3G_pFRS2_dpEGFR]	[Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq]	[Grb2_SOS_pShc_dpEGFR_c_Cbl]	[Shc_dpEGFR_c_Cbl_ubiq]	[dpEGFR_c_Cbl_ubiq]	[proteasome]	[Grb2_SOS_pShc]	[Shc_dpEGFR_c_Cbl]	[Grb2_SOS_pShc_dpEGFR]	[pFRS2]	[FRS2_dpEGFR]	[pDok_RasGAP]	[pMEK]	[FRS2_dpEGFR_c_Cbl]	[pFRS2_dpEGFR_c_Cbl_ubiq]	[Ras_GTP]	[Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq]	[c_Raf_Ras_GTP]	[B_Raf_Ras_GTP]	[ppMEK]	[ppERK]	[pTrkA]	[Crk_C3G]	[Rap1_GTP]	[L_NGFR]	[ppMEK_ERK]	[dppERK]	[Shc_pTrkA]	[Shc_pTrkA_endo]	[pShc_pTrkA]	[pFRS2_pTrkA]	[FRS2_pTrkA]	[pShc_pTrkA_endo]	[FRS2_pTrkA_endo]	[pFRS2_pTrkA_endo]	[Crk_C3G_pFRS2_pTrkA_endo]	[Grb2_SOS_pShc_pTrkA]	[Crk_C3G_pFRS2_pTrkA]	[Grb2_SOS_pShc_pTrkA_endo]	[c_Raf_Ras_GTP_MEK]	[c_Raf_Ras_GTP_pMEK]	[c_Raf_Ras_GTP_MEK_ERK]	[c_Raf_Ras_GTP_pMEK_ERK]	[B_Raf_Ras_GTP_MEK]	[B_Raf_Ras_GTP_pMEK]	[B_Raf_Ras_GTP_MEK_ERK]	[B_Raf_Ras_GTP_pMEK_ERK]	[B_Raf_Rap1_GTP_MEK]	[B_Raf_Rap1_GTP_pMEK]	[B_Raf_Rap1_GTP_MEK_ERK]	[B_Raf_Rap1_GTP_pMEK_ERK]	[ppERK_MKP3]	[dppERK_MKP3]
0.3	0.0	0.0	0.1	0.0	0.0	0.0	1.0	0.3	0.0	1.0	1.0	1.0	0.0	0.2	0.68	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.1	0.5	0.2	0.26	0.24	0.1	0.012	0.5	0.061894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.19525443200537718	0.005981548321209655	8.912266274971251e-05	0.013096770053138527	0.00016513947423634978	0.003788164000169451	0.012385229255462971	0.916884934053308	0.1283243414392693	0.12877398725532643	0.5019630100670984	0.9798074747563669	0.8257140942545268	0.008365805853794392	0.1974384275886707	0.2232711864787323	0.0028801571919970913	0.004038954117482836	0.00012287085128016558	0.0006579221928286332	0.003770866658753916	0.00041333845516693547	0.0010776391205000288	0.46002541981343165	0.05709832869459567	0.47059140955406414	0.1858141790726661	0.0021421080861886597	0.24	0.058700108066678386	0.012	0.0019630100670981246	0.06189386981933859	0.08396733873251438	0.00043070037950462993	0.0	0.019662978083337584	0.013369467017871409	0.00045857225431491887	0.0009265856663480841	0.014017827077249056	0.0009244730735082676	0.008005555050120567	0.001317836896297005	0.004176735483710711	0.0005318498125861953	0.0013691120438422634	0.05167474459168611	0.000872513717827372	0.0013658942993309943	0.01155108427856809	0.00012774287330827834	0.04290167130540439	0.20212657783002388	0.0001034122323410949	0.0016661877052899438	0.00023383425838935729	0.0035904283252824187	0.007579180947353181	0.0029855539327218786	0.1868844967737102	0.02593578309843184	0.0	0.49259550286776294	3.3218712992016304e-05	0.0	0.002313539515958748	0.08321163006530807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010193288212201324	0.009446612656764372	0.0013429266142172271	0.0008465820153995261	0.004020663056340052	0.0037687902555302464	0.000547851464012323	0.0003346085203921108	0.0009221811341798656	0.0008334491472806958	6.508693885018407e-05	4.971428519785798e-05	0.00327359138647909	0.01184625142152385
0.12843197043038962	0.0048444200536340515	5.8460408920826324e-05	0.004563889505148294	0.00012427008332924634	0.010721614963523292	0.00590436532087174	0.9152855044686715	0.03801059742907488	0.19375859631162223	0.5019478606526527	0.9652878782645284	0.737112733479192	0.020304561553020257	0.19532763073764992	0.45488758493260883	0.003178097773726228	0.0035379541513182442	8.913189097879953e-05	0.0009357767002442358	0.003104786839970518	0.00030642466415577006	0.0007286954031700264	0.42926525834001444	0.03176919374069721	0.4898962525780993	0.19143765270375362	0.004133240405135989	0.24	0.08583642570488882	0.012	0.001947860652653272	0.061893743906548254	0.15628832778572194	0.00034100563054912595	0.0	0.05059149873308288	0.012586911373088826	0.0009076028490594792	0.0006905245478473303	0.03246847501771366	0.0007398478900988378	0.011879778663438652	0.0005527473689031124	0.007691094484587668	0.0010732282828218576	0.00670622366592632	0.0454562846377693	0.0005623641808888926	0.0006167579873253223	0.020222732553721277	9.540073041961032e-05	0.0682308062593028	0.11402078080724758	7.362354817858424e-05	0.003530262537810515	0.0001263472075811586	0.007804696783630585	0.001888500104369177	0.0007780318518623998	0.03012353546222005	0.023755363443413436	0.0	0.4888170701257696	4.35016317334789e-05	0.0	0.0027259026300805547	0.06937338734897486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006218612766511944	0.001100005415635789	0.0007355520231851348	0.00016107711219830732	0.0022890090742487632	0.0005477298294888271	0.00025547768668562193	6.323122334424595e-05	0.002657838638240726	0.00066749891949587	0.00029440685386854584	7.334651876703139e-05	0.0037665871533475205	0.01105531507292628
0.08609875477502552	0.0039591198529942695	3.904755485089369e-05	0.003928012880338215	8.707451188035389e-05	0.013127725108676297	0.0053059859853758365	0.9170557379890145	0.031009940177236385	0.19857786444756886	0.5019403340844348	0.9610922029381462	0.7301194859125665	0.0230926180658005	0.19498932239879468	0.4669472654779775	0.004428125314714268	0.0025100983660368624	6.064680478027116e-05	0.0009733366566973203	0.002122507948780664	0.00020926619635826618	0.0005067701285622626	0.41366826633841164	0.029587804624805297	0.4938019407296004	0.19261281395098845	0.00839543626631144	0.24	0.09133276968506235	0.012	0.0019403340844354755	0.06189362223437051	0.1571934121762879	0.00024186774601574638	0.0	0.10582644749371622	0.015419722710370502	0.0011440260779811942	0.00047116261207940676	0.0432302701083461	0.0005250133913887754	0.012902924462870705	0.0003373546298085708	0.009393317622453067	0.0013637028681278078	0.014667456343775247	0.04091423768391567	0.0003784797771571325	0.0003911411832141693	0.021531670836920674	6.67156482642666e-05	0.07041219537519473	0.0681162363665396	4.982714688450259e-05	0.004549999463743423	4.867300782088065e-05	0.010118247942217032	0.0012136994377526602	0.0004732712609669054	0.010786805569728932	0.01871476077000568	0.0	0.48694524196987904	4.398958891135112e-05	0.0	0.0019785844176727794	0.042319723499297066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003545169394320564	0.0005182593529518277	0.0008040117160943291	0.0001169193692799611	0.0013871329156797394	0.00020128936203245718	0.0003129692988842658	4.58351991542631e-05	0.0028420339803005637	0.0004154950970766157	0.0006420585840280224	9.376369419129523e-05	0.004133705888874106	0.009438168796411652
0.05855733014842893	0.0032571989566788956	2.6428744671370166e-05	0.004422349210488017	5.9916357411761584e-05	0.012877043448419447	0.006326210106007896	0.9172993926589075	0.0386443960637769	0.19145018062616964	0.5019373289161968	0.9618190938866482	0.7517941541534034	0.021860593476097107	0.1955008647157652	0.4399454023998554	0.006818352581508978	0.0016790553647158528	4.116749174723467e-05	0.0008663995060273484	0.001396855867528127	0.00014214479417767498	0.00035930411848980175	0.40726005574139484	0.030094576689946608	0.495201003434138	0.19366260864197024	0.01306310992779358	0.24	0.09328682934711839	0.012	0.0019373289161974596	0.061893504437282774	0.13173086834394865	0.00016699377571165433	0.0	0.1556535681578219	0.01761765730377429	0.001247557986806341	0.00031985567509980334	0.04814011818864798	0.00036244736851492643	0.013091105376065297	0.00025729545644489213	0.010121423770510719	0.0014929950554861812	0.023830477564409685	0.040862799271815374	0.00026441643376758816	0.00030260365466193136	0.019670918738078965	4.597961263888827e-05	0.06990542331005342	0.04991736525101082	3.38379986796233e-05	0.005014190216611628	3.7371129994720865e-05	0.011176979947031894	0.000932400523125361	0.00036452264126019175	0.006140398097966777	0.012920898146709164	0.0	0.4862033880931557	3.8546883230396636e-05	0.0	0.0017525435360917793	0.019348260579513617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025675988220105733	0.0002895605361281486	0.0009047961101007432	0.00010464057449689727	0.0010032513766878872	0.0001158623914536005	0.00035379603761230116	3.937051001140599e-05	0.002385265592862397	0.00027087068733309207	0.0008426408981724789	9.54117166089528e-05	0.004408248915202474	0.006773398503288578
0.0408732609767578	0.002715855471559324	1.83849873177928e-05	0.005583354689565334	4.142185146287151e-05	0.011306726567143002	0.008626876908847695	0.9168900812567083	0.05091379835543961	0.18033078484737564	0.5019371743679866	0.9647341610370781	0.7825555652601515	0.01882950040748683	0.19630789050198838	0.42082652221131084	0.011334578079939317	0.0011023065112299457	2.8341356921587428e-05	0.0007085129389463966	0.0009138103633608476	9.776686249831634e-05	0.00025816675353660865	0.40666581022687526	0.03124458320281535	0.4958527587633408	0.19471231730157876	0.01649812715791645	0.24	0.09419433429133266	0.012	0.0019371743679870886	0.0618933905006206	0.09994531551077979	0.00011521571390284068	0.0	0.18810645152309138	0.018081918790716404	0.00126614160863254	0.00021990642851728228	0.04913683386344957	0.0002499356846574322	0.01294118772201328	0.00021789097459582474	0.010245201278908076	0.0015181725809984249	0.03342171045806305	0.042237694042172	0.00018925903162637125	0.0002567686881759865	0.016725326475620955	3.1868487489811126e-05	0.06875541679718468	0.03970389199353031	2.3365233270853765e-05	0.005116786662565416	3.1663805823295507e-05	0.011419525805766141	0.000802178204148916	0.0003126404057907068	0.004355029475913647	0.008627338945814203	0.0	0.48617345771307185	3.1187465775726295e-05	0.0	0.0013145936192428113	0.008022001267273727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002093124488406325	0.00024384020499801826	0.0009375657143217896	7.053262478382867e-05	0.0008341695882501597	5.705997791610108e-05	0.0003800251366977872	4.28655575305984e-05	0.0018646202002664404	0.00017796651917844042	0.000827395623667567	8.242675017692337e-05	0.004344087818628339	0.0023213341014323733
0.029535578146328376	0.00229508270791133	1.3127524780690072e-05	0.007424996347535313	2.9161140721707603e-05	0.009275018848179873	0.012183924667599152	0.9167000151957153	0.06564303774357655	0.16714943387313436	0.5019386760476953	0.9683120535530095	0.8134391298364856	0.015195595691484725	0.19711303956327209	0.4077413137220439	0.012105301349279347	0.0007170655880928184	2.0034793485333935e-05	0.0005519882340786704	0.0005974640953243187	6.896403721590137e-05	0.00018905153455792343	0.40946250511078397	0.03279247161671102	0.4961145212254204	0.1956052376142175	0.018927625713294868	0.24	0.09455326196552931	0.012	0.0019386760476959076	0.06189328029983703	0.07121712883021164	8.068999135227702e-05	0.0	0.2094804533382848	0.017692315694185765	0.0012344901638266115	0.00015507759622804284	0.047774382586102344	0.0001748916995554238	0.012665628131136197	0.0002000405579346624	0.010005988576678974	0.0014815066743189655	0.04294425729604216	0.04282164401313256	0.00013932450734509356	0.00023315174299746815	0.013756730395105023	2.250939408758213e-05	0.06720752838328901	0.03388610330710719	1.658839996854916e-05	0.005003440024899895	2.9343882091638614e-05	0.011174564744750858	0.0007498579633055835	0.0002953390405905277	0.0030652676745476773	0.0038613366400154408	0.0	0.4865567899117696	2.4113428745326305e-05	0.0	0.001451490341443073	-0.0010475092711717286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019231127307473886	0.0001386182216309087	0.0009706124951105746	0.00010327736378484927	0.0007507029918729437	6.0143700665434604e-05	0.0003953456056346192	3.0384039036377964e-05	0.0014076903588336005	0.00011834107254349962	0.0007250369215780273	5.9790420948685253e-05	0.003392047332414592	0.002502651318306069
0.02225709639318309	0.0019839862265275433	9.8027607309379e-06	0.00986406025684276	2.121337566576327e-05	0.007539690386070261	0.01657319801727849	0.917403750642913	0.08167828290167749	0.15298995501015286	0.5019410670304377	0.9718261666751156	0.8408791664144106	0.012616095171157204	0.1977957495905016	0.4129845782389848	0.03459412160252815	0.00048192437156568095	1.4656669166579949e-05	0.0004204312325914573	0.0004049852789318131	5.030719108074582e-05	0.00014198775038346678	0.41409770410627905	0.034668237911830505	0.4964914016318619	0.19642622906206847	0.01881576788719176	0.24	0.09507747731680863	0.012	0.0019410670304385728	0.06189317371375596	0.049865245920536795	5.822932345102138e-05	0.0	0.2126247354697424	0.015407343019470936	0.0011751061675159549	0.00011307453585600176	0.04515606147508195	0.00012604370407267635	0.01229554340191662	0.00017792323440791278	0.009558242810223487	0.0014106560153967311	0.05210785790212302	0.04072869913378395	0.00010542981021464235	0.0002047903985427699	0.011194350482676614	1.6412616302980307e-05	0.06533176208816954	0.029899216868473386	1.2186975570521332e-05	0.0047699923912761675	2.6137002399982096e-05	0.010658129937081528	0.0006755565593975185	0.000267168796160938	0.0023912555314066384	-0.06489592937448777	0.0	0.487161684792551	1.826678422065993e-05	0.0	0.0009736581540019277	0.03571841759687052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017420806811240064	0.0001262078361382005	0.0008995951245781912	6.515816689985527e-05	0.0006879467470050536	5.0341684183902605e-05	0.0003560246049487455	2.63054803551461e-05	0.001085315297143719	7.842449098372576e-05	0.0005609987494930167	4.081385506569528e-05	-0.036876936874055743	0.020282815271527598
																																																																																													
																																																																																													
