	Pfr	Pi	Pr	S	V	Xa	Xi	Ya	Yi	preS	prepreS
0	10.0	0.0	0.0	0.0	30.0	0.0	6.0	0.9	0.0	0.0	200.0
1	9.753099120155614	0.003073401382973778	0.2438274784614153	0.0032381461226615267	34.42398458137136	0.01723959010178082	5.982760409898218	0.9	0.0	0.055492229497572466	199.94131058339815
2	9.512294244882131	0.012091042425333754	0.47561471269253874	0.04239087307267173	37.86923057786348	0.06333566774410744	5.9366643322558925	0.9	0.0	0.3938353726051532	199.55964464392378
3	9.277434863163624	0.026757521661843944	0.6958076151745376	0.18462704757012713	40.53375951960926	0.13078942372694594	5.869210576273055	0.9	0.0	1.1775302068927367	198.60839485381112
4	9.048374180240705	0.04678840130879216	0.9048374184505071	0.5036279822356888	42.15615087229862	0.21330792946586882	5.786692070534133	0.9	0.0	2.4681072651035367	196.917284582281
5	8.824969025729997	0.07190984563784722	1.1031211286321587	1.0609642994504482	40.386102241185846	0.3057195833044363	5.694280416695563	0.9	0.0	4.253219069516964	194.38483980436988
6	8.607079764137485	0.101858270836256	1.291061965026263	1.8964694935216808	34.30050098341746	0.4038635150262214	5.596136484973778	0.9	0.0	6.4689840871477235	190.9700791526468
7	8.394570207581772	0.13638000569579606	1.4690497867224352	3.0247984531538235	27.475468031502235	0.504466083296212	5.495533916703787	0.9	0.0	9.01873694371194	186.68318795109786
8	8.187307530672223	0.1752309628074887	1.6374615065203042	4.436168004403136	21.620981101587695	0.6050144473536656	5.39498555264632	0.9	0.0	11.788634494129674	181.57547569990436
9	7.9851621874888306	0.2181763199498631	1.7966614925613218	6.099774834393906	16.916720063082817	0.7036343502748431	5.296365649725142	0.9	0.0	14.66025670366788	175.72916689160272
10	7.7880078306117	0.2649902113683444	1.947001958019972	7.968744543983427	13.207245608361454	0.7989768304059709	5.201023169594014	0.9	0.0	17.520278013604052	169.2476174472546
