id	t_intern_ms	t_extern_ms	state_variables	parameters	status	error_message
{Bungay2003}_{Bungay2003}	248.88850000000247	251.56652927398682	74	110	0.0	
{Bungay2006}_{Bungay2006}	155.12849999999852	157.83405303955078	78	113	0.0	
{Bungay2006a}_{Bungay2006a}	92.3535	94.51568126678468	54	75	0.0	
{Eungdamrong2007}_{Eungdamrong2007}	0.0	183.33196640014648	46	119	-1.0	
{Froehlich2018}_{Froehlich2018}	761.9674999999988	833.0241441726685	1396	4704	0.0	
{Holzhutter2004}_{Holzhutter2004}	76.77499999999986	77.49903202056885	45	166	0.0	
{Hui2014}_{Hui2014}	21.458500000000104	21.93772792816162	65	113	0.0	
{Lai2014}_{Lai2014}	87.6685	88.3718729019165	195	27	0.0	
{Leber2015}_{Leber2015}	369.42299999999983	369.88341808319086	23	51	0.0	
{Levchenko2000a}_{Levchenko2000a}	33.463000000003966	37.03105449676513	86	300	0.0	
{Liu2011}_{Liu2011}	440.69549999999856	442.8980350494385	42	89	0.0	
{ODea2007}_{ODea2007}	12.040000000000026	12.346386909484865	24	70	0.0	
{Ouzounoglou2014}_{Ouzounoglou2014}	0.0	150.1009464263916	90	20	-1.0	
{Pathak2013}_{Pathak2013}	7.093499999999949	7.632136344909668	57	172	0.0	
{Pathak2013a}_{Pathak2013a}	5.424499999999975	5.989432334899902	52	176	0.0	
{Pritchard2002}_{Pritchard2002}	263.33199999999897	263.7989521026612	25	87	0.0	
{Proctor2010a}_{Proctor2010a}	0.0	324.3064880371094	136	83	-1.0	
{Proctor2013a}_{Proctor2013a}	0.0	108.05332660675049	75	131	-1.0	
{Qi2013a}_{Qi2013a}	0.0	338.6565446853637	136	83	-1.0	
{Sasagawa2005}_{Sasagawa2005}	300.00299999999737	300.98950862884516	99	234	0.0	
{Sengupta2015}_{Sengupta2015}	37.985000000000014	39.68966007232665	240	272	0.0	
{Singh2006}_{Singh2006}	0.0	104.06756401062012	68	105	-1.0	
{Sivakumar2011c}_{Sivakumar2011c}	21.04399999999989	21.384477615356445	50	56	0.0	
{Ueda2001}_{Ueda2001}	5.347999999999915	5.631804466247559	13	66	0.0	
{Ung2008}_{Ung2008}	0.0	329.56099510192865	194	313	-1.0	
{Yang2007}_{Yang2007}	0.0	71.7005729675293	25	54	-1.0	
{aguda1999_fig5c}_{model0_aguda1}	8.446499999997188	9.756326675415039	12	32	0.0	
{alexander2010_fig2-user}_{model1_alexander1}	2.4150000000008958	3.559112548828125	5	12	0.0	
