	D_1	E_1	RS_1	R_1	X_1	theta_1
0	0.2293382849590481	0.33532115839153487	1.4445983138861405	0.5804959317574815	10.873729690456024	0.4076967813655686
1	0.4049270298692974	0.11766601127683654	1.518669321561549	0.6481011079240928	6.912005522628854	0.3399499237293956
2	0.5327475245958689	0.29571700181075655	1.496311319444321	0.6196952474778963	1.6463826310070862	0.3768514229022304
3	0.5291426414037737	0.621405435542905	1.4297811555921156	0.49816170100845014	0.43971154440143745	0.4638928315459137
4	0.40371794515416193	1.0164104546354595	1.3486661665300248	0.34743005568415797	0.3103052095144232	0.5722259602358191
5	0.2663686487665886	1.3823902259962615	1.2794593634704257	0.262709219205585	0.3835467973888248	0.6545080174416098
6	0.18335099430020232	1.6488515339363512	1.2421445088343024	0.24755653559375373	0.5107144058447207	0.6854248671331021
7	0.14803297329534873	1.7647463836512307	1.2419586457559697	0.2770356264295282	0.6911263897162587	0.6662635459718649
8	0.14030216185084154	1.6863484985677302	1.2761429304001146	0.33779088503864335	0.9944869852968734	0.6081754234842962
9	0.154461547081092	1.3388948998914003	1.3403528429300193	0.4325966053797628	1.7998220279566117	0.5224560176816332
10	0.22004882798623204	0.4182765085454219	1.4351948320927874	0.5727764233137883	9.290142887001942	0.4139694355676194
11	0.3929062349328461	0.11192868221248846	1.5153723125495022	0.648946989830198	7.485537290594179	0.3392070245972741
12	0.5267803165985553	0.2799307115376062	1.4979215137406436	0.6258849476044867	1.8074138762355463	0.3713995188877606
13	0.5330086017127157	0.5977327552663068	1.4335923055601483	0.5096195999698984	0.4653087062777748	0.45586749834312074
14	0.41277227880464634	0.9914203614885999	1.3530600977284972	0.3565657523386982	0.30830178518944423	0.5641315833534966
15	0.2735030028558137	1.3615453589525137	1.2826300253876215	0.2664038007573173	0.37603734488965435	0.6492191880331738
16	0.1868945765823226	1.6361973646712304	1.2430445238006025	0.2472652438838249	0.5001991978319712	0.683814903538369
17	0.14924262654415188	1.7635383854133382	1.2404054954921617	0.27424017603147366	0.6755491220595069	0.6679493010776957
18	0.14006963719091878	1.7000983210693064	1.2723237295181375	0.3328797236009934	0.9647699148641021	0.6123990494676624
19	0.15244950586845119	1.3767307281220973	1.3344574392751065	0.4248042619137971	1.6946409699877782	0.5285894896686251
20	0.21115113016962153	0.5091898867711444	1.426694386173655	0.562738883839727	7.82668815629583	0.42202409925687645
21	0.38025984531607504	0.10598884394351671	1.512877316228467	0.647974648887775	8.186558851053752	0.33990876250887997
22	0.5204282993628527	0.26276476168176655	1.5008042101438075	0.6308439753049925	2.0119868411895143	0.36665562676726177
23	0.5374296432872903	0.571303242910178	1.4386895308950425	0.5210699109613559	0.5001584113631562	0.44823663765474364
24	0.42327786786578964	0.9631192063749289	1.3585819505724714	0.3663119162780617	0.30761422184818615	0.5562497847405696
25	0.2819541263371081	1.337599712276234	1.2866595892056962	0.27038935634730454	0.36860501528708195	0.6443092651442707
26	0.1911679875519872	1.6210046418866293	1.2445333444869573	0.24691838884985026	0.4896430802782944	0.6827919348938336
27	0.15078510298466208	1.7604512720893504	1.2392559100942655	0.2712132712513209	0.6601077268049292	0.6703200353444584
28	0.14000556718301493	1.712496280238225	1.2688017334906607	0.3276712283115306	0.9361246278809231	0.6173053791010594
29	0.15061400948520526	1.4128102684882293	1.3288255836823428	0.4167333939983118	1.6003185949069223	0.5353213322569437
30	0.20307390053649804	0.6023669449488045	1.4185271455536446	0.5518164729153762	6.558570843831233	0.43054554919426086
31	0.36720198439448626	0.10084320071526014	1.510083642887401	0.6461124864768409	8.957309133605017	0.34153457722270475
32	0.5133740812913677	0.24592199185463468	1.5038319920568277	0.6350725409480367	2.2470116224814625	0.36229367938781065
33	0.5413423799209871	0.5445134796122799	1.4440689707532752	0.5322859074718348	0.5422607666493977	0.4408199933253632
34	0.43403945349543616	0.9338657227235216	1.3644610448035213	0.376508719682644	0.30810729790752006	0.548309241019467
35	0.2909885117441489	1.3124535114277887	1.2910703311505953	0.27476604756919315	0.36139097744952814	0.6392643018565293
36	0.19584950223980008	1.6045479119901365	1.2463532936569466	0.24675026866297223	0.479244466344271	0.6816982460318017
37	0.15253259776282807	1.7561129771621147	1.238371355042052	0.26824878581812456	0.6450607908907159	0.6727013635032574
38	0.1400655340114462	1.7235659757616637	1.265491836737292	0.3225066657368287	0.9089430658479851	0.6222775567129573
39	0.14895757374419205	1.4466469031951261	1.323385802928219	0.40878630609789574	1.5165496832509913	0.5421266824946815
40	0.1958874860805646	0.6929288600494182	1.4106338236318665	0.5406040194053726	5.527490105154344	0.43908417536125693
41	0.35392364242788366	0.0968702893447611	1.506730089416874	0.6436089178333355	9.776578319749882	0.34394105512367196
42	0.5056642680963089	0.2298352494635565	1.5066919381142947	0.638727876278293	2.510035943785978	0.35825435089993873
43	0.5445178687385108	0.5180340141217228	1.449435680565246	0.5431547582992744	0.5916080866360622	0.4336123979785742
44	0.44472612574716464	0.9043265504886266	1.3704518590325183	0.3870772529803568	0.30986805612954244	0.540292133872089
45	0.3004024835487484	1.286646659147874	1.2956974686192468	0.27955735405566645	0.35446506310238735	0.6339848347362697
46	0.20085815655712977	1.5871899573142478	1.2484090666175844	0.2468289352738097	0.46907374828420373	0.6803767787468409
47	0.1544573894698162	1.7506985002608593	1.237698828518024	0.2654316128085552	0.6304794122597687	0.6749166221722428
48	0.1402399490946129	1.7333274878401068	1.2623628655127634	0.31748034797717223	0.88320792454351	0.6271452257531973
49	0.14747059573041296	1.4782784402307938	1.3181094345449156	0.40105532925250253	1.4417488175130493	0.5488633010930184
50	0.1895070730898047	0.7788525617835824	1.4029717491254994	0.5293181599394989	4.707959308280851	0.44753085957238103
51	0.3404396522952726	0.09446181206466935	1.5027099913244752	0.6404861944796949	10.629021411425374	0.3471251223328611
52	0.49728488180380426	0.21459748091729022	1.509293209123694	0.6418761541629134	2.802051644204462	0.35451634790456854
53	0.5468513656299574	0.49205431948489975	1.4547220207641214	0.5536229644931464	0.6488199174392729	0.42659548677844206
54	0.4551954736298519	0.8746857987548017	1.376500953575609	0.3979836385220614	0.31302288350236585	0.5321878268209149
55	0.31012633578473237	1.2603274240147375	1.3005113413326066	0.2847790071932498	0.34784632743252897	0.6284333841860211
56	0.20617783863416242	1.5690370361597403	1.2506900423991614	0.24717820250635497	0.45912811899678724	0.6787756672415494
57	0.1565557400971071	1.7442755720082739	1.2372351994982045	0.26278171436649017	0.6163389974624252	0.6769146041370846
58	0.14052473112903574	1.7418258384999794	1.2594130530662582	0.31260831889530283	0.8588095547470112	0.6318650878780199
59	0.14614167174263734	1.5077881317214212	1.3129939915058262	0.3935594169786348	1.3746973949813486	0.555495935246245
60	0.1838514705935182	0.8589043506927829	1.3955408112918988	0.5181232515589185	4.064692153858896	0.4558460657321712
61	0.3268650157038244	0.09410230539367438	1.498003858650994	0.6367319944402182	11.493499403092	0.35109793410104745
62	0.4883330854487041	0.2002208407919217	1.5115873809000127	0.644547974217787	3.125208019830276	0.35110641264315945
63	0.5483619319515253	0.46664816932765635	1.4598827589563148	0.5636372447625771	0.7148409491591673	0.41979571165366875
64	0.46540269964666564	0.8450082647359957	1.3825606343904224	0.4091914039167344	0.3177778599204522	0.5240325952367717
