	ACA	ACA0	ADP	AMP	ATP	DHAP	DHAPCN	DPG	EtOH	EtOH0	F6P	FBP	G6P	GAP	Glc	Glc0	Glyc	Glyc0	HCN	HCN0	NAD	NADH	OAc	OAc0	PEP	Pyr	PyrCN	glycogen	lacto
0	0.0	0.0	1.5	0.33	2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	5.0	0.75	0.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	0.00740638293239959	0.0009185335528414504	0.654186338624358	3.2346062175089396	0.04120744386669136	1.6823316254155178	0.06162937332171912	4.1880848754085974e-05	0.41658895807199275	0.03394800576537923	0.08939273090787778	1.9080441046446142	0.7305540469433364	0.08819214558311288	4.632086004275854	23.80053713512676	1.2532433680740758	0.009936862285004558	4.903712366663497	4.911346849311603	0.23596524060403656	0.7440347593959602	4.815658372517244e-05	4.0474769728614805e-06	0.008889781026116603	1.5363265718244332	0.03905728277854151	0.18600277573271667	1.8456013775296998e-05
2	0.018202914031053903	0.003182926695085838	1.085093336088443	2.709834821208763	0.1350718427027803	2.405043952622207	0.15949307349957473	5.591562104678916e-05	1.093230709772118	0.13279584970799638	0.15575043075081343	3.7207248922191103	1.3207766326806096	0.11837565789355242	3.0210537123102528	23.67570169553011	2.2296113810777043	0.04009398480307515	4.8915466865433554	4.904313845769168	0.3172686905006526	0.6627313094993443	0.0001706055014597707	1.794215720288028e-05	0.01711202273623676	2.9639612700357274	0.1384029839346598	0.2988374896462827	0.0001090352918159983
3	0.030784347089187234	0.007423212245748652	1.7546140787162132	1.5666686583900675	0.608717262893706	3.3198732399080484	0.29906648993574036	7.880492387044839e-05	2.0113147613323337	0.3373038386848686	0.2419995705239742	6.659047783064842	2.097761155786944	0.15188701789328934	0.4354193475999455	23.461532264502374	3.131571115902715	0.08572133753405524	4.8754780736802195	4.895210225430262	0.38065143105803767	0.599348568941958	0.00038445539038948	5.498421444532227e-05	0.026550783458976383	4.951311345461355	0.3133335419809463	1.1218444887680636	0.0003545519173889588
4	0.03585925506971903	0.012284073935434587	1.812754769215706	0.7328737229393029	1.3843715078449779	3.7466206378257176	0.47223035628570764	0.00013224506911310764	2.5854075519172968	0.6185242602044797	0.24946729234826182	8.205808082657315	2.135631873508137	0.16565913762228499	0.15293500586763348	23.16763312041558	3.824806480050234	0.14477716381320996	4.857182709520144	4.883677864155475	0.4201374905015993	0.5598625094983966	0.0005433492061663246	0.00011326937593828262	0.030606319136221027	7.35956760698676	0.5874700497881502	4.106401844638	0.000823768685528664
5	0.045957398363128864	0.017274427774461316	0.8850932841645798	0.08167623564388857	2.9632304801915237	2.674571307993389	0.6402574114236117	0.0005274921356061141	3.3285011802868363	0.9461930803940913	0.41346770208296046	3.717950246702151	3.202382559189709	0.10361476020462686	0.028393301311612204	22.87957119855706	3.668012274459874	0.2094695326495996	4.84244203220808	4.870323060569348	0.7151674707489497	0.2648325292510448	0.0010512355204582383	0.00019860933231709372	0.036046291252009637	8.84320516589626	0.9578626892406822	11.41919090190182	0.001520529618565644
6	0.037555288203875443	0.0273054626620485	1.856027579489051	0.9081898449686482	1.1657825755422937	1.6683224661923224	0.7098216512344008	0.00010558312903708368	3.34229422291319	1.2918121371719173	0.24678498358372544	1.607154069689082	2.125983306855965	0.06891088896373558	0.16861746533916103	22.606974204020712	1.9871163141797015	0.25198107175998646	4.836915884951584	4.8583786478443045	0.6641072716187846	0.3158927283812099	0.0013717621816130544	0.0004866649574960913	0.027494108964668248	7.54859972585724	1.3118522465901192	20.15494606119607	0.0026075808563541933
7	0.037848317311215005	0.028148811934885068	1.837663744099371	0.8159458802113237	1.2763903756892947	2.5464006245346957	0.8123966508883599	0.00012015499922716629	3.6691696688547637	1.6034990937298974	0.24585011425247189	3.7370182060243278	2.1115867159368613	0.1086436380544612	0.16521126739171194	22.306928837106614	2.3682070683142893	0.28410099877797035	4.820514851990596	4.845959930255476	0.5307370698834029	0.449262930116591	0.0011799723068703903	0.0005875474145264541	0.02952491775587676	8.324976449375612	1.659194246665395	23.538128924497883	0.003915672583653384
8	0.04087404058120068	0.02916631232865207	1.665181821719383	0.47918691831612537	1.7856312599644806	2.6441622677773133	0.937815303862292	0.00017418300095440548	4.128679155704887	1.928677119353777	0.2768796408627051	3.9152816931043106	2.322878750130463	0.10965893714217839	0.09446091098696147	22.00672237172002	2.8051987797337397	0.324464580888403	4.8041485617244115	4.832390423149374	0.5707791444220232	0.40922085557796944	0.0013463831922335423	0.0006812960427979882	0.03160204953259974	9.403757011927386	2.0498895530438954	28.170298165156666	0.005262081667353574
9	0.06823453345716499	0.03155059984927076	1.5583932056970236	0.37193955853729194	1.999667235765674	1.0801777028844377	1.0309540012080618	0.00018522742338098283	4.61874330112758	2.281986531666173	0.33344645893360214	0.6042662491197089	2.764472997293151	0.03747162286510645	0.054418506314000414	21.726959249672955	2.0981440435288583	0.36403027533128024	4.795547249914156	4.81882378294103	0.9390836643672666	0.040916335632725724	0.002395405898246462	0.0008218161459124893	0.029072455384834127	8.82710024012656	2.4618809129451065	36.19457688278561	0.006670860795392826
