[CRP]	[PC]	[PC/CRP]	[C4]	[C4a]	[C4b]	[C2]	[C1]	[PC/CRP/C1]	[C2a]	[C2b]	[C4b/C2a]	[C3]	[C3a]	[C3b]	[dC3b]	[MASP]	[dC4b/C2a]	[GlcNac]	[GlcNac/LF]	[LF]	[GlcNac/LF/MASP]	[PC/CRP/LF]	[PC/CRP/LF/MASP]	[GlcNac/LF/CRP]	[GlcNac/LF/CRP/C1]	[C4BP]	[C4BP/PC/CRP]	[C4BP/GlcNac/LF/CRP]	[iC4b/C2a]	[C4BP/C4b]	[C4b/C2a/C4BP]	[dC4b/C2a/C4BP]	[PC/CRP/LF/C1]	[C4BP/PC/CRP/LF]	[GlcNac/LF/CRP/MASP]	[PC/CRP/LF/C1/MASP]	[GlcNac/LF/C1/MASP]	[GlcNac/HF]	[HF]	[GlcNac/HF/MASP]	[X]
2.0	0.0327796	0.0	770.0	0.0	0.0	310.0	2470.0	0.0	0.0	0.0	0.0	4650.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005
1.9781669321450994	0.01094653214510195	8.263474126003766e-06	769.9966408798908	0.003359120109749268	2.28733318174831e-05	309.99680242415326	2469.9997181494623	0.0002816368192338293	0.0031975442316620334	0.0031975758461198355	1.5798976394147993e-10	4649.9999999983	1.7153917367935693e-09	5.470325394418578e-10	1.841854443834159e-10	6.799999866162147	4.7039141263640845e-12	0.0	0.0	19.9999997797845	0.0	5.692461677743735e-09	8.107036807306409e-10	0.0	0.0	258.20150987835507	0.021542947346007174	0.0	9.897097527755933e-09	0.0033362151634739844	2.092299602523528e-08	6.022839643404034e-10	8.068519757306281e-08	0.0	0.0	1.3302716818063826e-07	0.0	0.0	0.0	0.0	0.0005
1.9709034788854736	0.0036830788854806595	8.65384597817909e-06	769.9861197782631	0.01388022173637044	9.071944111226336e-05	309.9867940973225	2469.9994168805556	0.0005826659612670193	0.013205148305101928	0.013205902677265586	2.7261601590798814e-09	4649.999999941421	5.8606522027412755e-08	1.164360748580001e-08	4.350199678603814e-09	6.799999695886349	1.449125707975172e-10	0.0	0.0	19.999999539570027	0.0	6.008975389559146e-09	9.497815366934793e-10	0.0	0.0	256.4227186238717	0.028504740877276766	0.0	3.361823506629741e-07	0.013788747923094542	3.9380498601934435e-07	2.0509757966846534e-08	1.5030735804542796e-07	0.0	0.0	3.031638825522192e-07	0.0	0.0	0.0	0.0	0.0005
1.9684634179145777	0.0012430179145805698	8.773848692216406e-06	769.9682131764167	0.0317868235822589	0.00020570964292463784	309.9697644545026	2469.9991137915426	0.0008855084510485819	0.030230545340051807	0.030235545496702234	1.4497173915674062e-08	4649.999999533029	4.669968429137632e-07	6.725155603148972e-08	2.604077155794683e-08	6.799999519992403	1.1139408725295259e-09	0.0	0.0	19.999999292800467	0.0	6.136270261244989e-09	1.0669265061100803e-09	0.0	0.0	254.65355639004136	0.030641592586084364	0.0	2.6633507991730926e-06	0.03157611378268381	2.1503929073060965e-06	1.6280164299368363e-07	2.2105571453360417e-07	0.0	0.0	4.789406831158972e-07	0.0	0.0	0.0	0.0	0.0005
1.9676410329095442	0.00042063290954916894	8.801265229948131e-06	769.9429629434013	0.05703705659661268	0.0003684644716655327	309.9457549413031	2469.9988149291253	0.0011841224166859459	0.05422563024230091	0.054245058695226424	4.733458751839497e-08	4649.999997964427	2.035611006612746e-06	2.2945030411723875e-07	9.04560755854142e-08	6.799999342459755	4.772159739550382e-09	0.0	0.0	19.99999904417941	0.0	6.198650005050279e-09	1.1763743911335206e-09	0.0	0.0	252.89080582896707	0.031165087587882546	0.0	1.1542280817350028e-05	0.05664916367202167	7.092407038472739e-06	7.067859946080642e-07	2.920817534452903e-07	0.0	0.0	6.5636387469594e-07	0.0	0.0	0.0	0.0	0.0005
1.967363554579315	0.00014315457932357188	8.79802538646205e-06	769.9104997646614	0.08950023533610575	0.0005790503982837594	309.9148917023183	2469.9985222314895	0.001476571317650858	0.08505221083237895	0.08510829768053343	1.1815840662662766e-07	4649.99999363529	6.364745659296851e-06	5.885777468207477e-07	2.345435287732111e-07	6.799999164634872	1.4779197720633027e-08	0.0	0.0	19.999998795296662	0.0	6.239452612419387e-09	1.2831170538204649e-09	0.0	0.0	251.13349213740622	0.03114987137419129	0.0	3.588024069255926e-05	0.0888650980896676	1.7763864671922237e-05	2.20076986545402e-06	3.630988519269482e-07	0.0	0.0	8.340820263851729e-07	0.0	0.0	0.0	0.0	0.0005
1.967269895227779	4.9495227790248584e-05	8.785331884024277e-06	769.870981392019	0.1290186079772693	0.00083732389156624	309.8773268725335	2469.998236221279	0.0017623330378270542	0.12253924877572145	0.1226731274663321	2.488500771491306e-07	4649.999983878233	1.61218159831155e-05	1.262720742879509e-06	5.067919036961132e-07	6.799998986957468	3.722732604491818e-08	0.0	0.0	19.999998546666507	0.0	6.27352460311442e-09	1.3888773730458791e-09	0.0	0.0	249.3813898737711	0.030957533068876553	0.0	9.035657935633958e-05	0.1280474053950924	3.7408833528131694e-05	5.551015309122608e-06	4.340175497493403e-07	0.0	0.0	1.0116536705436432e-06	0.0	0.0	0.0	0.0	0.0005
1.9672382762694423	1.7876269455943953e-05	8.770391695163586e-06	769.8245715153404	0.1754284846566241	0.0011430433112794413	309.8332184740401	2469.9979569411357	0.0020413650906845574	0.16650158992700181	0.16678152595934795	4.6612720027478497e-07	4649.999964689278	3.5310773551149126e-05	2.3970484418582036e-06	9.669568294474983e-07	6.799998809557452	8.127055662277239e-08	0.0	0.0	19.99999829843641	0.0	6.305917901874364e-09	1.4942529477217636e-09	0.0	0.0	247.63452686687717	0.03070988668439326	0.0	0.000196751555218853	0.1740055053129987	6.99261616149466e-05	1.2106004108143727e-05	5.04815290278016e-07	0.0	0.0	1.188948310090969e-06	0.0	0.0	0.0	0.0	0.0005
1.967227600064912	7.200064927919263e-06	8.755637174770105e-06	769.7714326412273	0.22856735877023038	0.0014959004823466133	309.78272362590354	2469.9976842738993	0.0023137846616604514	0.21674548133851165	0.21727637409674755	8.013982122499541e-07	4649.999930465929	6.95341339398199e-05	4.163011063150121e-06	1.6857311504866826e-06	6.7999986324595625	1.5974611643953586e-07	0.0	0.0	19.999998050629298	0.0	6.33834254082126e-09	1.5994570647345007e-09	0.0	0.0	245.89301836469215	0.030447910265343922	0.0	0.00038518333059184566	0.2265405655296485	0.00011982149528785902	2.373558935100085e-05	5.754921043114352e-07	0.0	0.0	1.3659409892064605e-06	0.0	0.0	0.0	0.0	0.0005
1.9672239939526595	3.5939526768347002e-06	8.74187587198567e-06	769.7117237539511	0.2882762460436939	0.0018955248794112005	309.72599630037416	2469.9974180516265	0.0025797596721118285	0.27306965013190876	0.27400369962433246	1.290580069358113e-06	4649.999873754102	0.00012624598358541064	6.7573547725692186e-06	2.7443399472157087e-06	6.799998455653173	2.8978401068134894e-07	0.0	0.0	19.99999780322649	0.0	6.371371161308127e-09	1.7045719710636655e-09	0.0	0.0	244.1570119053854	0.030185307725594742	0.0	0.0006952465074055446	0.28544667167185916	0.00019215538726131588	4.2904496601995055e-05	6.460555433330852e-07	0.0	0.0	1.5426422584020967e-06	0.0	0.0	0.0	0.0	0.0005
1.9672227748112388	2.3748112600678358e-06	8.729362975886275e-06	769.6455996026896	0.35440039730338974	0.0023414786939378435	309.6631866261452	2469.9971580926	0.0028394718036843045	0.33526495416440727	0.33681337385304483	1.9738701922943572e-06	4649.999785006256	0.00021499384064024553	1.0400905292524437e-05	4.23404035764715e-06	6.79999827911602	4.933990730833065e-07	0.0	0.0	19.999997556195495	0.0	6.405189641717566e-09	1.8096351287225868e-09	0.0	0.0	242.42666941571957	0.029926580217348602	0.0	0.0011770433497386087	0.35051049892081415	0.0002924864983217077	7.27394826204952e-05	7.16515558932143e-07	0.0	0.0	1.7190743477770947e-06	0.0	0.0	0.0	0.0	0.0005
1.967222361672557	1.9616725786238457e-06	8.718166048947856e-06	769.5732105401476	0.4267894598437295	0.0028332491075302043	309.5944407169869	2469.9969042138437	0.003093104008080119	0.40311363800605887	0.40555928300984373	2.895478248137539e-06	4649.9996523532645	0.00034764684929400113	1.5337082884299432e-05	6.255510512911053e-06	6.799998102822278	7.980587573526982e-07	0.0	0.0	19.999997309499857	0.0	6.43985238805037e-09	1.9146685537837767e-09	0.0	0.0	240.70216178406486	0.02967312565293979	0.0	0.0018920973011653422	0.4215105657324114	0.00042680923558046724	0.00011708934454710507	7.868827634742388e-07	0.0	0.0	1.8952630684730653e-06	0.0	0.0	0.0	0.0	0.0005
