[CRP]	[PC]	[PC/CRP]	[C4]	[C4a]	[C4b]	[C2]	[C1]	[PC/CRP/C1]	[C2a]	[C2b]	[C4b/C2a]	[C3]	[C3a]	[C3b]	[dC3b]	[MASP]	[dC4b/C2a]	[GlcNac]	[GlcNac/LF]	[LF]	[GlcNac/LF/MASP]	[PC/CRP/LF]	[PC/CRP/LF/MASP]	[GlcNac/LF/CRP]	[GlcNac/LF/CRP/C1]	[C4BP]	[C4BP/PC/CRP]	[C4BP/GlcNac/LF/CRP]	[iC4b/C2a]	[C4BP/C4b]	[C4b/C2a/C4BP]	[dC4b/C2a/C4BP]	[PC/CRP/LF/C1]	[C4BP/PC/CRP/LF]	[GlcNac/LF/CRP/MASP]	[PC/CRP/LF/C1/MASP]	[GlcNac/LF/C1/MASP]	[GlcNac/HF]	[HF]	[GlcNac/HF/MASP]	[X]
2.0	0.0327796	0.0	770.0	0.0	0.0	310.0	2470.0	0.0	0.0	0.0	0.0	4650.0	0.0	0.0	0.0	6.8	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005
1.9781669321521531	0.010946532152152647	8.263474125605891e-06	769.9966408798911	0.0033591201095493103	2.2873331719565017e-05	309.9968024241538	2469.999718149467	0.0002816368192448359	0.0031975442314126114	0.003197575845931501	1.5809298339048063e-10	4649.999999998286	1.7153920138276208e-09	5.470308624551268e-10	1.8418509067505128e-10	6.799999866162135	4.703532917276392e-12	0.0	0.0	19.999999779784453	0.0	5.692461677443031e-09	8.107036807202997e-10	0.0	0.0	258.20150987836325	0.021542947338945698	0.0	9.897093376195351e-09	0.0033362151633108566	2.0922957957483374e-08	6.022844267859332e-10	8.068519753719185e-08	0.0	0.0	1.3302716822519683e-07	0.0	0.0	0.0	0.0	0.0005
1.9709034789006161	0.0036830789006168235	8.653845977294588e-06	769.9861197782637	0.01388022173623964	9.071944120444936e-05	309.9867940973223	2469.9994168805642	0.0005826659612908889	0.013205148305045508	0.01320590267714564	2.72606116140991e-09	4649.999999941393	5.860652797583917e-08	1.1643608739066214e-08	4.350199896767685e-09	6.799999695886343	1.4491296787768824e-10	0.0	0.0	19.999999539570002	0.0	6.008975388940765e-09	9.497815366210785e-10	0.0	0.0	256.4227186238897	0.028504740862117354	0.0	3.361823481060344e-07	0.01378874792293507	3.938050218826559e-07	2.050975964265489e-08	1.503073580480132e-07	0.0	0.0	3.0316388256870133e-07	0.0	0.0	0.0	0.0	0.0005
1.9684634179596552	0.0012430179596570727	8.773848689538098e-06	769.968213176415	0.03178682358518712	0.00020570964275796167	309.96976445449934	2469.999113791548	0.000885508451125019	0.03023054534291968	0.03023554549953223	1.4497372691015454e-08	4649.9999995330045	4.6699681920534973e-07	6.725155316553117e-08	2.604077086019983e-08	6.799999519992394	1.11394012668762e-09	0.0	0.0	19.999999292800407	0.0	6.136270259371766e-09	1.0669265058916294e-09	0.0	0.0	254.65355639008732	0.03064159254093381	0.0	2.6633506535580526e-06	0.03157611378581667	2.150392824903885e-06	1.6280163546414709e-07	2.2105571454392375e-07	0.0	0.0	4.789406831688549e-07	0.0	0.0	0.0	0.0	0.0005
1.9676410329637526	0.0004206329637552868	8.801265226700724e-06	769.9429629433887	0.05703705661169679	0.0003684644717744583	309.94575494128884	2469.998814929132	0.0011841224167635296	0.054225630257712	0.05424505870975063	4.7334579071179224e-08	4649.999997964386	2.035610870924517e-06	2.2945030242037e-07	9.045607470179495e-08	6.799999342459755	4.772159480208259e-09	0.0	0.0	19.999999044179358	0.0	6.198650002776488e-09	1.1763743908664647e-09	0.0	0.0	252.89080582901184	0.0311650875336018	0.0	1.1542280005801954e-05	0.05664916368788377	7.092407020076339e-06	7.067859486096574e-07	2.920817534566851e-07	0.0	0.0	6.563638747576691e-07	0.0	0.0	0.0	0.0	0.0005
1.967363554619007	0.00014315461900951565	8.798025384075905e-06	769.9104997646291	0.08950023537118283	0.0005790503984793268	309.9148917022841	2469.9985222314954	0.001476571317673755	0.0850522108689363	0.0851082977143158	1.1815845212497776e-07	4649.999993635254	6.364745202728777e-06	5.885777405597249e-07	2.3454352602900552e-07	6.799999164634857	1.4779196574402328e-08	0.0	0.0	19.99999879529657	0.0	6.2394526107462326e-09	1.2831170536199358e-09	0.0	0.0	251.1334921374192	0.031149871334484575	0.0	3.5880238092659956e-05	0.08886509812732417	1.776386461297068e-05	2.200769712779391e-06	3.6309885193256525e-07	0.0	0.0	8.34082026423697e-07	0.0	0.0	0.0	0.0	0.0005
1.9672698952565713	4.949525657418732e-05	8.785331882300909e-06	769.870981391948	0.12901860805216672	0.0008373238922801283	309.8773268724597	2469.9982362212854	0.0017623330377783944	0.12253924885660039	0.12267312753855124	2.4884987152721116e-07	4649.999983878188	1.6121814530304117e-05	1.2627207375238549e-06	5.067918995704675e-07	6.799998986957453	3.722732376533965e-08	0.0	0.0	19.999998546666404	0.0	6.2735246019021625e-09	1.3888773728940483e-09	0.0	0.0	249.38138987373708	0.03095753304014278	0.0	9.035657136885634e-05	0.12804740547793592	3.740883357046741e-05	5.551014827111463e-06	4.340175497488832e-07	0.0	0.0	1.0116536705602304e-06	0.0	0.0	0.0	0.0	0.0005
1.967238276284394	1.7876284397491146e-05	8.77039169429238e-06	769.8245715152304	0.17542848476978204	0.0011430433121140185	309.83321847392966	2469.9979569411394	0.0020413650905606435	0.1665015900530733	0.16678152606858346	4.661272006089661e-07	4649.999964689234	3.531077065868269e-05	2.3970484305763583e-06	9.669568233511494e-07	6.799998809557439	8.127055050987945e-08	0.0	0.0	19.999998298436267	0.0	6.305917901256801e-09	1.49425294763446e-09	0.0	0.0	247.63452686679287	0.030709886669576317	0.0	0.00019675153950008575	0.17400550544215826	6.992616149806233e-05	1.2106003163056665e-05	5.048152902708719e-07	0.0	0.0	1.1889483100821187e-06	0.0	0.0	0.0	0.0	0.0005
1.9672276000713949	7.200071398582348e-06	8.755637174426055e-06	769.7714326410927	0.228567358907612	0.0014959004830378145	309.78272362576854	2469.997684273901	0.0023137846614896197	0.2167454814954485	0.21727637422949606	8.013985930567539e-07	4649.999930465874	6.953412964706387e-05	4.163011056327414e-06	1.6857311474144382e-06	6.799998632459557	1.5974610602737456e-07	0.0	0.0	19.999998050629138	0.0	6.338342540571612e-09	1.5994570646871806e-09	0.0	0.0	245.89301836457525	0.03044791025904423	0.0	0.00038518330754572867	0.22654056569052702	0.00011982149522579676	2.3735587973759537e-05	5.754921043001828e-07	0.0	0.0	1.3659409891819396e-06	0.0	0.0	0.0	0.0	0.0005
1.9672239939554432	3.5939554467589608e-06	8.741875871880234e-06	769.7117237537913	0.28827624620874104	0.0018955248808038944	309.72599630021404	2469.997418051626	0.002579759671899751	0.27306965032654695	0.2740036997839777	1.290579972401568e-06	4649.999873754026	0.0001262459773961618	6.75735477600833e-06	2.744339947639786e-06	6.799998455653173	2.89783998239545e-07	0.0	0.0	19.999997803226293	0.0	6.371371161224149e-09	1.7045719710327593e-09	0.0	0.0	244.15701190523603	0.030185307723036733	0.0	0.0006952464743670461	0.2854466718705065	0.0001921553874771468	4.2904494646601614e-05	6.460555433188838e-07	0.0	0.0	1.5426422583677657e-06	0.0	0.0	0.0	0.0	0.0005
