	Inh	Inh_T1	T1	T1_alpha	T2	T2_beta	T3	T3_Inh	alpha	alpha_T1	alpha_T1_alpha	alpha_T2	alpha_T2_beta	alpha_alpha_T1	alpha_beta_T2	beta	beta_Inh_T3	beta_T3	beta_T3_Inh
0	0.8765878662192313	34.89964881909133	3.596051322746945	0.0011094671560941253	3.865553992809926	0.02086758641027952	1.0374981228653006	36.820879031814336	0.02142854015416675	0.00020614207941934461	0.00045187298758547897	0.00018192407549847257	0.0005586398682761153	0.0025323759386203532	0.0028378568360228665	0.14164503166613582	0.41093539441406224	0.00016702345791911005	0.23052042744836515
1	0.6990972187026221	34.443930854359174	4.051414888408569	0.0012138434085635726	3.870097749308155	0.01649677439045782	1.1875543456419067	36.82075897960609	0.02125861039542919	0.00022645066784278374	0.0004861673665998369	0.0001794045452532914	0.0005296383083263367	0.002727795789243136	0.0026964334478104084	0.10916077304962966	0.3148806882595005	0.0001445455072818265	0.17666144098519782
2	0.5659538280791996	33.97013550666458	4.524425047887694	0.0014328037559480891	3.873004540426387	0.013463744718100057	1.3453857897984445	36.77547839513382	0.0229286068040213	0.00026847820010092265	0.0005649116501562098	0.00019237743267290402	0.0005472888325434698	0.003173251841511245	0.002792048590298923	0.08529081144090025	0.2427583931959584	0.00012582645656868075	0.13625159541519358
3	0.4667331798240218	33.48319793353904	5.009952483233053	0.001821023887673488	3.874502908023436	0.01151454294308481	1.5095206698438033	36.69505161703569	0.026821229621483377	0.00034272864118166114	0.0007074610431020001	0.00022378244402090588	0.0006150410355765298	0.003978369655934813	0.0031437255538846872	0.06811583173626357	0.18909538942562537	0.00011105183720554463	0.10622127185765831
4	0.3937961886944698	32.98805991688033	5.502669427263968	0.0024858676516774218	3.874589894071135	0.010541323265232022	1.6783780952842178	36.58728606458977	0.03392765007423669	0.000469830160834149	0.0009525896701077055	0.0002815446772818825	0.0007494976167665374	0.005362368373063444	0.0038377403695877906	0.05638620283683869	0.14989740724473016	0.00010074365134882383	0.08433768922991708
5	0.3418516244106951	32.48977145842376	5.99678723274222	0.0036326947720249584	3.872974509140756	0.010595397737473219	1.8502132290184206	36.458155662640095	0.046245261415848324	0.0006894936354418126	0.0013744496468521255	0.0003817262186037309	0.0009869233167969782	0.007744670779672514	0.00506144358637278	0.049479122157313614	0.12244282121642043	9.604037253926914e-05	0.06909224675251538
6	0.3077813334011508	31.993789096201812	6.485406826235351	0.005662491299857669	3.8689123267588683	0.01195128416305812	2.022967448723969	36.312018913867504	0.06766135588010308	0.0010790812734956178	0.0021179817158959576	0.0005554686445511605	0.0013985870457922291	0.011944523273560726	0.007182333387732773	0.04749399129401755	0.1052339650382797	9.928551820821178e-05	0.05968038685202268
7	0.2908586774893597	31.50665285230332	6.959121742631033	0.00937332952919883	3.860833292709282	0.015262691453753844	2.193935109559451	36.15162353094548	0.10580470864072564	0.0017931889888952966	0.0034708799654637993	0.000863440877403812	0.0021236412632905546	0.019588006582060863	0.010916933696272764	0.05158766520450155	0.09819678128724116	0.00011522273093365646	0.05612935547688773
8	0.2936404464846874	31.03734607360079	7.4031323572749415	0.016383701822713686	3.845564644669756	0.021891924807651435	2.359078709752585	35.97776521213915	0.17595063582745055	0.0031460974316273524	0.006017372590664684	0.001425508962935905	0.003437570725655273	0.033974397279230226	0.017680350834004994	0.06475296982015802	0.1033159337302652	0.00015347466285433708	0.05968666971515537
9	0.3241550480415111	30.599982782687444	7.791387723830742	0.030002203841365458	3.816734014496113	0.03458140161350913	2.511641763963031	35.78829123205551	0.309273263349917	0.005782338322853015	0.010960638774280402	0.0024805669986606442	0.005895190098146611	0.06188431254328098	0.030308826793573555	0.09350627474022491	0.12611574157941213	0.0002335937553307055	0.07371766864671471
10	0.40069617097437904	30.219009550449684	8.07521973251517	0.05686579505434861	3.7616408597369846	0.05874167719112569	2.639382556089775	35.57579114664932	0.5698670779221962	0.011000499138482172	0.020764635338249522	0.004498315780680654	0.010621581618917032	0.11713978750403606	0.05449756567229426	0.15139785038847198	0.17881879149806845	0.0003947872217119037	0.10561271854112658
11	0.561674683059264	29.938569850688793	8.164266662321298	0.1092748173737306	3.65595277664838	0.10453305070934048	2.719386755400625	35.32274558770587	1.0868270754807663	0.021224612209162677	0.0402353493931053	0.008341900283610247	0.019849607031856824	0.22642870801387924	0.10132266532681439	0.26579983096871584	0.28660534936370347	0.0007113220525779555	0.17055098547723252
