	Tstar	V	Vin	Vni
0	2896.624628945099	233270.78163888483	182037.17318434457	51233.608454540044
1	2861.605379195007	231189.7599477776	142534.76209371272	88654.99785406468
2	2811.1494626987183	228827.97599287282	111604.44896901771	117223.52702385465
3	2749.500692450939	226024.90819592378	87386.07232870563	138638.8358672178
4	2679.9472686704357	222717.68515032437	68423.12925319833	154294.5558971256
5	2605.030495189557	218905.69108798553	53575.18071288584	165330.5103750993
6	2526.708151729657	214625.95661368917	41949.26510592006	172676.69150776853
7	2446.48236385012	209936.31971913658	32846.195187983096	177090.12453115298
8	2365.499676592072	204904.14276245225	25718.508669999588	179185.63409245192
9	2284.6293655417444	199598.96625064162	20137.543615731945	179461.42263490884
10	2204.5247096359417	194087.92138669756	15767.658540344577	178320.26284635242
11	2125.670924774804	188433.04926258576	12346.046796428735	176087.00246615655
12	2048.422654536311	182689.91452088457	9666.931276424659	173022.9832444596
13	1973.0332857204949	176907.07723900588	7569.188894546103	169337.88834445976
14	1899.6778642883392	171126.1151924658	5926.660579564182	165199.45461290155
15	1828.4710018996268	165381.98187075517	4640.564017455476	160741.41785329994
16	1759.4808615195232	159703.5528752329	3633.552843290905	156070.00003194262
17	1692.7400743087958	154114.2615007482	2845.064999713602	151269.1965010349
18	1628.2542550272365	148632.7585068162	2227.6805104239616	146405.0779963922
19	1566.0086383387184	143273.5551139087	1744.269623724675	141529.2854901836
20	1505.9732449983476	138047.6249208891	1365.7598143058326	136681.8651065829
21	1448.1068981053297	132962.9517975792	1069.3873498694834	131893.56444770933
22	1392.3603400796471	128025.01837870611	837.3282711075146	127187.69010759811
23	1338.6786465838652	123237.23468022021	655.6264516139797	122581.60822860588
24	1287.0030909891007	118601.30938171774	513.3542708254101	118087.95511089219
25	1237.2725796129184	114117.56805142372	401.95542252131355	113715.61262890193
26	1189.4247518284897	109785.22345045999	314.7303351241686	109470.49311533516
27	1143.396818687635	105602.60333802435	246.43325676775677	105356.17008125603
28	1099.1261976840037	101567.3411178397	192.95677366848713	101374.38434417063
29	1056.5509887435157	97676.53436437409	151.08478860722013	97525.449575766
