	Inh	Inh_T1	T1	T1_alpha	T2	T2_beta	T3	T3_Inh	alpha	alpha_T1	alpha_T1_alpha	alpha_T2	alpha_T2_beta	alpha_alpha_T1	alpha_beta_T2	beta	beta_Inh_T3	beta_T3	beta_T3_Inh
0	0.8682323915855218	34.880837333116816	3.6147840959684445	0.0011315243199169162	3.8656520718544454	0.02071114343621805	1.0436482385482655	36.82168541397797	0.02182208465394979	0.00020989161981027968	0.0004598586819710114	0.00018512113123497526	0.0005677436330891675	0.0025772962930448937	0.0028839199450116622	0.14019833233098372	0.40647519943737664	0.00016643602138055927	0.22802471201499033
1	0.6931014267654942	34.42459411076022	4.070620471204161	0.0012536667567180641	3.8701394899399246	0.016407808423868242	1.193931752624907	36.81938927578349	0.02158451571025818	0.0002329875443802277	0.0004987221498507074	0.00018208982176946972	0.0005369238701106984	0.002800041584673477	0.0027336879443265313	0.10816202681726766	0.311668693960692	0.00014409218135133886	0.17486618544953567
2	0.561702760568114	33.95020729030676	4.5440096438647215	0.0015318098180119755	3.87295131639683	0.013430874870869145	1.352009976511492	36.77244620222468	0.02369400178377095	0.0002875019364833645	0.0005987508598067486	0.000199120619847194	0.0005596370094304503	0.0033650032142177196	0.002859051103022589	0.08461639425382214	0.2404525861137185	0.00012553009974232958	0.13496570505034758
3	0.46382959141833635	33.46278248263364	5.02976445186928	0.001983177927164526	3.8741806513289574	0.01161584788632837	1.5163467207371497	36.69060273867629	0.02864331830968349	0.0003721482381975264	0.0007694796455261824	0.00023870699531877856	0.0006482771362699302	0.004328259686193389	0.003316516653125	0.06785441838688316	0.1875593544654349	0.00011153944066823797	0.10537964668043252
4	0.3923524576555949	32.96781220993621	5.522051805224176	0.0027174588878077144	3.8738875692687116	0.010839774077910624	1.6851526285876093	36.58147004759317	0.036934950591449696	0.0005157629911953581	0.0010414151494544132	0.0003066555059211852	0.0008109347823761669	0.0058613478111531	0.0041550663650798975	0.0567005722525225	0.14925958331705563	0.00010197305815308213	0.08401576744398036
5	0.3421293160000694	32.47075445138808	6.014743480972174	0.003908793903557318	3.8719013555710484	0.011094499611377618	1.8565260235169718	36.45112514802371	0.05035270699086946	0.0007379195571203251	0.0014856533966045274	0.00041453408829087525	0.0010760498546307743	0.008369700782458342	0.005513560874651907	0.050442747256973446	0.12286625197478324	9.851393490668203e-05	0.06938406254959428
6	0.30999271357499514	31.976823730062065	6.5009025873952915	0.006060208996935439	3.8674750277055296	0.01264614637396994	2.028479505718048	36.30404678079328	0.07289261283963289	0.0011611612783934023	0.0022674115591026505	0.000599015418314418	0.0015126536777699884	0.012784900708210778	0.007767156824415219	0.04911464895403791	0.10676596748813226	0.00010219480414045528	0.060605551196365764
7	0.29504479743932827	31.4922061288284	6.971529001440035	0.009909327975554395	3.8588986749188643	0.016202315260723497	2.1984409455325076	36.14286183577742	0.11311058825720673	0.0018842928048251383	0.0036840841872271004	0.0009207263718353866	0.0022783833793822744	0.020787164763956565	0.011699900069193574	0.05395880804993441	0.10086198747830752	0.00011982135226818906	0.05771540985946056
8	0.3002669063324958	31.02574049936652	7.411545696823511	0.01724926492397446	3.842794540761854	0.023224135695652726	2.3623662368224863	35.96801640148571	0.18657564895756182	0.0033303455941822912	0.0063406983103536105	0.0015127816451320738	0.0036578680500798195	0.03579349498145779	0.01881067384728048	0.0682178609959122	0.10737451208198578	0.00015919584238494635	0.06208365376739113
9	0.33403402296608875	30.59224268855596	7.795130564292906	0.03100584531152174	3.81269274598833	0.036510966591299196	2.5131915068152844	35.777096973226584	0.3250495380738048	0.005940463019122908	0.011391159780542314	0.0026003581611339917	0.006226081265180183	0.06428927903994631	0.03196984799405617	0.09866415984681226	0.13216794135086188	0.0002430989617561386	0.07730047964547627
