	A	I1	I2	S
0	500.0	10000.0	2000.0	2500.0
1	959.7274593752495	10934.72350437488	1773.8408956125459	2259.1139479289313
2	1162.5971610328502	11660.053026459345	1573.2557418096085	2132.741326660626
3	1264.5897373974092	12258.743775558416	1395.3526695930163	2056.0593566107827
4	1325.105621219635	12768.422864750624	1237.5667991778657	2003.4122162468564
5	1367.040249937891	13208.818062913755	1097.6232861604783	1964.1014347781636
6	1399.4453306908763	13592.135173190056	973.5045246788671	1933.2423611706306
7	1426.0926553815182	13927.073968808249	863.4210584430358	1908.2968459929452
8	1448.7087278288373	14220.423478315592	765.7857493130427	1887.757375491419
9	1468.1980986916165	14477.746279820964	679.1910155662908	1870.6301697155325
10	1485.1238343659843	14703.722622536157	602.3883785584156	1856.208996325459
11	1499.881790458561	14902.340956631873	534.2705512052249	1843.972863126655
12	1512.779052530978	15077.031031804454	473.855408988166	1833.524776911468
13	1524.066256655115	15230.75724983446	420.2720335059906	1824.5566410535855
14	1533.9544030747513	15366.094380590108	372.74779454134404	1816.8246011319989
15	1542.6231608739388	15485.28355175678	330.59763715367984	1810.1335562273184
16	1550.2272038119313	15590.28192828444	293.21380465613754	1804.3250660049846
17	1556.9002556717605	15682.80122480862	260.05732637084566	1799.269014284784
18	1562.7583994501306	15764.34043537382	230.65017357447877	1794.8580309874546
19	1567.9026139950684	15836.215025554706	204.56837008036948	1791.0017118141843
20	1572.421068210815	15899.578363918103	181.4358843060274	1787.6253431220857
21	1576.3904526772917	15955.44602799744	160.91920819282936	1784.6636645978936
22	1579.8784989094606	16004.707043981602	142.72254603145	1782.0646202671323
23	1582.9432099164717	16048.149475305128	126.58355124836187	1779.7782616549932
24	1585.6370594289078	16086.459954480495	112.26954998584768	1777.767885971097
25	1588.0038844371188	16120.25098089976	99.57416651710135	1775.9947002506592
26	1590.0863424489942	16150.047686843049	88.31437090323216	1774.4381368512254
27	1591.9143775839539	16176.336089284285	78.32782546744536	1773.0591217797596
28	1593.5235870974896	16199.517989440912	69.47055634475427	1771.8475540183815
29	1594.934618208695	16219.975805952798	61.614857952508665	1770.7689989055784
30	1596.1781681738003	16238.012816199887	54.64747353292868	1769.8242620253818
31	1597.2704926806605	16253.925099168448	48.46795937989219	1768.9878091419366
32	1598.2306592642512	16267.961305354043	42.98722237872277	1768.2486020101865
33	1599.074676104295	16280.3428840302	38.12624191186369	1767.594938506331
34	1599.8165640630552	16291.264973929312	33.81494172573191	1767.0166943247266
35	1600.4686942559401	16300.899259185446	29.991160905363017	1766.5053634294395
36	1601.041893713639	16309.397664529906	26.599771883675604	1766.0529979323433
37	1601.5456945744818	16316.894051403267	23.591879788065945	1765.6527345501283
38	1601.9884804206868	16323.50651311644	20.92411904267856	1765.2985080221756
39	1602.3776222053978	16329.339211333747	18.55802886229548	1764.9849781201547
40	1602.7196018074796	16334.484030574418	16.459495127449983	1764.7074416545258
41	1603.0201184760451	16339.022034833119	14.598262657233494	1764.46173730434
42	1603.2841838416248	16343.024733581466	12.947497539801658	1764.2441941088816
43	1603.516204939596	16346.555209042954	11.48340020917216	1764.0515723292026
44	1603.7200571712945	16349.669119980439	10.184862378585601	1763.8810014861122
45	1603.8991484855312	16352.415565698326	9.033162604334567	1763.7299475448242
46	1604.0564753843626	16354.837862066393	8.011696518911666	1763.5961697741504
47	1604.1946729099466	16356.974222436744	7.105737360253373	1763.4776867262983
48	1604.3160577657811	16358.85835965594	6.3022236520103565	1763.3727449182
49	1604.4226676162193	16360.520013912099	5.589570911531498	1763.2797941008255
50	1604.516292145881	16361.98542531523	4.957504626703004	1763.1974593197751
51	1604.598509014652	16363.277735756563	4.396912123683551	1763.1245297501393
52	1604.67069612829	16364.417373697068	3.899711179992164	1763.0599218155253
53	1604.7340845174606	16365.422334703424	3.4587335068992466	1763.0026992511716
54	1604.7897139718011	16366.308543575082	3.06762140020096	1762.9519885735926
55	1604.8385889160274	16367.089951947117	2.720736083660448	1762.9071021926156
56	1604.8813999633674	16367.779051766962	2.413076410190124	1762.8672666745565
57	1604.9191607854739	16368.386509346912	2.1402067613124753	1762.8321109435506
58	1604.951905557762	16368.922403199413	1.898193095495317	1762.8007117070085
59	1604.9814618705504	16369.39436122233	1.6835462317188012	1762.773369812186
60	1605.0049403312821	16369.81177485899	1.4931715453892713	1762.7479993352822
61	1605.0285966300582	16370.178264147664	1.3243243511211567	1762.7268630960302
62	1605.0436606012206	16370.503687564002	1.1745703173136173	1762.7061085676887
63	1605.0648396647773	16370.787518923922	1.041750414584643	1762.6903962051724
64	1605.074847847426	16371.040584232576	0.92394972624019	1762.6739982549736
65	1605.0958470057365	16371.260487653908	0.8194699091820625	1762.6622105807348
66	1605.1071099074281	16371.455740980979	0.7268046107624927	1762.6505735292963
67	1605.1161997239617	16371.628168227739	0.6446178624798363	1762.6399883942274
68	1605.1245239630991	16371.780159238353	0.571724735224349	1762.630603800561
69	1605.13221446652	16371.914090884226	0.5070743325793056	1762.6223197774902
70	1605.139133749124	16372.032149458664	0.4497344725680615	1762.614969215854
71	1605.1450453131583	16372.136146633517	0.39887868337750426	1762.6085096532158
72	1605.1502643091144	16372.227813643643	0.3537736616571302	1762.6027776463088
73	1605.1548492080085	16372.308602248553	0.3137691032275256	1762.5976983173434
74	1605.1588719205768	16372.379801525496	0.2782882499665277	1762.5931969461012
75	1605.1623929607795	16372.442543304305	0.24681955709833892	1762.5892117144247
76	1605.165481427001	16372.497837216255	0.21890932897067056	1762.5856771192791
77	1605.1681793036703	16372.546555689463	0.19415517499246734	1762.5825513585526
78	1605.170552928169	16372.589498121362	0.17220019505991466	1762.5797698356419
79	1605.172612164998	16372.627313631556	0.15272787247383574	1762.5773260237977
80	1605.1744392513506	16372.660667165106	0.13545746961754904	1762.5751297188692
81	1605.1759997859535	16372.689996729647	0.12013999764978595	1762.5732359293622
82	1605.1774222442166	16372.7159326558	0.1065546179524936	1762.5714712380898
83	1605.1785828610512	16372.73862693729	0.09450546771146864	1762.5700489706328
84	1605.1797191986375	16372.758873390396	0.08381882985022239	1762.568558693963
85	1605.1805381196	16372.776296717479	0.07434063267541667	1762.5676127386303
86	1605.1815017103047	16372.79231476868	0.0659342257768051	1762.5661671239816
87	1605.1819987150132	16372.805340455998	0.05847841188931804	1762.565869046557
88	1605.1829538567545	16372.818854906267	0.05186569817647959	1762.5637565670067
89	1605.1832418233653	16372.82820731012	0.04600074741113526	1762.5641959818906
90	1605.1839865048773	16372.83932737669	0.040799002574759345	1762.5619765806848
91	1605.1839921452472	16372.844098681015	0.03618546893318873	1762.5645514875116
92	1605.184684363557	16372.858049233471	0.032093631628369194	1762.5580228876552
93	1605.1850106500433	16372.856430777018	0.02846449763769924	1762.5648022667597
94	1605.1848555371587	16372.86915970339	0.02524574449312738	1762.5580245016238
95	1605.1858343600095	16372.86729932281	0.02239096660156839	1762.5638125046205
96	1605.1849784763194	16372.877710329778	0.01985900574865688	1762.5580753109448
97	1605.1864418497084	16372.876089269637	0.017613357941504558	1762.5627118895702
98	1605.185130661336	16372.884398701348	0.015621647019005458	1762.5580537140559
99	1605.1868740197335	16372.88297964595	0.013855157909352274	1762.561784584243
100	1605.1852896642754	16372.889532456535	0.012288422626470384	1762.5580768174193
