time	IkBa_cytoplasm	IkBa_mRNA_cytoplasm	IkBa_mRNA_nucleus	IkBa_pre_mRNA_1	IkBa_pre_mRNA_2	JNK	JNK_P	LPS	MSK1	MSK1_P	TNFR1_EL	TNFR1_cytoplasm	TNFa_TNFR1_EL	TNFa_TNFR1_cytoplasm	TNFa_mRNA_LSEC	TNFa_mRNA_MC	TNFa_pre_mRNA_LSEC	TNFa_pre_mRNA_MC	p38	p38_P	p65_2P	p65_IkBa_nucleus	p65_cytoplasm	p65_nucleus	s11	s14	s15	s16	s19	s3	s5	s8
0.0.	0.549744708901	3.27670859523	0.00010159427541600001	6.17379726766	6.17379726766	0.8997452088969999	0.100254791103	5.0	14.9939163147	0.00608368529528	0.00122834645669	5.5275590551200005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.9378153683079999	0.0621846316922	0.212862203023	0.856366765672	0.00034760877027	0.0173759686791	1.09948932323	0.299996673614	3.32638563283e-06	-1.262177448353619e-29	0.0428182278884	0.00436687922979	0.0721089862491	0.218324983423
900.0.	0.348801559052454	3.288801496009943	0.00011091046111	7.982934098661859	6.739954361837809	0.8859879509342861	0.11401204906571301	3.6239416967533	14.993330565378612	0.006669434616656001	0.001106812189403	4.9807041782962594e-05	1.193830837344526e-09	2.96816764798348e-05	2.943879823431952e-08	1.6677065331283808e-07	0.017531456654578	0.008823913596868	0.930431447489914	0.069568552510285	0.23887168052058502	0.6987642463059041	0.000633865108968	0.031688638499305005	0.6976032857274781	0.29998667408330304	1.3325916329217632e-05	1.9050237874904333e-05	0.03493795206189	0.00800138144724	0.19685690827389501	0.400009536840479
1800.0.	0.024615008361107003	3.713679459716934	0.000290651537362	32.878184323830446	17.66289583187929	0.8537781501125341	0.146221849887465	2.626590682071047	14.991764552392079	0.008235447603198	0.00074543322831	3.3545580354488674e-05	2.2768973366268075e-09	0.00011794073053	5.6824730822125276e-08	3.2731713944173106e-07	0.033808383125028	0.01712889908842	0.9138197093940601	0.08618029060614	0.37594687698753504	0.367143400908828	0.003626252551621	0.181310325428886	0.049230012985045	0.299977592258856	2.240774077626853e-05	5.3946745047896175e-05	0.018356961583946	0.012028176036085001	0.20031979141014603	0.6013517349615041
2700.0.	0.023773170531667002	7.22193873069387	0.001135324111573	102.87541367449431	68.99323326802092	0.8215671255674981	0.17843287443250103	1.9037222967963001	14.990152206565428	0.009847793429853001	0.00024704637446900003	1.1118544853487632e-05	2.5207598222351474e-09	0.00023966171371200002	8.175372411620494e-08	4.758974055057521e-07	0.048624428885621004	0.024811777171734002	0.8980414297997991	0.10195857020040001	0.619497184186456	0.16948931556249	0.007591464447585	0.379569424651981	0.04754622726989	0.29997553334124805	2.4466658384194232e-05	0.000180211378168	0.008474324103053	0.009860630455236	0.11898393114225701	0.492998829613069
3600.0.	0.101874765866081	15.632493011626217	0.0018249288618660002	112.9972053778849	110.8994013973457	0.831015088404998	0.168984911595001	1.379795720774275	14.990501583353955	0.009498416641331001	1.2180514823720222e-05	5.490238586970415e-07	5.689205317630468e-10	0.000297024129456	1.0393770548777369e-07	6.106355806843467e-07	0.061808442737744	0.031775632664644005	0.904760451078617	0.09523954892158301	0.7531425138212531	0.333806903060754	0.004775500914406001	0.23876883833731202	0.20374915377987102	0.299991899382462	8.100617170393439e-06	0.000824924434136	0.016690159077199	0.006241086814882	0.110195466633244	0.312033039914065
4500.0.	0.262851204934457	22.61550166646792	0.0012515284151380002	48.03899906047515	76.05385089526624	0.8548289297365611	0.145171070263438	1.000059848152778	14.991834042143031	0.008165957852255	4.357787294443526e-06	1.969670312192359e-07	4.6014955215670147e-10	0.00029893473597700004	1.231942719876522e-07	7.300272217109304e-07	0.07325213576758301	0.037943087045175	0.9175830155358311	0.082416984464369	0.651495734845647	0.550902134435957	0.001255427490473	0.062769112662278	0.525702115305085	0.299992815704062	7.184295570362771e-06	0.001864931291043	0.027544934299036	0.00537973057373	0.121686917975799	0.26895904331505505
5400.0.	0.41697861660330604	23.652707922865396	0.000578524139042	20.208402894906953	35.15617139148315	0.8673328030880361	0.13266719691196402	0.7248317159048111	14.992477657273046	0.007522342722245	2.689179990765625e-06	1.218782365320721e-07	4.533128674454548e-10	0.000299342264051	1.394804239178756e-07	8.331893964809431e-07	0.08293011206365701	0.043269205144694005	0.923591514597724	0.07640848540247601	0.535206147672031	0.618356606772908	0.0007047936433640001	0.035237099714172	0.833956973533112	0.29999287309958	7.126900052521669e-06	0.002977200401507	0.030917657855831	0.005844879777287	0.139419795056827	0.292214006909159
6300.0.	0.5473505962452571	21.59604808954777	0.00028540121012800003	11.725484673888236	17.343495110836088	0.87371382860817	0.12628617139183	0.525349575172117	14.992771019505884	0.007228980489404	1.9370713954228843e-06	8.803306685640083e-08	4.5129672488572425e-10	0.000299525952796	1.529012816368045e-07	9.20026682677865e-07	0.09090501861047101	0.047749960122042	0.926327366737381	0.073672633262818	0.458903613642397	0.6476615469525691	0.0005161095562400001	0.025802348503477002	1.094700958073568	0.299992890017703	7.109981929708991e-06	0.004114778426926	0.032382903714570005	0.006384308733789001	0.14848873156183	0.31918423819587605
7200.0.	0.6498819595614981	18.798423716124127	0.00017702414174800002	8.649037341587603	10.757571064609168	0.8769584058466671	0.123041594153332	0.38076724579861504	14.99290419719151	0.007095802803780001	1.517335423713492e-06	6.914489188267651e-08	4.504580726854332e-10	0.00029962846545900004	1.6369037282373838e-07	9.912518338297804e-07	0.09731579789047501	0.051423126235521005	0.9275691487092521	0.07243085129094701	0.41367716508830404	0.6613087907667901	0.00042724919531000004	0.021358958620208	1.299763707449908	0.299992897053635	7.1029459974452624e-06	0.005243275529349001	0.033065265252633	0.0067816394139310005	0.15321622736568902	0.33905015447518705
8100.0.	0.7236553234464571	16.113801750628475	0.000134458850372	7.280704288282112	8.17093474353459	0.8786068326152331	0.121393167384767	0.275975659512317	14.992964646705	0.007035353290291001	1.254495741610965e-06	5.731710907294579e-08	4.500403432497967e-10	0.000299692659077	1.721689920048208e-07	1.04825291217811e-06	0.10235351325922201	0.054361243787105	0.9281328543024171	0.071867145697782	0.388036103637378	0.667825560706484	0.000380620172474	0.019027286102563	1.4473104565956412	0.299992900557748	7.099441883663874e-06	0.0063359561016780004	0.033391103422852	0.007035417274815	0.15583034063408302	0.35173873069739103
